,Rounds_in_the_60s_RANK THIS WEEK,Rounds_in_the_60s_RANK LAST WEEK,Rounds_in_the_60s_PLAYER NAME,Rounds_in_the_60s_EVENTS,Rounds_in_the_60s_TOTAL RNDS
81,T78,T78,Jhonattan Vegas,27,31
82,T78,T78,Boo Weekley,24,31
83,T78,T78,Willy Wilcox,17,31
84,T85,T85,Ken Duke,30,30
85,T85,T85,Billy Horschel,28,30
86,T85,T85,Ryo Ishikawa,28,30
87,T85,T85,Ryan Palmer,22,30
88,T85,T85,Alex Prugh,27,30
89,T85,T85,Kevin Streelman,27,30
90,T85,T85,Nicholas Thompson,31,30
91,T85,T85,Steve Wheatcroft,28,30
92,T93,T93,Graham DeLaet,22,29
93,T93,T93,Bill Haas,25,29
94,T93,T93,Chesson Hadley,30,29
95,T93,T93,J.J. Henry,30,29
96,T93,T93,Cameron Percy,23,29
97,T93,T93,Scott Pinckney,27,29
98,T93,T93,Brian Stuard,31,29
99,T100,T100,Blayne Barber,26,28
100,T100,T100,Jonathan Byrd,22,28
101,T100,T100,Luke Donald,20,28
102,T100,T100,Hunter Mahan,24,28
103,T100,T100,Troy Merritt,29,28
104,T105,T105,Jonas Blixt,26,27
105,T105,T105,Stewart Cink,23,27
106,T105,T105,Lucas Glover,26,27
107,T105,T105,Luke Guthrie,27,27
108,T105,T105,Tom Hoge,26,27
109,T105,T105,John Peterson,25,27
110,T105,T105,Michael Putnam,28,27
111,T105,T105,Henrik Stenson,16,27
112,T105,T105,Michael Thompson,27,27
113,T114,T114,Ricky Barnes,27,26
114,T114,T114,Whee Kim,23,26
115,T114,T114,Chris Kirk,21,26
116,T114,T114,Sung Joon Park,27,26
117,T114,T114,Patrick Rodgers,17,26
118,T114,T114,Justin Rose,20,26
119,T114,T114,Camilo Villegas,27,26
120,T121,T121,Steven Alker,22,25
121,T121,T121,Aaron Baddeley,25,25
122,T121,T121,Jon Curran,28,25
123,T121,T121,Brian Davis,31,25
124,T121,T121,Derek Ernst,26,25
125,T121,T121,Gonzalo Fernandez-Castaño,28,25
126,T121,T121,Phil Mickelson,19,25
127,T121,T121,Vijay Singh,23,25
128,T121,T121,Nick Taylor,28,25
129,T130,T130,Jason Dufner,21,24
130,T130,T130,Jim Furyk,19,24
131,T130,T130,Andres Gonzales,28,24
132,T130,T130,Marc Leishman,23,24
133,T130,T130,Louis Oosthuizen,20,24
134,T130,T130,Chez Reavie,19,24
135,T136,T136,Jason Gore,26,23
136,T136,T136,Billy Hurley III,28,23
137,T136,T136,Cameron Smith,13,23
138,T136,T136,Gary Woodland,24,23
139,T140,T140,Sergio Garcia,15,22
140,T140,T140,Max Homa,27,22
141,T140,T140,John Merrick,27,22
142,T140,T140,Seung-Yul Noh,21,22
143,T140,T140,Ian Poulter,19,22
144,T140,T140,David Toms,21,22
145,T146,T146,Jonathan Randolph,25,21
146,T146,T146,Andres Romero,24,21
147,T146,T146,Bo Van Pelt,28,21
148,T149,T149,Roberto Castro,16,20
149,T149,T149,K.J. Choi,19,20
150,T149,T149,Brice Garnett,29,20
151,T149,T149,Francesco Molinari,16,20
152,T149,T149,John Senden,24,20
153,T149,T149,Andrew Svoboda,30,20
154,T149,T149,Vaughn Taylor,12,20
155,T156,T156,Derek Fathauer,27,19
156,T156,T156,Davis Love III,18,19
157,T156,T156,Bill Lunde,18,19
158,T156,T156,Greg Owen,19,19
159,T156,T156,Tim Wilkinson,28,19
160,T161,T161,Retief Goosen,25,18
161,T161,T161,Will MacKenzie,16,18
162,T161,T161,Kyle Stanley,12,18
163,T161,T161,Tyrone Van Aswegen,20,18
164,T165,T165,Ryan Armour,17,17
165,T165,T165,Eric Axley,21,17
166,T165,T165,Greg Chalmers,17,17
167,T165,T165,Oscar Fraustro,21,17
168,T165,T165,Branden Grace,13,17
169,T165,T165,Andrew Putnam,23,17
170,T165,T165,Jim Renner,27,17
171,T165,T165,Byron Smith,21,17
172,T165,T165,Scott Stallings,19,17
173,T174,T174,Charlie Beljan,27,16
174,T174,T174,Tim Clark,13,16
175,T174,T174,Robert Garrigus,25,16
176,T174,T174,Justin Leonard,22,16
177,T174,T174,Geoff Ogilvy,15,16
178,T174,T174,Charl Schwartzel,19,16
179,T180,T180,Tom Gillis,16,15
180,T180,T180,Rory McIlroy,12,15
181,T180,T180,D.A. Points,26,15
182,T180,T180,Roger Sloan,20,15
183,T184,T184,Austin Cook,7,14
184,T184,T184,Ben Crane,22,14
185,T184,T184,Lee Westwood,15,14
186,T187,T187,Andrew Loupe,15,13
187,T187,T187,Adam Scott,15,13
188,T189,T189,Padraig Harrington,21,12
189,T189,T189,Freddie Jacobson,14,12
190,T189,T189,Shane Lowry,13,12
191,T189,T189,Steve Stricker,9,12
192,T193,T193,Robert Allenby,25,11
193,T193,T193,Stuart Appleby,7,11
194,T193,T193,Ángel Cabrera,19,11
195,T193,T193,Ernie Els,18,11
196,T193,T193,Carlos Sainz Jr,20,11
197,T193,T193,Tiger Woods,11,11
198,T199,T199,Trevor Immelman,19,10
199,T199,T199,Rod Pampling,10,10
200,T199,T199,Kenny Perry,9,10
201,T199,T199,Heath Slocum,22,10
202,T199,T199,Chris Smith,9,10
203,T204,T204,Blake Adams,13,9
204,T204,T204,Jamie Donaldson,16,9
205,T204,T204,Matt Every,26,9
206,T204,T204,Tommy Gainey,9,9
207,T204,T204,Martin Kaymer,13,9
208,T204,T204,Joost Luiten,13,9
209,T204,T204,John Rollins,14,9
210,T204,T204,Zack Sucher,18,9
211,T212,T212,Mark Anderson,7,8
212,T212,T212,George Coetzee,7,8
213,T212,T212,Ollie Schniederjans,7,8
214,T212,T212,Josh Teater,11,8
215,T216,T216,Arjun Atwal,7,7
216,T216,T216,Anirban Lahiri,12,7
217,T216,T216,Marc Warren,9,7
218,T216,T216,Bernd Wiesberger,11,7
219,T220,T220,Matt Bettencourt,8,6
220,T220,T220,Ben Curtis,14,6
221,T220,T220,Victor Dubuisson,10,6
222,T220,T220,Emiliano Grillo,5,6
223,T220,T220,Brandon Hagy,8,6
224,T220,T220,Justin Hicks,14,6
225,T220,T220,Jarrod Lyle,10,6
226,T220,T220,Troy Matteson,9,6
227,T220,T220,Graeme McDowell,15,6
228,T220,T220,Jon Rahm,3,6
229,T220,T220,Richard Sterne,18,6
230,T231,T231,Joe Affrunti,4,5
231,T231,T231,Thomas Aiken,4,5
232,T231,T231,Byeong Hun An,5,5
233,T231,T231,John Daly,10,5
234,T231,T231,Glen Day,8,5
235,T231,T231,Tommy Fleetwood,7,5
236,T231,T231,Harrison Frazar,7,5
237,T231,T231,Cody Gribble,4,5
238,T231,T231,Troy Kelly,9,5
239,T231,T231,Maverick McNealy,2,5
240,T231,T231,Danny Willett,10,5
241,T242,T242,Benjamín Alvarado,8,4
242,T242,T242,Cameron Beckman,8,4
243,T242,T242,Wes Homan,4,4
244,T242,T242,Hiroshi Iwata,4,4
245,T242,T242,Brandt Jobe,6,4
246,T242,T242,Pablo Larrazabal,4,4
247,T242,T242,Alexander Levy,8,4
248,T242,T242,Tim Petrovic,11,4
249,T242,T242,Robby Shelton,1,4
250,T242,T242,Marcel Siem,8,4
251,T252,T252,Rafa Cabrera Bello,4,3
252,T252,T252,Austin Connelly,2,3
253,T252,T252,Kelvin Day,2,3
254,T252,T252,Bryson DeChambeau,3,3
255,T252,T252,Paul Dunne,1,3
256,T252,T252,Steve Flesch,7,3
257,T252,T252,Fred Funk,2,3
258,T252,T252,Stephen Gallacher,11,3
259,T252,T252,Dudley Hart,8,3
260,T252,T252,Mark Hensby,2,3
261,T252,T252,Hyung-Sung Kim,2,3
262,T252,T252,Søren Kjeldsen,3,3
263,T252,T252,D.H. Lee,2,3
264,T252,T252,Scott McCarron,7,3
265,T252,T252,Koumei Oda,4,3
266,T252,T252,C.T. Pan,2,3
267,T252,T252,Martin Piller,1,3
268,T252,T252,Andy Sullivan,6,3
269,T252,T252,D.J. Trahan,5,3
270,T252,T252,Scott Verplank,13,3
271,T252,T252,Duffy Waldorf,2,3
272,T252,T252,Cory Whitsett,2,3
273,T252,T252,Charlie Wi,9,3
274,T275,T275,Kiradech Aphibarnrat,4,2
275,T275,T275,Woody Austin,11,2
276,T275,T275,Thomas Bjørn,7,2
277,T275,T275,Brian Campbell,2,2
278,T275,T275,Ashley Chesters,1,2
279,T275,T275,David Duval,6,2
280,T275,T275,Ryan Fox,1,2
281,T275,T275,Marcus Fraser,2,2
282,T275,T275,Oliver Goss,1,2
283,T275,T275,Mikko Ilonen,8,2
284,T275,T275,Lee Janzen,4,2
285,T275,T275,Tom Johnson,2,2
286,T275,T275,Rikard Karlberg,2,2
287,T275,T275,Smylie Kaufman,2,2
288,T275,T275,Doug LaBelle II,1,2
289,T275,T275,Neal Lancaster,4,2
290,T275,T275,WC Liang,5,2
291,T275,T275,Jamie Lovemark,2,2
292,T275,T275,Billy Mayfair,6,2
293,T275,T275,Lee McCoy,3,2
294,T275,T275,Parker McLachlin,2,2
295,T275,T275,Prom Meesawat,1,2
296,T275,T275,Shaun Micheel,5,2
297,T275,T275,James Morrison,2,2
298,T275,T275,Chris Naegel,2,2
299,T275,T275,Jordan Niebrugge,1,2
300,T275,T275,Mark O'Meara,2,2
301,T275,T275,Thorbjørn Olesen,1,2
302,T275,T275,Garrett Osborn,4,2
303,T275,T275,Dicky Pride,5,2
304,T275,T275,Angelo Que,1,2
305,T275,T275,Wes Roach,1,2
306,T275,T275,Alexandre Rocha,1,2
307,T275,T275,Michael Smith,1,2
308,T275,T275,J.J. Spaun,1,2
309,T275,T275,Kevin Stadler,5,2
310,T275,T275,Kyle Suppa,1,2
311,T275,T275,Adam Svensson,1,2
312,T275,T275,Kevin Tway,1,2
313,T275,T275,Peter Uihlein,4,2
314,T275,T275,Mike Weir,18,2
315,T275,T275,Garrett Willis,1,2
316,T317,T317,Scott Arnold,1,1
317,T317,T317,Ashun Wu,1,1
318,T317,T317,Michael Block,6,1
319,T317,T317,Guy Boros,2,1
320,T317,T317,Ted Brown,1,1
321,T317,T317,Patrick Cantlay,1,1
322,T317,T317,Sebastian Cappelen,2,1
323,T317,T317,Daniel Chopra,5,1
324,T317,T317,Corey Conners,6,1
325,T317,T317,Jeff Corr,1,1
326,T317,T317,Roberto Díaz,1,1
327,T317,T317,James Driscoll,1,1
328,T317,T317,Andrés Echavarría,1,1
329,T317,T317,Brad Elder,1,1
330,T317,T317,Ross Fisher,3,1
331,T317,T317,Scott Gardiner,3,1
332,T317,T317,Paul Goydos,1,1
333,T317,T317,Scott Gutschewski,1,1
334,T317,T317,Blair Hamilton,1,1
335,T317,T317,Nick Hardy,1,1
336,T317,T317,Tyrrell Hatton,2,1
337,T317,T317,Tim Herron,7,1
338,T317,T317,David Howell,2,1
339,T317,T317,Ryuji Imada,4,1
340,T317,T317,Thongchai Jaidee,10,1
341,T317,T317,Miguel Angel Jiménez,6,1
342,T317,T317,Kent Jones,2,1
343,T317,T317,Joseph Juszczyk,1,1
344,T317,T317,Alex Kang,1,1
345,T317,T317,Patton Kizzire,2,1
346,T317,T317,Romain Langasque,1,1
347,T317,T317,Paul Lawrie,1,1
348,T317,T317,Tom Lehman,2,1
349,T317,T317,Steve Lewton,1,1
350,T317,T317,HaoTong Li,1,1
351,T317,T317,David Lipsky,5,1
352,T317,T317,Justin Lower,1,1
353,T317,T317,Steve Lowery,3,1
354,T317,T317,Jack Maguire,1,1
355,T317,T317,Daniel Miernicki,1,1
356,T317,T317,Brad Miller,1,1
357,T317,T317,Colin Montgomerie,2,1
358,T317,T317,Erick Morales,1,1
359,T317,T317,Trey Mullinax,1,1
360,T317,T317,Sam O'Dell,1,1
361,T317,T317,David Pastore,1,1
362,T317,T317,Eddie Pepperell,2,1
363,T317,T317,Andy Pope,2,1
364,T317,T317,Alvaro Quiros,2,1
365,T317,T317,Richie Ramsay,2,1
366,T317,T317,Cory Renfrew,1,1
367,T317,T317,Chris Riley,2,1
368,T317,T317,José de Jesús Rodríguez,1,1
369,T317,T317,Marcelo Rozo,1,1
370,T317,T317,Ryan Ruffels,1,1
371,T317,T317,Ben Schlottman,1,1
372,T317,T317,Justin Shin,1,1
373,T317,T317,Mark Silvers,2,1
374,T317,T317,Nigel Spence,1,1
375,T317,T317,Kyle Thompson,1,1
376,T317,T317,Jaco Van Zyl,2,1
377,T317,T317,Anthony Wall,1,1
378,T317,T317,Tom Watson,3,1
379,T317,T317,Richy Werenski,1,1
380,T317,T317,Chris Williams,1,1
381,T317,T317,Cameron Wilson,3,1
382,T317,T317,Jay Woodson,1,1
383,T317,T317,Bobby Wyatt,2,1
384,T317,T317,Y.E. Yang,4,1
385,T317,T317,Gunn Yang,9,1
386,T317,T317,Fabrizio Zanotti,1,1
