,First_Tee_Early_Par_4_Scoring_Average_RANK THIS WEEK,First_Tee_Early_Par_4_Scoring_Average_RANK LAST WEEK,First_Tee_Early_Par_4_Scoring_Average_PLAYER NAME,First_Tee_Early_Par_4_Scoring_Average_ROUNDS,First_Tee_Early_Par_4_Scoring_Average_AVG,First_Tee_Early_Par_4_Scoring_Average_TOTAL STROKES,First_Tee_Early_Par_4_Scoring_Average_TOTAL HOLES
0,T1,T1,Jason Day,75,3.89,514,132
1,T1,T1,Dustin Johnson,75,3.89,619,159
2,T1,T1,Jordan Spieth,91,3.89,370,95
3,T4,T4,Patrick Rodgers,57,3.93,432,110
4,T4,T4,Henrik Stenson,63,3.93,535,136
5,T6,T6,Jonathan Byrd,69,3.94,643,163
6,T6,T6,Whee Kim,71,3.94,773,196
7,T6,T6,Willy Wilcox,58,3.94,776,197
8,T9,T9,Danny Lee,120,3.95,1501,380
9,T9,T9,Troy Merritt,91,3.95,964,244
10,T11,T11,Matt Kuchar,97,3.96,991,250
11,T11,T11,Francesco Molinari,56,3.96,733,185
12,T11,T11,Kevin Na,98,3.96,1136,287
13,T11,T11,Chez Reavie,56,3.96,824,208
14,T15,T15,Blayne Barber,76,3.97,897,226
15,T15,T15,Paul Casey,87,3.97,1252,315
16,T15,T15,Tom Hoge,83,3.97,1083,273
17,T15,T15,Hideki Matsuyama,95,3.97,1035,261
18,T15,T15,Cameron Percy,72,3.97,806,203
19,T15,T15,Justin Rose,69,3.97,433,109
20,T15,T15,Brandt Snedeker,98,3.97,1152,290
21,T15,T15,Tyrone Van Aswegen,58,3.97,806,203
22,T23,T23,Jonas Blixt,78,3.98,832,209
23,T23,T23,Kevin Chappell,86,3.98,1346,338
24,T23,T23,Jim Herman,88,3.98,990,249
25,T23,T23,Charley Hoffman,97,3.98,1510,379
26,T23,T23,Spencer Levin,99,3.98,1145,288
27,T23,T23,Pat Perez,96,3.98,1542,387
28,T23,T23,Ian Poulter,68,3.98,601,151
29,T23,T23,Jonathan Randolph,72,3.98,649,163
30,T23,T23,Lee Westwood,56,3.98,923,232
31,T32,T32,K.J. Choi,66,3.99,926,232
32,T32,T32,Luke Donald,71,3.99,958,240
33,T32,T32,Andres Gonzales,90,3.99,1196,300
34,T32,T32,Matt Jones,89,3.99,1132,284
35,T32,T32,Jerry Kelly,79,3.99,1181,296
36,T32,T32,Hunter Mahan,88,3.99,1440,361
37,T32,T32,Greg Owen,58,3.99,722,181
38,T32,T32,Rory Sabbatini,81,3.99,1145,287
39,T32,T32,Brendan Steele,88,3.99,1149,288
40,T32,T32,Hudson Swafford,97,3.99,997,250
41,T32,T32,Justin Thomas,106,3.99,1174,294
42,T32,T32,Johnson Wagner,68,3.99,611,153
43,T44,T44,Jason Bohn,95,4.0,1107,277
44,T44,T44,Steven Bowditch,103,4.0,1859,465
45,T44,T44,Stewart Cink,77,4.0,940,235
46,T44,T44,Erik Compton,86,4.0,1109,277
47,T44,T44,Tony Finau,106,4.0,1403,351
48,T44,T44,Charles Howell III,105,4.0,1603,401
49,T44,T44,Russell Knox,96,4.0,1145,286
50,T44,T44,David Lingmerth,90,4.0,1113,278
51,T44,T44,John Merrick,78,4.0,1011,253
52,T44,T44,Sean O'Hair,86,4.0,796,199
53,T44,T44,Adam Scott,51,4.0,408,102
54,T44,T44,Kevin Streelman,95,4.0,1605,401
55,T44,T44,Nick Watney,91,4.0,1236,309
56,T44,T44,Tim Wilkinson,73,4.0,977,244
57,T58,T58,Steven Alker,62,4.01,911,227
58,T58,T58,Brian Davis,86,4.01,1082,270
59,T58,T58,Graham DeLaet,65,4.01,1067,266
60,T58,T58,Jason Dufner,76,4.01,1111,277
61,T58,T58,Russell Henley,87,4.01,1247,311
62,T58,T58,Billy Horschel,99,4.01,1086,271
63,T58,T58,Zach Johnson,90,4.01,617,154
64,T58,T58,Kevin Kisner,104,4.01,1474,368
65,T58,T58,Colt Knost,90,4.01,991,247
66,T58,T58,Marc Leishman,74,4.01,922,230
67,T58,T58,William McGirt,103,4.01,1516,378
68,T58,T58,Bryce Molder,91,4.01,1352,337
69,T58,T58,Louis Oosthuizen,68,4.01,753,188
70,T58,T58,Kyle Reifers,96,4.01,1759,439
71,T58,T58,Shawn Stefani,94,4.01,1512,377
72,T58,T58,Daniel Summerhays,101,4.01,1504,375
73,T58,T58,Bubba Watson,71,4.01,489,122
74,T75,T75,Keegan Bradley,87,4.02,1093,272
75,T75,T75,Brendon de Jonge,106,4.02,1552,386
76,T75,T75,Harris English,105,4.02,1569,390
77,T75,T75,Adam Hadwin,95,4.02,1269,316
78,T75,T75,Jason Kokrak,88,4.02,1151,286
79,T75,T75,Ben Martin,93,4.02,1502,374
80,T75,T75,Ryan Palmer,80,4.02,1292,321
81,T75,T75,Andres Romero,69,4.02,659,164
82,T75,T75,Brian Stuard,97,4.02,1336,332
83,T75,T75,Brendon Todd,96,4.02,1546,385
84,T85,T85,Zac Blair,108,4.03,1652,410
85,T85,T85,Chad Collins,79,4.03,910,226
86,T85,T85,Ken Duke,93,4.03,1722,427
87,T85,T85,Bill Haas,89,4.03,1374,341
88,T85,T85,Brian Harman,90,4.03,1250,310
89,T85,T85,David Hearn,97,4.03,1419,352
90,T85,T85,J.J. Henry,94,4.03,1337,332
91,T85,T85,Mark Hubbard,79,4.03,926,230
92,T85,T85,Martin Laird,77,4.03,1099,273
93,T85,T85,Justin Leonard,61,4.03,753,187
94,T85,T85,Davis Love III,51,4.03,524,130
95,T85,T85,Bill Lunde,50,4.03,620,154
96,T85,T85,George McNeill,93,4.03,1424,353
97,T85,T85,Ryan Moore,81,4.03,1237,307
98,T85,T85,Jeff Overton,94,4.03,907,225
99,T85,T85,John Peterson,84,4.03,1379,342
100,T85,T85,Carl Pettersson,106,4.03,1623,403
101,T85,T85,Michael Putnam,87,4.03,1256,312
102,T85,T85,Patrick Reed,103,4.03,934,232
103,T85,T85,Charl Schwartzel,67,4.03,750,186
104,T85,T85,John Senden,80,4.03,1405,349
105,T85,T85,Robert Streb,110,4.03,1559,387
106,T85,T85,Steve Wheatcroft,87,4.03,1040,258
107,T85,T85,Mark Wilson,89,4.03,1541,382
108,T109,T109,Chad Campbell,97,4.04,1255,311
109,T109,T109,Alex Cejka,94,4.04,1330,329
110,T109,T109,Martin Flores,95,4.04,1131,280
111,T109,T109,Luke Guthrie,84,4.04,1124,278
112,T109,T109,Morgan Hoffmann,85,4.04,1099,272
113,T109,T109,Billy Hurley III,83,4.04,1071,265
114,T109,T109,Phil Mickelson,70,4.04,1010,250
115,T109,T109,Chris Stroud,84,4.04,1256,311
116,T109,T109,Gary Woodland,81,4.04,1476,365
117,T118,T118,Ricky Barnes,82,4.05,797,197
118,T118,T118,Daniel Berger,97,4.05,1125,278
119,T118,T118,Scott Brown,97,4.05,1361,336
120,T118,T118,Ben Crane,62,4.05,789,195
121,T118,T118,Jamie Donaldson,50,4.05,896,221
122,T118,T118,Derek Ernst,75,4.05,1141,282
123,T118,T118,Rickie Fowler,76,4.05,616,152
124,T118,T118,James Hahn,94,4.05,1434,354
125,T118,T118,John Huh,102,4.05,1866,461
126,T118,T118,Ryo Ishikawa,90,4.05,1390,343
127,T118,T118,Brooks Koepka,84,4.05,858,212
128,T118,T118,Scott Langley,94,4.05,1361,336
129,T118,T118,Seung-Yul Noh,65,4.05,1145,283
130,T118,T118,Carlos Ortiz,100,4.05,1299,321
131,T118,T118,Roger Sloan,56,4.05,296,73
132,T118,T118,Nick Taylor,91,4.05,1272,314
133,T118,T118,Cameron Tringale,96,4.05,900,222
134,T118,T118,Boo Weekley,79,4.05,1037,256
135,T136,T136,Jon Curran,83,4.06,946,233
