,Par_4_Performance_RANK THIS WEEK,Par_4_Performance_RANK LAST WEEK,Par_4_Performance_PLAYER NAME,Par_4_Performance_ROUNDS,Par_4_Performance_STATUS,Par_4_Performance_PAR 4 AVG,Par_4_Performance_TOTAL PAR
0,1,1,Jordan Spieth,91,-67,3.93,3816
1,2,2,Jason Day,75,-58,3.93,3148
2,3,3,Hideki Matsuyama,95,-38,3.96,3968
3,4,4,Jason Bohn,95,-32,3.97,4076
4,5,5,Henrik Stenson,63,-26,3.96,2608
5,6,6,Russell Knox,96,-25,3.98,4160
6,7,7,Willy Wilcox,58,-24,3.96,2336
7,8,8,Zach Johnson,90,-18,3.98,3900
8,9,9,Matt Kuchar,97,-14,3.99,4084
9,10,10,Bubba Watson,71,-13,3.98,3008
10,11,11,Brooks Koepka,84,-12,3.99,3588
11,T12,T12,Paul Casey,87,-11,3.99,3696
12,T12,T12,Brendan Steele,88,-11,3.99,3548
13,14,14,Jim Furyk,71,-10,3.99,2748
14,15,15,Rory Sabbatini,81,-7,3.99,3496
15,T16,T16,Sean O'Hair,86,-6,3.99,3652
16,T16,T16,Pat Perez,96,-6,3.99,4084
17,T16,T16,Robert Streb,110,-6,4.0,4888
18,T19,T19,Dustin Johnson,75,-3,4.0,3152
19,T19,T19,Bryce Molder,91,-3,4.0,3776
20,21,21,Louis Oosthuizen,68,E,4.0,2760
21,22,22,Patrick Reed,103,+1,4.0,4340
22,23,23,Sergio Garcia,59,+2,4.0,2464
23,T24,T24,Francesco Molinari,56,+3,4.01,2320
24,T24,T24,Justin Rose,69,+3,4.0,2880
25,T24,T24,Daniel Summerhays,101,+3,4.0,4396
26,T27,T27,Jonathan Byrd,69,+5,4.01,2784
27,T27,T27,Greg Owen,58,+5,4.01,2520
28,T29,T29,Harris English,105,+6,4.01,4484
29,T29,T29,Tony Finau,106,+6,4.01,4580
30,T29,T29,John Peterson,84,+6,4.01,3596
31,T29,T29,Patrick Rodgers,57,+6,4.01,2348
32,T29,T29,Justin Thomas,106,+6,4.01,4556
33,T34,T34,David Hearn,97,+7,4.01,4172
34,T34,T34,Jerry Kelly,79,+7,4.01,3436
35,T36,T36,Hunter Mahan,88,+8,4.01,3632
36,T36,T36,William McGirt,103,+8,4.01,4468
37,T36,T36,Ryan Palmer,80,+8,4.01,3400
38,T36,T36,Nick Watney,91,+8,4.01,3896
39,T40,T40,Stewart Cink,77,+9,4.01,3376
40,T40,T40,Lee Westwood,56,+9,4.02,2256
41,T42,T42,Whee Kim,71,+11,4.01,2980
42,T42,T42,Spencer Levin,99,+11,4.01,4200
43,T42,T42,Kevin Na,98,+11,4.01,4132
44,T42,T42,Brandt Snedeker,98,+11,4.01,4128
45,T46,T46,Charley Hoffman,97,+12,4.01,4068
46,T46,T46,Colt Knost,90,+12,4.01,3712
47,T46,T46,David Toms,62,+12,4.02,2480
48,T49,T49,Danny Lee,120,+13,4.01,5200
49,T49,T49,Ian Poulter,68,+13,4.02,2804
50,T51,T51,Steven Bowditch,103,+14,4.01,4520
51,T51,T51,Chad Collins,79,+14,4.02,3408
52,53,53,Shawn Stefani,94,+15,4.01,4040
53,54,54,Chez Reavie,56,+16,4.03,2416
54,T55,T55,Tom Hoge,83,+17,4.02,3448
55,T55,T55,Kevin Streelman,95,+17,4.02,3876
56,T57,T57,Kevin Chappell,86,+18,4.02,3708
57,T57,T57,Brendon de Jonge,106,+18,4.02,4532
58,T57,T57,Matt Jones,89,+18,4.02,3696
59,T60,T60,Steven Alker,62,+19,4.03,2600
60,T60,T60,Blayne Barber,76,+19,4.02,3156
61,T60,T60,Bill Haas,89,+19,4.02,3736
62,T60,T60,Adam Scott,51,+19,4.04,2120
63,T64,T64,Brian Harman,90,+20,4.02,3996
64,T64,T64,David Lingmerth,90,+20,4.02,3944
65,T64,T64,George McNeill,93,+20,4.02,4056
66,67,67,K.J. Choi,66,+21,4.03,2600
67,T68,T68,Greg Chalmers,58,+22,4.04,2336
68,T68,T68,Russell Henley,87,+22,4.02,3732
69,T68,T68,J.B. Holmes,89,+22,4.02,3684
70,T68,T68,Boo Weekley,79,+22,4.03,3392
71,T72,T72,Rickie Fowler,76,+23,4.03,3136
72,T72,T72,Jim Herman,88,+23,4.02,3812
73,T72,T72,Kevin Kisner,104,+23,4.02,4540
74,T72,T72,Steve Wheatcroft,87,+23,4.03,3548
75,T76,T76,Daniel Berger,97,+24,4.02,4200
76,T76,T76,Jason Dufner,76,+24,4.03,3180
77,T76,T76,Billy Horschel,99,+24,4.02,4148
78,T76,T76,Hudson Swafford,97,+24,4.02,4112
79,T76,T76,Brendon Todd,96,+24,4.02,4104
80,T76,T76,Mark Wilson,89,+24,4.03,3688
81,T82,T82,Jason Kokrak,88,+25,4.03,3804
82,T82,T82,Martin Laird,77,+25,4.03,3292
83,T82,T82,Cameron Percy,72,+25,4.03,3028
84,T85,T85,Zac Blair,108,+26,4.02,4516
85,T85,T85,Jon Curran,83,+26,4.03,3416
86,T85,T85,Ryan Moore,81,+26,4.03,3320
87,T85,T85,Kyle Reifers,96,+26,4.03,3984
88,T89,T89,Davis Love III,51,+27,4.05,2228
89,T89,T89,Carl Pettersson,106,+27,4.02,4604
90,91,91,Johnson Wagner,68,+28,4.04,2976
91,92,92,Bill Lunde,50,+29,4.06,2000
92,T93,T93,Keegan Bradley,87,+30,4.03,3620
93,T93,T93,Scott Brown,97,+30,4.03,4192
94,T93,T93,Marc Leishman,74,+30,4.04,3092
95,T93,T93,Ben Martin,93,+30,4.03,4032
96,T97,T97,Alex Cejka,94,+31,4.03,3916
