,Tenth_Tee_Late_Par_4_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Late_Par_4_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Late_Par_4_Scoring_Average_PLAYER NAME,Tenth_Tee_Late_Par_4_Scoring_Average_ROUNDS,Tenth_Tee_Late_Par_4_Scoring_Average_AVG,Tenth_Tee_Late_Par_4_Scoring_Average_TOTAL STROKES,Tenth_Tee_Late_Par_4_Scoring_Average_TOTAL HOLES
135,T135,T135,Fabián Gómez,83,4.09,703,172
136,T135,T135,Ben Martin,93,4.09,823,201
137,T135,T135,George McNeill,93,4.09,1019,249
138,T135,T135,Carlos Ortiz,100,4.09,854,209
139,T135,T135,Michael Putnam,87,4.09,855,209
140,T135,T135,Chris Stroud,84,4.09,716,175
141,T135,T135,Bo Van Pelt,81,4.09,568,139
142,T143,T143,Derek Ernst,75,4.1,853,208
143,T143,T143,Mark Hubbard,79,4.1,808,197
144,T143,T143,Brian Stuard,97,4.1,939,229
145,T143,T143,Boo Weekley,79,4.1,774,189
146,T147,T147,Robert Garrigus,70,4.11,728,177
147,T147,T147,Geoff Ogilvy,50,4.11,403,98
148,T147,T147,Charl Schwartzel,67,4.11,571,139
149,T147,T147,John Senden,80,4.11,650,158
150,T147,T147,Michael Thompson,83,4.11,674,164
151,T147,T147,David Toms,62,4.11,300,73
152,T147,T147,Cameron Tringale,96,4.11,399,97
153,T147,T147,Tyrone Van Aswegen,58,4.11,629,153
154,T155,T155,Ryo Ishikawa,90,4.12,523,127
155,T155,T155,Nick Taylor,91,4.12,832,202
156,T157,T157,Ricky Barnes,82,4.13,941,228
157,T157,T157,Jamie Donaldson,50,4.13,347,84
158,T157,T157,Brice Garnett,81,4.13,951,230
159,T157,T157,Patrick Rodgers,57,4.13,314,76
160,T157,T157,Heath Slocum,57,4.13,487,118
161,T157,T157,Byron Smith,59,4.13,425,103
162,T163,T163,Aaron Baddeley,76,4.14,774,187
163,T163,T163,Jonas Blixt,78,4.14,530,128
164,T163,T163,Greg Owen,58,4.14,402,97
165,T163,T163,Sam Saunders,83,4.14,588,142
166,T163,T163,Roger Sloan,56,4.14,472,114
167,T163,T163,Tim Wilkinson,73,4.14,699,169
168,T169,T169,Retief Goosen,81,4.15,914,220
169,T169,T169,Andrew Putnam,68,4.15,606,146
170,T169,T169,Webb Simpson,81,4.15,365,88
171,T169,T169,Brandt Snedeker,98,4.15,357,86
172,T173,T173,Hunter Mahan,88,4.16,366,88
173,T173,T173,Andrew Svoboda,80,4.16,899,216
174,T175,T175,Russell Henley,87,4.17,555,133
175,T175,T175,Marc Leishman,74,4.17,388,93
176,T175,T175,Jonathan Randolph,72,4.17,680,163
177,T175,T175,Jim Renner,68,4.17,667,160
178,179,179,Bubba Watson,71,4.18,92,22
179,180,180,Andres Romero,69,4.2,361,86
180,181,181,Matt Every,73,4.24,687,162
181,182,182,Ernie Els,57,4.27,128,30
