,Tenth_Tee_Late_Round_3_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Late_Round_3_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Late_Round_3_Scoring_Average_PLAYER NAME,Tenth_Tee_Late_Round_3_Scoring_Average_AVG,Tenth_Tee_Late_Round_3_Scoring_Average_TOTAL STROKES,Tenth_Tee_Late_Round_3_Scoring_Average_TOTAL ROUNDS
0,1,1,Jim Herman,62.0,62,1
1,2,2,Matt Kuchar,64.0,64,1
2,T3,T3,Aaron Baddeley,66.0,66,1
3,T3,T3,Graham DeLaet,66.0,66,1
4,T3,T3,Jimmy Walker,66.0,66,1
5,T6,T6,Sangmoon Bae,67.0,67,1
6,T6,T6,Steven Bowditch,67.0,67,1
7,T6,T6,Jason Dufner,67.0,67,1
8,T6,T6,Ryo Ishikawa,67.0,67,1
9,T6,T6,Bill Lunde,67.0,67,1
10,T6,T6,Francesco Molinari,67.0,67,1
11,T6,T6,Seung-Yul Noh,67.0,67,1
12,T6,T6,D.A. Points,67.0,134,2
13,T6,T6,Justin Thomas,67.0,67,1
14,T15,T15,Alex Prugh,67.67,203,3
15,T15,T15,Jhonattan Vegas,67.67,203,3
16,17,17,Sean O'Hair,67.75,271,4
17,T18,T18,Robert Allenby,68.0,68,1
18,T18,T18,Jonathan Byrd,68.0,68,1
19,T18,T18,K.J. Choi,68.0,68,1
20,T18,T18,John Huh,68.0,68,1
21,T18,T18,Dustin Johnson,68.0,68,1
22,T18,T18,Russell Knox,68.0,68,1
23,T18,T18,Greg Owen,68.0,68,1
24,T18,T18,Brendan Steele,68.0,68,1
25,26,26,Colt Knost,68.25,273,4
26,T27,T27,Hudson Swafford,68.5,137,2
27,T27,T27,Brendon Todd,68.5,137,2
28,T29,T29,Scott Brown,69.0,207,3
29,T29,T29,Jamie Donaldson,69.0,69,1
30,T29,T29,Gonzalo Fernandez-Castaño,69.0,207,3
31,T29,T29,Chesson Hadley,69.0,207,3
32,T29,T29,James Hahn,69.0,138,2
33,T29,T29,David Hearn,69.0,207,3
34,T29,T29,J.J. Henry,69.0,138,2
35,T29,T29,Matt Jones,69.0,207,3
36,T29,T29,William McGirt,69.0,69,1
37,T29,T29,Kevin Na,69.0,69,1
38,T29,T29,Scott Piercy,69.0,138,2
39,T29,T29,Daniel Summerhays,69.0,69,1
40,41,41,Steve Wheatcroft,69.2,346,5
41,42,42,Scott Pinckney,69.33,208,3
42,43,43,Spencer Levin,69.4,347,5
43,T44,T44,Greg Chalmers,69.5,139,2
44,T44,T44,Adam Hadwin,69.5,139,2
45,T44,T44,David Lingmerth,69.5,139,2
46,T44,T44,Carl Pettersson,69.5,139,2
47,48,48,Scott Langley,69.67,209,3
48,49,49,Kyle Reifers,69.75,279,4
49,50,50,Martin Flores,69.8,349,5
50,51,51,Whee Kim,69.83,419,6
51,T52,T52,Zac Blair,70.0,140,2
52,T52,T52,Ángel Cabrera,70.0,70,1
53,T52,T52,Roberto Castro,70.0,210,3
54,T52,T52,Stewart Cink,70.0,210,3
55,T52,T52,Chad Collins,70.0,140,2
56,T52,T52,Luke Donald,70.0,70,1
57,T52,T52,Ken Duke,70.0,70,1
58,T52,T52,Sergio Garcia,70.0,70,1
59,T52,T52,Brian Harman,70.0,70,1
60,T52,T52,Charley Hoffman,70.0,210,3
61,T52,T52,J.B. Holmes,70.0,70,1
62,T52,T52,Zach Johnson,70.0,70,1
63,T52,T52,Jason Kokrak,70.0,70,1
64,T52,T52,Justin Leonard,70.0,70,1
65,T52,T52,Bryce Molder,70.0,140,2
66,T52,T52,Carlos Ortiz,70.0,350,5
67,T52,T52,Pat Perez,70.0,280,4
68,T52,T52,John Peterson,70.0,140,2
69,T52,T52,Patrick Rodgers,70.0,140,2
70,T52,T52,Vijay Singh,70.0,70,1
71,T52,T52,Tyrone Van Aswegen,70.0,70,1
72,T52,T52,Camilo Villegas,70.0,70,1
73,T74,T74,Daniel Berger,70.33,211,3
74,T74,T74,Kevin Kisner,70.33,211,3
75,T74,T74,George McNeill,70.33,211,3
76,T74,T74,Roger Sloan,70.33,211,3
77,T78,T78,Alex Cejka,70.5,141,2
78,T78,T78,Lucas Glover,70.5,282,4
79,T78,T78,Russell Henley,70.5,141,2
80,T78,T78,Michael Putnam,70.5,141,2
81,T82,T82,Jon Curran,70.75,283,4
82,T82,T82,Tom Hoge,70.75,283,4
83,84,84,Troy Merritt,70.8,354,5
84,T85,T85,Charlie Beljan,71.0,284,4
85,T85,T85,Ben Crane,71.0,213,3
86,T85,T85,Brian Davis,71.0,71,1
87,T85,T85,Rickie Fowler,71.0,142,2
88,T85,T85,Brice Garnett,71.0,71,1
89,T85,T85,Davis Love III,71.0,71,1
90,T85,T85,Ryan Palmer,71.0,71,1
91,T85,T85,Webb Simpson,71.0,71,1
92,T85,T85,Cameron Tringale,71.0,71,1
93,T85,T85,Bo Van Pelt,71.0,213,3
94,T85,T85,Tim Wilkinson,71.0,71,1
95,T85,T85,Gary Woodland,71.0,142,2
96,T97,T97,Jerry Kelly,71.5,143,2
97,T97,T97,Chris Kirk,71.5,143,2
98,T97,T97,Byron Smith,71.5,143,2
99,100,100,Andres Gonzales,71.6,358,5
100,T101,T101,Jonathan Randolph,71.67,215,3
101,T101,T101,Brandt Snedeker,71.67,215,3
102,T101,T101,Nick Taylor,71.67,215,3
103,104,104,Ricky Barnes,71.75,287,4
104,T105,T105,Blayne Barber,72.0,216,3
105,T105,T105,Ernie Els,72.0,72,1
106,T105,T105,Luke Guthrie,72.0,216,3
107,T105,T105,Bill Haas,72.0,72,1
108,T105,T105,Hideki Matsuyama,72.0,72,1
109,T105,T105,Ian Poulter,72.0,72,1
110,T105,T105,Chez Reavie,72.0,72,1
111,T105,T105,Jim Renner,72.0,72,1
112,T105,T105,Kevin Streelman,72.0,144,2
113,T105,T105,Andrew Svoboda,72.0,72,1
114,T105,T105,Nick Watney,72.0,144,2
115,T116,T116,Sung Joon Park,72.5,145,2
116,T116,T116,Shawn Stefani,72.5,145,2
