,Front_9_Round_3_Scoring_Average_RANK THIS WEEK,Front_9_Round_3_Scoring_Average_RANK LAST WEEK,Front_9_Round_3_Scoring_Average_PLAYER NAME,Front_9_Round_3_Scoring_Average_AVG,Front_9_Round_3_Scoring_Average_TOTAL STROKES,Front_9_Round_3_Scoring_Average_TOTAL ROUNDS
42,43,43,Byron Smith,34.78,313,9
43,T44,T44,Sergio Garcia,34.79,487,14
44,T44,T44,Spencer Levin,34.79,661,19
45,46,46,Ian Poulter,34.8,522,15
46,T47,T47,Zac Blair,34.81,731,21
47,T47,T47,Luke Donald,34.81,557,16
48,T49,T49,Jason Day,34.82,592,17
49,T49,T49,Morgan Hoffmann,34.82,592,17
50,51,51,Gonzalo Fernandez-Castaño,34.83,418,12
51,52,52,Carlos Ortiz,34.85,697,20
52,53,53,Gary Woodland,34.86,488,14
53,T54,T54,Eric Axley,34.88,279,8
54,T54,T54,Ken Duke,34.88,558,16
55,T56,T56,Ryan Palmer,34.89,628,18
56,T56,T56,Tyrone Van Aswegen,34.89,314,9
57,58,58,Kevin Streelman,34.9,698,20
58,T59,T59,Greg Chalmers,34.91,384,11
59,T59,T59,Derek Ernst,34.91,384,11
60,61,61,Robert Streb,34.92,873,25
61,T62,T62,Ricky Barnes,34.93,489,14
62,T62,T62,Louis Oosthuizen,34.93,489,14
63,T62,T62,Justin Rose,34.93,489,14
64,T62,T62,Henrik Stenson,34.93,524,15
65,T66,T66,Kevin Chappell,34.94,594,17
66,T66,T66,Luke Guthrie,34.94,559,16
67,T66,T66,Ryo Ishikawa,34.94,629,18
68,T66,T66,Camilo Villegas,34.94,559,16
69,T70,T70,Bill Haas,34.95,664,19
70,T70,T70,Hunter Mahan,34.95,664,19
71,T72,T72,Scott Brown,35.0,665,19
72,T72,T72,Jon Curran,35.0,490,14
73,T72,T72,Jason Dufner,35.0,595,17
74,T72,T72,Martin Flores,35.0,595,17
75,T72,T72,Russell Knox,35.0,735,21
76,T72,T72,John Peterson,35.0,665,19
77,T72,T72,Carl Pettersson,35.0,770,22
78,T72,T72,Patrick Reed,35.0,840,24
79,T72,T72,Roger Sloan,35.0,280,8
80,81,81,Matt Kuchar,35.04,806,23
81,T82,T82,Alex Cejka,35.06,631,18
82,T82,T82,Erik Compton,35.06,561,16
83,T82,T82,Sean O'Hair,35.06,596,17
84,T82,T82,Vijay Singh,35.06,561,16
85,T86,T86,Billy Hurley III,35.08,456,13
86,T86,T86,John Merrick,35.08,421,12
87,T86,T86,Francesco Molinari,35.08,421,12
88,T86,T86,Jonathan Randolph,35.08,456,13
89,90,90,Greg Owen,35.09,386,11
90,91,91,Steven Bowditch,35.1,737,21
91,92,92,Troy Merritt,35.12,597,17
92,93,93,Davis Love III,35.13,281,8
93,94,94,John Huh,35.14,773,22
94,T95,T95,Jason Gore,35.15,457,13
95,T95,T95,Scott Langley,35.15,703,20
96,T97,T97,James Hahn,35.16,668,19
97,T97,T97,Russell Henley,35.16,668,19
98,T97,T97,Danny Lee,35.16,879,25
99,100,100,Harris English,35.17,809,23
100,T101,T101,Roberto Castro,35.18,387,11
101,T101,T101,Patrick Rodgers,35.18,387,11
102,T103,T103,Mark Hubbard,35.19,563,16
103,T103,T103,Brendon Todd,35.19,739,21
104,T105,T105,Steven Alker,35.2,352,10
105,T105,T105,Jim Furyk,35.2,528,15
106,T105,T105,Retief Goosen,35.2,528,15
107,T105,T105,Tim Wilkinson,35.2,352,10
108,T109,T109,K.J. Choi,35.23,458,13
109,T109,T109,Derek Fathauer,35.23,458,13
110,T109,T109,Seung-Yul Noh,35.23,458,13
111,112,112,Chesson Hadley,35.24,740,21
112,T113,T113,Oscar Fraustro,35.25,282,8
113,T113,T113,Max Homa,35.25,423,12
114,T113,T113,Zach Johnson,35.25,705,20
115,T113,T113,Michael Putnam,35.25,564,16
116,T113,T113,Steve Wheatcroft,35.25,564,16
117,118,118,Chad Campbell,35.26,670,19
118,T119,T119,Michael Thompson,35.27,529,15
119,T119,T119,Willy Wilcox,35.27,388,11
120,T121,T121,Andres Gonzales,35.29,600,17
121,T121,T121,David Lingmerth,35.29,600,17
122,T121,T121,Brian Stuard,35.29,600,17
123,T121,T121,Bo Van Pelt,35.29,494,14
124,125,125,David Toms,35.3,353,10
125,T126,T126,Jonas Blixt,35.31,459,13
126,T126,T126,Chad Collins,35.31,565,16
127,T128,T128,David Hearn,35.32,671,19
128,T128,T128,Ben Martin,35.32,671,19
129,T130,T130,Martin Laird,35.33,530,15
130,T130,T130,Webb Simpson,35.33,636,18
131,132,132,Cameron Tringale,35.35,707,20
132,133,133,Tony Finau,35.36,778,22
133,134,134,Phil Mickelson,35.38,566,16
134,135,135,Nick Watney,35.39,637,18
135,136,136,Chez Reavie,35.4,354,10
136,T137,T137,Brian Davis,35.43,496,14
137,T137,T137,Charles Howell III,35.43,815,23
138,T137,T137,Kevin Na,35.43,815,23
139,140,140,Boo Weekley,35.44,567,16
140,T141,T141,D.A. Points,35.45,390,11
141,T141,T141,Daniel Summerhays,35.45,780,22
142,143,143,Jeff Overton,35.47,603,17
143,T144,T144,Billy Horschel,35.48,745,21
144,T144,T144,William McGirt,35.48,816,23
145,T146,T146,Charl Schwartzel,35.5,497,14
146,T146,T146,Adam Scott,35.5,355,10
147,148,148,Nicholas Thompson,35.54,462,13
148,T149,T149,Brendon de Jonge,35.55,782,22
149,T149,T149,Andrew Putnam,35.55,391,11
150,T151,T151,Daniel Berger,35.56,640,18
151,T151,T151,Jhonattan Vegas,35.56,640,18
152,153,153,Robert Allenby,35.57,249,7
153,T154,T154,Keegan Bradley,35.58,676,19
154,T154,T154,Brice Garnett,35.58,427,12
155,T156,T156,Andres Romero,35.6,356,10
156,T156,T156,John Senden,35.6,534,15
157,158,158,Aaron Baddeley,35.62,463,13
158,159,159,Tom Hoge,35.63,570,16
159,160,160,Sung Joon Park,35.64,499,14
160,T161,T161,Matt Every,35.67,428,12
161,T161,T161,Lucas Glover,35.67,535,15
162,T161,T161,Justin Leonard,35.67,321,9
163,T161,T161,Lee Westwood,35.67,428,12
164,165,165,Charlie Beljan,35.73,393,11
165,166,166,J.J. Henry,35.75,572,16
166,167,167,Marc Leishman,35.77,465,13
167,T168,T168,Ben Crane,35.78,322,9
168,T168,T168,Jamie Donaldson,35.78,322,9
169,170,170,J.B. Holmes,35.79,680,19
170,171,171,Mark Wilson,35.81,573,16
171,172,172,Charley Hoffman,35.85,717,20
172,173,173,Nick Taylor,35.89,682,19
173,174,174,Sam Saunders,35.93,539,15
174,175,175,Chris Kirk,35.94,611,17
175,176,176,Ángel Cabrera,36.0,324,9
176,177,177,Blayne Barber,36.08,469,13
177,178,178,Ryan Moore,36.19,579,16
178,179,179,Scott Stallings,36.27,399,11
179,180,180,Jim Renner,36.44,328,9
180,181,181,Robert Garrigus,36.45,401,11
181,182,182,Geoff Ogilvy,36.5,365,10
182,183,183,Padraig Harrington,36.7,367,10
183,184,184,Ernie Els,36.91,406,11
