,Back_9_Round_2_Scoring_Average_RANK THIS WEEK,Back_9_Round_2_Scoring_Average_RANK LAST WEEK,Back_9_Round_2_Scoring_Average_PLAYER NAME,Back_9_Round_2_Scoring_Average_AVG,Back_9_Round_2_Scoring_Average_TOTAL STROKES,Back_9_Round_2_Scoring_Average_TOTAL ROUNDS
0,1,1,Henrik Stenson,34.2,513,15
1,2,2,Charley Hoffman,34.22,924,27
2,3,3,Jason Day,34.42,654,19
3,T4,T4,Brooks Koepka,34.45,758,22
4,T4,T4,Hudson Swafford,34.45,999,29
5,6,6,Jordan Spieth,34.5,828,24
6,7,7,Webb Simpson,34.52,725,21
7,8,8,Zac Blair,34.53,1105,32
8,T9,T9,Luke Donald,34.55,691,20
9,T9,T9,Marc Leishman,34.55,760,22
10,11,11,Danny Lee,34.57,1210,35
11,12,12,John Huh,34.6,1038,30
12,13,13,Carlos Ortiz,34.62,1004,29
13,T14,T14,Scott Brown,34.63,1039,30
14,T14,T14,Billy Hurley III,34.63,935,27
15,T16,T16,Steven Alker,34.71,729,21
16,T16,T16,Chad Collins,34.71,833,24
17,T16,T16,Jim Furyk,34.71,590,17
18,19,19,James Hahn,34.75,973,28
19,T20,T20,Russell Knox,34.78,939,27
20,T20,T20,Bubba Watson,34.78,626,18
21,22,22,Sergio Garcia,34.79,487,14
22,23,23,Kevin Na,34.8,870,25
23,T24,T24,Russell Henley,34.83,801,23
24,T24,T24,Jimmy Walker,34.83,801,23
25,T26,T26,Steven Bowditch,34.84,1080,31
26,T26,T26,Justin Rose,34.84,662,19
27,T28,T28,Jason Bohn,34.85,941,27
28,T28,T28,Michael Putnam,34.85,941,27
29,30,30,Brian Harman,34.86,1011,29
30,31,31,Johnson Wagner,34.87,802,23
31,T32,T32,John Peterson,34.88,837,24
32,T32,T32,Patrick Rodgers,34.88,558,16
33,34,34,Dustin Johnson,34.89,663,19
34,35,35,Justin Thomas,34.9,1047,30
35,36,36,Vijay Singh,34.91,803,23
36,T37,T37,Luke Guthrie,34.92,908,26
37,T37,T37,Tom Hoge,34.92,873,25
38,T39,T39,Charles Howell III,34.93,1048,30
39,T39,T39,Robert Streb,34.93,1048,30
40,T41,T41,Whee Kim,34.95,769,22
41,T41,T41,Ryan Palmer,34.95,734,21
42,43,43,Matt Jones,34.96,839,24
43,T44,T44,Zach Johnson,35.0,840,24
44,T44,T44,Jerry Kelly,35.0,840,24
45,T44,T44,Matt Kuchar,35.0,840,24
46,T44,T44,Hideki Matsuyama,35.0,840,24
47,T44,T44,George McNeill,35.0,945,27
48,T44,T44,Willy Wilcox,35.0,560,16
49,50,50,Nick Watney,35.04,981,28
