,Early_Par_3_Scoring_Average_RANK THIS WEEK,Early_Par_3_Scoring_Average_RANK LAST WEEK,Early_Par_3_Scoring_Average_PLAYER NAME,Early_Par_3_Scoring_Average_ROUNDS,Early_Par_3_Scoring_Average_AVG,Early_Par_3_Scoring_Average_TOTAL STROKES,Early_Par_3_Scoring_Average_TOTAL HOLES
101,T96,T96,Andres Gonzales,90,3.05,512,168
102,T96,T96,Brooks Koepka,84,3.05,455,149
103,T96,T96,Scott Langley,94,3.05,613,201
104,T96,T96,Sung Joon Park,79,3.05,533,175
105,T96,T96,Rory Sabbatini,81,3.05,461,151
106,T96,T96,Sam Saunders,83,3.05,500,164
107,T96,T96,Brandt Snedeker,98,3.05,586,192
108,T109,T109,Kevin Chappell,86,3.06,554,181
109,T109,T109,Jon Curran,83,3.06,484,158
110,T109,T109,Lucas Glover,79,3.06,486,159
111,T109,T109,J.J. Henry,94,3.06,602,197
112,T109,T109,Max Homa,78,3.06,465,152
113,T109,T109,John Huh,102,3.06,807,264
114,T109,T109,Justin Leonard,61,3.06,367,120
115,T109,T109,Cameron Percy,72,3.06,410,134
116,T109,T109,Alex Prugh,84,3.06,544,178
117,T109,T109,John Senden,80,3.06,490,160
118,T109,T109,Brendan Steele,88,3.06,554,181
119,T109,T109,Mark Wilson,89,3.06,602,197
120,T121,T121,Brian Davis,86,3.07,598,195
121,T121,T121,Sergio Garcia,59,3.07,264,86
122,T121,T121,Robert Garrigus,70,3.07,424,138
123,T121,T121,Brian Harman,90,3.07,516,168
124,T121,T121,Charley Hoffman,97,3.07,561,183
125,T121,T121,Ryo Ishikawa,90,3.07,607,198
126,T121,T121,Kevin Kisner,104,3.07,644,210
127,T121,T121,Martin Laird,77,3.07,516,168
128,T121,T121,Davis Love III,51,3.07,347,113
129,T121,T121,Troy Merritt,91,3.07,518,169
130,T121,T121,Ryan Palmer,80,3.07,454,148
131,T121,T121,Pat Perez,96,3.07,645,210
132,T121,T121,Jim Renner,68,3.07,424,138
133,T121,T121,Andres Romero,69,3.07,430,140
134,T121,T121,Justin Rose,69,3.07,304,99
135,T121,T121,Nick Watney,91,3.07,553,180
136,T137,T137,Tom Hoge,83,3.08,548,178
137,T137,T137,Ryan Moore,81,3.08,406,132
138,T137,T137,Geoff Ogilvy,50,3.08,323,105
139,T137,T137,Roger Sloan,56,3.08,314,102
140,T137,T137,Heath Slocum,57,3.08,385,125
141,T137,T137,Gary Woodland,81,3.08,483,157
142,T143,T143,Martin Flores,95,3.09,609,197
143,T143,T143,Jason Kokrak,88,3.09,591,191
144,T143,T143,David Lingmerth,90,3.09,476,154
145,T143,T143,Carl Pettersson,106,3.09,708,229
146,T143,T143,Nicholas Thompson,90,3.09,562,182
147,T143,T143,Tim Wilkinson,73,3.09,500,162
148,T149,T149,Chesson Hadley,101,3.1,753,243
149,T149,T149,Matt Jones,89,3.1,499,161
150,T149,T149,Jonathan Randolph,72,3.1,390,126
151,T149,T149,Brian Stuard,97,3.1,651,210
152,T149,T149,Lee Westwood,56,3.1,335,108
153,T154,T154,Robert Allenby,63,3.11,426,137
154,T154,T154,Ángel Cabrera,53,3.11,348,112
155,T154,T154,Paul Casey,87,3.11,488,157
156,T154,T154,Roberto Castro,54,3.11,342,110
157,T154,T154,Jason Dufner,76,3.11,472,152
158,T154,T154,Ernie Els,57,3.11,361,116
159,T154,T154,Bill Haas,89,3.11,541,174
160,T154,T154,Phil Mickelson,70,3.11,445,143
161,T154,T154,Cameron Tringale,96,3.11,557,179
162,T163,T163,Charlie Beljan,76,3.12,471,151
163,T163,T163,Ken Duke,93,3.12,662,212
164,T163,T163,Derek Ernst,75,3.12,462,148
165,T163,T163,Francesco Molinari,56,3.12,353,113
166,T163,T163,Seung-Yul Noh,65,3.12,418,134
167,T163,T163,Patrick Rodgers,57,3.12,318,102
168,T163,T163,Andrew Svoboda,80,3.12,502,161
169,T170,T170,Derek Fathauer,81,3.13,457,146
170,T170,T170,Carlos Ortiz,100,3.13,629,201
171,T170,T170,Greg Owen,58,3.13,357,114
172,T170,T170,D.A. Points,72,3.13,514,164
173,T170,T170,Ian Poulter,68,3.13,341,109
174,T175,T175,Padraig Harrington,60,3.14,386,123
175,T175,T175,J.B. Holmes,89,3.14,486,155
176,177,177,Blayne Barber,76,3.15,470,149
177,T178,T178,Oscar Fraustro,58,3.16,360,114
178,T178,T178,Morgan Hoffmann,85,3.16,579,183
179,180,180,Charl Schwartzel,67,3.17,336,106
180,181,181,Hunter Mahan,88,3.18,607,191
181,182,182,Adam Scott,51,3.19,265,83
182,183,183,Jamie Donaldson,50,3.2,330,103
183,184,184,Matt Every,73,3.23,526,163
