,First_Tee_Early_Round_3_Scoring_Average_RANK THIS WEEK,First_Tee_Early_Round_3_Scoring_Average_RANK LAST WEEK,First_Tee_Early_Round_3_Scoring_Average_PLAYER NAME,First_Tee_Early_Round_3_Scoring_Average_AVG,First_Tee_Early_Round_3_Scoring_Average_TOTAL STROKES,First_Tee_Early_Round_3_Scoring_Average_TOTAL ROUNDS
62,T61,T61,Rickie Fowler,69.83,419,6
63,T61,T61,Adam Hadwin,69.83,419,6
64,65,65,Jeff Overton,69.88,559,8
65,66,66,John Senden,69.89,629,9
66,67,67,Daniel Summerhays,69.91,769,11
67,T68,T68,Eric Axley,70.0,210,3
68,T68,T68,Scott Brown,70.0,350,5
69,T68,T68,Paul Casey,70.0,490,7
70,T68,T68,Martin Flores,70.0,490,7
71,T68,T68,Oscar Fraustro,70.0,140,2
72,T68,T68,Charley Hoffman,70.0,420,6
73,T68,T68,Spencer Levin,70.0,350,5
74,T68,T68,Jordan Spieth,70.0,140,2
75,T68,T68,Michael Thompson,70.0,280,4
76,T77,T77,Kevin Kisner,70.11,631,9
77,T77,T77,Pat Perez,70.11,631,9
78,T79,T79,Erik Compton,70.14,491,7
79,T79,T79,Lee Westwood,70.14,491,7
80,T79,T79,Gary Woodland,70.14,491,7
81,T82,T82,J.B. Holmes,70.17,421,6
82,T82,T82,Chez Reavie,70.17,421,6
83,T84,T84,William McGirt,70.2,702,10
84,T84,T84,Carlos Ortiz,70.2,702,10
85,86,86,Chad Collins,70.25,281,4
86,T87,T87,K.J. Choi,70.33,422,6
87,T87,T87,Russell Henley,70.33,422,6
88,89,89,Cameron Tringale,70.4,352,5
89,T90,T90,Aaron Baddeley,70.43,493,7
90,T90,T90,Alex Prugh,70.43,493,7
91,92,92,Jim Herman,70.44,634,9
92,T93,T93,Ricky Barnes,70.5,141,2
93,T93,T93,Andres Gonzales,70.5,423,6
94,T93,T93,James Hahn,70.5,564,8
95,T96,T96,Steven Alker,70.6,353,5
96,T96,T96,Robert Streb,70.6,706,10
97,T98,T98,Brian Harman,70.67,212,3
98,T98,T98,Billy Horschel,70.67,636,9
99,T98,T98,Whee Kim,70.67,212,3
100,T98,T98,Russell Knox,70.67,424,6
101,T98,T98,Francesco Molinari,70.67,424,6
102,T98,T98,Heath Slocum,70.67,212,3
103,T98,T98,Bo Van Pelt,70.67,424,6
104,T98,T98,Nick Watney,70.67,424,6
105,106,106,Sam Saunders,70.71,495,7
106,107,107,Mark Wilson,70.75,566,8
107,T108,T108,Keegan Bradley,70.78,637,9
108,T108,T108,John Peterson,70.78,637,9
109,T110,T110,Luke Donald,70.83,425,6
110,T110,T110,Bryce Molder,70.83,425,6
111,112,112,Charles Howell III,70.88,567,8
112,113,113,Ken Duke,70.91,780,11
113,T114,T114,Robert Allenby,71.0,284,4
114,T114,T114,Billy Hurley III,71.0,426,6
115,T114,T114,Martin Laird,71.0,355,5
116,T114,T114,Davis Love III,71.0,213,3
117,T114,T114,Michael Putnam,71.0,213,3
118,T114,T114,Kyle Reifers,71.0,639,9
119,T114,T114,Andres Romero,71.0,426,6
120,T114,T114,Justin Rose,71.0,284,4
121,T114,T114,Webb Simpson,71.0,497,7
122,T114,T114,Bubba Watson,71.0,213,3
123,124,124,Alex Cejka,71.11,640,9
124,T125,T125,Greg Chalmers,71.17,427,6
125,T125,T125,Tom Hoge,71.17,427,6
126,T125,T125,Mark Hubbard,71.17,427,6
127,T125,T125,Jhonattan Vegas,71.17,427,6
128,T125,T125,Boo Weekley,71.17,427,6
129,130,130,Cameron Percy,71.2,356,5
130,131,131,Chesson Hadley,71.21,997,14
131,132,132,Phil Mickelson,71.22,641,9
132,T133,T133,Tony Finau,71.25,570,8
133,T133,T133,David Lingmerth,71.25,285,4
134,T135,T135,Fabián Gómez,71.29,499,7
135,T135,T135,Ryan Palmer,71.29,499,7
136,T137,T137,Blayne Barber,71.33,214,3
137,T137,T137,Zac Blair,71.33,428,6
138,T137,T137,J.J. Henry,71.33,428,6
139,T137,T137,Henrik Stenson,71.33,214,3
140,T137,T137,Andrew Svoboda,71.33,214,3
141,T137,T137,Camilo Villegas,71.33,642,9
142,143,143,Brian Stuard,71.4,357,5
143,144,144,Scott Langley,71.44,643,9
144,145,145,Sergio Garcia,71.5,286,4
145,T146,T146,Ben Crane,71.67,215,3
146,T146,T146,Ryo Ishikawa,71.67,860,12
147,T148,T148,Sangmoon Bae,71.75,574,8
148,T148,T148,Jonathan Randolph,71.75,287,4
149,T150,T150,Zach Johnson,71.8,359,5
150,T150,T150,Byron Smith,71.8,359,5
151,152,152,Seung-Yul Noh,71.86,503,7
152,153,153,Nick Taylor,71.88,575,8
153,T154,T154,Lucas Glover,72.0,360,5
154,T154,T154,Retief Goosen,72.0,288,4
155,T154,T154,Chris Kirk,72.0,648,9
156,T154,T154,Louis Oosthuizen,72.0,360,5
157,T154,T154,Charl Schwartzel,72.0,288,4
158,T154,T154,Jimmy Walker,72.0,576,8
159,160,160,John Huh,72.08,937,13
160,161,161,Jason Gore,72.2,361,5
161,162,162,Morgan Hoffmann,72.29,506,7
162,T163,T163,Bill Lunde,72.33,217,3
163,T163,T163,Steve Wheatcroft,72.33,217,3
164,165,165,David Hearn,72.43,507,7
165,T166,T166,Geoff Ogilvy,72.5,290,4
166,T166,T166,Sung Joon Park,72.5,435,6
167,T166,T166,Vijay Singh,72.5,580,8
168,T169,T169,Jamie Donaldson,72.67,218,3
169,T169,T169,Nicholas Thompson,72.67,218,3
170,T171,T171,Justin Leonard,72.75,291,4
171,T171,T171,D.A. Points,72.75,291,4
172,173,173,Ryan Moore,73.0,438,6
173,174,174,Matt Every,73.33,440,6
174,175,175,Ernie Els,73.4,367,5
175,T176,T176,Max Homa,73.5,147,2
176,T176,T176,Andrew Putnam,73.5,147,2
177,178,178,Padraig Harrington,73.67,221,3
178,179,179,Jon Curran,73.75,295,4
179,T180,T180,Ángel Cabrera,73.8,369,5
180,T180,T180,Robert Garrigus,73.8,369,5
181,182,182,Charlie Beljan,74.5,298,4
182,183,183,Jim Renner,74.67,224,3
183,184,184,Scott Stallings,76.33,229,3
