,First_Tee_Early_Par_5_Scoring_Average_RANK THIS WEEK,First_Tee_Early_Par_5_Scoring_Average_RANK LAST WEEK,First_Tee_Early_Par_5_Scoring_Average_PLAYER NAME,First_Tee_Early_Par_5_Scoring_Average_ROUNDS,First_Tee_Early_Par_5_Scoring_Average_AVG,First_Tee_Early_Par_5_Scoring_Average_TOTAL STROKES,First_Tee_Early_Par_5_Scoring_Average_TOTAL HOLES
0,1,1,Roberto Castro,54,4.35,213,49
1,2,2,Dustin Johnson,75,4.37,223,51
2,3,3,Justin Thomas,106,4.43,368,83
3,T4,T4,Keegan Bradley,87,4.44,346,78
4,T4,T4,Matt Jones,89,4.44,360,81
5,6,6,Derek Fathauer,81,4.45,227,51
6,7,7,Sergio Garcia,59,4.46,116,26
7,T8,T8,Aaron Baddeley,76,4.47,407,91
8,T8,T8,Jim Herman,88,4.47,326,73
9,T8,T8,Patrick Reed,103,4.47,295,66
10,T11,T11,Paul Casey,87,4.49,364,81
11,T11,T11,Johnson Wagner,68,4.49,193,43
12,T11,T11,Bubba Watson,71,4.49,157,35
13,14,14,Daniel Berger,97,4.51,325,72
14,T15,T15,Blayne Barber,76,4.53,308,68
15,T15,T15,Chez Reavie,56,4.53,263,58
16,T15,T15,Brendan Steele,88,4.53,403,89
17,T18,T18,Jonas Blixt,78,4.54,259,57
18,T18,T18,Steven Bowditch,103,4.54,577,127
19,T18,T18,Jim Furyk,71,4.54,168,37
20,T18,T18,Charles Howell III,105,4.54,531,117
21,T18,T18,Roger Sloan,56,4.54,109,24
22,T18,T18,Willy Wilcox,58,4.54,236,52
23,T24,T24,Ángel Cabrera,53,4.55,291,64
24,T24,T24,Carlos Ortiz,100,4.55,432,95
25,T24,T24,Webb Simpson,81,4.55,382,84
26,T27,T27,Graham DeLaet,65,4.56,328,72
27,T27,T27,Derek Ernst,75,4.56,356,78
28,T27,T27,Zach Johnson,90,4.56,196,43
29,T27,T27,Jerry Kelly,79,4.56,365,80
30,T27,T27,Hideki Matsuyama,95,4.56,356,78
31,T27,T27,Camilo Villegas,83,4.56,456,100
32,T33,T33,Russell Henley,87,4.57,379,83
33,T33,T33,Matt Kuchar,97,4.57,297,65
34,T33,T33,Patrick Rodgers,57,4.57,137,30
35,T33,T33,Jimmy Walker,89,4.57,320,70
36,T37,T37,Charlie Beljan,76,4.58,366,80
37,T37,T37,Morgan Hoffmann,85,4.58,366,80
38,T37,T37,Colt Knost,90,4.58,339,74
39,T37,T37,Louis Oosthuizen,68,4.58,238,52
40,T37,T37,Cameron Percy,72,4.58,284,62
41,T37,T37,Alex Prugh,84,4.58,426,93
42,T43,T43,Kevin Chappell,86,4.59,441,96
43,T43,T43,Charley Hoffman,97,4.59,514,112
44,T43,T43,Ian Poulter,68,4.59,211,46
