,Front_9_Par_4_Scoring_Average_RANK THIS WEEK,Front_9_Par_4_Scoring_Average_RANK LAST WEEK,Front_9_Par_4_Scoring_Average_PLAYER NAME,Front_9_Par_4_Scoring_Average_ROUNDS,Front_9_Par_4_Scoring_Average_AVG,Front_9_Par_4_Scoring_Average_TOTAL STROKES,Front_9_Par_4_Scoring_Average_TOTAL HOLES
0,1,1,Jordan Spieth,91,3.9,1900,487
1,2,2,Brendan Steele,88,3.93,1770,450
2,3,3,Willy Wilcox,58,3.94,1190,302
3,T4,T4,Jason Bohn,95,3.95,2068,523
4,T4,T4,Jason Day,75,3.95,1575,399
5,T4,T4,Hideki Matsuyama,95,3.95,1989,503
6,T4,T4,Pat Perez,96,3.95,2080,526
7,T8,T8,Bryce Molder,91,3.96,1937,489
8,T8,T8,Patrick Rodgers,57,3.96,1189,300
9,T8,T8,Henrik Stenson,63,3.96,1311,331
10,T11,T11,Paul Casey,87,3.97,1879,473
11,T11,T11,Stewart Cink,77,3.97,1728,435
12,T11,T11,Russell Knox,96,3.97,2084,525
13,T11,T11,Brooks Koepka,84,3.97,1825,460
14,T11,T11,Bubba Watson,71,3.97,1545,389
15,T16,T16,Alex Cejka,94,3.98,2013,506
16,T16,T16,Greg Chalmers,58,3.98,1187,298
17,T16,T16,Sergio Garcia,59,3.98,1239,311
18,T16,T16,Dustin Johnson,75,3.98,1595,401
19,T16,T16,Jerry Kelly,79,3.98,1732,435
20,T16,T16,Colt Knost,90,3.98,1887,474
21,T16,T16,Hunter Mahan,88,3.98,1843,463
22,T16,T16,Francesco Molinari,56,3.98,1177,296
23,T16,T16,Sean O'Hair,86,3.98,1869,470
24,T16,T16,Justin Thomas,106,3.98,2326,584
25,T26,T26,Harris English,105,3.99,2288,574
26,T26,T26,Tony Finau,106,3.99,2359,591
27,T26,T26,Jim Furyk,71,3.99,1401,351
28,T26,T26,Bill Haas,89,3.99,1889,473
29,T26,T26,Zach Johnson,90,3.99,1970,494
30,T26,T26,Whee Kim,71,3.99,1527,383
31,T26,T26,Greg Owen,58,3.99,1294,324
32,T26,T26,Chez Reavie,56,3.99,1260,316
33,T26,T26,Patrick Reed,103,3.99,2208,553
34,T26,T26,Brandt Snedeker,98,3.99,2101,526
35,T26,T26,Daniel Summerhays,101,3.99,2253,564
36,T37,T37,Sangmoon Bae,98,4.0,2158,540
37,T37,T37,Daniel Berger,97,4.0,2124,531
38,T37,T37,Erik Compton,86,4.0,1882,471
39,T37,T37,Rickie Fowler,76,4.0,1572,393
40,T37,T37,Jim Herman,88,4.0,1953,488
41,T37,T37,Morgan Hoffmann,85,4.0,1902,475
42,T37,T37,Tom Hoge,83,4.0,1771,443
43,T37,T37,Billy Horschel,99,4.0,2084,521
44,T37,T37,Scott Langley,94,4.0,2040,510
45,T37,T37,David Lingmerth,90,4.0,2010,502
46,T37,T37,Kevin Na,98,4.0,2128,532
47,T37,T37,Ryan Palmer,80,4.0,1754,438
48,T37,T37,Cameron Percy,72,4.0,1565,391
49,T37,T37,Scott Pinckney,88,4.0,1955,489
50,T37,T37,Justin Rose,69,4.0,1451,363
51,T37,T37,Shawn Stefani,94,4.0,2080,520
52,T37,T37,Chris Stroud,84,4.0,1846,461
53,T37,T37,Nick Watney,91,4.0,2015,504
54,T55,T55,Kevin Chappell,86,4.01,1914,477
55,T55,T55,Graham DeLaet,65,4.01,1485,370
56,T55,T55,Jason Gore,76,4.01,1613,402
57,T55,T55,Adam Hadwin,95,4.01,2061,514
58,T55,T55,Matt Kuchar,97,4.01,2089,521
59,T55,T55,George McNeill,93,4.01,2090,521
60,T55,T55,Robert Streb,110,4.01,2483,619
61,T55,T55,Brendon Todd,96,4.01,2092,522
62,T55,T55,Jimmy Walker,89,4.01,1928,481
63,T55,T55,Boo Weekley,79,4.01,1733,432
64,T55,T55,Steve Wheatcroft,87,4.01,1828,456
65,T66,T66,Blayne Barber,76,4.02,1626,404
66,T66,T66,Jonathan Byrd,69,4.02,1434,357
67,T66,T66,Chad Campbell,97,4.02,2193,545
68,T66,T66,K.J. Choi,66,4.02,1334,332
69,T66,T66,Jon Curran,83,4.02,1769,440
70,T66,T66,Chesson Hadley,101,4.02,2168,539
71,T66,T66,David Hearn,97,4.02,2173,540
72,T66,T66,John Huh,102,4.02,2237,556
73,T66,T66,Justin Leonard,61,4.02,1388,345
74,T66,T66,Spencer Levin,99,4.02,2176,541
75,T66,T66,Ryan Moore,81,4.02,1710,425
76,T66,T66,Louis Oosthuizen,68,4.02,1395,347
77,T66,T66,John Peterson,84,4.02,1842,458
78,T66,T66,Kyle Reifers,96,4.02,2052,511
79,T66,T66,Brian Stuard,97,4.02,2052,511
80,T66,T66,Hudson Swafford,97,4.02,2119,527
81,T66,T66,David Toms,62,4.02,1278,318
82,T66,T66,Lee Westwood,56,4.02,1155,287
83,T66,T66,Mark Wilson,89,4.02,1912,476
84,T85,T85,Steven Alker,62,4.03,1359,337
85,T85,T85,Chad Collins,79,4.03,1766,438
86,T85,T85,Brendon de Jonge,106,4.03,2352,584
87,T85,T85,James Hahn,94,4.03,2121,526
88,T85,T85,Brian Harman,90,4.03,2053,509
89,T85,T85,Charles Howell III,105,4.03,2324,576
90,T85,T85,Matt Jones,89,4.03,1909,474
91,T85,T85,Kevin Kisner,104,4.03,2347,582
92,T85,T85,Martin Laird,77,4.03,1691,420
93,T85,T85,Danny Lee,120,4.03,2670,663
94,T85,T85,William McGirt,103,4.03,2304,572
95,T85,T85,John Merrick,78,4.03,1630,404
96,T85,T85,Phil Mickelson,70,4.03,1560,387
97,T85,T85,Jeff Overton,94,4.03,2061,512
98,T85,T85,Ian Poulter,68,4.03,1418,352
99,T85,T85,Kevin Streelman,95,4.03,2003,497
100,T101,T101,Zac Blair,108,4.04,2337,579
101,T101,T101,Steven Bowditch,103,4.04,2325,576
102,T101,T101,Keegan Bradley,87,4.04,1877,465
103,T101,T101,Scott Brown,97,4.04,2146,531
104,T101,T101,Jason Dufner,76,4.04,1626,402
105,T101,T101,Ken Duke,93,4.04,2017,499
106,T101,T101,Andres Gonzales,90,4.04,1918,475
107,T101,T101,J.J. Henry,94,4.04,2020,500
108,T101,T101,Mark Hubbard,79,4.04,1717,425
109,T101,T101,Davis Love III,51,4.04,1152,285
110,T101,T101,Ben Martin,93,4.04,2047,507
111,T101,T101,Carl Pettersson,106,4.04,2359,584
