,First_Tee_Early_Round_1_Scoring_Average_RANK THIS WEEK,First_Tee_Early_Round_1_Scoring_Average_RANK LAST WEEK,First_Tee_Early_Round_1_Scoring_Average_PLAYER NAME,First_Tee_Early_Round_1_Scoring_Average_AVG,First_Tee_Early_Round_1_Scoring_Average_TOTAL STROKES,First_Tee_Early_Round_1_Scoring_Average_TOTAL ROUNDS
0,1,1,Henrik Stenson,65.0,65,1
1,2,2,Zach Johnson,66.0,66,1
2,3,3,Willy Wilcox,67.0,134,2
3,T4,T4,Jim Furyk,67.5,135,2
4,T4,T4,Francesco Molinari,67.5,270,4
5,T4,T4,Jordan Spieth,67.5,135,2
6,7,7,Luke Donald,67.67,203,3
7,8,8,Jim Herman,67.83,407,6
8,T9,T9,Dustin Johnson,68.0,204,3
9,T9,T9,Tyrone Van Aswegen,68.0,204,3
10,11,11,Erik Compton,68.33,205,3
11,12,12,Blayne Barber,68.4,342,5
12,T13,T13,Whee Kim,68.5,137,2
13,T13,T13,Justin Rose,68.5,137,2
14,15,15,Matt Kuchar,68.6,343,5
15,16,16,Steven Alker,68.71,481,7
16,T17,T17,Jonathan Byrd,68.75,275,4
17,T17,T17,Chez Reavie,68.75,275,4
18,19,19,Jeff Overton,68.8,344,5
19,T20,T20,Roberto Castro,69.0,138,2
20,T20,T20,Jason Day,69.0,138,2
21,T20,T20,Charles Howell III,69.0,552,8
22,T20,T20,Patrick Rodgers,69.0,207,3
23,24,24,Paul Casey,69.14,484,7
24,25,25,Justin Thomas,69.17,415,6
25,26,26,Patrick Reed,69.25,277,4
26,T27,T27,Louis Oosthuizen,69.33,208,3
27,T27,T27,Cameron Percy,69.33,416,6
28,T27,T27,Webb Simpson,69.33,208,3
29,T30,T30,Robert Garrigus,69.43,486,7
30,T30,T30,Andres Gonzales,69.43,486,7
31,T30,T30,Jhonattan Vegas,69.43,486,7
32,T33,T33,William McGirt,69.5,417,6
33,T33,T33,Phil Mickelson,69.5,278,4
34,T33,T33,Kevin Na,69.5,556,8
35,T33,T33,Brian Stuard,69.5,417,6
36,37,37,Danny Lee,69.58,835,12
37,38,38,Michael Putnam,69.64,766,11
38,39,39,Keegan Bradley,69.67,418,6
39,40,40,Scott Piercy,69.7,697,10
40,41,41,Daniel Summerhays,69.71,488,7
41,42,42,Stewart Cink,69.78,628,9
42,43,43,John Peterson,69.8,349,5
43,T44,T44,Jason Bohn,69.83,419,6
44,T44,T44,K.J. Choi,69.83,419,6
45,T44,T44,Russell Henley,69.83,419,6
46,T47,T47,Jon Curran,69.86,489,7
47,T47,T47,Billy Hurley III,69.86,489,7
48,49,49,Seung-Yul Noh,69.89,629,9
49,50,50,Aaron Baddeley,69.9,699,10
50,T51,T51,Jonas Blixt,70.0,490,7
51,T51,T51,Harris English,70.0,490,7
52,T51,T51,Sergio Garcia,70.0,70,1
53,T51,T51,Retief Goosen,70.0,700,10
54,T51,T51,Tom Hoge,70.0,420,6
55,T51,T51,Hideki Matsuyama,70.0,350,5
56,T51,T51,Jonathan Randolph,70.0,280,4
57,58,58,Steve Wheatcroft,70.1,701,10
58,59,59,Heath Slocum,70.13,561,8
59,60,60,Jason Gore,70.14,491,7
60,T61,T61,Scott Brown,70.17,842,12
61,T61,T61,Graham DeLaet,70.17,421,6
62,T61,T61,Martin Laird,70.17,421,6
63,64,64,Robert Streb,70.2,702,10
64,T65,T65,Kevin Chappell,70.25,562,8
65,T65,T65,Lucas Glover,70.25,562,8
66,67,67,Alex Cejka,70.29,492,7
67,68,68,Luke Guthrie,70.3,703,10
68,T69,T69,Derek Fathauer,70.33,211,3
69,T69,T69,Max Homa,70.33,422,6
70,T69,T69,Davis Love III,70.33,211,3
71,T72,T72,Jerry Kelly,70.4,352,5
72,T72,T72,Michael Thompson,70.4,704,10
73,74,74,Tony Finau,70.43,493,7
74,T75,T75,J.J. Henry,70.44,634,9
75,T75,T75,Kyle Reifers,70.44,634,9
76,77,77,Pat Perez,70.45,775,11
77,T78,T78,Padraig Harrington,70.5,423,6
78,T78,T78,Troy Merritt,70.5,282,4
79,80,80,Jason Kokrak,70.57,494,7
80,81,81,Colt Knost,70.6,353,5
81,82,82,Steven Bowditch,70.64,989,14
82,T83,T83,Bryce Molder,70.67,424,6
83,T83,T83,Brendon Todd,70.67,636,9
84,T83,T83,Bubba Watson,70.67,212,3
85,86,86,Kevin Streelman,70.69,919,13
86,87,87,Daniel Berger,70.71,495,7
87,88,88,Derek Ernst,70.73,778,11
88,T89,T89,Morgan Hoffmann,70.75,283,4
89,T89,T89,Bill Lunde,70.75,283,4
90,T91,T91,Justin Leonard,70.8,354,5
91,T91,T91,Ben Martin,70.8,354,5
92,T91,T91,Shawn Stefani,70.8,708,10
93,94,94,Spencer Levin,70.86,496,7
94,95,95,Ken Duke,70.88,567,8
95,T96,T96,Ryan Moore,70.89,638,9
96,T96,T96,Boo Weekley,70.89,638,9
97,98,98,Zac Blair,70.92,851,12
98,T99,T99,Ernie Els,71.0,71,1
99,T99,T99,Oscar Fraustro,71.0,426,6
100,T99,T99,Scott Langley,71.0,568,8
101,T99,T99,Marc Leishman,71.0,284,4
102,T99,T99,Ian Poulter,71.0,284,4
103,T99,T99,Vijay Singh,71.0,497,7
104,T99,T99,Brandt Snedeker,71.0,284,4
105,T99,T99,Nick Taylor,71.0,568,8
106,T99,T99,Nicholas Thompson,71.0,710,10
107,108,108,Carl Pettersson,71.08,924,13
108,T109,T109,Charlie Beljan,71.1,711,10
109,T109,T109,Gary Woodland,71.1,711,10
110,111,111,John Merrick,71.11,640,9
111,112,112,Sung Joon Park,71.13,569,8
112,T113,T113,Bill Haas,71.17,427,6
113,T113,T113,Ryo Ishikawa,71.17,427,6
114,T113,T113,Ryan Palmer,71.17,427,6
115,T113,T113,Charl Schwartzel,71.17,427,6
116,117,117,Chad Campbell,71.22,641,9
117,T118,T118,Charley Hoffman,71.25,855,12
118,T118,T118,Mark Hubbard,71.25,285,4
119,T118,T118,Greg Owen,71.25,285,4
120,T118,T118,Chris Stroud,71.25,570,8
121,T118,T118,Cameron Tringale,71.25,285,4
122,T123,T123,Sangmoon Bae,71.33,642,9
123,T123,T123,Matt Jones,71.33,642,9
124,T123,T123,Nick Watney,71.33,642,9
125,T126,T126,Brice Garnett,71.4,714,10
126,T126,T126,Brooks Koepka,71.4,357,5
127,T126,T126,Rory Sabbatini,71.4,714,10
128,129,129,Alex Prugh,71.43,500,7
129,130,130,John Huh,71.45,786,11
130,T131,T131,Brian Davis,71.5,286,4
131,T131,T131,Carlos Ortiz,71.5,429,6
132,T131,T131,Andrew Putnam,71.5,429,6
133,T131,T131,Johnson Wagner,71.5,143,2
134,T135,T135,David Lingmerth,71.56,644,9
135,T135,T135,Camilo Villegas,71.56,644,9
136,137,137,Andres Romero,71.67,215,3
137,T138,T138,Ángel Cabrera,71.71,502,7
138,T138,T138,Martin Flores,71.71,502,7
139,T140,T140,Jamie Donaldson,71.75,287,4
140,T140,T140,Gonzalo Fernandez-Castaño,71.75,574,8
141,T140,T140,James Hahn,71.75,574,8
142,T140,T140,David Toms,71.75,287,4
143,144,144,Chesson Hadley,71.78,646,9
144,145,145,Lee Westwood,71.8,359,5
145,146,146,Mark Wilson,71.82,790,11
146,147,147,Fabián Gómez,71.83,431,6
147,148,148,Brendan Steele,71.86,503,7
148,T149,T149,Greg Chalmers,72.0,216,3
149,T149,T149,Billy Horschel,72.0,144,2
150,T149,T149,Russell Knox,72.0,360,5
151,T149,T149,George McNeill,72.0,504,7
152,T149,T149,Adam Scott,72.0,72,1
153,T149,T149,John Senden,72.0,504,7
154,T149,T149,Scott Stallings,72.0,648,9
155,156,156,D.A. Points,72.09,793,11
156,157,157,Andrew Svoboda,72.11,649,9
157,T158,T158,Ricky Barnes,72.14,505,7
158,T158,T158,Kevin Kisner,72.14,505,7
159,160,160,J.B. Holmes,72.18,794,11
160,T161,T161,Adam Hadwin,72.25,578,8
161,T161,T161,Hunter Mahan,72.25,289,4
162,T161,T161,Roger Sloan,72.25,289,4
163,164,164,Hudson Swafford,72.29,506,7
164,165,165,Scott Pinckney,72.33,217,3
165,166,166,Geoff Ogilvy,72.5,435,6
166,T167,T167,Chad Collins,72.75,291,4
167,T167,T167,Brendon de Jonge,72.75,582,8
168,T167,T167,Jason Dufner,72.75,291,4
169,T167,T167,Chris Kirk,72.75,291,4
170,171,171,David Hearn,72.88,583,8
171,T172,T172,Sean O'Hair,73.0,292,4
172,T172,T172,Jim Renner,73.0,511,7
173,T172,T172,Byron Smith,73.0,365,5
174,175,175,Tim Wilkinson,73.14,512,7
175,176,176,Matt Every,73.15,951,13
176,177,177,Brian Harman,73.17,878,12
177,178,178,Sam Saunders,73.25,293,4
178,179,179,Bo Van Pelt,73.67,221,3
179,180,180,Ben Crane,73.75,295,4
180,181,181,Robert Allenby,74.33,223,3
181,182,182,Eric Axley,77.5,155,2
