,First_Tee_Early_Lowest_Round_RANK THIS WEEK,First_Tee_Early_Lowest_Round_RANK LAST WEEK,First_Tee_Early_Lowest_Round_PLAYER NAME,First_Tee_Early_Lowest_Round_ROUNDS,First_Tee_Early_Lowest_Round_LOW RND
61,T38,T38,Bryce Molder,91,64
62,T38,T38,Seung-Yul Noh,65,64
63,T38,T38,Sean O'Hair,86,64
64,T38,T38,Pat Perez,96,64
65,T38,T38,John Peterson,84,64
66,T38,T38,Carl Pettersson,106,64
67,T38,T38,Webb Simpson,81,64
68,T38,T38,Brendan Steele,88,64
69,T38,T38,Nicholas Thompson,90,64
70,T38,T38,Nick Watney,91,64
71,T38,T38,Boo Weekley,79,64
72,T73,T73,Steven Alker,62,65
73,T73,T73,Mark Anderson,20,65
74,T73,T73,Kiradech Aphibarnrat,12,65
75,T73,T73,Ryan Armour,46,65
76,T73,T73,Scott Brown,97,65
77,T73,T73,Chad Campbell,97,65
78,T73,T73,Paul Casey,87,65
79,T73,T73,Alex Cejka,94,65
80,T73,T73,K.J. Choi,66,65
81,T73,T73,George Coetzee,23,65
82,T73,T73,Erik Compton,86,65
83,T73,T73,Austin Connelly,6,65
84,T73,T73,John Daly,26,65
85,T73,T73,Luke Donald,71,65
86,T73,T73,Jason Dufner,76,65
87,T73,T73,Harris English,105,65
88,T73,T73,Derek Fathauer,81,65
89,T73,T73,Fred Funk,6,65
90,T73,T73,Sergio Garcia,59,65
91,T73,T73,Robert Garrigus,70,65
92,T73,T73,Tom Gillis,48,65
93,T73,T73,Oliver Goss,3,65
94,T73,T73,Luke Guthrie,84,65
95,T73,T73,Brian Harman,90,65
96,T73,T73,Dudley Hart,18,65
97,T73,T73,J.J. Henry,94,65
98,T73,T73,Morgan Hoffmann,85,65
99,T73,T73,Mark Hubbard,79,65
100,T73,T73,Rikard Karlberg,6,65
101,T73,T73,Colt Knost,90,65
102,T73,T73,Russell Knox,96,65
103,T73,T73,Jason Kokrak,88,65
104,T73,T73,Matt Kuchar,97,65
105,T73,T73,Justin Leonard,61,65
106,T73,T73,Andrew Loupe,40,65
107,T73,T73,Will MacKenzie,49,65
108,T73,T73,Ben Martin,93,65
109,T73,T73,Rory McIlroy,49,65
110,T73,T73,John Merrick,78,65
111,T73,T73,Jeff Overton,94,65
112,T73,T73,Andrew Putnam,68,65
113,T73,T73,Chez Reavie,56,65
114,T73,T73,Patrick Reed,103,65
115,T73,T73,Sam Saunders,83,65
116,T73,T73,Cameron Smith,43,65
117,T73,T73,Jordan Spieth,91,65
118,T73,T73,Shawn Stefani,94,65
119,T73,T73,Henrik Stenson,63,65
120,T73,T73,Richard Sterne,39,65
121,T73,T73,Robert Streb,110,65
122,T73,T73,Chris Stroud,84,65
123,T73,T73,Daniel Summerhays,101,65
124,T73,T73,Hudson Swafford,97,65
125,T73,T73,Nick Taylor,91,65
126,T73,T73,Justin Thomas,106,65
127,T73,T73,Michael Thompson,83,65
128,T73,T73,David Toms,62,65
129,T73,T73,Cameron Tringale,96,65
130,T73,T73,Peter Uihlein,8,65
131,T73,T73,Bo Van Pelt,81,65
132,T73,T73,Scott Verplank,29,65
133,T73,T73,Steve Wheatcroft,87,65
134,T73,T73,Willy Wilcox,58,65
135,T73,T73,Tim Wilkinson,73,65
136,T73,T73,Gary Woodland,81,65
137,T138,T138,Blake Adams,33,66
138,T138,T138,Thomas Aiken,16,66
139,T138,T138,Byeong Hun An,14,66
140,T138,T138,Scott Arnold,4,66
141,T138,T138,Eric Axley,57,66
142,T138,T138,Sangmoon Bae,98,66
143,T138,T138,Ricky Barnes,82,66
144,T138,T138,Cameron Beckman,23,66
145,T138,T138,Daniel Berger,97,66
146,T138,T138,Matt Bettencourt,24,66
147,T138,T138,Roberto Castro,54,66
148,T138,T138,Chad Collins,79,66
149,T138,T138,Victor Dubuisson,29,66
150,T138,T138,Gonzalo Fernandez-Castaño,81,66
151,T138,T138,Martin Flores,95,66
152,T138,T138,Rickie Fowler,76,66
153,T138,T138,Harrison Frazar,20,66
154,T138,T138,Tommy Gainey,26,66
155,T138,T138,Brice Garnett,81,66
156,T138,T138,Lucas Glover,79,66
157,T138,T138,Andres Gonzales,90,66
158,T138,T138,Jason Gore,76,66
159,T138,T138,Chesson Hadley,101,66
160,T138,T138,J.B. Holmes,89,66
161,T138,T138,Max Homa,78,66
162,T138,T138,Wes Homan,12,66
163,T138,T138,Billy Horschel,99,66
164,T138,T138,John Huh,102,66
165,T138,T138,Billy Hurley III,83,66
166,T138,T138,Ryo Ishikawa,90,66
167,T138,T138,Martin Kaymer,43,66
168,T138,T138,Whee Kim,71,66
169,T138,T138,Kevin Kisner,104,66
170,T138,T138,Patton Kizzire,6,66
171,T138,T138,Anirban Lahiri,41,66
172,T138,T138,Paul Lawrie,4,66
173,T138,T138,Davis Love III,51,66
174,T138,T138,Bill Lunde,50,66
175,T138,T138,William McGirt,103,66
176,T138,T138,Phil Mickelson,70,66
177,T138,T138,Ryan Moore,81,66
178,T138,T138,Kevin Na,98,66
179,T138,T138,Eddie Pepperell,6,66
180,T138,T138,Cameron Percy,72,66
181,T138,T138,Scott Piercy,90,66
182,T138,T138,Alex Prugh,84,66
183,T138,T138,Kyle Reifers,96,66
184,T138,T138,Jim Renner,68,66
185,T138,T138,Alexandre Rocha,4,66
186,T138,T138,Rory Sabbatini,81,66
187,T138,T138,Ollie Schniederjans,22,66
188,T138,T138,Adam Scott,51,66
189,T138,T138,Vijay Singh,78,66
190,T138,T138,Heath Slocum,57,66
191,T138,T138,Brian Stuard,97,66
192,T138,T138,Andrew Svoboda,80,66
193,T138,T138,Brendon Todd,96,66
194,T138,T138,Tyrone Van Aswegen,58,66
195,T138,T138,Jhonattan Vegas,90,66
196,T138,T138,Johnson Wagner,68,66
197,T138,T138,Jimmy Walker,89,66
198,T138,T138,Bernd Wiesberger,33,66
199,T200,T200,Robert Allenby,63,67
200,T200,T200,Michael Block,16,67
201,T200,T200,Ángel Cabrera,53,67
202,T200,T200,Ashley Chesters,4,67
203,T200,T200,Tim Clark,42,67
204,T200,T200,Austin Cook,26,67
205,T200,T200,Ben Crane,62,67
206,T200,T200,Jon Curran,83,67
207,T200,T200,Jamie Donaldson,50,67
208,T200,T200,David Duval,17,67
209,T200,T200,Ryan Fox,4,67
210,T200,T200,Stephen Gallacher,33,67
211,T200,T200,Branden Grace,48,67
212,T200,T200,Brandon Hagy,21,67
213,T200,T200,Padraig Harrington,60,67
214,T200,T200,Mikko Ilonen,25,67
215,T200,T200,Trevor Immelman,48,67
216,T200,T200,D.H. Lee,6,67
217,T200,T200,Shane Lowry,41,67
218,T200,T200,Troy Matteson,23,67
219,T200,T200,Maverick McNealy,8,67
220,T200,T200,Francesco Molinari,56,67
221,T200,T200,Chris Naegel,6,67
222,T200,T200,Jordan Niebrugge,4,67
223,T200,T200,Geoff Ogilvy,50,67
224,T200,T200,Louis Oosthuizen,68,67
225,T200,T200,Rod Pampling,31,67
226,T200,T200,C.T. Pan,8,67
227,T200,T200,Kenny Perry,25,67
228,T200,T200,D.A. Points,72,67
229,T200,T200,Ian Poulter,68,67
230,T200,T200,Andres Romero,69,67
231,T200,T200,Carlos Sainz Jr,48,67
232,T200,T200,Charl Schwartzel,67,67
233,T200,T200,John Senden,80,67
234,T200,T200,Roger Sloan,56,67
235,T200,T200,Chris Smith,29,67
236,T200,T200,Kevin Stadler,10,67
237,T200,T200,Scott Stallings,60,67
238,T200,T200,Kyle Stanley,41,67
239,T200,T200,Zack Sucher,47,67
240,T200,T200,Adam Svensson,4,67
241,T200,T200,Josh Teater,33,67
242,T200,T200,Duffy Waldorf,6,67
243,T200,T200,Bubba Watson,71,67
244,T200,T200,Mark Wilson,89,67
245,T200,T200,Tiger Woods,32,67
246,T247,T247,Rafa Cabrera Bello,14,68
247,T247,T247,Brian Campbell,6,68
248,T247,T247,Greg Chalmers,58,68
249,T247,T247,Kelvin Day,6,68
250,T247,T247,Bryson DeChambeau,8,68
251,T247,T247,Brad Elder,4,68
252,T247,T247,Ernie Els,57,68
253,T247,T247,Matt Every,73,68
254,T247,T247,Steve Flesch,19,68
255,T247,T247,Marcus Fraser,8,68
256,T247,T247,Scott Gardiner,7,68
257,T247,T247,Cody Gribble,11,68
258,T247,T247,Blair Hamilton,3,68
259,T247,T247,Nick Hardy,4,68
260,T247,T247,Tyrrell Hatton,6,68
261,T247,T247,David Howell,6,68
262,T247,T247,Brandt Jobe,17,68
263,T247,T247,Alex Kang,4,68
264,T247,T247,Doug LaBelle II,4,68
265,T247,T247,Neal Lancaster,8,68
266,T247,T247,Pablo Larrazabal,12,68
267,T247,T247,Alexander Levy,24,68
268,T247,T247,Jamie Lovemark,8,68
269,T247,T247,Shaun Micheel,14,68
270,T247,T247,Mark O'Meara,8,68
271,T247,T247,Garrett Osborn,10,68
272,T247,T247,Greg Owen,58,68
273,T247,T247,Sung Joon Park,79,68
274,T247,T247,Tim Petrovic,28,68
275,T247,T247,Dicky Pride,16,68
276,T247,T247,Jon Rahm,10,68
277,T247,T247,Chris Riley,8,68
278,T247,T247,José de Jesús Rodríguez,2,68
279,T247,T247,Robby Shelton,4,68
280,T247,T247,Byron Smith,59,68
281,T247,T247,Michael Smith,4,68
282,T247,T247,Steve Stricker,32,68
283,T247,T247,Andy Sullivan,17,68
284,T247,T247,Marc Warren,33,68
285,T247,T247,Mike Weir,36,68
286,T247,T247,Lee Westwood,56,68
287,T247,T247,Cory Whitsett,8,68
288,T247,T247,Charlie Wi,23,68
289,T247,T247,Danny Willett,37,68
290,T247,T247,Y.E. Yang,14,68
291,T292,T292,Joe Affrunti,12,69
292,T292,T292,Ashun Wu,4,69
293,T292,T292,Arjun Atwal,22,69
294,T292,T292,Woody Austin,27,69
295,T292,T292,Thomas Bjørn,18,69
296,T292,T292,Daniel Chopra,11,69
297,T292,T292,Ben Curtis,35,69
298,T292,T292,James Driscoll,4,69
299,T292,T292,Paul Dunne,4,69
300,T292,T292,Andrés Echavarría,2,69
301,T292,T292,Ross Fisher,10,69
302,T292,T292,Tommy Fleetwood,23,69
303,T292,T292,Oscar Fraustro,58,69
304,T292,T292,Emiliano Grillo,18,69
305,T292,T292,Mark Hensby,6,69
306,T292,T292,Miguel Angel Jiménez,15,69
307,T292,T292,Troy Kelly,25,69
308,T292,T292,Søren Kjeldsen,8,69
309,T292,T292,Romain Langasque,4,69
310,T292,T292,David Lipsky,20,69
311,T292,T292,Justin Lower,2,69
312,T292,T292,Joost Luiten,41,69
313,T292,T292,Jarrod Lyle,26,69
314,T292,T292,Billy Mayfair,17,69
315,T292,T292,Scott McCarron,18,69
316,T292,T292,Parker McLachlin,6,69
317,T292,T292,Brad Miller,2,69
318,T292,T292,Colin Montgomerie,6,69
319,T292,T292,Erick Morales,4,69
320,T292,T292,James Morrison,8,69
321,T292,T292,Koumei Oda,14,69
322,T292,T292,David Pastore,2,69
323,T292,T292,J.J. Spaun,4,69
324,T292,T292,Kyle Suppa,3,69
325,T292,T292,D.J. Trahan,18,69
326,T292,T292,Jaco Van Zyl,6,69
327,T292,T292,Tom Watson,8,69
328,T292,T292,Garrett Willis,4,69
329,T330,T330,Stephen Ames,4,70
330,T330,T330,Tommy Armour III,2,70
331,T330,T330,Christopher Brown,2,70
332,T330,T330,Sebastian Cappelen,6,70
333,T330,T330,Corey Conners,12,70
334,T330,T330,Glen Day,24,70
335,T330,T330,Jimmy Gunn,4,70
336,T330,T330,Ryuji Imada,9,70
337,T330,T330,Thongchai Jaidee,31,70
338,T330,T330,Robert Karlsson,6,70
339,T330,T330,Masahiro Kawamura,2,70
340,T330,T330,Paul Kinnear,2,70
341,T330,T330,Bernhard Langer,8,70
342,T330,T330,Steve Lewton,4,70
343,T330,T330,WC Liang,16,70
344,T330,T330,Lee McCoy,8,70
345,T330,T330,Graeme McDowell,43,70
346,T330,T330,Andy Pope,8,70
347,T330,T330,Alvaro Quiros,8,70
348,T330,T330,Richie Ramsay,6,70
349,T330,T330,John Rollins,39,70
350,T330,T330,Kevin Shields,2,70
351,T330,T330,Kevin Tway,4,70
352,T330,T330,Anthony Wall,4,70
353,T330,T330,Drew Weaver,2,70
354,T330,T330,Cameron Wilson,9,70
355,T356,T356,Jason Allred,10,71
356,T356,T356,Benjamín Alvarado,18,71
357,T356,T356,Mark Brooks,7,71
358,T356,T356,Patrick Cantlay,4,71
359,T356,T356,Darren Clarke,12,71
360,T356,T356,Chris DiMarco,8,71
361,T356,T356,Andrew Dodt,4,71
362,T356,T356,Nick Faldo,2,71
363,T356,T356,Brian Gaffney,4,71
364,T356,T356,Todd Hamilton,6,71
365,T356,T356,Justin Hicks,31,71
366,T356,T356,Thomas Lim,2,71
367,T356,T356,Sandy Lyle,4,71
368,T356,T356,David Mathis,2,71
369,T356,T356,Len Mattiace,15,71
370,T356,T356,Denny McCarthy,4,71
371,T356,T356,Prom Meesawat,4,71
372,T356,T356,Trey Mullinax,2,71
373,T356,T356,John Parry,4,71
374,T356,T356,Ted Purdy,8,71
375,T356,T356,Brett Rumford,4,71
376,T356,T356,Mark Silvers,6,71
377,T356,T356,Curtis Thompson,4,71
378,T356,T356,Scott Vincent,4,71
379,T356,T356,Richy Werenski,4,71
380,T356,T356,Oliver Wilson,8,71
381,T382,T382,Jared Becher,2,72
382,T382,T382,Michael Bradley,10,72
383,T382,T382,Sam Burns,4,72
384,T382,T382,Rafael Campos,2,72
385,T382,T382,Albin Choi,2,72
386,T382,T382,Joe Durant,4,72
387,T382,T382,John Faidley,2,72
388,T382,T382,Matt Fast,2,72
389,T382,T382,Brad Fritsch,8,72
390,T382,T382,Hiroyuki Fujita,8,72
391,T382,T382,Kevin Golding,2,72
392,T382,T382,Tim Herron,17,72
393,T382,T382,Beau Hossler,4,72
394,T382,T382,Lee Janzen,11,72
395,T382,T382,Tom Johnson,6,72
396,T382,T382,Richard Johnson,3,72
397,T382,T382,Smylie Kaufman,6,72
398,T382,T382,Jason Knutzon,8,72
399,T382,T382,Antonio Lascuna,8,72
400,T382,T382,Nick Mason,2,72
401,T382,T382,Sam O'Dell,2,72
402,T382,T382,Anthony Paolucci,2,72
403,T382,T382,Gary Stal,8,72
404,T382,T382,Jay Woodson,4,72
405,T382,T382,Gunn Yang,20,72
406,T407,T407,Lucas Bjerregaard,2,73
407,T407,T407,Guy Boros,6,73
408,T407,T407,David Bradshaw,2,73
409,T407,T407,Josh Broadaway,2,73
410,T407,T407,Scott Harrington,2,73
411,T407,T407,Steven Jeffress,4,73
412,T407,T407,Andrew Kozan,2,73
413,T407,T407,Kelly Kraft,2,73
414,T407,T407,Tom Lehman,5,73
415,T407,T407,Steve Lowery,8,73
416,T407,T407,Jeff Maggert,4,73
417,T407,T407,Matteo Manassero,2,73
418,T407,T407,Bradley Neil,6,73
419,T407,T407,Alex Noren,6,73
420,T407,T407,Garrett Okamura,2,73
421,T407,T407,Jin Park,4,73
422,T407,T407,Zechariah Potter,2,73
423,T407,T407,Scott Strange,2,73
424,T407,T407,Ben Taylor,2,73
425,T407,T407,Taichi Teshima,2,73
426,T407,T407,Shinji Tomimura,2,73
427,T407,T407,Tjaart van der Walt,2,73
428,T407,T407,Romain Wattel,2,73
429,T407,T407,Brett Wetterich,4,73
430,T431,T431,Brad Adamonis,2,74
431,T431,T431,Thomas Birdsey,4,74
432,T431,T431,Jimmy Brandt,2,74
433,T431,T431,Ted Brown,2,74
434,T431,T431,Fred Couples,4,74
435,T431,T431,T.T. Crouch,2,74
436,T431,T431,Nick Cullen,4,74
437,T431,T431,Pelle Edberg,2,74
438,T431,T431,Darren Fichardt,4,74
439,T431,T431,Nicholas Fung,4,74
440,T431,T431,Scott Gutschewski,4,74
441,T431,T431,Jerry Haas,2,74
442,T431,T431,Scott Hend,2,74
443,T431,T431,T.J. Howe,2,74
444,T431,T431,Yuta Ikeda,4,74
445,T431,T431,Richard Jung,2,74
446,T431,T431,Richard Lee,2,74
447,T431,T431,Todd McCorkle,2,74
448,T431,T431,Byron Meth,2,74
449,T431,T431,Jonathan Moore,2,74
450,T431,T431,Garth Mulroy,2,74
451,T431,T431,Taylor Pendrith,2,74
452,T431,T431,Adam Rainaud,2,74
453,T431,T431,Carson Schaake,2,74
454,T431,T431,Dawie van der Walt,4,74
455,T431,T431,Danie van Tonder,4,74
456,T431,T431,Zack Vervaecke,2,74
457,T431,T431,Ian Woosnam,2,74
458,T431,T431,Mark Young,2,74
459,T460,T460,James Beale,2,75
460,T460,T460,Adam Bland,2,75
461,T460,T460,Mark Calcavecchia,4,75
462,T460,T460,Rodolfo Cazaubón,2,75
463,T460,T460,Robert Gamez,8,75
464,T460,T460,Mathias Grönberg,2,75
465,T460,T460,Hyung-Sung Kim,8,75
466,T460,T460,Michael Kinkopf,2,75
467,T460,T460,HaoTong Li,4,75
468,T460,T460,Gregor Main,2,75
469,T460,T460,Steve Marino,2,75
470,T460,T460,Bob May,2,75
471,T460,T460,Edoardo Molinari,2,75
472,T460,T460,Paul Scaletta,3,75
473,T460,T460,Ben Schlottman,2,75
474,T460,T460,Zach Steffen,2,75
475,T460,T460,Tadahiro Takayama,2,75
476,T460,T460,T.J. Vogel,2,75
477,T460,T460,Dalton Ward,2,75
478,T460,T460,Ben Willman,2,75
479,T460,T460,Chris Wood,2,75
480,T460,T460,Bobby Wyatt,6,75
481,T482,T482,Felipe Aguilar,4,76
482,T482,T482,Alister Balcombe,2,76
483,T482,T482,Daniel Brooks,2,76
484,T482,T482,Matias Dominguez,2,76
485,T482,T482,Ryan Helminen,2,76
486,T482,T482,Mike Hendry,4,76
487,T482,T482,Raphael Jacquelin,2,76
488,T482,T482,J.J. Killeen,2,76
489,T482,T482,Grant Leaver,2,76
490,T482,T482,Matthew NeSmith,2,76
491,T482,T482,Ben Polland,2,76
492,T482,T482,Marcelo Rozo,3,76
493,T482,T482,Ryan Ruffels,3,76
494,T482,T482,Will Zalatoris,2,76
495,T496,T496,Gary Boyd,2,77
496,T496,T496,David Carr,5,77
497,T496,T496,Keith Clearwater,4,77
498,T496,T496,Robert Dinwiddie,2,77
499,T496,T496,David Gossett,2,77
500,T496,T496,Kent Jones,6,77
501,T496,T496,Rod Perry,4,77
502,T496,T496,Paul Stankowski,4,77
503,T496,T496,Grant Sturgeon,2,77
504,T496,T496,Yoshitaka Takeya,4,77
505,T496,T496,Steven Young,2,77
506,T507,T507,Camden Backel,2,78
507,T507,T507,Rich Beem,2,78
508,T507,T507,Carlos Franco,2,78
509,T507,T507,Mu Hu,4,78
510,T507,T507,Brett Jones,2,78
511,T507,T507,Kyle Jones,2,78
512,T507,T507,Skip Kendall,4,78
513,T507,T507,Andy Miller,2,78
514,T507,T507,Larry Mize,2,78
515,T507,T507,Anthony Murdaca,2,78
516,T507,T507,Jake Narro,2,78
517,T507,T507,Patrick Newcomb,4,78
518,T507,T507,Matt Thompson,2,78
519,T520,T520,José María Olazábal,2,79
520,T520,T520,Phil Schmitt,2,79
521,T520,T520,Drew Scott,2,79
522,T523,T523,Kyle Bilodeau,2,80
523,T523,T523,Alex Kim,2,80
524,T523,T523,Billy Walsh,2,80
525,T526,T526,Seuk-hyun Baek,6,81
526,T526,T526,Sean Dougherty,2,81
527,T526,T526,Scott Harvey,2,81
528,T526,T526,Clay Myers II,2,81
529,T530,T530,Alan Morin,2,82
530,T530,T530,Austin Peters,2,82
531,T532,T532,"Rich Berberian, Jr.",2,83
532,T532,T532,Brian Cairns,2,83
533,T532,T532,Charles Frost,2,83
534,T532,T532,Scott Moran,2,83
535,536,536,Jin Jeong,4,85
536,537,537,Brody Ninyette,1,86
537,538,538,Ben Crenshaw,2,91
