,Back_9_Round_4_Scoring_Average_RANK THIS WEEK,Back_9_Round_4_Scoring_Average_RANK LAST WEEK,Back_9_Round_4_Scoring_Average_PLAYER NAME,Back_9_Round_4_Scoring_Average_AVG,Back_9_Round_4_Scoring_Average_TOTAL STROKES,Back_9_Round_4_Scoring_Average_TOTAL ROUNDS
102,T99,T99,Boo Weekley,35.47,532,15
103,T104,T104,Oscar Fraustro,35.5,213,6
104,T104,T104,Cameron Tringale,35.5,710,20
105,T104,T104,Tim Wilkinson,35.5,284,8
106,107,107,Troy Merritt,35.56,569,16
107,T108,T108,Ian Poulter,35.57,498,14
108,T108,T108,Byron Smith,35.57,249,7
109,T108,T108,Michael Thompson,35.57,498,14
110,T108,T108,Gary Woodland,35.57,498,14
111,112,112,Brian Davis,35.58,427,12
112,113,113,Sean O'Hair,35.59,605,17
113,T114,T114,Stewart Cink,35.6,534,15
114,T114,T114,Geoff Ogilvy,35.6,356,10
115,116,116,Scott Brown,35.61,641,18
116,117,117,Shawn Stefani,35.62,748,21
117,118,118,Justin Leonard,35.63,285,8
118,T119,T119,Martin Laird,35.64,499,14
119,T119,T119,Kevin Na,35.64,784,22
120,T121,T121,Derek Fathauer,35.67,428,12
121,T121,T121,Greg Owen,35.67,321,9
122,123,123,Brendon de Jonge,35.68,785,22
123,T124,T124,Aaron Baddeley,35.69,464,13
124,T124,T124,Sam Saunders,35.69,464,13
125,126,126,Greg Chalmers,35.73,393,11
126,T127,T127,Ben Crane,35.75,286,8
127,T127,T127,Phil Mickelson,35.75,572,16
128,T127,T127,Ryan Moore,35.75,572,16
129,130,130,Jonathan Randolph,35.78,322,9
130,131,131,Luke Donald,35.8,537,15
131,T132,T132,Jason Dufner,35.81,573,16
132,T132,T132,Rickie Fowler,35.81,573,16
133,T134,T134,Adam Hadwin,35.82,609,17
134,T134,T134,Scott Piercy,35.82,609,17
135,136,136,J.B. Holmes,35.83,645,18
136,T137,T137,Graham DeLaet,35.85,466,13
137,T137,T137,Brendon Todd,35.85,717,20
138,139,139,Pat Perez,35.86,789,22
139,140,140,Camilo Villegas,35.87,538,15
140,141,141,Jeff Overton,35.88,610,17
141,142,142,Brendan Steele,35.95,683,19
142,T143,T143,Steven Alker,36.0,288,8
143,T143,T143,Chad Campbell,36.0,648,18
144,T143,T143,K.J. Choi,36.0,468,13
145,T143,T143,Patrick Reed,36.0,864,24
146,T143,T143,Brian Stuard,36.0,576,16
147,T148,T148,J.J. Henry,36.06,577,16
148,T148,T148,Hudson Swafford,36.06,649,18
149,T150,T150,Andres Gonzales,36.07,541,15
150,T150,T150,Luke Guthrie,36.07,505,14
151,152,152,Ernie Els,36.1,361,10
152,153,153,Kevin Streelman,36.11,686,19
153,154,154,Kevin Chappell,36.12,614,17
154,155,155,Jhonattan Vegas,36.13,578,16
155,156,156,Charles Howell III,36.14,795,22
156,157,157,Bill Haas,36.16,687,19
157,158,158,Gonzalo Fernandez-Castaño,36.18,398,11
158,T159,T159,Chesson Hadley,36.25,725,20
159,T159,T159,Cameron Percy,36.25,435,12
160,T161,T161,Seung-Yul Noh,36.27,399,11
161,T161,T161,Scott Stallings,36.27,399,11
162,163,163,Sergio Garcia,36.29,508,14
163,164,164,Adam Scott,36.3,363,10
164,T165,T165,Charl Schwartzel,36.31,472,13
165,T165,T165,Nick Taylor,36.31,581,16
166,T167,T167,Alex Cejka,36.33,654,18
167,T167,T167,Bill Lunde,36.33,218,6
168,T167,T167,Francesco Molinari,36.33,436,12
169,T167,T167,Roger Sloan,36.33,218,6
170,T171,T171,Ricky Barnes,36.42,437,12
171,T171,T171,James Hahn,36.42,692,19
172,173,173,Tyrone Van Aswegen,36.43,255,7
173,174,174,Erik Compton,36.5,584,16
174,175,175,Retief Goosen,36.6,549,15
175,176,176,Andrew Putnam,36.67,330,9
176,177,177,Patrick Rodgers,36.7,367,10
177,T178,T178,Sangmoon Bae,36.8,736,20
178,T178,T178,Charlie Beljan,36.8,368,10
179,180,180,Michael Putnam,36.87,553,15
180,181,181,Scott Pinckney,37.06,593,16
181,182,182,Padraig Harrington,37.25,298,8
182,183,183,Andrew Svoboda,37.7,377,10
183,184,184,Heath Slocum,37.8,189,5
