,Sub-Par_Rounds_RANK THIS WEEK,Sub-Par_Rounds_RANK LAST WEEK,Sub-Par_Rounds_PLAYER NAME,Sub-Par_Rounds_EVENTS
97,T97,T97,Lucas Glover,26
98,T97,T97,Andres Gonzales,28
99,T97,T97,Billy Hurley III,28
100,T97,T97,Whee Kim,23
101,T97,T97,Cameron Percy,23
102,T97,T97,Michael Putnam,28
103,T97,T97,Henrik Stenson,16
104,T97,T97,Steve Wheatcroft,28
105,T106,T106,Luke Guthrie,27
106,T106,T106,Mark Hubbard,25
107,T106,T106,Hunter Mahan,24
108,T106,T106,Troy Merritt,29
109,T106,T106,Ryan Palmer,22
110,T106,T106,Willy Wilcox,17
111,T112,T112,Jonathan Byrd,22
112,T112,T112,Morgan Hoffmann,26
113,T112,T112,Nicholas Thompson,31
114,T112,T112,Johnson Wagner,23
115,T116,T116,Steven Alker,22
116,T116,T116,Aaron Baddeley,25
117,T116,T116,Blayne Barber,26
118,T116,T116,Phil Mickelson,19
119,T116,T116,Justin Rose,20
120,T116,T116,Michael Thompson,27
121,T116,T116,Camilo Villegas,27
122,T116,T116,Gary Woodland,24
123,T124,T124,Derek Ernst,26
124,T124,T124,Max Homa,27
125,T124,T124,Bo Van Pelt,28
126,T127,T127,K.J. Choi,19
127,T127,T127,Brian Davis,31
128,T127,T127,Luke Donald,20
129,T127,T127,Jim Furyk,19
130,T127,T127,Retief Goosen,25
131,T127,T127,Chris Kirk,21
132,T127,T127,Louis Oosthuizen,20
133,T127,T127,Ian Poulter,19
134,T135,T135,Ricky Barnes,27
135,T135,T135,Jonas Blixt,26
136,T135,T135,Jason Dufner,21
137,T135,T135,Brice Garnett,29
138,T135,T135,John Senden,24
139,T140,T140,Gonzalo Fernandez-Castaño,28
140,T140,T140,Jonathan Randolph,25
141,T140,T140,Patrick Rodgers,17
142,T143,T143,Jason Gore,26
143,T143,T143,Marc Leishman,23
144,T143,T143,John Merrick,27
145,T143,T143,Francesco Molinari,16
146,T143,T143,Sung Joon Park,27
147,T148,T148,Derek Fathauer,27
148,T148,T148,Sergio Garcia,15
149,T150,T150,Seung-Yul Noh,21
150,T150,T150,Greg Owen,19
151,T150,T150,Andrew Svoboda,30
152,T153,T153,Rory McIlroy,12
153,T153,T153,Cameron Smith,13
154,T153,T153,Scott Stallings,19
155,T153,T153,David Toms,21
156,T153,T153,Tim Wilkinson,28
157,T158,T158,Vaughn Taylor,12
158,T158,T158,Tyrone Van Aswegen,20
159,T160,T160,Greg Chalmers,17
160,T160,T160,Chez Reavie,19
161,162,162,Andres Romero,24
162,T163,T163,Charlie Beljan,27
163,T163,T163,Davis Love III,18
164,T163,T163,D.A. Points,26
165,T163,T163,Andrew Putnam,23
166,T163,T163,Byron Smith,21
167,T163,T163,Kyle Stanley,12
168,T163,T163,Lee Westwood,15
169,T170,T170,Oscar Fraustro,21
170,T170,T170,Robert Garrigus,25
171,T170,T170,Charl Schwartzel,19
172,T173,T173,Roberto Castro,16
173,T173,T173,Branden Grace,13
174,T173,T173,Freddie Jacobson,14
175,T173,T173,Bill Lunde,18
176,T177,T177,Eric Axley,21
177,T177,T177,Jamie Donaldson,16
178,T177,T177,Ernie Els,18
179,T177,T177,Justin Leonard,22
180,T177,T177,Geoff Ogilvy,15
181,T177,T177,Jim Renner,27
182,T177,T177,Adam Scott,15
183,T184,T184,Tim Clark,13
184,T184,T184,Ben Crane,22
185,T184,T184,Matt Every,26
186,T184,T184,Padraig Harrington,21
187,T184,T184,Will MacKenzie,16
188,T184,T184,Roger Sloan,20
189,T190,T190,Ryan Armour,17
190,T190,T190,Ángel Cabrera,19
191,T192,T192,Robert Allenby,25
192,T192,T192,Tom Gillis,16
193,T192,T192,Trevor Immelman,19
194,T192,T192,Martin Kaymer,13
195,T196,T196,Austin Cook,7
196,T196,T196,Steve Stricker,9
197,T196,T196,Danny Willett,10
198,T199,T199,Shane Lowry,13
199,T199,T199,Heath Slocum,22
200,T199,T199,Josh Teater,11
201,T202,T202,Stuart Appleby,7
202,T202,T202,Anirban Lahiri,12
203,T202,T202,Joost Luiten,13
204,T202,T202,Carlos Sainz Jr,20
205,206,206,Andrew Loupe,15
206,T207,T207,Graeme McDowell,15
207,T207,T207,Kenny Perry,9
208,T207,T207,John Rollins,14
209,T207,T207,Tiger Woods,11
210,T211,T211,Blake Adams,13
211,T211,T211,Tommy Gainey,9
212,T211,T211,Jarrod Lyle,10
213,T211,T211,Rod Pampling,10
214,T211,T211,Bernd Wiesberger,11
215,T216,T216,Ollie Schniederjans,7
216,T216,T216,Chris Smith,9
217,T216,T216,Zack Sucher,18
218,T219,T219,Arjun Atwal,7
219,T219,T219,Woody Austin,11
220,T219,T219,Matt Bettencourt,8
221,T219,T219,Brandon Hagy,8
222,T219,T219,Richard Sterne,18
223,T224,T224,Mark Anderson,7
224,T224,T224,George Coetzee,7
225,T224,T224,Victor Dubuisson,10
226,T224,T224,Emiliano Grillo,5
227,T224,T224,Justin Hicks,14
228,T224,T224,Alexander Levy,8
229,T224,T224,Troy Matteson,9
230,T224,T224,Charlie Wi,9
231,T232,T232,Rafa Cabrera Bello,4
232,T232,T232,John Daly,10
233,T232,T232,Glen Day,8
234,T232,T232,Harrison Frazar,7
235,T232,T232,Troy Kelly,9
236,T232,T232,Jon Rahm,3
237,T232,T232,Marcel Siem,8
238,T232,T232,Marc Warren,9
239,T240,T240,Thomas Aiken,4
240,T240,T240,Benjamín Alvarado,8
241,T240,T240,Stephen Gallacher,11
242,T240,T240,Dudley Hart,8
243,T240,T240,Hiroshi Iwata,4
244,T240,T240,Tim Petrovic,11
245,T240,T240,D.J. Trahan,5
246,T247,T247,Joe Affrunti,4
247,T247,T247,Cameron Beckman,8
248,T247,T247,Ben Curtis,14
249,T247,T247,Tommy Fleetwood,7
250,T247,T247,Cody Gribble,4
251,T247,T247,Wes Homan,4
252,T247,T247,Mikko Ilonen,8
253,T247,T247,Billy Mayfair,6
254,T247,T247,Scott McCarron,7
255,T247,T247,Andy Sullivan,6
256,T257,T257,Byeong Hun An,5
257,T257,T257,Thongchai Jaidee,10
258,T257,T257,D.H. Lee,2
259,T257,T257,Maverick McNealy,2
260,T257,T257,James Morrison,2
261,T257,T257,Garrett Osborn,4
262,T257,T257,Kevin Stadler,5
263,T257,T257,Scott Verplank,13
264,T257,T257,Cameron Wilson,3
265,T266,T266,Kiradech Aphibarnrat,4
266,T266,T266,Daniel Chopra,5
267,T266,T266,David Duval,6
268,T266,T266,Ross Fisher,3
269,T266,T266,Steve Flesch,7
270,T266,T266,Fred Funk,2
271,T266,T266,Mark Hensby,2
272,T266,T266,Tim Herron,7
273,T266,T266,Lee Janzen,4
274,T266,T266,Brandt Jobe,6
275,T266,T266,Hyung-Sung Kim,2
276,T266,T266,Pablo Larrazabal,4
277,T266,T266,WC Liang,5
278,T266,T266,Prom Meesawat,1
279,T266,T266,Shaun Micheel,5
280,T266,T266,Martin Piller,1
281,T266,T266,Dicky Pride,5
282,T266,T266,Robby Shelton,1
283,T266,T266,Michael Smith,1
284,T266,T266,Peter Uihlein,4
285,T266,T266,Anthony Wall,1
286,T266,T266,Cory Whitsett,2
287,T288,T288,Ashun Wu,1
288,T288,T288,Thomas Bjørn,7
289,T288,T288,Michael Block,6
290,T288,T288,Michael Bradley,4
291,T288,T288,Ashley Chesters,1
292,T288,T288,Austin Connelly,2
293,T288,T288,Kelvin Day,2
294,T288,T288,Bryson DeChambeau,3
295,T288,T288,Paul Dunne,1
296,T288,T288,Marcus Fraser,2
297,T288,T288,Tyrrell Hatton,2
298,T288,T288,Rikard Karlberg,2
299,T288,T288,Søren Kjeldsen,3
300,T288,T288,Doug LaBelle II,1
301,T288,T288,Lee McCoy,3
302,T288,T288,Jordan Niebrugge,1
303,T288,T288,Mark O'Meara,2
304,T288,T288,Koumei Oda,4
305,T288,T288,Thorbjørn Olesen,1
306,T288,T288,C.T. Pan,2
307,T288,T288,Angelo Que,1
308,T288,T288,Richie Ramsay,2
309,T288,T288,Wes Roach,1
310,T288,T288,Brett Rumford,1
311,T288,T288,Adam Svensson,1
312,T288,T288,Kevin Tway,1
313,T288,T288,Duffy Waldorf,2
314,T288,T288,Tom Watson,3
315,T288,T288,Garrett Willis,1
316,T317,T317,Scott Arnold,1
317,T317,T317,Mark Brooks,3
318,T317,T317,Brian Campbell,2
319,T317,T317,Darren Clarke,6
320,T317,T317,Corey Conners,6
321,T317,T317,James Driscoll,1
322,T317,T317,Ryan Fox,1
323,T317,T317,Brad Fritsch,3
324,T317,T317,Brian Gaffney,1
325,T317,T317,Scott Gardiner,3
326,T317,T317,Oliver Goss,1
327,T317,T317,Scott Gutschewski,1
328,T317,T317,Blair Hamilton,1
329,T317,T317,David Howell,2
330,T317,T317,Ryuji Imada,4
331,T317,T317,Tom Johnson,2
332,T317,T317,Alex Kang,1
333,T317,T317,Smylie Kaufman,2
334,T317,T317,Neal Lancaster,4
335,T317,T317,Romain Langasque,1
336,T317,T317,Paul Lawrie,1
337,T317,T317,Tom Lehman,2
338,T317,T317,Steve Lewton,1
339,T317,T317,David Lipsky,5
340,T317,T317,Jamie Lovemark,2
341,T317,T317,Parker McLachlin,2
342,T317,T317,Erick Morales,1
343,T317,T317,Chris Naegel,2
344,T317,T317,Eddie Pepperell,2
345,T317,T317,Alvaro Quiros,2
346,T317,T317,Cory Renfrew,1
347,T317,T317,Chris Riley,2
348,T317,T317,Alexandre Rocha,1
349,T317,T317,J.J. Spaun,1
350,T317,T317,Kyle Suppa,1
351,T317,T317,Jaco Van Zyl,2
352,T317,T317,Scott Vincent,1
353,T317,T317,Mike Weir,18
354,T317,T317,Oliver Wilson,2
355,T317,T317,Bobby Wyatt,2
356,T317,T317,Y.E. Yang,4
357,T317,T317,Gunn Yang,9
358,T317,T317,Fabrizio Zanotti,1
359,T360,T360,Felipe Aguilar,1
360,T360,T360,Jason Allred,3
361,T360,T360,Stephen Ames,1
362,T360,T360,Tommy Armour III,1
363,T360,T360,Guy Boros,2
364,T360,T360,Ted Brown,1
365,T360,T360,Patrick Cantlay,1
366,T360,T360,Sebastian Cappelen,2
367,T360,T360,Jeff Corr,1
368,T360,T360,Roberto Díaz,1
369,T360,T360,Chris DiMarco,4
370,T360,T360,Andrés Echavarría,1
371,T360,T360,Brad Elder,1
372,T360,T360,Nick Faldo,1
373,T360,T360,Hiroyuki Fujita,3
374,T360,T360,Nicholas Fung,1
375,T360,T360,Mathew Goggin,1
376,T360,T360,Paul Goydos,1
377,T360,T360,Nick Hardy,1
378,T360,T360,Mu Hu,1
379,T360,T360,Raphael Jacquelin,1
380,T360,T360,Miguel Angel Jiménez,6
381,T360,T360,Kent Jones,2
382,T360,T360,Joseph Juszczyk,1
383,T360,T360,Robert Karlsson,2
384,T360,T360,Paul Kinnear,1
385,T360,T360,Patton Kizzire,2
386,T360,T360,Jason Knutzon,2
387,T360,T360,Bernhard Langer,3
388,T360,T360,HaoTong Li,1
389,T360,T360,Justin Lower,1
390,T360,T360,Steve Lowery,3
391,T360,T360,Sandy Lyle,2
392,T360,T360,MJ Maguire,1
393,T360,T360,Jack Maguire,1
394,T360,T360,Peter Malnati,1
395,T360,T360,David Mathis,1
396,T360,T360,Daniel Miernicki,1
397,T360,T360,Brad Miller,1
398,T360,T360,Colin Montgomerie,2
399,T360,T360,Trey Mullinax,1
400,T360,T360,Sam O'Dell,1
401,T360,T360,José María Olazábal,1
402,T360,T360,David Pastore,1
403,T360,T360,Andy Pope,2
404,T360,T360,Garrett Rank,1
405,T360,T360,José de Jesús Rodríguez,1
406,T360,T360,Marcelo Rozo,1
407,T360,T360,Ryan Ruffels,1
408,T360,T360,Ben Schlottman,1
409,T360,T360,Justin Shin,1
410,T360,T360,Mark Silvers,2
411,T360,T360,Nigel Spence,1
412,T360,T360,Paul Stankowski,2
413,T360,T360,Curtis Thompson,2
414,T360,T360,Kyle Thompson,1
415,T360,T360,Matt Thompson,1
416,T360,T360,Guan Tian Liang,1
417,T360,T360,Dawie van der Walt,1
418,T360,T360,Drew Weaver,1
419,T360,T360,Richy Werenski,1
420,T360,T360,Chris Williams,1
421,T360,T360,Ben Willman,1
422,T360,T360,Jay Woodson,1
423,T360,T360,Jake Younan,1
