,First_Tee_Late_Par_4_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Par_4_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Par_4_Scoring_Average_PLAYER NAME,First_Tee_Late_Par_4_Scoring_Average_ROUNDS,First_Tee_Late_Par_4_Scoring_Average_AVG,First_Tee_Late_Par_4_Scoring_Average_TOTAL STROKES,First_Tee_Late_Par_4_Scoring_Average_TOTAL HOLES
60,T49,T49,Johnson Wagner,68,4.01,1223,305
61,T62,T62,Sangmoon Bae,98,4.02,1082,269
62,T62,T62,Keegan Bradley,87,4.02,1348,335
63,T62,T62,Jonathan Byrd,69,4.02,984,245
64,T62,T62,K.J. Choi,66,4.02,635,158
65,T62,T62,Colt Knost,90,4.02,1061,264
66,T62,T62,Ian Poulter,68,4.02,1439,358
67,T62,T62,Rory Sabbatini,81,4.02,965,240
68,T62,T62,Webb Simpson,81,4.02,1350,336
69,T62,T62,Hudson Swafford,97,4.02,1521,378
70,T62,T62,Justin Thomas,106,4.02,1921,478
71,T62,T62,Jimmy Walker,89,4.02,1641,408
72,T62,T62,Nick Watney,91,4.02,1239,308
73,T74,T74,Alex Cejka,94,4.03,1201,298
74,T74,T74,Chad Collins,79,4.03,882,219
75,T74,T74,Fabián Gómez,83,4.03,915,227
76,T74,T74,Brian Harman,90,4.03,1309,325
77,T74,T74,Chris Kirk,76,4.03,964,239
78,T74,T74,Kevin Kisner,104,4.03,1701,422
79,T74,T74,Spencer Levin,99,4.03,1282,318
80,T74,T74,David Lingmerth,90,4.03,1262,313
81,T74,T74,Vijay Singh,78,4.03,773,192
82,T74,T74,Brendon Todd,96,4.03,1275,316
83,T84,T84,Aaron Baddeley,76,4.04,655,162
84,T84,T84,Blayne Barber,76,4.04,756,187
85,T84,T84,Luke Donald,71,4.04,1196,296
86,T84,T84,Tony Finau,106,4.04,1586,393
87,T84,T84,Rickie Fowler,76,4.04,1591,394
88,T84,T84,Oscar Fraustro,58,4.04,618,153
89,T84,T84,Adam Hadwin,95,4.04,957,237
90,T84,T84,James Hahn,94,4.04,1122,278
91,T84,T84,Tom Hoge,83,4.04,803,199
92,T84,T84,Billy Horschel,99,4.04,1714,424
93,T84,T84,Dustin Johnson,75,4.04,1801,446
94,T84,T84,Danny Lee,120,4.04,1901,471
95,T84,T84,Ben Martin,93,4.04,1313,325
96,T84,T84,John Merrick,78,4.04,914,226
97,T84,T84,Troy Merritt,91,4.04,1263,313
98,T84,T84,Patrick Rodgers,57,4.04,957,237
99,T84,T84,Daniel Summerhays,101,4.04,1395,345
100,T84,T84,Michael Thompson,83,4.04,965,239
101,T84,T84,Cameron Tringale,96,4.04,1839,455
102,T84,T84,Steve Wheatcroft,87,4.04,844,209
103,T104,T104,Erik Compton,86,4.05,1275,315
104,T104,T104,Brendon de Jonge,106,4.05,1582,391
105,T104,T104,Matt Every,73,4.05,551,136
106,T104,T104,Padraig Harrington,60,4.05,725,179
107,T104,T104,Jim Herman,88,4.05,1227,303
108,T104,T104,Scott Pinckney,88,4.05,1206,298
109,T104,T104,John Senden,80,4.05,842,208
110,T104,T104,Kevin Streelman,95,4.05,886,219
111,T112,T112,Robert Allenby,63,4.06,629,155
112,T112,T112,Charlie Beljan,76,4.06,572,141
113,T112,T112,Ken Duke,93,4.06,747,184
114,T112,T112,Derek Ernst,75,4.06,706,174
115,T112,T112,Derek Fathauer,81,4.06,942,232
116,T112,T112,Chesson Hadley,101,4.06,852,210
117,T112,T112,Charley Hoffman,97,4.06,1286,317
118,T112,T112,John Huh,102,4.06,646,159
119,T112,T112,Justin Leonard,61,4.06,861,212
120,T112,T112,Ryan Moore,81,4.06,1267,312
121,T112,T112,Kevin Na,98,4.06,1740,429
122,T112,T112,Seung-Yul Noh,65,4.06,735,181
123,T112,T112,Kyle Reifers,96,4.06,593,146
124,T112,T112,Sam Saunders,83,4.06,1190,293
125,T126,T126,Eric Axley,57,4.07,801,197
126,T126,T126,Ricky Barnes,82,4.07,924,227
127,T126,T126,Kevin Chappell,86,4.07,1270,312
128,T126,T126,Jason Dufner,76,4.07,1136,279
129,T126,T126,Robert Garrigus,70,4.07,724,178
130,T126,T126,Martin Laird,77,4.07,1017,250
131,T126,T126,Davis Love III,51,4.07,770,189
132,T126,T126,Geoff Ogilvy,50,4.07,505,124
133,T126,T126,Cameron Percy,72,4.07,1118,275
134,T126,T126,Adam Scott,51,4.07,1216,299
135,T126,T126,Roger Sloan,56,4.07,716,176
136,T126,T126,Camilo Villegas,83,4.07,996,245
137,T126,T126,Gary Woodland,81,4.07,622,153
138,T139,T139,Jonas Blixt,78,4.08,1162,285
139,T139,T139,Scott Brown,97,4.08,976,239
140,T139,T139,Chad Campbell,97,4.08,1343,329
141,T139,T139,Jamie Donaldson,50,4.08,539,132
142,T139,T139,Morgan Hoffmann,85,4.08,1296,318
143,T139,T139,Billy Hurley III,83,4.08,917,225
144,T139,T139,Matt Jones,89,4.08,1207,296
145,T139,T139,Francesco Molinari,56,4.08,828,203
146,T139,T139,Jeff Overton,94,4.08,1531,375
147,T139,T139,Alex Prugh,84,4.08,731,179
148,T139,T139,Nicholas Thompson,90,4.08,1062,260
149,T150,T150,Steven Alker,62,4.09,707,173
150,T150,T150,Retief Goosen,81,4.09,818,200
151,T150,T150,J.B. Holmes,89,4.09,1447,354
152,T150,T150,Mark Hubbard,79,4.09,933,228
153,T150,T150,Scott Langley,94,4.09,888,217
154,T150,T150,Phil Mickelson,70,4.09,1300,318
155,T150,T150,Carlos Ortiz,100,4.09,1198,293
156,T150,T150,D.A. Points,72,4.09,315,77
157,T150,T150,Chez Reavie,56,4.09,708,173
158,T150,T150,Nick Taylor,91,4.09,1023,250
159,T150,T150,Lee Westwood,56,4.09,740,181
160,T161,T161,Brian Davis,86,4.1,815,199
161,T161,T161,Bill Lunde,50,4.1,545,133
162,T161,T161,Sung Joon Park,79,4.1,885,216
163,T161,T161,Michael Putnam,87,4.1,841,205
164,T161,T161,Charl Schwartzel,67,4.1,1058,258
165,T161,T161,Andrew Svoboda,80,4.1,804,196
166,T167,T167,Martin Flores,95,4.11,1111,270
167,T167,T167,J.J. Henry,94,4.11,1031,251
168,T167,T167,Max Homa,78,4.11,1074,261
169,T170,T170,Ángel Cabrera,53,4.12,717,174
170,T170,T170,Gonzalo Fernandez-Castaño,81,4.12,973,236
171,T170,T170,Lucas Glover,79,4.12,581,141
172,T170,T170,Charles Howell III,105,4.12,1354,329
173,T170,T170,Andrew Putnam,68,4.12,836,203
174,T170,T170,Jim Renner,68,4.12,766,186
175,T170,T170,Tyrone Van Aswegen,58,4.12,573,139
176,T170,T170,Jhonattan Vegas,90,4.12,926,225
177,T178,T178,Roberto Castro,54,4.13,541,131
178,T178,T178,Ben Crane,62,4.13,619,150
179,T178,T178,Graham DeLaet,65,4.13,987,239
180,T178,T178,Ernie Els,57,4.13,1065,258
181,T178,T178,Andres Romero,69,4.13,1086,263
182,T178,T178,Tim Wilkinson,73,4.13,677,164
183,184,184,Andres Gonzales,90,4.14,866,209
