,Par_4_Scoring_Average_RANK THIS WEEK,Par_4_Scoring_Average_RANK LAST WEEK,Par_4_Scoring_Average_PLAYER NAME,Par_4_Scoring_Average_ROUNDS,Par_4_Scoring_Average_AVG,Par_4_Scoring_Average_TOTAL STROKES,Par_4_Scoring_Average_TOTAL HOLES
51,T50,T50,Zac Blair,108,4.02,4542,1129
52,T50,T50,Kevin Chappell,86,4.02,3726,927
53,T50,T50,Chad Collins,79,4.02,3422,852
54,T50,T50,Brendon de Jonge,106,4.02,4550,1133
55,T50,T50,Bill Haas,89,4.02,3755,934
56,T50,T50,Brian Harman,90,4.02,4016,999
57,T50,T50,Russell Henley,87,4.02,3754,933
58,T50,T50,Jim Herman,88,4.02,3835,953
59,T50,T50,Tom Hoge,83,4.02,3465,862
60,T50,T50,J.B. Holmes,89,4.02,3706,921
61,T50,T50,Billy Horschel,99,4.02,4172,1037
62,T50,T50,Matt Jones,89,4.02,3714,924
63,T50,T50,Kevin Kisner,104,4.02,4563,1135
64,T50,T50,David Lingmerth,90,4.02,3964,986
65,T50,T50,George McNeill,93,4.02,4076,1014
66,T50,T50,Carl Pettersson,106,4.02,4631,1151
67,T50,T50,Ian Poulter,68,4.02,2817,701
68,T50,T50,Kevin Streelman,95,4.02,3893,969
69,T50,T50,Hudson Swafford,97,4.02,4136,1028
70,T50,T50,Brendon Todd,96,4.02,4128,1026
71,T50,T50,David Toms,62,4.02,2492,620
72,T50,T50,Lee Westwood,56,4.02,2265,564
73,T74,T74,Steven Alker,62,4.03,2619,650
74,T74,T74,Keegan Bradley,87,4.03,3650,905
75,T74,T74,Scott Brown,97,4.03,4222,1048
76,T74,T74,Alex Cejka,94,4.03,3947,979
77,T74,T74,K.J. Choi,66,4.03,2621,650
78,T74,T74,Jon Curran,83,4.03,3442,854
79,T74,T74,Jason Dufner,76,4.03,3204,795
80,T74,T74,Rickie Fowler,76,4.03,3159,784
81,T74,T74,Jason Kokrak,88,4.03,3829,951
82,T74,T74,Martin Laird,77,4.03,3317,823
83,T74,T74,Ben Martin,93,4.03,4062,1008
84,T74,T74,Troy Merritt,91,4.03,3891,965
85,T74,T74,Ryan Moore,81,4.03,3346,830
86,T74,T74,Cameron Percy,72,4.03,3053,757
87,T74,T74,Chez Reavie,56,4.03,2432,604
88,T74,T74,Kyle Reifers,96,4.03,4010,996
89,T74,T74,Brian Stuard,97,4.03,4025,998
90,T74,T74,Jimmy Walker,89,4.03,3831,950
91,T74,T74,Boo Weekley,79,4.03,3414,848
92,T74,T74,Steve Wheatcroft,87,4.03,3571,887
93,T74,T74,Mark Wilson,89,4.03,3712,922
94,T95,T95,Greg Chalmers,58,4.04,2358,584
95,T95,T95,Erik Compton,86,4.04,3703,917
96,T95,T95,Martin Flores,95,4.04,3983,987
97,T95,T95,Jason Gore,76,4.04,3159,782
98,T95,T95,Luke Guthrie,84,4.04,3561,881
99,T95,T95,Adam Hadwin,95,4.04,4019,995
100,T95,T95,James Hahn,94,4.04,4100,1016
101,T95,T95,Morgan Hoffmann,85,4.04,3748,927
102,T95,T95,Charles Howell III,105,4.04,4541,1123
103,T95,T95,John Huh,102,4.04,4368,1082
104,T95,T95,Billy Hurley III,83,4.04,3421,847
105,T95,T95,Ryo Ishikawa,90,4.04,3826,948
106,T95,T95,Chris Kirk,76,4.04,3157,781
107,T95,T95,Marc Leishman,74,4.04,3122,773
108,T95,T95,Scott Piercy,90,4.04,3962,980
109,T95,T95,Scott Pinckney,88,4.04,3835,950
110,T95,T95,Adam Scott,51,4.04,2139,530
111,T95,T95,Chris Stroud,84,4.04,3631,899
112,T95,T95,Johnson Wagner,68,4.04,3004,744
113,T114,T114,Jonas Blixt,78,4.05,3210,792
114,T114,T114,Chad Campbell,97,4.05,4273,1055
115,T114,T114,Luke Donald,71,4.05,3182,786
116,T114,T114,Ken Duke,93,4.05,3904,964
117,T114,T114,Andres Gonzales,90,4.05,3723,920
118,T114,T114,Scott Langley,94,4.05,4017,992
119,T114,T114,Davis Love III,51,4.05,2255,557
120,T114,T114,John Merrick,78,4.05,3196,790
121,T114,T114,Phil Mickelson,70,4.05,3087,762
122,T114,T114,Seung-Yul Noh,65,4.05,2848,703
123,T114,T114,Jeff Overton,94,4.05,4029,995
124,T114,T114,Webb Simpson,81,4.05,3505,866
125,T114,T114,Vijay Singh,78,4.05,3402,840
126,T114,T114,Nicholas Thompson,90,4.05,3738,923
127,T128,T128,Sangmoon Bae,98,4.06,4287,1057
128,T128,T128,Brian Davis,86,4.06,3575,880
129,T128,T128,Graham DeLaet,65,4.06,2891,712
130,T128,T128,Derek Ernst,75,4.06,3136,772
131,T128,T128,Derek Fathauer,81,4.06,3347,824
132,T128,T128,Brice Garnett,81,4.06,3455,850
133,T128,T128,Fabián Gómez,83,4.06,3672,904
134,T128,T128,J.J. Henry,94,4.06,3934,968
135,T128,T128,Mark Hubbard,79,4.06,3371,830
136,T128,T128,Justin Leonard,61,4.06,2719,670
137,T128,T128,Bill Lunde,50,4.06,2029,500
138,T128,T128,Carlos Ortiz,100,4.06,4165,1026
139,T128,T128,Alex Prugh,84,4.06,3492,860
140,T128,T128,Michael Putnam,87,4.06,3655,901
141,T128,T128,Jonathan Randolph,72,4.06,3048,750
142,T128,T128,John Senden,80,4.06,3293,811
143,T128,T128,Cameron Tringale,96,4.06,4227,1040
144,T128,T128,Jhonattan Vegas,90,4.06,3766,927
145,T128,T128,Gary Woodland,81,4.06,3270,805
146,T147,T147,Ben Crane,62,4.07,2544,625
147,T147,T147,Gonzalo Fernandez-Castaño,81,4.07,3374,829
148,T147,T147,Lucas Glover,79,4.07,3458,850
149,T147,T147,D.A. Points,72,4.07,3043,747
150,T147,T147,Charl Schwartzel,67,4.07,2808,690
151,T147,T147,Nick Taylor,91,4.07,3960,973
152,T147,T147,Michael Thompson,83,4.07,3565,876
153,T147,T147,Tyrone Van Aswegen,58,4.07,2359,580
154,T147,T147,Bo Van Pelt,81,4.07,3419,841
155,T147,T147,Camilo Villegas,83,4.07,3732,917
156,T157,T157,Eric Axley,57,4.08,2434,596
157,T157,T157,Roberto Castro,54,4.08,2224,545
158,T157,T157,Jamie Donaldson,50,4.08,2087,512
159,T157,T157,Oscar Fraustro,58,4.08,2356,578
160,T157,T157,Chesson Hadley,101,4.08,4326,1061
161,T157,T157,Geoff Ogilvy,50,4.08,2168,531
162,T157,T157,Sam Saunders,83,4.08,3518,862
163,T157,T157,Scott Stallings,60,4.08,2544,624
164,T157,T157,Tim Wilkinson,73,4.08,3112,762
165,T166,T166,Ricky Barnes,82,4.09,3401,832
166,T166,T166,Retief Goosen,81,4.09,3341,816
167,T166,T166,Max Homa,78,4.09,3251,794
168,T166,T166,Sung Joon Park,79,4.09,3381,827
169,T166,T166,Byron Smith,59,4.09,2446,598
170,T171,T171,Robert Allenby,63,4.1,2638,643
171,T171,T171,Aaron Baddeley,76,4.1,3304,806
172,T171,T171,Andres Romero,69,4.1,2889,705
173,T171,T171,Heath Slocum,57,4.1,2313,564
174,T175,T175,Ángel Cabrera,53,4.11,2385,580
175,T175,T175,Ernie Els,57,4.11,2528,615
176,T175,T175,Padraig Harrington,60,4.11,2693,656
177,T175,T175,Roger Sloan,56,4.11,2304,560
178,T179,T179,Charlie Beljan,76,4.12,3190,775
179,T179,T179,Robert Garrigus,70,4.12,2902,705
180,T179,T179,Andrew Putnam,68,4.12,2804,680
181,T182,T182,Matt Every,73,4.13,3132,758
182,T182,T182,Jim Renner,68,4.13,2957,716
183,T182,T182,Andrew Svoboda,80,4.13,3472,841
