,Putts_per_Round_-_Round_2_RANK THIS WEEK,Putts_per_Round_-_Round_2_RANK LAST WEEK,Putts_per_Round_-_Round_2_PLAYER NAME,Putts_per_Round_-_Round_2_AVG,Putts_per_Round_-_Round_2_TOTAL PUTTS,Putts_per_Round_-_Round_2_TOTAL ROUNDS
59,60,60,Robert Streb,28.8,576,20
60,T61,T61,Kevin Kisner,28.81,749,26
61,T61,T61,Will MacKenzie,28.81,778,27
62,63,63,Shawn Stefani,28.82,490,17
63,64,64,Tyrone Van Aswegen,28.83,692,24
64,65,65,Ricky Barnes,28.84,721,25
65,T66,T66,Jerry Kelly,28.86,635,22
66,T66,T66,Jeff Overton,28.86,635,22
67,T68,T68,Tim Clark,28.88,693,24
68,T68,T68,Robert Garrigus,28.88,693,24
69,T68,T68,Zach Johnson,28.88,722,25
70,71,71,Y.E. Yang,28.89,780,27
71,72,72,Jim Furyk,28.9,578,20
72,T73,T73,Roberto Castro,28.92,752,26
73,T73,T73,Ken Duke,28.92,694,24
74,T73,T73,Brian Gay,28.92,694,24
75,T73,T73,Ben Martin,28.92,752,26
76,77,77,D.H. Lee,28.94,492,17
77,T78,T78,Spencer Levin,28.95,579,20
78,T78,T78,Wes Roach,28.95,608,21
79,T80,T80,Jonathan Byrd,28.96,666,23
80,T80,T80,Martin Flores,28.96,753,26
81,T80,T80,George McNeill,28.96,666,23
82,T80,T80,Brian Stuard,28.96,811,28
83,84,84,Morgan Hoffmann,28.97,898,31
84,T85,T85,Briny Baird,29.0,464,16
85,T85,T85,Luke Donald,29.0,464,16
86,T85,T85,Chesson Hadley,29.0,841,29
87,T85,T85,Jason Kokrak,29.0,551,19
88,T85,T85,Troy Merritt,29.0,580,20
89,T85,T85,Geoff Ogilvy,29.0,725,25
90,T85,T85,Cameron Tringale,29.0,899,31
91,T85,T85,Charlie Wi,29.0,696,24
92,T93,T93,Daniel Summerhays,29.04,784,27
93,T93,T93,Jimmy Walker,29.04,755,26
94,95,95,William McGirt,29.07,843,29
95,96,96,Jason Bohn,29.08,727,25
96,97,97,Scott Stallings,29.11,786,27
97,98,98,Bill Haas,29.12,757,26
98,T99,T99,James Driscoll,29.13,699,24
99,T99,T99,Brooks Koepka,29.13,466,16
100,T99,T99,Hunter Mahan,29.13,699,24
101,T99,T99,Pat Perez,29.13,699,24
102,103,103,Sean O'Hair,29.16,729,25
103,T104,T104,K.J. Choi,29.17,671,23
104,T104,T104,Kevin Streelman,29.17,671,23
105,T106,T106,James Hahn,29.19,759,26
106,T106,T106,Billy Horschel,29.19,759,26
107,T106,T106,Graeme McDowell,29.19,467,16
108,109,109,Matt Jones,29.2,730,25
109,T110,T110,Harris English,29.22,789,27
110,T110,T110,Tommy Gainey,29.22,672,23
111,T110,T110,John Senden,29.22,789,27
112,113,113,Ryo Ishikawa,29.25,702,24
113,T114,T114,Trevor Immelman,29.26,790,27
114,T114,T114,Ryan Moore,29.26,673,23
115,116,116,Charley Hoffman,29.28,732,25
116,117,117,Lee Westwood,29.29,498,17
117,118,118,Josh Teater,29.3,791,27
118,119,119,Seung-Yul Noh,29.31,762,26
119,T120,T120,Sangmoon Bae,29.33,704,24
120,T120,T120,John Huh,29.33,792,27
121,T120,T120,Willy Wilcox,29.33,440,15
122,123,123,Steven Bowditch,29.34,851,29
123,T124,T124,Jonas Blixt,29.35,587,20
124,T124,T124,Ernie Els,29.35,675,23
125,126,126,Retief Goosen,29.36,734,25
126,127,127,Jamie Lovemark,29.37,558,19
127,T128,T128,Bud Cauley,29.39,529,18
128,T128,T128,David Hearn,29.39,823,28
129,130,130,Stewart Cink,29.4,735,25
130,T131,T131,Charles Howell III,29.41,853,29
131,T131,T131,Heath Slocum,29.41,647,22
132,133,133,Billy Hurley III,29.46,766,26
133,T134,T134,Jason Dufner,29.47,442,15
134,T134,T134,David Toms,29.47,560,19
135,T136,T136,Danny Lee,29.48,796,27
136,T136,T136,Brendan Steele,29.48,737,25
137,138,138,Andrew Loupe,29.52,620,21
138,T139,T139,Russell Knox,29.54,768,26
139,T139,T139,"Ted Potter, Jr.",29.54,709,24
140,T141,T141,Jeff Maggert,29.58,562,19
141,T141,T141,Mark Wilson,29.58,710,24
142,143,143,Brice Garnett,29.59,799,27
143,144,144,Graham DeLaet,29.61,681,23
144,T145,T145,Kevin Stadler,29.63,711,24
145,T145,T145,Gary Woodland,29.63,711,24
146,147,147,Louis Oosthuizen,29.64,415,14
147,148,148,Charlie Beljan,29.75,714,24
148,149,149,Davis Love III,29.76,625,21
149,150,150,Troy Matteson,29.77,655,22
150,151,151,Carl Pettersson,29.79,834,28
151,152,152,Justin Hicks,29.86,866,29
152,153,153,John Peterson,29.87,687,23
153,154,154,Bo Van Pelt,29.88,747,25
154,155,155,Martin Laird,29.89,568,19
155,T156,T156,Rory Sabbatini,29.92,718,24
156,T156,T156,Vijay Singh,29.92,748,25
157,158,158,Robert Allenby,29.96,839,28
158,T159,T159,Jhonattan Vegas,30.0,660,22
159,T159,T159,Nick Watney,30.0,690,23
160,161,161,J.J. Henry,30.04,781,26
161,162,162,Kevin Tway,30.05,661,22
162,163,163,Chad Campbell,30.06,511,17
163,164,164,Nicholas Thompson,30.14,874,29
164,T165,T165,Derek Ernst,30.15,814,27
165,T165,T165,John Rollins,30.15,814,27
166,167,167,Lucas Glover,30.2,755,25
167,168,168,D.A. Points,30.25,726,24
168,169,169,Ángel Cabrera,30.27,666,22
169,170,170,Andrew Svoboda,30.29,727,24
170,171,171,Michael Putnam,30.34,880,29
171,172,172,John Merrick,30.35,698,23
172,173,173,Boo Weekley,30.43,639,21
173,174,174,Kyle Stanley,30.44,822,27
174,175,175,Jim Renner,30.52,702,23
175,176,176,Hudson Swafford,30.6,765,25
176,177,177,Henrik Stenson,30.79,431,14
