,3-Putt_Avoidance_-_20-25_RANK THIS WEEK,3-Putt_Avoidance_-_20-25_RANK LAST WEEK,3-Putt_Avoidance_-_20-25_PLAYER NAME,3-Putt_Avoidance_-_20-25_ROUNDS,3-Putt_Avoidance_-_20-25_%,3-Putt_Avoidance_-_20-25_TOTAL 3 PUTTS,3-Putt_Avoidance_-_20-25_ATTEMPTS,3-Putt_Avoidance_-_20-25_2 PUTT OR BETTER %
0,T1,T1,Stuart Appleby,92,0.0,,113,100.0
1,T1,T1,Aaron Baddeley,74,0.0,,98,100.0
2,T1,T1,Keegan Bradley,89,0.0,,108,100.0
3,T1,T1,Jason Day,54,0.0,,43,100.0
4,T1,T1,Brendon de Jonge,109,0.0,,127,100.0
5,T1,T1,Matt Every,85,0.0,,102,100.0
6,T1,T1,Rickie Fowler,91,0.0,,97,100.0
7,T1,T1,Jim Furyk,84,0.0,,101,100.0
8,T1,T1,John Huh,87,0.0,,101,100.0
9,T1,T1,Trevor Immelman,84,0.0,,83,100.0
10,T1,T1,Zach Johnson,97,0.0,,134,100.0
11,T1,T1,D.H. Lee,54,0.0,,68,100.0
12,T1,T1,Marc Leishman,81,0.0,,96,100.0
13,T1,T1,Graeme McDowell,66,0.0,,68,100.0
14,T1,T1,William McGirt,96,0.0,,119,100.0
15,T1,T1,Bryce Molder,77,0.0,,100,100.0
16,T1,T1,John Peterson,62,0.0,,83,100.0
17,T1,T1,Webb Simpson,87,0.0,,105,100.0
18,T1,T1,Kevin Stadler,90,0.0,,88,100.0
19,T1,T1,Jimmy Walker,98,0.0,,106,100.0
20,T1,T1,Nick Watney,80,0.0,,95,100.0
21,T1,T1,Bubba Watson,76,0.0,,82,100.0
22,T1,T1,Willy Wilcox,51,0.0,,64,100.0
23,24,24,Brian Harman,111,0.62,1.0,161,99.3
24,25,25,Gary Woodland,93,0.7,1.0,143,99.3
25,26,26,Cameron Tringale,111,0.71,1.0,141,99.2
26,27,27,Michael Putnam,106,0.79,1.0,127,99.2
27,28,28,David Hearn,97,0.81,1.0,123,99.1
28,T29,T29,Robert Allenby,83,0.82,1.0,122,99.1
29,T29,T29,Jordan Spieth,102,0.82,1.0,122,99.1
30,31,31,Kevin Kisner,85,0.86,1.0,116,99.1
31,T32,T32,Brice Garnett,92,0.87,1.0,115,99.1
32,T32,T32,Pat Perez,84,0.87,1.0,115,99.1
33,T34,T34,Scott Langley,95,0.91,1.0,110,99.0
34,T34,T34,Tim Wilkinson,86,0.91,1.0,110,99.0
35,36,36,Martin Flores,85,0.92,1.0,109,99.0
36,37,37,Vijay Singh,83,0.95,1.0,105,99.0
37,38,38,John Rollins,84,0.96,1.0,104,99.0
38,39,39,Andrew Svoboda,77,0.97,1.0,103,99.0
39,40,40,Ryan Moore,86,0.99,1.0,101,99.0
40,41,41,Charlie Wi,72,1.03,1.0,97,98.9
41,42,42,Tyrone Van Aswegen,79,1.04,1.0,96,98.9
42,T43,T43,Chad Collins,78,1.05,1.0,95,98.9
43,T43,T43,Ernie Els,85,1.05,1.0,95,98.9
44,45,45,Heath Slocum,71,1.14,1.0,88,98.8
45,46,46,Ben Martin,80,1.15,1.0,87,98.8
46,47,47,Shawn Stefani,60,1.19,1.0,84,98.8
47,48,48,David Toms,64,1.28,1.0,78,98.7
48,49,49,Bud Cauley,56,1.37,1.0,73,98.6
49,T50,T50,Andrew Loupe,65,1.43,1.0,70,98.5
50,T50,T50,Charl Schwartzel,64,1.43,1.0,70,98.5
51,52,52,Charles Howell III,106,1.45,2.0,138,98.5
52,53,53,Chad Campbell,57,1.47,1.0,68,98.5
53,54,54,Kevin Na,94,1.52,2.0,132,98.4
54,55,55,John Senden,99,1.53,2.0,131,98.4
55,T56,T56,Robert Garrigus,80,1.55,2.0,129,98.4
56,T56,T56,Morgan Hoffmann,103,1.55,2.0,129,98.4
57,58,58,Brendon Todd,108,1.57,2.0,127,98.4
58,T59,T59,Jonas Blixt,64,1.61,1.0,62,98.3
59,T59,T59,Troy Matteson,62,1.61,1.0,62,98.3
60,T59,T59,Ian Poulter,57,1.61,1.0,62,98.3
61,62,62,Luke Donald,57,1.64,1.0,61,98.3
62,63,63,Jamie Lovemark,64,1.67,1.0,60,98.3
63,64,64,Ricky Barnes,92,1.69,2.0,118,98.3
64,65,65,Josh Teater,90,1.71,2.0,117,98.2
