,Putting_from_15-25_RANK THIS WEEK,Putting_from_15-25_RANK LAST WEEK,Putting_from_15-25_PLAYER NAME,Putting_from_15-25_ROUNDS,Putting_from_15-25_% MADE,Putting_from_15-25_ATTEMPTS,Putting_from_15-25_PUTTS MADE
83,84,84,Kevin Kisner,85,15.38,234,36
84,T85,T85,Scott Brown,100,15.36,293,45
85,T85,T85,Kevin Chappell,100,15.36,306,47
86,87,87,Justin Leonard,75,15.3,183,28
87,88,88,Jeff Overton,80,15.28,216,33
88,89,89,Bill Haas,107,15.27,275,42
89,T90,T90,Charlie Beljan,76,15.26,249,38
90,T90,T90,Johnson Wagner,69,15.26,190,29
91,92,92,Ben Curtis,77,15.24,210,32
92,93,93,Ben Crane,81,15.22,276,42
93,94,94,Henrik Stenson,56,15.2,125,19
94,95,95,Ángel Cabrera,69,15.13,238,36
95,96,96,Hunter Mahan,88,15.12,258,39
96,97,97,Jonathan Byrd,76,15.1,192,29
97,98,98,Ben Martin,80,15.05,206,31
98,99,99,Scott Langley,95,14.95,281,42
99,T100,T100,Danny Lee,84,14.94,241,36
100,T100,T100,Rory Sabbatini,82,14.94,241,36
101,102,102,Troy Merritt,62,14.93,201,30
102,103,103,Brice Garnett,92,14.92,248,37
103,104,104,Jhonattan Vegas,77,14.81,189,28
104,105,105,Carl Pettersson,91,14.8,304,45
105,106,106,Bud Cauley,56,14.74,156,23
106,T107,T107,David Lingmerth,80,14.73,224,33
107,T107,T107,Bryce Molder,77,14.73,224,33
108,109,109,George McNeill,79,14.69,245,36
109,110,110,Sergio Garcia,61,14.62,130,19
110,111,111,Jason Dufner,57,14.6,137,20
111,112,112,Stewart Cink,91,14.54,227,33
112,113,113,Billy Hurley III,86,14.53,234,34
113,114,114,Zach Johnson,97,14.52,310,45
114,115,115,Erik Compton,88,14.47,235,34
115,116,116,Tyrone Van Aswegen,79,14.46,242,35
116,117,117,Rickie Fowler,91,14.43,201,29
117,118,118,Tim Clark,75,14.41,229,33
118,119,119,James Hahn,82,14.39,278,40
119,120,120,Ken Duke,80,14.35,209,30
120,121,121,Steven Bowditch,93,14.34,251,36
121,122,122,Justin Hicks,103,14.33,328,47
122,T123,T123,Robert Garrigus,80,14.29,280,40
123,T123,T123,John Huh,87,14.29,224,32
124,T123,T123,D.A. Points,75,14.29,203,29
125,T123,T123,Tim Wilkinson,86,14.29,238,34
126,127,127,Tommy Gainey,73,14.21,190,27
127,T128,T128,Derek Ernst,80,14.15,212,30
128,T128,T128,Trevor Immelman,84,14.15,212,30
129,T130,T130,Brian Harman,111,14.09,362,51
130,T130,T130,Dustin Johnson,58,14.09,149,21
131,132,132,Jim Furyk,84,14.04,235,33
132,133,133,John Senden,99,13.99,286,40
133,134,134,Shawn Stefani,60,13.95,215,30
134,135,135,Bronson La'Cassie,51,13.93,122,17
135,136,136,Gary Woodland,93,13.92,273,38
136,137,137,Michael Putnam,106,13.9,295,41
137,138,138,Nick Watney,80,13.81,181,25
138,T139,T139,Chad Collins,78,13.79,203,28
139,T139,T139,Jim Herman,62,13.79,145,20
140,141,141,Gonzalo Fernandez-Castaño,83,13.73,204,28
141,T142,T142,Retief Goosen,94,13.69,263,36
142,T142,T142,Chesson Hadley,84,13.69,241,33
143,144,144,David Toms,64,13.68,190,26
144,T145,T145,Brian Gay,81,13.5,200,27
145,T145,T145,Andrew Svoboda,77,13.5,237,32
146,147,147,Kevin Tway,64,13.29,173,23
147,148,148,Sean O'Hair,77,13.24,219,29
148,149,149,Charlie Wi,72,13.15,213,28
149,150,150,Cameron Tringale,111,13.14,350,46
150,151,151,Louis Oosthuizen,50,13.13,99,13
151,152,152,John Rollins,84,13.1,229,30
152,T153,T153,J.J. Henry,91,13.04,276,36
153,T153,T153,John Merrick,87,13.04,299,39
154,155,155,Kyle Stanley,87,12.96,270,35
155,156,156,Jerry Kelly,80,12.89,225,29
156,157,157,Spencer Levin,59,12.87,171,22
157,158,158,Hudson Swafford,75,12.76,196,25
158,159,159,Bo Van Pelt,83,12.72,228,29
159,160,160,Will MacKenzie,82,12.7,244,31
160,161,161,Jeff Maggert,54,12.34,154,19
161,162,162,Scott Stallings,77,12.23,229,28
162,163,163,Nicholas Thompson,85,11.9,252,30
163,164,164,Jason Bohn,81,11.76,255,30
164,165,165,John Peterson,62,11.58,190,22
165,166,166,Y.E. Yang,79,11.47,218,25
166,167,167,Harris English,95,11.44,271,31
167,168,168,Josh Teater,90,11.31,274,31
168,169,169,Woody Austin,63,11.17,197,22
169,170,170,Mark Wilson,69,10.96,219,24
170,171,171,Martin Laird,66,10.44,182,19
171,172,172,Hideki Matsuyama,82,10.0,210,21
172,173,173,Boo Weekley,73,9.62,208,20
173,174,174,Troy Matteson,62,9.38,160,15
174,175,175,Jim Renner,61,9.2,174,16
175,176,176,Willy Wilcox,51,8.9,146,13
176,177,177,Kevin Stadler,90,8.44,225,19
