,Putting_from_-__20_RANK THIS WEEK,Putting_from_-__20_RANK LAST WEEK,Putting_from_-__20_PLAYER NAME,Putting_from_-__20_ROUNDS,Putting_from_-__20_% MADE,Putting_from_-__20_ATTEMPTS,Putting_from_-__20_PUTTS MADE
55,56,56,Brian Harman,111,7.9,557,44
56,57,57,Matt Every,85,7.89,355,28
57,58,58,Tim Wilkinson,86,7.87,381,30
58,59,59,Ian Poulter,57,7.82,243,19
59,60,60,Pat Perez,84,7.81,448,35
60,61,61,John Merrick,87,7.8,436,34
61,62,62,John Senden,99,7.74,530,41
62,63,63,Rory Sabbatini,82,7.73,362,28
63,64,64,Lee Westwood,57,7.66,248,19
64,65,65,Briny Baird,50,7.64,288,22
65,66,66,Jerry Kelly,80,7.63,380,29
66,T67,T67,Billy Hurley III,86,7.6,434,33
67,T67,T67,Brooks Koepka,56,7.6,250,19
68,69,69,Charlie Wi,72,7.55,384,29
69,70,70,Jeff Overton,80,7.54,398,30
70,71,71,Brian Davis,93,7.5,440,33
71,72,72,Ángel Cabrera,69,7.48,361,27
72,73,73,Martin Kaymer,65,7.46,268,20
73,74,74,Aaron Baddeley,74,7.45,349,26
74,75,75,Heath Slocum,71,7.42,391,29
75,76,76,Andres Romero,81,7.41,432,32
76,77,77,Andrew Loupe,65,7.39,284,21
77,T78,T78,Woody Austin,63,7.37,312,23
78,T78,T78,Stewart Cink,91,7.37,475,35
79,T78,T78,Ryan Palmer,85,7.37,380,28
80,T81,T81,Ben Curtis,77,7.32,396,29
81,T81,T81,Jim Renner,61,7.32,314,23
82,T81,T81,Bo Van Pelt,83,7.32,410,30
83,84,84,Chad Collins,78,7.31,342,25
84,85,85,Rickie Fowler,91,7.3,356,26
85,86,86,David Hearn,97,7.28,453,33
86,T87,T87,Keegan Bradley,89,7.24,387,28
87,T87,T87,Charl Schwartzel,64,7.24,290,21
88,89,89,Hunter Mahan,88,7.22,443,32
89,90,90,Morgan Hoffmann,103,7.2,528,38
90,91,91,Jonas Blixt,64,7.17,237,17
91,92,92,Retief Goosen,94,7.16,475,34
92,93,93,J.B. Holmes,86,7.14,364,26
93,94,94,Trevor Immelman,84,7.13,407,29
94,T95,T95,Erik Compton,88,7.11,450,32
95,T95,T95,Kevin Kisner,85,7.11,422,30
96,T97,T97,Justin Hicks,103,7.09,592,42
97,T97,T97,Wes Roach,67,7.09,282,20
98,99,99,D.A. Points,75,7.08,339,24
99,100,100,Robert Garrigus,80,7.07,410,29
100,101,101,Kevin Chappell,100,7.05,482,34
101,T102,T102,Steven Bowditch,93,7.01,428,30
102,T102,T102,Gary Woodland,93,7.01,428,30
103,104,104,Charles Howell III,106,6.99,601,42
104,105,105,Nick Watney,80,6.98,344,24
105,106,106,Jim Herman,62,6.97,287,20
106,107,107,Bronson La'Cassie,51,6.84,190,13
107,108,108,John Huh,87,6.83,410,28
108,109,109,D.H. Lee,54,6.8,250,17
109,110,110,Charley Hoffman,93,6.79,427,29
110,T111,T111,Bryce Molder,77,6.76,370,25
111,T111,T111,"Ted Potter, Jr.",68,6.76,340,23
112,T113,T113,Davis Love III,74,6.75,385,26
113,T113,T113,Brian Stuard,91,6.75,400,27
114,T115,T115,Brendon de Jonge,109,6.73,550,37
115,T115,T115,Patrick Reed,92,6.73,431,29
116,T117,T117,Bud Cauley,56,6.71,283,19
117,T117,T117,William McGirt,96,6.71,477,32
118,T119,T119,Billy Horschel,92,6.7,463,31
119,T119,T119,Marc Leishman,81,6.7,403,27
120,121,121,Johnson Wagner,69,6.65,361,24
121,T122,T122,Ben Crane,81,6.59,440,29
122,T122,T122,Mark Wilson,69,6.59,334,22
123,124,124,Ryo Ishikawa,75,6.58,304,20
124,125,125,Andrew Svoboda,77,6.56,427,28
125,126,126,Louis Oosthuizen,50,6.52,184,12
126,T127,T127,Chesson Hadley,84,6.5,431,28
127,T127,T127,James Hahn,82,6.5,431,28
128,129,129,Gonzalo Fernandez-Castaño,83,6.49,370,24
129,130,130,Hideki Matsuyama,82,6.48,324,21
130,131,131,Justin Leonard,75,6.47,340,22
131,132,132,Kevin Tway,64,6.46,325,21
132,133,133,Jim Furyk,84,6.42,405,26
133,134,134,Roberto Castro,76,6.4,328,21
134,135,135,Jason Kokrak,65,6.34,347,22
135,T136,T136,Jason Dufner,57,6.3,238,15
136,T136,T136,Kevin Stadler,90,6.3,397,25
137,138,138,Ken Duke,80,6.2,371,23
138,139,139,Brad Fritsch,50,6.17,227,14
139,140,140,Martin Flores,85,6.15,423,26
140,141,141,Spencer Levin,59,6.1,295,18
141,142,142,Troy Matteson,62,6.09,279,17
142,143,143,Carl Pettersson,91,6.01,499,30
143,144,144,Bill Haas,107,5.98,518,31
144,145,145,James Driscoll,71,5.93,354,21
145,146,146,John Rollins,84,5.9,424,25
146,147,147,Jeff Maggert,54,5.81,241,14
147,148,148,Jason Bohn,81,5.71,438,25
148,149,149,Josh Teater,90,5.7,456,26
149,150,150,Richard Lee,80,5.59,340,19
150,151,151,Harris English,95,5.58,448,25
151,152,152,Willy Wilcox,51,5.51,236,13
152,153,153,Mike Weir,69,5.45,275,15
153,154,154,Ben Martin,80,5.35,374,20
154,155,155,David Lingmerth,80,5.33,375,20
155,156,156,Russell Knox,92,5.3,491,26
156,157,157,Sean O'Hair,77,5.21,384,20
157,158,158,Robert Allenby,83,5.19,443,23
158,159,159,Bubba Watson,76,5.14,311,16
159,160,160,Tommy Gainey,73,5.13,351,18
160,161,161,J.J. Henry,91,5.07,533,27
161,162,162,Kyle Stanley,87,5.04,417,21
162,163,163,Hudson Swafford,75,4.98,422,21
163,164,164,Derek Ernst,80,4.95,384,19
164,165,165,Cameron Tringale,111,4.94,587,29
165,166,166,Martin Laird,66,4.83,373,18
166,167,167,Nicholas Thompson,85,4.79,438,21
167,168,168,Jhonattan Vegas,77,4.75,421,20
168,169,169,Jamie Lovemark,64,4.66,279,13
169,170,170,Boo Weekley,73,4.6,348,16
170,171,171,Tyrone Van Aswegen,79,4.57,372,17
171,172,172,Michael Putnam,106,4.46,560,25
172,T173,T173,Brice Garnett,92,4.25,471,20
173,T173,T173,Scott Stallings,77,4.25,353,15
174,175,175,Jason Day,54,4.0,175,7
175,176,176,Jonathan Byrd,76,3.73,375,14
176,177,177,John Peterson,62,3.36,298,10
