,3-Putt_Avoidance_-_Round_1_RANK THIS WEEK,3-Putt_Avoidance_-_Round_1_RANK LAST WEEK,3-Putt_Avoidance_-_Round_1_PLAYER NAME,3-Putt_Avoidance_-_Round_1_%,3-Putt_Avoidance_-_Round_1_TOTAL 3 PUTTS,3-Putt_Avoidance_-_Round_1_TOTAL HOLES
0,1,1,Tim Wilkinson,0.69,3,432
1,2,2,Willy Wilcox,0.74,2,270
2,3,3,Justin Leonard,1.01,4,396
3,4,4,Bubba Watson,1.11,4,360
4,5,5,William McGirt,1.15,6,522
5,6,6,Matt Kuchar,1.21,5,414
6,7,7,John Senden,1.23,6,486
7,T8,T8,Jonas Blixt,1.39,5,360
8,T8,T8,Jim Furyk,1.39,5,360
9,T8,T8,Jim Herman,1.39,5,360
10,T8,T8,Graeme McDowell,1.39,4,288
11,T8,T8,Brian Stuard,1.39,7,504
12,T13,T13,Freddie Jacobson,1.44,7,486
13,T13,T13,Chris Kirk,1.44,7,486
14,15,15,Brian Harman,1.56,9,576
15,T16,T16,Stuart Appleby,1.59,8,504
16,T16,T16,Erik Compton,1.59,8,504
17,18,18,Bryce Molder,1.62,7,432
18,19,19,Marc Leishman,1.69,7,414
19,20,20,Kevin Kisner,1.71,8,468
20,T21,T21,Stewart Cink,1.78,8,450
21,T21,T21,Retief Goosen,1.78,8,450
22,T21,T21,Chris Stroud,1.78,8,450
23,T24,T24,Kevin Chappell,1.85,9,486
24,T24,T24,Sergio Garcia,1.85,5,270
25,T24,T24,John Merrick,1.85,8,432
26,27,27,Ricky Barnes,1.92,9,468
27,T28,T28,K.J. Choi,1.93,8,414
28,T28,T28,Jerry Kelly,1.93,8,414
29,30,30,Robert Streb,1.94,7,360
30,T31,T31,Jason Bohn,2.0,9,450
31,T31,T31,Greg Chalmers,2.0,9,450
32,T31,T31,Hudson Swafford,2.0,9,450
33,34,34,Martin Laird,2.05,7,342
34,T35,T35,Chad Collins,2.06,10,486
35,T35,T35,Harris English,2.06,10,486
36,T35,T35,Brice Garnett,2.06,10,486
37,T35,T35,Patrick Reed,2.06,10,486
38,T35,T35,John Rollins,2.06,10,486
39,T40,T40,Dustin Johnson,2.08,6,288
40,T40,T40,Rory McIlroy,2.08,6,288
41,T40,T40,Brandt Snedeker,2.08,9,432
42,43,43,Ben Martin,2.14,10,468
43,44,44,Johnson Wagner,2.17,9,414
44,45,45,Scott Langley,2.18,11,504
45,T46,T46,Keegan Bradley,2.22,10,450
46,T46,T46,Scott Brown,2.22,12,540
47,T46,T46,Ben Crane,2.22,10,450
48,T46,T46,Zach Johnson,2.22,10,450
49,T46,T46,Spencer Levin,2.22,8,360
50,T46,T46,Troy Merritt,2.22,8,360
51,52,52,Josh Teater,2.26,11,486
52,53,53,Chad Campbell,2.29,7,306
53,T54,T54,Gonzalo Fernandez-Castaño,2.31,10,432
54,T54,T54,George McNeill,2.31,10,432
55,56,56,Cameron Tringale,2.33,13,558
56,57,57,Jason Kokrak,2.34,8,342
57,T58,T58,Billy Hurley III,2.35,11,468
58,T58,T58,D.A. Points,2.35,11,468
59,T60,T60,Brian Davis,2.38,12,504
60,T60,T60,Jason Day,2.38,6,252
61,T60,T60,David Hearn,2.38,12,504
62,63,63,Ben Curtis,2.42,10,414
63,64,64,Justin Rose,2.47,8,324
64,65,65,Brendon Todd,2.49,13,522
65,66,66,Brendon de Jonge,2.51,14,558
66,T67,T67,Ryo Ishikawa,2.55,11,432
67,T67,T67,Tyrone Van Aswegen,2.55,11,432
68,T67,T67,Mike Weir,2.55,11,432
69,70,70,Jimmy Walker,2.56,12,468
70,71,71,Bud Cauley,2.63,9,342
71,72,72,Jonathan Byrd,2.66,11,414
72,T73,T73,Bill Haas,2.67,13,486
73,T73,T73,Trevor Immelman,2.67,13,486
74,T73,T73,Sean O'Hair,2.67,12,450
75,T73,T73,Daniel Summerhays,2.67,13,486
76,T77,T77,Roberto Castro,2.78,13,468
77,T77,T77,Martin Flores,2.78,13,468
78,T77,T77,Russell Knox,2.78,13,468
79,T77,T77,Hunter Mahan,2.78,12,432
80,T77,T77,Troy Matteson,2.78,11,396
81,T77,T77,Jordan Spieth,2.78,13,468
82,T77,T77,Henrik Stenson,2.78,7,252
83,T77,T77,Andrew Svoboda,2.78,12,432
84,85,85,Charles Howell III,2.87,15,522
85,T86,T86,Rickie Fowler,2.89,13,450
86,T86,T86,Charley Hoffman,2.89,13,450
87,T88,T88,Aaron Baddeley,2.9,12,414
88,T88,T88,Ryan Moore,2.9,12,414
89,90,90,David Toms,2.92,10,342
90,T91,T91,Charl Schwartzel,2.94,9,306
91,T91,T91,Shawn Stefani,2.94,9,306
92,T93,T93,Tim Clark,2.99,14,468
93,T93,T93,Richard Lee,2.99,14,468
94,95,95,J.B. Holmes,3.01,13,432
95,96,96,Kevin Tway,3.03,12,396
96,97,97,Russell Henley,3.07,16,522
97,T98,T98,Danny Lee,3.09,15,486
98,T98,T98,Will MacKenzie,3.09,15,486
99,T98,T98,Kevin Na,3.09,15,486
100,T98,T98,Y.E. Yang,3.09,15,486
101,T102,T102,James Driscoll,3.11,14,450
102,T102,T102,Matt Jones,3.11,14,450
103,T102,T102,Pat Perez,3.11,14,450
104,T102,T102,Vijay Singh,3.11,14,450
105,T102,T102,Brendan Steele,3.11,14,450
106,T102,T102,Bo Van Pelt,3.11,14,450
107,108,108,Paul Casey,3.13,9,288
108,109,109,Steven Bowditch,3.15,17,540
