,Putting_from_8_RANK THIS WEEK,Putting_from_8_RANK LAST WEEK,Putting_from_8_PLAYER NAME,Putting_from_8_ROUNDS,Putting_from_8_% MADE,Putting_from_8_ATTEMPTS,Putting_from_8_PUTTS MADE
0,1,1,Chad Collins,78,73.08,52,38
1,2,2,Brice Garnett,92,69.44,72,50
2,3,3,Luke Donald,57,67.57,37,25
3,4,4,Sean O'Hair,77,65.71,70,46
4,5,5,Brendon Todd,108,65.67,67,44
5,6,6,William McGirt,96,65.31,49,32
6,7,7,Stuart Appleby,92,64.79,71,46
7,T8,T8,Jason Day,54,63.64,22,14
8,T8,T8,Kevin Tway,64,63.64,33,21
9,10,10,Rory McIlroy,66,63.16,38,24
10,11,11,Ryan Palmer,85,63.04,46,29
11,12,12,Andrew Svoboda,77,62.79,43,27
12,13,13,Chesson Hadley,84,62.5,64,40
13,T14,T14,Brian Davis,93,61.43,70,43
14,T14,T14,Geoff Ogilvy,84,61.43,70,43
15,16,16,D.A. Points,75,61.36,44,27
16,T17,T17,Matt Kuchar,91,61.22,49,30
17,T17,T17,David Toms,64,61.22,49,30
18,19,19,Matt Jones,83,60.98,41,25
19,20,20,Sangmoon Bae,76,60.94,64,39
20,21,21,Camilo Villegas,95,60.87,46,28
21,22,22,Martin Laird,66,60.53,38,23
22,23,23,Patrick Reed,92,60.47,43,26
23,24,24,J.B. Holmes,86,60.38,53,32
24,25,25,Billy Hurley III,86,60.34,58,35
25,26,26,Ken Duke,80,60.0,60,36
26,T27,T27,Luke Guthrie,85,59.57,47,28
27,T27,T27,Troy Matteson,62,59.57,47,28
28,29,29,Wes Roach,67,59.52,42,25
29,30,30,Morgan Hoffmann,103,59.02,61,36
30,31,31,Johnson Wagner,69,58.97,39,23
31,T32,T32,Jim Herman,62,58.82,34,20
32,T32,T32,Nick Watney,80,58.82,51,30
33,34,34,Ben Martin,80,58.54,41,24
34,T35,T35,Michael Thompson,74,58.18,55,32
35,T35,T35,Jhonattan Vegas,77,58.18,55,32
36,37,37,Phil Mickelson,71,58.14,43,25
37,38,38,Mark Wilson,69,57.89,38,22
38,39,39,Trevor Immelman,84,57.69,52,30
