,Total_1_Putts_-_20-25_RANK THIS WEEK,Total_1_Putts_-_20-25_RANK LAST WEEK,Total_1_Putts_-_20-25_PLAYER NAME,Total_1_Putts_-_20-25_ROUNDS,Total_1_Putts_-_20-25_TOTAL,Total_1_Putts_-_20-25_TOTAL (FOR ALL DISTANCES),Total_1_Putts_-_20-25_PCT OF ALL 1-PUTTS
0,T1,T1,Graham DeLaet,80,24,423,5.7
1,T1,T1,Vijay Singh,83,24,516,4.7
2,T3,T3,Freddie Jacobson,91,23,611,3.8
3,T3,T3,Daniel Summerhays,98,23,608,3.8
4,T5,T5,Luke Guthrie,85,22,581,3.8
5,T5,T5,Brendon Todd,108,22,697,3.2
6,T7,T7,Scott Brown,100,21,606,3.5
7,T7,T7,Chris Kirk,105,21,659,3.2
8,T7,T7,Pat Perez,84,21,540,3.9
9,10,10,Brian Harman,111,20,724,2.8
10,11,11,Seung-Yul Noh,92,19,534,3.6
11,T12,T12,Morgan Hoffmann,103,18,671,2.7
12,T12,T12,Charles Howell III,106,18,648,2.8
13,T12,T12,Matt Kuchar,91,18,558,3.2
14,T12,T12,William McGirt,96,18,608,3.0
15,T12,T12,Jordan Spieth,102,18,659,2.7
16,T17,T17,Sangmoon Bae,76,17,486,3.5
17,T17,T17,K.J. Choi,80,17,502,3.4
18,T17,T17,Kevin Na,94,17,586,2.9
19,T17,T17,Patrick Reed,92,17,544,3.1
20,T17,T17,Webb Simpson,87,17,541,3.1
21,T17,T17,Camilo Villegas,95,17,600,2.8
22,T17,T17,Gary Woodland,93,17,504,3.4
23,T24,T24,Ricky Barnes,92,16,576,2.8
24,T24,T24,Justin Hicks,103,16,572,2.8
25,T24,T24,Billy Horschel,92,16,441,3.6
26,T24,T24,Graeme McDowell,66,16,350,4.6
27,T24,T24,John Merrick,87,16,443,3.6
28,T24,T24,Ryan Moore,86,16,445,3.6
29,T24,T24,Geoff Ogilvy,84,16,517,3.1
30,T24,T24,Kevin Streelman,79,16,442,3.6
31,T32,T32,Stuart Appleby,92,15,625,2.4
32,T32,T32,Keegan Bradley,89,15,483,3.1
33,T32,T32,Chad Campbell,57,15,277,5.4
34,T32,T32,Kevin Chappell,100,15,607,2.5
35,T32,T32,Ernie Els,85,15,474,3.2
36,T32,T32,Martin Flores,85,15,467,3.2
37,T32,T32,Chesson Hadley,84,15,504,3.0
38,T32,T32,David Hearn,97,15,591,2.5
39,T32,T32,Scott Langley,95,15,582,2.6
40,T32,T32,Hunter Mahan,88,15,507,3.0
41,T32,T32,Bryce Molder,77,15,457,3.3
