,GIR_Putting_-_20-25_RANK THIS WEEK,GIR_Putting_-_20-25_RANK LAST WEEK,GIR_Putting_-_20-25_PLAYER NAME,GIR_Putting_-_20-25_ROUNDS,GIR_Putting_-_20-25_%,GIR_Putting_-_20-25_ATTEMPTS,GIR_Putting_-_20-25_PUTTS MADE
59,60,60,Camilo Villegas,95,13.01,123,16
60,61,61,George McNeill,79,12.94,85,11
61,62,62,Russell Henley,92,12.9,93,12
62,63,63,Michael Putnam,106,12.84,109,14
63,64,64,Steven Bowditch,93,12.77,94,12
64,65,65,Scott Langley,95,12.75,102,13
65,T66,T66,Jim Herman,62,12.73,55,7
66,T66,T66,Andrew Loupe,65,12.73,55,7
67,68,68,Jim Renner,61,12.7,63,8
68,69,69,Stewart Cink,91,12.63,95,12
69,T70,T70,Ben Curtis,77,12.5,80,10
70,T70,T70,Tommy Gainey,73,12.5,72,9
71,T70,T70,John Huh,87,12.5,88,11
72,T70,T70,Ryan Palmer,85,12.5,80,10
73,T70,T70,Andres Romero,81,12.5,80,10
74,T75,T75,J.B. Holmes,86,12.36,89,11
75,T75,T75,Jeff Overton,80,12.36,89,11
76,77,77,Roberto Castro,76,12.31,65,8
77,78,78,Billy Hurley III,86,12.22,90,11
78,T79,T79,Chad Collins,78,12.2,82,10
79,T79,T79,Heath Slocum,71,12.2,82,10
80,81,81,Martin Kaymer,65,12.12,66,8
81,82,82,John Merrick,87,12.04,108,13
82,83,83,Bud Cauley,56,11.94,67,8
83,T84,T84,Charles Howell III,106,11.9,126,15
84,T84,T84,Jason Kokrak,65,11.9,84,10
85,T84,T84,Rory Sabbatini,82,11.9,84,10
86,T84,T84,Nick Watney,80,11.9,84,10
87,88,88,Ryo Ishikawa,75,11.86,59,7
88,T89,T89,D.A. Points,75,11.84,76,9
89,T89,T89,Jhonattan Vegas,77,11.84,76,9
90,91,91,Louis Oosthuizen,50,11.63,43,5
91,T92,T92,Martin Flores,85,11.58,95,11
92,T92,T92,Bo Van Pelt,83,11.58,95,11
93,94,94,Ben Crane,81,11.54,104,12
94,95,95,Tim Clark,75,11.36,88,10
95,96,96,Gary Woodland,93,11.29,124,14
96,T97,T97,Jason Dufner,57,11.11,54,6
97,T97,T97,Kevin Kisner,85,11.11,99,11
98,99,99,Robert Garrigus,80,11.01,109,12
99,100,100,Spencer Levin,59,10.96,73,8
100,101,101,Lee Westwood,57,10.91,55,6
101,102,102,Charlie Wi,72,10.84,83,9
102,103,103,Brendon de Jonge,109,10.81,111,12
103,104,104,Zach Johnson,97,10.74,121,13
104,T105,T105,Briny Baird,50,10.71,56,6
105,T105,T105,Brooks Koepka,56,10.71,56,6
106,107,107,Kyle Stanley,87,10.68,103,11
107,108,108,Woody Austin,63,10.67,75,8
108,109,109,Retief Goosen,94,10.64,94,10
109,T110,T110,James Driscoll,71,10.53,57,6
110,T110,T110,Will MacKenzie,82,10.53,95,10
111,112,112,Brian Stuard,91,10.47,86,9
112,113,113,James Hahn,82,10.42,96,10
113,T114,T114,Dustin Johnson,58,10.34,58,6
114,T114,T114,Jerry Kelly,80,10.34,87,9
115,T114,T114,David Lingmerth,80,10.34,87,9
116,T114,T114,John Rollins,84,10.34,87,9
117,T114,T114,Brandt Snedeker,89,10.34,87,9
118,119,119,Charlie Beljan,76,10.31,97,10
119,T120,T120,Ken Duke,80,10.13,79,8
120,T120,T120,Kevin Stadler,90,10.13,79,8
121,T122,T122,Gonzalo Fernandez-Castaño,83,10.0,70,7
122,T122,T122,Bill Haas,107,10.0,120,12
123,T122,T122,Jamie Lovemark,64,10.0,50,5
124,T122,T122,Ben Martin,80,10.0,70,7
125,126,126,Sergio Garcia,61,9.84,61,6
126,T127,T127,Aaron Baddeley,74,9.76,82,8
127,T127,T127,Martin Laird,66,9.76,82,8
128,T129,T129,Jim Furyk,84,9.57,94,9
129,T129,T129,Tim Wilkinson,86,9.57,94,9
130,131,131,David Toms,64,9.46,74,7
131,132,132,Mark Wilson,69,9.41,85,8
132,T133,T133,Trevor Immelman,84,9.38,64,6
133,T133,T133,Mike Weir,69,9.38,64,6
134,T135,T135,Derek Ernst,80,9.33,75,7
135,T135,T135,Richard Lee,80,9.33,75,7
136,T137,T137,Brian Davis,93,9.09,99,9
137,T137,T137,Charley Hoffman,93,9.09,99,9
138,T137,T137,Josh Teater,90,9.09,99,9
139,140,140,Justin Hicks,103,9.02,122,11
140,141,141,J.J. Henry,91,9.0,100,9
141,142,142,Erik Compton,88,8.79,91,8
142,143,143,Ángel Cabrera,69,8.64,81,7
143,144,144,Troy Merritt,62,8.57,70,6
144,145,145,Jeff Maggert,54,8.47,59,5
145,146,146,Brian Gay,81,8.43,83,7
146,T147,T147,Justin Leonard,75,8.33,72,6
147,T147,T147,Boo Weekley,73,8.33,84,7
148,149,149,Henrik Stenson,56,8.2,61,5
149,150,150,Carl Pettersson,91,8.16,98,8
150,151,151,Matt Every,85,8.14,86,7
151,152,152,Sean O'Hair,77,8.0,75,6
152,153,153,Johnson Wagner,69,7.94,63,5
153,154,154,Y.E. Yang,79,7.79,77,6
154,155,155,Danny Lee,84,7.78,90,7
155,156,156,Russell Knox,92,7.69,130,10
156,157,157,Nicholas Thompson,85,7.61,92,7
157,158,158,Harris English,95,7.55,106,8
158,159,159,Cameron Tringale,111,7.26,124,9
159,160,160,Tyrone Van Aswegen,79,7.14,84,6
160,161,161,D.H. Lee,54,6.78,59,4
161,T162,T162,Robert Allenby,83,6.67,105,7
162,T162,T162,Brad Fritsch,50,6.67,60,4
163,164,164,Hudson Swafford,75,6.58,76,5
164,T165,T165,Hideki Matsuyama,82,6.45,93,6
165,T165,T165,Rory McIlroy,66,6.45,62,4
166,T165,T165,Wes Roach,67,6.45,62,4
167,168,168,Brice Garnett,92,6.25,96,6
168,169,169,"Ted Potter, Jr.",68,6.17,81,5
169,170,170,Jonathan Byrd,76,6.15,65,4
170,171,171,John Senden,99,5.98,117,7
171,172,172,John Peterson,62,5.63,71,4
172,173,173,Bubba Watson,76,5.41,74,4
173,174,174,Jason Day,54,5.13,39,2
174,175,175,Jason Bohn,81,3.88,103,4
175,176,176,Scott Stallings,77,3.75,80,3
176,177,177,Willy Wilcox,51,3.64,55,2
