,Putting_from_10_RANK THIS WEEK,Putting_from_10_RANK LAST WEEK,Putting_from_10_PLAYER NAME,Putting_from_10_ROUNDS,Putting_from_10_% MADE,Putting_from_10_ATTEMPTS,Putting_from_10_PUTTS MADE
0,1,1,Sean O'Hair,77,59.52,42,25
1,2,2,Ben Curtis,77,58.33,36,21
2,3,3,Lee Westwood,57,57.58,33,19
3,4,4,Jonas Blixt,64,55.88,34,19
4,5,5,Jimmy Walker,98,54.35,46,25
5,6,6,Aaron Baddeley,74,54.05,37,20
6,7,7,Charl Schwartzel,64,53.85,39,21
7,8,8,Paul Casey,56,53.33,30,16
8,9,9,Stuart Appleby,92,53.13,64,34
9,10,10,Michael Thompson,74,52.38,42,22
10,T11,T11,Sangmoon Bae,76,52.27,44,23
11,T11,T11,Rickie Fowler,91,52.27,44,23
12,13,13,D.A. Points,75,52.08,48,25
13,14,14,Jason Bohn,81,51.72,58,30
14,15,15,Matt Every,85,51.22,41,21
15,T16,T16,Brian Gay,81,50.0,44,22
16,T16,T16,Jerry Kelly,80,50.0,38,19
17,T16,T16,Russell Knox,92,50.0,52,26
18,T16,T16,Danny Lee,84,50.0,34,17
19,T16,T16,Louis Oosthuizen,50,50.0,22,11
20,21,21,Kevin Streelman,79,48.94,47,23
21,22,22,Charlie Wi,72,48.84,43,21
22,23,23,Jason Dufner,57,48.65,37,18
23,24,24,Phil Mickelson,71,48.57,35,17
24,25,25,Jeff Maggert,54,48.39,31,15
25,26,26,D.H. Lee,54,48.28,29,14
26,27,27,Chad Collins,78,47.83,46,22
27,28,28,Keegan Bradley,89,47.73,44,21
28,29,29,Richard Lee,80,47.5,40,19
29,30,30,Justin Leonard,75,47.37,38,18
30,31,31,Steven Bowditch,93,47.17,53,25
31,T32,T32,Bill Haas,107,47.06,51,24
32,T32,T32,Josh Teater,90,47.06,34,16
33,34,34,Rory McIlroy,66,46.88,32,15
34,T35,T35,Chesson Hadley,84,46.34,41,19
35,T35,T35,Pat Perez,84,46.34,41,19
36,37,37,John Senden,99,46.3,54,25
37,38,38,Luke Donald,57,46.15,26,12
38,39,39,Brian Davis,93,46.0,50,23
39,40,40,Andres Romero,81,45.71,35,16
40,41,41,Ángel Cabrera,69,45.65,46,21
41,42,42,Brendon de Jonge,109,45.59,68,31
42,T43,T43,Brooks Koepka,56,45.45,33,15
43,T43,T43,Rory Sabbatini,82,45.45,44,20
44,45,45,Morgan Hoffmann,103,45.21,73,33
45,T46,T46,Roberto Castro,76,45.16,31,14
46,T46,T46,Jamie Lovemark,64,45.16,31,14
47,48,48,Scott Langley,95,45.1,51,23
48,T49,T49,Billy Hurley III,86,44.74,38,17
49,T49,T49,Adam Scott,68,44.74,38,17
50,51,51,Heath Slocum,71,44.68,47,21
51,T52,T52,Dustin Johnson,58,44.0,25,11
52,T52,T52,Nick Watney,80,44.0,50,22
53,T54,T54,Erik Compton,88,43.75,48,21
54,T54,T54,Jim Renner,61,43.75,32,14
55,T54,T54,Brian Stuard,91,43.75,48,21
56,T57,T57,Hunter Mahan,88,43.59,39,17
57,T57,T57,Hideki Matsuyama,82,43.59,39,17
58,59,59,Patrick Reed,92,43.48,46,20
59,T60,T60,Jason Day,54,42.86,21,9
60,T60,T60,David Hearn,97,42.86,70,30
61,T60,T60,Ryan Palmer,85,42.86,42,18
62,T60,T60,Daniel Summerhays,98,42.86,56,24
63,T60,T60,Hudson Swafford,75,42.86,35,15
64,T65,T65,William McGirt,96,42.65,68,29
65,T65,T65,Cameron Tringale,111,42.65,68,29
66,T67,T67,Harris English,95,42.55,47,20
67,T67,T67,Martin Flores,85,42.55,47,20
68,T67,T67,George McNeill,79,42.55,47,20
69,70,70,Jhonattan Vegas,77,42.31,52,22
70,71,71,Seung-Yul Noh,92,42.22,45,19
71,72,72,Charley Hoffman,93,42.11,57,24
72,73,73,Greg Chalmers,85,42.0,50,21
73,T74,T74,Andrew Loupe,65,41.86,43,18
74,T74,T74,John Merrick,87,41.86,43,18
75,76,76,Henrik Stenson,56,41.67,36,15
76,77,77,Graeme McDowell,66,41.38,29,12
77,T78,T78,Briny Baird,50,41.18,34,14
78,T78,T78,Justin Hicks,103,41.18,68,28
79,T80,T80,Ken Duke,80,41.03,39,16
80,T80,T80,Jason Kokrak,65,41.03,39,16
81,T82,T82,Ben Martin,80,40.91,44,18
82,T82,T82,Ian Poulter,57,40.91,22,9
83,84,84,Camilo Villegas,95,40.74,54,22
84,85,85,Tim Clark,75,40.63,32,13
85,T86,T86,Stewart Cink,91,40.38,52,21
86,T86,T86,Chris Kirk,105,40.38,52,21
87,T88,T88,Robert Allenby,83,40.0,50,20
88,T88,T88,Charlie Beljan,76,40.0,55,22
89,T88,T88,John Huh,87,40.0,50,20
90,T88,T88,Freddie Jacobson,91,40.0,60,24
91,T88,T88,Matt Kuchar,91,40.0,40,16
92,T88,T88,Bronson La'Cassie,51,40.0,25,10
93,T88,T88,Bryce Molder,77,40.0,30,12
94,T88,T88,Brendan Steele,89,40.0,45,18
95,96,96,Ricky Barnes,92,39.62,53,21
96,97,97,Brice Garnett,92,39.53,43,17
97,T98,T98,James Driscoll,71,39.39,33,13
98,T98,T98,Martin Laird,66,39.39,33,13
99,T98,T98,Jordan Spieth,102,39.39,66,26
100,T101,T101,Chad Campbell,57,39.29,28,11
101,T101,T101,Tim Wilkinson,86,39.29,56,22
102,103,103,Will MacKenzie,82,39.22,51,20
103,104,104,J.B. Holmes,86,39.13,46,18
104,105,105,Kevin Stadler,90,38.89,36,14
105,106,106,Gonzalo Fernandez-Castaño,83,38.78,49,19
106,107,107,Troy Matteson,62,38.46,39,15
107,T108,T108,Jim Furyk,84,38.1,42,16
108,T108,T108,James Hahn,82,38.1,42,16
109,T108,T108,"Ted Potter, Jr.",68,38.1,42,16
110,T108,T108,Brendon Todd,108,38.1,63,24
111,112,112,Bo Van Pelt,83,38.0,50,19
112,113,113,Brad Fritsch,50,37.93,29,11
113,114,114,Scott Stallings,77,37.84,37,14
114,T115,T115,Ryan Moore,86,37.5,48,18
115,T115,T115,Nicholas Thompson,85,37.5,40,15
116,T115,T115,Kevin Tway,64,37.5,32,12
117,T118,T118,Ben Crane,81,37.25,51,19
118,T118,T118,Luke Guthrie,85,37.25,51,19
119,120,120,Kevin Na,94,37.04,54,20
120,121,121,Carl Pettersson,91,36.92,65,24
121,T122,T122,Tommy Gainey,73,36.84,38,14
122,T122,T122,Troy Merritt,62,36.84,38,14
123,124,124,Chris Stroud,88,36.73,49,18
124,125,125,Matt Jones,83,36.59,41,15
125,T126,T126,Retief Goosen,94,36.36,44,16
126,T126,T126,Bubba Watson,76,36.36,33,12
127,128,128,Billy Horschel,92,36.17,47,17
128,129,129,Ernie Els,85,36.0,50,18
129,130,130,Andrew Svoboda,77,35.85,53,19
130,131,131,Robert Garrigus,80,35.71,56,20
131,132,132,Mark Wilson,69,35.48,31,11
132,133,133,Geoff Ogilvy,84,35.38,65,23
133,134,134,Justin Rose,70,35.29,34,12
134,135,135,Brian Harman,111,35.06,77,27
135,136,136,Russell Henley,92,35.0,40,14
136,137,137,Kevin Chappell,100,34.78,69,24
137,138,138,Vijay Singh,83,34.55,55,19
138,139,139,J.J. Henry,91,34.48,58,20
139,140,140,Michael Putnam,106,34.29,70,24
140,141,141,John Rollins,84,34.09,44,15
141,142,142,Davis Love III,74,34.04,47,16
142,143,143,Brandt Snedeker,89,34.0,50,17
143,T144,T144,Woody Austin,63,33.33,42,14
144,T144,T144,Sergio Garcia,61,33.33,24,8
145,T144,T144,Jim Herman,62,33.33,39,13
146,T144,T144,Spencer Levin,59,33.33,33,11
147,T144,T144,John Peterson,62,33.33,45,15
148,149,149,Boo Weekley,73,32.61,46,15
149,150,150,Shawn Stefani,60,32.5,40,13
150,151,151,Willy Wilcox,51,32.26,31,10
151,152,152,Mike Weir,69,32.14,28,9
152,153,153,Graham DeLaet,80,31.82,44,14
153,154,154,Kyle Stanley,87,31.48,54,17
154,155,155,Derek Ernst,80,31.43,35,11
155,T156,T156,Scott Brown,100,31.25,48,15
156,T156,T156,Marc Leishman,81,31.25,48,15
157,T156,T156,Robert Streb,75,31.25,48,15
158,159,159,Gary Woodland,93,30.77,52,16
159,160,160,K.J. Choi,80,30.0,30,9
160,161,161,Wes Roach,67,29.63,27,8
161,162,162,David Toms,64,29.27,41,12
162,163,163,Martin Kaymer,65,29.03,31,9
163,T164,T164,Jeff Overton,80,28.95,38,11
164,T164,T164,Johnson Wagner,69,28.95,38,11
165,166,166,Webb Simpson,87,28.85,52,15
166,167,167,Tyrone Van Aswegen,79,28.57,42,12
167,T168,T168,Kevin Kisner,85,27.66,47,13
168,T168,T168,David Lingmerth,80,27.66,47,13
169,170,170,Charles Howell III,106,27.59,58,16
170,171,171,Ryo Ishikawa,75,27.5,40,11
171,172,172,Bud Cauley,56,27.27,22,6
172,173,173,Lucas Glover,68,25.0,28,7
173,174,174,Jonathan Byrd,76,23.91,46,11
174,175,175,Zach Johnson,97,23.4,47,11
175,176,176,Y.E. Yang,79,20.51,39,8
176,177,177,Trevor Immelman,84,20.0,40,8
