,Putting_from_5_RANK THIS WEEK,Putting_from_5_RANK LAST WEEK,Putting_from_5_PLAYER NAME,Putting_from_5_ROUNDS,Putting_from_5_% MADE,Putting_from_5_ATTEMPTS,Putting_from_5_PUTTS MADE
37,T37,T37,Adam Scott,68,84.85,66,56
38,T37,T37,Mark Wilson,69,84.85,66,56
39,40,40,Gary Woodland,93,84.82,112,95
40,41,41,Nick Watney,80,84.81,79,67
41,42,42,Justin Leonard,75,84.78,92,78
42,43,43,Tyrone Van Aswegen,79,84.69,98,83
43,44,44,Jim Furyk,84,84.62,65,55
44,45,45,Charley Hoffman,93,84.48,116,98
45,46,46,Chad Collins,78,84.42,77,65
46,47,47,Scott Brown,100,84.17,120,101
47,48,48,James Hahn,82,84.16,101,85
48,49,49,John Senden,99,84.07,113,95
49,50,50,Brandt Snedeker,89,83.9,118,99
50,51,51,Stuart Appleby,92,83.87,124,104
51,52,52,Kevin Tway,64,83.82,68,57
52,53,53,Jerry Kelly,80,83.78,74,62
53,54,54,Jeff Overton,80,83.7,92,77
54,55,55,Brian Stuard,91,83.65,104,87
55,56,56,Bill Haas,107,83.64,110,92
56,T57,T57,K.J. Choi,80,83.51,97,81
57,T57,T57,Shawn Stefani,60,83.51,97,81
58,59,59,D.H. Lee,54,83.33,78,65
59,60,60,Morgan Hoffmann,103,83.19,113,94
60,61,61,George McNeill,79,83.18,107,89
61,62,62,Johnson Wagner,69,83.12,77,64
62,63,63,Brendan Steele,89,82.91,117,97
63,64,64,Andrew Loupe,65,82.81,64,53
64,65,65,Derek Ernst,80,82.65,98,81
65,66,66,Cameron Tringale,111,82.58,132,109
66,67,67,Tommy Gainey,73,82.56,86,71
67,68,68,Y.E. Yang,79,82.52,103,85
68,T69,T69,Chris Kirk,105,82.35,119,98
69,T69,T69,Will MacKenzie,82,82.35,119,98
70,71,71,Luke Guthrie,85,82.3,113,93
71,72,72,Ben Crane,81,82.22,90,74
72,73,73,Scott Langley,95,82.17,129,106
73,74,74,Webb Simpson,87,82.14,112,92
74,75,75,Kevin Stadler,90,82.11,95,78
75,76,76,Justin Hicks,103,82.09,134,110
76,77,77,Bubba Watson,76,82.05,78,64
77,78,78,Keegan Bradley,89,82.02,89,73
78,T79,T79,Ángel Cabrera,69,81.82,88,72
79,T79,T79,Matt Every,85,81.82,99,81
80,T81,T81,Jason Kokrak,65,81.71,82,67
81,T81,T81,Hudson Swafford,75,81.71,82,67
82,83,83,Harris English,95,81.65,109,89
83,84,84,Danny Lee,84,81.61,87,71
84,T85,T85,Rickie Fowler,91,81.55,103,84
85,T85,T85,Bo Van Pelt,83,81.55,103,84
86,87,87,Stewart Cink,91,81.44,97,79
87,88,88,Michael Putnam,106,81.43,140,114
88,89,89,Jordan Spieth,102,81.31,107,87
89,90,90,Ben Curtis,77,81.18,85,69
90,91,91,Jonas Blixt,64,81.16,69,56
91,92,92,Charlie Wi,72,81.08,111,90
92,93,93,Erik Compton,88,81.05,95,77
93,94,94,Ryan Palmer,85,81.0,100,81
94,95,95,Carl Pettersson,91,80.99,121,98
95,96,96,Brian Harman,111,80.92,131,106
96,97,97,Billy Hurley III,86,80.77,104,84
97,98,98,Russell Knox,92,80.7,114,92
98,T99,T99,James Driscoll,71,80.65,93,75
99,T99,T99,Scott Stallings,77,80.65,93,75
100,101,101,Jim Renner,61,80.49,82,66
101,102,102,Heath Slocum,71,80.43,92,74
102,103,103,Matt Kuchar,91,80.31,127,102
103,T104,T104,Jeff Maggert,54,80.0,55,44
104,T104,T104,Wes Roach,67,80.0,85,68
105,T104,T104,Andrew Svoboda,77,80.0,85,68
106,107,107,Pat Perez,84,79.79,94,75
107,108,108,Kevin Na,94,79.78,89,71
108,109,109,Charles Howell III,106,79.67,123,98
109,110,110,Martin Laird,66,79.57,93,74
110,111,111,Aaron Baddeley,74,79.55,88,70
111,112,112,Sangmoon Bae,76,79.41,102,81
112,113,113,Greg Chalmers,85,79.35,92,73
113,114,114,Kevin Chappell,100,79.23,130,103
114,115,115,John Merrick,87,79.01,81,64
115,116,116,Ryan Moore,86,78.95,76,60
116,117,117,Gonzalo Fernandez-Castaño,83,78.9,109,86
117,118,118,Robert Streb,75,78.82,85,67
118,119,119,Camilo Villegas,95,78.81,118,93
119,120,120,Jonathan Byrd,76,78.79,99,78
120,121,121,Charlie Beljan,76,78.49,93,73
121,122,122,Andres Romero,81,78.4,125,98
122,123,123,Spencer Levin,59,78.33,60,47
123,124,124,Brendon de Jonge,109,78.26,138,108
124,T125,T125,"Ted Potter, Jr.",68,78.02,91,71
125,T125,T125,Michael Thompson,74,78.02,91,71
126,T125,T125,Tim Wilkinson,86,78.02,91,71
127,128,128,Martin Kaymer,65,77.97,59,46
128,129,129,Robert Allenby,83,77.91,86,67
129,130,130,Ryo Ishikawa,75,77.89,95,74
130,131,131,Tim Clark,75,77.65,85,66
131,132,132,Justin Rose,70,77.46,71,55
132,133,133,Brian Davis,93,77.42,124,96
133,134,134,Dustin Johnson,58,77.36,53,41
134,135,135,Charl Schwartzel,64,77.11,83,64
135,136,136,John Huh,87,76.84,95,73
136,137,137,Jim Herman,62,76.6,47,36
137,138,138,Daniel Summerhays,98,76.42,106,81
138,139,139,D.A. Points,75,76.4,89,68
139,140,140,Ernie Els,85,76.25,80,61
140,141,141,J.B. Holmes,86,76.07,117,89
141,142,142,Lucas Glover,68,76.06,71,54
142,143,143,Hideki Matsuyama,82,75.9,83,63
143,144,144,Kyle Stanley,87,75.83,120,91
144,145,145,Geoff Ogilvy,84,75.76,99,75
145,146,146,Paul Casey,56,75.71,70,53
146,147,147,Willy Wilcox,51,75.56,45,34
147,148,148,Boo Weekley,73,75.31,81,61
148,149,149,Chesson Hadley,84,75.25,101,76
149,T150,T150,Robert Garrigus,80,75.0,96,72
150,T150,T150,John Peterson,62,75.0,68,51
151,152,152,Jhonattan Vegas,77,74.75,99,74
152,153,153,Seung-Yul Noh,92,74.74,95,71
153,154,154,Kevin Streelman,79,74.6,63,47
154,155,155,Bud Cauley,56,74.58,59,44
155,156,156,Trevor Immelman,84,74.51,102,76
156,T157,T157,Graham DeLaet,80,74.42,86,64
157,T157,T157,Ken Duke,80,74.42,86,64
158,159,159,Vijay Singh,83,74.34,113,84
159,160,160,David Toms,64,74.24,66,49
160,161,161,Rory Sabbatini,82,74.19,93,69
161,162,162,Louis Oosthuizen,50,74.0,50,37
162,163,163,Steven Bowditch,93,73.33,105,77
163,164,164,Ricky Barnes,92,73.21,112,82
164,165,165,Martin Flores,85,73.03,89,65
165,166,166,Phil Mickelson,71,72.73,77,56
166,167,167,Nicholas Thompson,85,72.32,112,81
167,168,168,Brian Gay,81,72.06,68,49
168,T169,T169,Chad Campbell,57,71.43,63,45
169,T169,T169,John Rollins,84,71.43,84,60
170,171,171,Henrik Stenson,56,71.19,59,42
171,172,172,Jamie Lovemark,64,71.08,83,59
172,173,173,Matt Jones,83,70.77,65,46
173,174,174,Lee Westwood,57,70.0,60,42
174,175,175,Roberto Castro,76,69.89,93,65
175,176,176,Davis Love III,74,67.82,87,59
176,177,177,Jason Dufner,57,64.06,64,41
