,Average_Putting_Distance_-_GIR_2_Putts_RANK THIS WEEK,Average_Putting_Distance_-_GIR_2_Putts_RANK LAST WEEK,Average_Putting_Distance_-_GIR_2_Putts_PLAYER NAME,Average_Putting_Distance_-_GIR_2_Putts_ROUNDS,Average_Putting_Distance_-_GIR_2_Putts_AVG,Average_Putting_Distance_-_GIR_2_Putts_DISTANCE (FEET),Average_Putting_Distance_-_GIR_2_Putts_TOTAL PUTTS
0,1,1,James Driscoll,71,"27' 1""",11878.75,438
1,T2,T2,Luke Donald,57,"26' 11""",9274.75,345
2,T2,T2,Kevin Tway,64,"26' 11""",10758.583,400
3,T4,T4,Ben Curtis,77,"26' 10""",13555.167,505
4,T4,T4,Hudson Swafford,75,"26' 10""",14082.25,525
5,6,6,Jhonattan Vegas,77,"26' 9""",14922.583,558
6,7,7,Andres Romero,81,"26' 8""",14061.167,527
7,T8,T8,Greg Chalmers,85,"26' 7""",14050.333,529
8,T8,T8,Retief Goosen,94,"26' 7""",16828.0,633
9,T8,T8,Daniel Summerhays,98,"26' 7""",19684.667,740
10,11,11,Martin Laird,66,"26' 6""",12702.667,479
11,12,12,Henrik Stenson,56,"26' 5""",8496.417,322
12,T13,T13,Jonas Blixt,64,"26' 4""",8667.583,329
13,T13,T13,J.J. Henry,91,"26' 4""",19146.5,728
14,15,15,Aaron Baddeley,74,"26' 3""",11315.417,431
15,T16,T16,Brice Garnett,92,"26' 2""",16801.667,642
16,T16,T16,Justin Leonard,75,"26' 2""",11889.333,454
17,T16,T16,Johnson Wagner,69,"26' 2""",12860.667,492
18,T19,T19,Russell Henley,92,"26' 1""",15431.5,592
19,T19,T19,Louis Oosthuizen,50,"26' 1""",6080.9169999999995,233
20,T21,T21,Sangmoon Bae,76,"26' 0""",12759.0,490
21,T21,T21,Jonathan Byrd,76,"26' 0""",13811.75,531
22,T21,T21,Derek Ernst,80,"26' 0""",13274.5,510
23,T21,T21,Billy Horschel,92,"26' 0""",16388.083,631
24,T21,T21,Charles Howell III,106,"26' 0""",20827.333,800
25,T21,T21,Hunter Mahan,88,"26' 0""",15780.0,606
26,T27,T27,Billy Hurley III,86,"25' 11""",16116.667,621
27,T27,T27,Webb Simpson,87,"25' 11""",15527.667,600
28,T29,T29,Martin Flores,85,"25' 10""",14579.667,565
29,T29,T29,Richard Lee,80,"25' 10""",11612.417,450
30,T29,T29,William McGirt,96,"25' 10""",17553.167,679
31,T29,T29,Pat Perez,84,"25' 10""",15554.25,603
32,T29,T29,Brendan Steele,89,"25' 10""",14685.667,568
33,T29,T29,Andrew Svoboda,77,"25' 10""",14771.417,571
34,T35,T35,Erik Compton,88,"25' 9""",15345.833,596
35,T35,T35,Justin Hicks,103,"25' 9""",21027.917,817
36,T35,T35,Trevor Immelman,84,"25' 9""",14461.917,561
37,T35,T35,Michael Putnam,106,"25' 9""",19753.583,768
38,T35,T35,Michael Thompson,74,"25' 9""",12292.583,477
39,T35,T35,Cameron Tringale,111,"25' 9""",21930.0,851
40,T35,T35,Jimmy Walker,98,"25' 9""",15337.25,595
41,T35,T35,Charlie Wi,72,"25' 9""",12867.917,500
42,T43,T43,Stuart Appleby,92,"25' 8""",16453.75,641
43,T43,T43,John Senden,99,"25' 8""",18478.333,720
44,T43,T43,Lee Westwood,57,"25' 8""",8090.4169999999995,315
45,T46,T46,Morgan Hoffmann,103,"25' 7""",17396.833,681
46,T46,T46,Troy Matteson,62,"25' 7""",9909.0,387
47,T48,T48,Gonzalo Fernandez-Castaño,83,"25' 6""",13072.417,512
48,T48,T48,Rickie Fowler,91,"25' 6""",12629.917,496
49,T48,T48,Bill Haas,107,"25' 6""",18125.5,711
50,T48,T48,Matt Kuchar,91,"25' 6""",16202.833,636
51,T48,T48,Jamie Lovemark,64,"25' 6""",9725.083,381
52,T48,T48,Bryce Molder,77,"25' 6""",13439.333,527
53,T48,T48,Ryan Palmer,85,"25' 6""",13188.417,517
54,T48,T48,Ian Poulter,57,"25' 6""",7738.8330000000005,303
55,T48,T48,Patrick Reed,92,"25' 6""",15147.75,594
56,T57,T57,Stewart Cink,91,"25' 5""",15159.25,596
57,T57,T57,Freddie Jacobson,91,"25' 5""",16092.833,634
58,T57,T57,Matt Jones,83,"25' 5""",11841.917,466
59,T57,T57,Robert Streb,75,"25' 5""",12883.083,507
60,T61,T61,Brian Davis,93,"25' 4""",15214.667,601
61,T61,T61,Will MacKenzie,82,"25' 4""",14805.5,585
62,T61,T61,Heath Slocum,71,"25' 4""",13575.417,536
63,T64,T64,Robert Allenby,83,"25' 3""",15193.25,602
64,T64,T64,K.J. Choi,80,"25' 3""",12879.667,510
65,T64,T64,Scott Langley,95,"25' 3""",15932.25,630
66,T64,T64,Andrew Loupe,65,"25' 3""",8962.333,355
67,T64,T64,Sean O'Hair,77,"25' 3""",13858.75,549
68,T64,T64,Charl Schwartzel,64,"25' 3""",10398.917,412
69,T64,T64,Josh Teater,90,"25' 3""",16390.583,650
70,T71,T71,Charley Hoffman,93,"25' 2""",15715.583,625
71,T71,T71,Kevin Kisner,85,"25' 2""",14528.083,577
72,T71,T71,Ben Martin,80,"25' 2""",12918.167,513
73,T71,T71,Brendon Todd,108,"25' 2""",17807.333,708
74,T75,T75,Briny Baird,50,"25' 1""",9082.667,362
75,T75,T75,Scott Brown,100,"25' 1""",16769.583,668
76,T75,T75,Chad Collins,78,"25' 1""",11649.833,464
77,T75,T75,Brendon de Jonge,109,"25' 1""",19665.083,784
78,T75,T75,D.A. Points,75,"25' 1""",10925.083,436
79,T75,T75,Nicholas Thompson,85,"25' 1""",14850.5,592
80,T81,T81,Jason Bohn,81,"25' 0""",15239.0,610
81,T81,T81,Ángel Cabrera,69,"25' 0""",12116.0,485
82,T81,T81,Paul Casey,56,"25' 0""",8464.917,339
83,T81,T81,Jim Furyk,84,"25' 0""",14770.833,591
84,T81,T81,Tommy Gainey,73,"25' 0""",11689.25,467
85,T81,T81,John Huh,87,"25' 0""",14605.25,584
86,T81,T81,Spencer Levin,59,"25' 0""",10217.667,409
87,T81,T81,Graeme McDowell,66,"25' 0""",9167.583,367
88,T81,T81,Jim Renner,61,"25' 0""",10062.25,403
89,T90,T90,Davis Love III,74,"24' 11""",12804.333,514
90,T90,T90,Carl Pettersson,91,"24' 11""",17848.25,716
91,T90,T90,John Rollins,84,"24' 11""",14467.667,580
92,T93,T93,Chesson Hadley,84,"24' 10""",13580.667,546
93,T93,T93,Jerry Kelly,80,"24' 10""",13356.833,537
94,T93,T93,Wes Roach,67,"24' 10""",8992.083,362
95,T93,T93,Kevin Stadler,90,"24' 10""",14826.167,598
96,T93,T93,David Toms,64,"24' 10""",11408.917,459
97,T98,T98,Ben Crane,81,"24' 9""",15605.167,630
98,T98,T98,Matt Every,85,"24' 9""",12045.583,487
99,T98,T98,Brian Gay,81,"24' 9""",11155.333,451
100,T98,T98,David Hearn,97,"24' 9""",16801.833,679
101,T98,T98,Chris Kirk,105,"24' 9""",16487.833,666
102,T98,T98,D.H. Lee,54,"24' 9""",8570.25,346
103,T98,T98,Shawn Stefani,60,"24' 9""",11828.917,478
104,T98,T98,Tyrone Van Aswegen,79,"24' 9""",12812.083,518
105,T106,T106,Bud Cauley,56,"24' 8""",9577.667,388
106,T106,T106,James Hahn,82,"24' 8""",14926.583,606
107,T106,T106,Brooks Koepka,56,"24' 8""",8397.417,341
108,T106,T106,Seung-Yul Noh,92,"24' 8""",15261.167,618
109,T106,T106,Scott Stallings,77,"24' 8""",12331.417,500
110,T106,T106,Chris Stroud,88,"24' 8""",13942.25,565
111,T106,T106,Bo Van Pelt,83,"24' 8""",14502.75,588
112,T113,T113,Ricky Barnes,92,"24' 7""",15430.333,628
113,T113,T113,Jim Herman,62,"24' 7""",9848.25,401
114,T113,T113,Jeff Overton,80,"24' 7""",12764.0,519
115,T113,T113,Brandt Snedeker,89,"24' 7""",12767.75,520
116,T113,T113,Brian Stuard,91,"24' 7""",14101.417,574
117,T113,T113,Nick Watney,80,"24' 7""",11833.333,481
118,T113,T113,Mike Weir,69,"24' 7""",9279.333,378
119,T120,T120,Keegan Bradley,89,"24' 6""",13838.25,565
120,T120,T120,Jason Kokrak,65,"24' 6""",12221.5,498
121,T120,T120,Camilo Villegas,95,"24' 6""",16925.417,691
122,T123,T123,George McNeill,79,"24' 5""",13766.25,563
123,T123,T123,Kevin Na,94,"24' 5""",15088.333,619
124,T123,T123,Geoff Ogilvy,84,"24' 5""",14136.083,579
125,T123,T123,Willy Wilcox,51,"24' 5""",8723.5,357
126,T127,T127,Zach Johnson,97,"24' 4""",17571.833,722
127,T127,T127,Marc Leishman,81,"24' 4""",13791.667,567
128,T127,T127,Rory Sabbatini,82,"24' 4""",12368.667,508
129,T130,T130,Woody Austin,63,"24' 3""",10662.25,440
130,T130,T130,Phil Mickelson,71,"24' 3""",9074.25,374
131,T130,T130,Tim Wilkinson,86,"24' 3""",13062.0,539
132,T133,T133,Jason Day,54,"24' 2""",6375.25,264
133,T133,T133,Ken Duke,80,"24' 2""",13201.083,546
134,T133,T133,Sergio Garcia,61,"24' 2""",8244.75,341
135,T133,T133,Danny Lee,84,"24' 2""",12913.5,534
136,T133,T133,John Merrick,87,"24' 2""",15230.167,631
137,T133,T133,Adam Scott,68,"24' 2""",11107.583,459
138,T133,T133,Kevin Streelman,79,"24' 2""",10813.75,448
139,T140,T140,Roberto Castro,76,"24' 1""",11289.917,468
140,T140,T140,Graham DeLaet,80,"24' 1""",13660.25,567
141,T140,T140,Harris English,95,"24' 1""",15228.5,633
142,T140,T140,Brad Fritsch,50,"24' 1""",7770.3330000000005,323
143,T140,T140,Gary Woodland,93,"24' 1""",14839.5,616
144,T145,T145,Luke Guthrie,85,"24' 0""",13833.0,576
145,T145,T145,David Lingmerth,80,"24' 0""",12376.083,515
146,T145,T145,Justin Rose,70,"24' 0""",10304.25,430
147,T145,T145,Y.E. Yang,79,"24' 0""",11430.75,476
