,Putting_from_9_RANK THIS WEEK,Putting_from_9_RANK LAST WEEK,Putting_from_9_PLAYER NAME,Putting_from_9_ROUNDS,Putting_from_9_% MADE,Putting_from_9_ATTEMPTS,Putting_from_9_PUTTS MADE
0,1,1,Billy Horschel,92,72.55,51,37
1,2,2,Geoff Ogilvy,84,68.09,47,32
2,3,3,Henrik Stenson,56,67.86,28,19
3,4,4,Ben Crane,81,62.26,53,33
4,5,5,Russell Henley,92,62.07,58,36
5,6,6,Greg Chalmers,85,61.29,62,38
6,7,7,Tyrone Van Aswegen,79,61.11,36,22
7,8,8,Justin Leonard,75,60.0,40,24
8,9,9,Jeff Overton,80,58.0,50,29
9,10,10,Russell Knox,92,57.89,57,33
10,11,11,Harris English,95,57.41,54,31
11,T12,T12,Will MacKenzie,82,57.14,49,28
12,T12,T12,Tim Wilkinson,86,57.14,70,40
13,T14,T14,Erik Compton,88,56.45,62,35
14,T14,T14,Brendon Todd,108,56.45,62,35
15,16,16,Lee Westwood,57,56.25,32,18
16,17,17,Jason Kokrak,65,56.1,41,23
17,18,18,Jamie Lovemark,64,56.0,25,14
18,19,19,Jhonattan Vegas,77,55.81,43,24
19,20,20,Matt Kuchar,91,55.77,52,29
20,21,21,Daniel Summerhays,98,55.74,61,34
21,T22,T22,Graeme McDowell,66,55.56,36,20
22,T22,T22,Ian Poulter,57,55.56,36,20
23,T24,T24,Robert Garrigus,80,55.36,56,31
24,T24,T24,Bryce Molder,77,55.36,56,31
25,26,26,Johnson Wagner,69,55.26,38,21
26,T27,T27,Brendon de Jonge,109,55.0,60,33
27,T27,T27,Retief Goosen,94,55.0,60,33
28,29,29,Hudson Swafford,75,54.76,42,23
29,30,30,Ricky Barnes,92,54.69,64,35
30,31,31,Brendan Steele,89,54.24,59,32
31,T32,T32,Brad Fritsch,50,54.17,24,13
32,T32,T32,Morgan Hoffmann,103,54.17,72,39
33,T32,T32,Kevin Kisner,85,54.17,48,26
34,T35,T35,Danny Lee,84,54.1,61,33
35,T35,T35,Andres Romero,81,54.1,61,33
36,T37,T37,Martin Laird,66,54.05,37,20
37,T37,T37,Charl Schwartzel,64,54.05,37,20
38,39,39,Woody Austin,63,54.0,50,27
39,T40,T40,Patrick Reed,92,53.45,58,31
40,T40,T40,Bubba Watson,76,53.45,58,31
41,T42,T42,David Lingmerth,80,53.33,45,24
42,T42,T42,Webb Simpson,87,53.33,45,24
43,44,44,Freddie Jacobson,91,53.03,66,35
44,T45,T45,Tim Clark,75,52.63,38,20
45,T45,T45,Rory McIlroy,66,52.63,38,20
46,47,47,Ryan Moore,86,52.5,40,21
47,48,48,Andrew Svoboda,77,52.38,42,22
48,49,49,Kevin Na,94,51.79,56,29
49,T50,T50,Hunter Mahan,88,51.72,58,30
50,T50,T50,George McNeill,79,51.72,58,30
51,T52,T52,Andrew Loupe,65,51.52,33,17
52,T52,T52,Jordan Spieth,102,51.52,66,34
53,54,54,Paul Casey,56,51.28,39,20
54,55,55,Ryo Ishikawa,75,51.11,45,23
55,56,56,Kevin Stadler,90,51.06,47,24
56,57,57,Y.E. Yang,79,51.02,49,25
57,58,58,Robert Allenby,83,50.91,55,28
58,59,59,Brian Stuard,91,50.88,57,29
59,T60,T60,J.J. Henry,91,50.85,59,30
60,T60,T60,Charley Hoffman,93,50.85,59,30
61,62,62,J.B. Holmes,86,50.79,63,32
62,63,63,Camilo Villegas,95,50.68,73,37
63,T64,T64,Sangmoon Bae,76,50.0,64,32
64,T64,T64,Scott Brown,100,50.0,76,38
65,T64,T64,Brian Gay,81,50.0,52,26
66,T64,T64,William McGirt,96,50.0,68,34
67,T64,T64,Michael Thompson,74,50.0,40,20
68,69,69,Stuart Appleby,92,49.25,67,33
69,70,70,Martin Flores,85,49.12,57,28
70,71,71,David Toms,64,49.06,53,26
71,72,72,Chesson Hadley,84,48.98,49,24
72,73,73,Richard Lee,80,48.94,47,23
