,3-Putt_Avoidance_-_10-15_RANK THIS WEEK,3-Putt_Avoidance_-_10-15_RANK LAST WEEK,3-Putt_Avoidance_-_10-15_PLAYER NAME,3-Putt_Avoidance_-_10-15_ROUNDS,3-Putt_Avoidance_-_10-15_%,3-Putt_Avoidance_-_10-15_TOTAL 3 PUTTS,3-Putt_Avoidance_-_10-15_ATTEMPTS,3-Putt_Avoidance_-_10-15_2 PUTT OR BETTER %
0,T1,T1,Aaron Baddeley,74,0.0,,156,100.0
1,T1,T1,Jonas Blixt,64,0.0,,112,100.0
2,T1,T1,Jonathan Byrd,76,0.0,,172,100.0
3,T1,T1,Chad Campbell,57,0.0,,139,100.0
4,T1,T1,Bud Cauley,56,0.0,,118,100.0
5,T1,T1,Chad Collins,78,0.0,,174,100.0
6,T1,T1,Erik Compton,88,0.0,,177,100.0
7,T1,T1,Ben Curtis,77,0.0,,179,100.0
8,T1,T1,Jason Day,54,0.0,,94,100.0
9,T1,T1,Ernie Els,85,0.0,,170,100.0
10,T1,T1,Rickie Fowler,91,0.0,,164,100.0
11,T1,T1,Sergio Garcia,61,0.0,,114,100.0
12,T1,T1,Brian Gay,81,0.0,,158,100.0
13,T1,T1,Retief Goosen,94,0.0,,193,100.0
14,T1,T1,Brian Harman,111,0.0,,260,100.0
15,T1,T1,Russell Henley,92,0.0,,210,100.0
16,T1,T1,Morgan Hoffmann,103,0.0,,222,100.0
17,T1,T1,Billy Horschel,92,0.0,,163,100.0
18,T1,T1,Trevor Immelman,84,0.0,,155,100.0
19,T1,T1,Ryo Ishikawa,75,0.0,,185,100.0
20,T1,T1,Freddie Jacobson,91,0.0,,229,100.0
21,T1,T1,Zach Johnson,97,0.0,,213,100.0
22,T1,T1,Kevin Kisner,85,0.0,,181,100.0
23,T1,T1,Brooks Koepka,56,0.0,,115,100.0
24,T1,T1,Jason Kokrak,65,0.0,,179,100.0
25,T1,T1,Martin Laird,66,0.0,,147,100.0
26,T1,T1,David Lingmerth,80,0.0,,186,100.0
27,T1,T1,Ben Martin,80,0.0,,174,100.0
28,T1,T1,Graeme McDowell,66,0.0,,126,100.0
29,T1,T1,George McNeill,79,0.0,,182,100.0
30,T1,T1,Troy Merritt,62,0.0,,183,100.0
31,T1,T1,Carl Pettersson,91,0.0,,223,100.0
32,T1,T1,D.A. Points,75,0.0,,114,100.0
33,T1,T1,Kevin Stadler,90,0.0,,178,100.0
34,T1,T1,Brendan Steele,89,0.0,,179,100.0
35,T1,T1,Henrik Stenson,56,0.0,,101,100.0
36,T1,T1,Chris Stroud,88,0.0,,200,100.0
37,T1,T1,Daniel Summerhays,98,0.0,,229,100.0
