,Putting_from_6_RANK THIS WEEK,Putting_from_6_RANK LAST WEEK,Putting_from_6_PLAYER NAME,Putting_from_6_ROUNDS,Putting_from_6_% MADE,Putting_from_6_ATTEMPTS,Putting_from_6_PUTTS MADE
0,1,1,Graeme McDowell,66,87.8,41,36
1,2,2,Brian Gay,81,86.54,52,45
2,3,3,Jerry Kelly,80,84.51,71,60
3,4,4,Greg Chalmers,85,84.0,75,63
4,5,5,Bronson La'Cassie,51,83.33,42,35
5,6,6,Jhonattan Vegas,77,83.12,77,64
6,7,7,Willy Wilcox,51,81.63,49,40
7,8,8,David Hearn,97,80.81,99,80
8,9,9,Tim Wilkinson,86,80.68,88,71
9,10,10,Andres Romero,81,80.0,70,56
10,11,11,Billy Hurley III,86,79.73,74,59
11,12,12,William McGirt,96,79.57,93,74
12,13,13,Matt Every,85,79.37,63,50
13,14,14,Ian Poulter,57,79.17,48,38
14,15,15,Justin Rose,70,78.95,57,45
15,16,16,Henrik Stenson,56,78.79,33,26
16,17,17,Aaron Baddeley,74,78.69,61,48
17,18,18,Jordan Spieth,102,78.31,83,65
18,19,19,Nick Watney,80,78.13,64,50
19,20,20,Chesson Hadley,84,78.08,73,57
20,21,21,Adam Scott,68,77.78,54,42
21,22,22,Ryan Palmer,85,77.61,67,52
22,23,23,Jim Furyk,84,77.46,71,55
23,24,24,Scott Brown,100,77.23,101,78
24,T25,T25,Roberto Castro,76,77.14,70,54
25,T25,T25,Dustin Johnson,58,77.14,35,27
26,27,27,John Senden,99,77.11,83,64
27,28,28,Brian Stuard,91,77.03,74,57
28,29,29,Ricky Barnes,92,76.92,78,60
29,30,30,Phil Mickelson,71,76.79,56,43
30,31,31,Sergio Garcia,61,76.67,30,23
31,32,32,Michael Putnam,106,76.6,94,72
32,33,33,George McNeill,79,76.39,72,55
33,34,34,Kevin Kisner,85,76.19,63,48
34,35,35,Chris Stroud,88,76.14,88,67
35,36,36,Charley Hoffman,93,76.09,92,70
36,37,37,Heath Slocum,71,76.06,71,54
37,38,38,Matt Jones,83,76.0,75,57
38,39,39,Jimmy Walker,98,75.64,78,59
39,40,40,Morgan Hoffmann,103,75.45,110,83
40,41,41,K.J. Choi,80,75.34,73,55
41,42,42,Richard Lee,80,75.32,77,58
42,T43,T43,Billy Horschel,92,75.0,84,63
43,T43,T43,Freddie Jacobson,91,75.0,76,57
44,T43,T43,Chris Kirk,105,75.0,96,72
45,T43,T43,Ryan Moore,86,75.0,68,51
46,47,47,Jason Bohn,81,74.7,83,62
47,48,48,Ángel Cabrera,69,74.6,63,47
48,49,49,Justin Leonard,75,74.55,55,41
49,50,50,Jeff Overton,80,74.36,78,58
50,51,51,Charlie Wi,72,74.32,74,55
51,52,52,Louis Oosthuizen,50,74.19,31,23
52,53,53,Russell Henley,92,74.16,89,66
53,54,54,Tyrone Van Aswegen,79,74.03,77,57
54,55,55,Bryce Molder,77,73.91,69,51
55,56,56,Troy Matteson,62,73.85,65,48
56,57,57,Jonas Blixt,64,73.81,42,31
57,58,58,Mike Weir,69,73.58,53,39
58,59,59,Rory Sabbatini,82,73.49,83,61
59,T60,T60,Luke Guthrie,85,73.47,98,72
60,T60,T60,D.H. Lee,54,73.47,49,36
61,T62,T62,Luke Donald,57,73.33,45,33
62,T62,T62,Will MacKenzie,82,73.33,75,55
63,64,64,Tommy Gainey,73,73.24,71,52
64,65,65,Stuart Appleby,92,73.08,104,76
65,66,66,Pat Perez,84,73.03,89,65
66,T67,T67,Charlie Beljan,76,72.97,74,54
67,T67,T67,Jason Dufner,57,72.97,37,27
68,69,69,Lee Westwood,57,72.92,48,35
69,70,70,Gary Woodland,93,72.84,81,59
70,71,71,Kevin Na,94,72.64,106,77
71,72,72,Charles Howell III,106,72.63,95,69
72,T73,T73,Keegan Bradley,89,72.58,62,45
73,T73,T73,Hunter Mahan,88,72.58,62,45
