,One-Putt_Percentage_-_Round_4_RANK THIS WEEK,One-Putt_Percentage_-_Round_4_RANK LAST WEEK,One-Putt_Percentage_-_Round_4_PLAYER NAME,One-Putt_Percentage_-_Round_4_%,One-Putt_Percentage_-_Round_4_# OF 1 PUTTS,One-Putt_Percentage_-_Round_4_# OF HOLES
53,T54,T54,Rickie Fowler,40.52,124,306
54,T54,T54,Pat Perez,40.52,124,306
55,56,56,Tim Clark,40.4,80,198
56,T57,T57,J.B. Holmes,40.35,138,342
57,T57,T57,Seung-Yul Noh,40.35,138,342
58,T59,T59,Matt Jones,40.28,116,288
59,T59,T59,Kevin Kisner,40.28,116,288
60,61,61,Ricky Barnes,40.2,123,306
61,62,62,Ken Duke,40.17,94,234
62,63,63,William McGirt,40.12,130,324
63,64,64,Andres Romero,40.08,101,252
64,T65,T65,Steven Bowditch,39.93,115,288
65,T65,T65,Ben Crane,39.93,115,288
66,T65,T65,Matt Every,39.93,115,288
67,68,68,David Toms,39.9,79,198
68,T69,T69,Paul Casey,39.81,86,216
69,T69,T69,Danny Lee,39.81,86,216
70,T69,T69,John Peterson,39.81,43,108
71,72,72,James Hahn,39.74,93,234
72,73,73,Justin Rose,39.58,114,288
73,74,74,Chris Kirk,39.56,178,450
74,T75,T75,Jerry Kelly,39.54,121,306
75,T75,T75,Adam Scott,39.54,121,306
76,77,77,Jamie Lovemark,39.51,64,162
77,78,78,Luke Donald,39.35,85,216
78,T79,T79,Bill Haas,39.32,184,468
79,T79,T79,Geoff Ogilvy,39.32,92,234
80,T81,T81,Hunter Mahan,39.2,127,324
81,T81,T81,Hideki Matsuyama,39.2,127,324
82,T83,T83,K.J. Choi,38.89,112,288
83,T83,T83,Gonzalo Fernandez-Castaño,38.89,119,306
84,T83,T83,Chesson Hadley,38.89,84,216
85,T83,T83,Charles Howell III,38.89,168,432
86,T83,T83,Zach Johnson,38.89,161,414
87,T83,T83,Matt Kuchar,38.89,147,378
88,T83,T83,"Ted Potter, Jr.",38.89,63,162
89,T83,T83,Robert Streb,38.89,105,270
90,T83,T83,Daniel Summerhays,38.89,154,396
91,T92,T92,Keegan Bradley,38.6,132,342
92,T92,T92,Ryan Moore,38.6,132,342
93,T92,T92,Brandt Snedeker,38.6,132,342
94,95,95,Graham DeLaet,38.54,111,288
95,96,96,Charl Schwartzel,38.49,97,252
96,T97,T97,Russell Knox,38.33,138,360
97,T97,T97,Charlie Wi,38.33,69,180
98,99,99,Carl Pettersson,38.24,117,306
99,100,100,Erik Compton,38.19,110,288
100,101,101,Martin Flores,38.15,103,270
101,102,102,Kyle Stanley,38.1,96,252
102,T103,T103,David Lingmerth,38.03,89,234
103,T103,T103,Shawn Stefani,38.03,89,234
104,T105,T105,Jason Dufner,37.96,82,216
105,T105,T105,Scott Langley,37.96,123,324
106,T107,T107,Marc Leishman,37.91,116,306
107,T107,T107,Bubba Watson,37.91,116,306
108,T109,T109,Roberto Castro,37.88,75,198
109,T109,T109,Y.E. Yang,37.88,75,198
110,111,111,Brendan Steele,37.85,109,288
111,T112,T112,Jonas Blixt,37.78,68,180
112,T112,T112,Jason Bohn,37.78,102,270
113,T112,T112,Brice Garnett,37.78,102,270
114,T112,T112,Robert Garrigus,37.78,102,270
115,116,116,Ryan Palmer,37.72,129,342
116,117,117,Andrew Loupe,37.65,61,162
117,T118,T118,Bryce Molder,37.61,88,234
118,T118,T118,Henrik Stenson,37.61,88,234
119,T120,T120,Martin Laird,37.5,81,216
120,T120,T120,Rory McIlroy,37.5,108,288
121,T122,T122,Davis Love III,37.3,94,252
122,T122,T122,Tyrone Van Aswegen,37.3,94,252
123,124,124,Tommy Gainey,37.22,67,180
124,125,125,John Huh,37.18,87,234
125,T126,T126,Bud Cauley,37.04,60,162
126,T126,T126,Jim Renner,37.04,40,108
127,128,128,Jim Furyk,36.94,133,360
128,129,129,Michael Putnam,36.87,146,396
129,130,130,Stewart Cink,36.67,132,360
130,131,131,Russell Henley,36.6,112,306
131,T132,T132,Vijay Singh,36.46,105,288
132,T132,T132,Bo Van Pelt,36.46,105,288
133,134,134,Camilo Villegas,36.42,118,324
134,135,135,Heath Slocum,36.36,72,198
135,T136,T136,Ángel Cabrera,36.11,78,216
136,T136,T136,Billy Hurley III,36.11,104,288
137,T136,T136,Martin Kaymer,36.11,91,252
138,T136,T136,D.H. Lee,36.11,39,108
139,T136,T136,Troy Matteson,36.11,39,108
140,T136,T136,Andrew Svoboda,36.11,91,252
141,T136,T136,Josh Teater,36.11,104,288
142,143,143,Nick Watney,35.9,84,234
143,144,144,Cameron Tringale,35.88,155,432
144,145,145,Charlie Beljan,35.86,71,198
145,146,146,Kevin Stadler,35.83,129,360
146,147,147,Johnson Wagner,35.8,58,162
147,T148,T148,Lucas Glover,35.71,45,126
148,T148,T148,Boo Weekley,35.71,90,252
149,150,150,Jason Day,35.56,64,180
150,151,151,Woody Austin,35.42,51,144
151,152,152,D.A. Points,35.35,70,198
152,T153,T153,Jonathan Byrd,35.04,82,234
153,T153,T153,Sean O'Hair,35.04,82,234
154,155,155,John Merrick,34.97,107,306
155,156,156,Tim Wilkinson,34.72,100,288
156,157,157,Derek Ernst,34.44,62,180
157,158,158,Kevin Chappell,34.13,129,378
158,159,159,Louis Oosthuizen,33.95,55,162
159,160,160,Troy Merritt,33.89,61,180
160,161,161,Brendon de Jonge,33.57,139,414
161,T162,T162,Hudson Swafford,33.33,60,180
162,T162,T162,Nicholas Thompson,33.33,66,198
163,164,164,Billy Horschel,33.04,113,342
164,165,165,John Rollins,32.87,71,216
165,166,166,Justin Hicks,32.78,118,360
166,167,167,Chad Campbell,32.72,53,162
167,168,168,Briny Baird,32.64,47,144
168,T169,T169,Kevin Tway,32.54,41,126
169,T169,T169,Mark Wilson,32.54,41,126
170,171,171,Willy Wilcox,31.94,46,144
171,172,172,Jhonattan Vegas,31.48,85,270
172,173,173,Trevor Immelman,31.02,67,216
173,174,174,Jim Herman,30.86,50,162
174,175,175,Spencer Levin,30.25,49,162
175,176,176,Jeff Maggert,29.63,32,108
176,177,177,J.J. Henry,28.76,88,306
