,Putting_from_-_15-20_RANK THIS WEEK,Putting_from_-_15-20_RANK LAST WEEK,Putting_from_-_15-20_PLAYER NAME,Putting_from_-_15-20_ROUNDS,Putting_from_-_15-20_% MADE,Putting_from_-_15-20_ATTEMPTS,Putting_from_-_15-20_PUTTS MADE
69,70,70,Ben Crane,81,19.11,157,30
70,71,71,Davis Love III,74,19.09,110,21
71,72,72,Pat Perez,84,19.08,131,25
72,73,73,Patrick Reed,92,18.92,111,21
73,74,74,Paul Casey,56,18.84,69,13
74,75,75,John Senden,99,18.83,154,29
75,T76,T76,Ernie Els,85,18.8,117,22
76,T76,T76,Troy Merritt,62,18.8,117,22
77,78,78,David Hearn,97,18.79,149,28
78,79,79,Ben Curtis,77,18.75,112,21
79,80,80,Ángel Cabrera,69,18.71,139,26
80,81,81,Charlie Beljan,76,18.66,134,25
81,82,82,Ben Martin,80,18.64,118,22
82,83,83,Brian Gay,81,18.63,102,19
83,84,84,Carl Pettersson,91,18.62,188,35
84,85,85,Kevin Streelman,79,18.58,113,21
85,86,86,Jamie Lovemark,64,18.52,81,15
86,87,87,Sergio Garcia,61,18.46,65,12
87,88,88,Rory Sabbatini,82,18.44,141,26
88,89,89,Zach Johnson,97,18.29,175,32
89,90,90,Brendan Steele,89,18.25,137,25
90,91,91,Johnson Wagner,69,18.1,116,21
91,92,92,Hudson Swafford,75,17.76,107,19
92,T93,T93,Jonas Blixt,64,17.72,79,14
93,T93,T93,Jason Dufner,57,17.72,79,14
94,95,95,Sean O'Hair,77,17.69,130,23
95,96,96,Charles Howell III,106,17.68,181,32
96,97,97,William McGirt,96,17.58,165,29
97,T98,T98,Stewart Cink,91,17.54,114,20
98,T98,T98,Jeff Overton,80,17.54,114,20
99,100,100,Luke Donald,57,17.53,97,17
100,T101,T101,Jason Bohn,81,17.52,137,24
101,T101,T101,Scott Stallings,77,17.52,137,24
102,103,103,Erik Compton,88,17.42,132,23
103,104,104,Kevin Chappell,100,17.39,184,32
104,105,105,Martin Flores,85,17.32,127,22
105,106,106,Robert Garrigus,80,17.22,151,26
106,107,107,Tim Wilkinson,86,17.19,128,22
107,108,108,Dustin Johnson,58,17.07,82,14
108,109,109,Trevor Immelman,84,17.05,129,22
109,110,110,David Toms,64,16.96,112,19
110,111,111,Graham DeLaet,80,16.94,124,21
111,112,112,Bud Cauley,56,16.87,83,14
112,113,113,Hunter Mahan,88,16.78,143,24
113,114,114,Cameron Tringale,111,16.75,209,35
114,T115,T115,Briny Baird,50,16.67,78,13
115,T115,T115,Freddie Jacobson,91,16.67,162,27
116,117,117,Webb Simpson,87,16.54,133,22
117,118,118,Ken Duke,80,16.53,121,20
118,119,119,Billy Horschel,92,16.46,164,27
119,120,120,Jim Furyk,84,16.42,134,22
120,121,121,Derek Ernst,80,16.41,128,21
121,122,122,Rickie Fowler,91,16.35,104,17
122,123,123,Billy Hurley III,86,16.18,136,22
123,T124,T124,James Hahn,82,16.15,161,26
124,T124,T124,Seung-Yul Noh,92,16.15,130,21
125,T124,T124,Gary Woodland,93,16.15,130,21
126,127,127,Retief Goosen,94,15.89,151,24
127,128,128,Justin Hicks,103,15.87,189,30
128,129,129,Steven Bowditch,93,15.86,145,23
129,130,130,Scott Langley,95,15.79,171,27
130,131,131,Chad Collins,78,15.74,108,17
131,132,132,Jeff Maggert,54,15.73,89,14
132,133,133,Gonzalo Fernandez-Castaño,83,15.7,121,19
133,134,134,Tommy Gainey,73,15.69,102,16
134,135,135,Tim Clark,75,15.63,128,20
135,136,136,Nicholas Thompson,85,15.6,141,22
136,137,137,Michael Putnam,106,15.57,167,26
137,138,138,John Huh,87,15.45,123,19
138,139,139,Brian Harman,111,15.42,201,31
139,140,140,Vijay Singh,83,15.38,156,24
140,141,141,Jhonattan Vegas,77,15.24,105,16
141,142,142,John Rollins,84,15.2,125,19
142,143,143,Kevin Tway,64,15.15,99,15
143,144,144,George McNeill,79,15.13,152,23
144,145,145,Spencer Levin,59,15.12,86,13
145,146,146,Louis Oosthuizen,50,15.09,53,8
146,147,147,Jerry Kelly,80,14.96,127,19
147,148,148,John Peterson,62,14.95,107,16
148,149,149,Chesson Hadley,84,14.88,121,18
149,150,150,D.A. Points,75,14.78,115,17
150,151,151,Lucas Glover,68,14.58,96,14
151,152,152,J.J. Henry,91,14.55,165,24
152,153,153,Bryce Molder,77,14.52,124,18
153,T154,T154,Bo Van Pelt,83,14.4,125,18
154,T154,T154,Y.E. Yang,79,14.4,125,18
155,T156,T156,Harris English,95,14.29,154,22
156,T156,T156,Kyle Stanley,87,14.29,154,22
157,158,158,Scott Brown,100,13.87,173,24
158,159,159,Charlie Wi,72,13.79,116,16
159,160,160,Andrew Svoboda,77,13.43,134,18
160,161,161,Josh Teater,90,13.38,157,21
161,162,162,Will MacKenzie,82,13.33,135,18
162,163,163,John Merrick,87,13.22,174,23
163,164,164,Chad Campbell,57,13.04,115,15
164,165,165,Shawn Stefani,60,12.98,131,17
165,166,166,Hideki Matsuyama,82,12.84,109,14
166,167,167,Mark Wilson,69,12.8,125,16
167,168,168,Nick Watney,80,12.79,86,11
168,169,169,Jim Herman,62,12.5,80,10
169,170,170,Willy Wilcox,51,12.2,82,10
170,171,171,Bronson La'Cassie,51,12.16,74,9
171,172,172,Martin Laird,66,11.63,86,10
172,173,173,Woody Austin,63,11.11,108,12
173,174,174,Boo Weekley,73,10.71,112,12
174,175,175,Troy Matteson,62,8.16,98,8
175,176,176,Kevin Stadler,90,8.03,137,11
176,177,177,Jim Renner,61,7.22,97,7
