,GIR_Putting_Avg_-__35_RANK THIS WEEK,GIR_Putting_Avg_-__35_RANK LAST WEEK,GIR_Putting_Avg_-__35_PLAYER NAME,GIR_Putting_Avg_-__35_ROUNDS,GIR_Putting_Avg_-__35_% MADE,GIR_Putting_Avg_-__35_ATTEMPTS,GIR_Putting_Avg_-__35_PUTTS MADE
62,T63,T63,Ricky Barnes,92,0.38,157,6.0
63,T63,T63,Ángel Cabrera,69,0.38,130,5.0
64,T63,T63,Erik Compton,88,0.38,157,6.0
65,T63,T63,Ben Curtis,77,0.38,156,6.0
66,T63,T63,J.B. Holmes,86,0.38,131,5.0
67,T63,T63,Brooks Koepka,56,0.38,79,3.0
68,T63,T63,Daniel Summerhays,98,0.38,213,8.0
69,T63,T63,Andrew Svoboda,77,0.38,156,6.0
70,T71,T71,Paul Casey,56,0.37,82,3.0
71,T71,T71,Brad Fritsch,50,0.37,81,3.0
72,T71,T71,Martin Kaymer,65,0.37,81,3.0
73,T71,T71,Spencer Levin,59,0.37,108,4.0
74,T71,T71,Jeff Overton,80,0.37,134,5.0
75,T71,T71,"Ted Potter, Jr.",68,0.37,109,4.0
76,T77,T77,Roberto Castro,76,0.36,110,4.0
77,T77,T77,Johnson Wagner,69,0.36,137,5.0
78,T79,T79,Charles Howell III,106,0.35,228,8.0
79,T79,T79,Chris Stroud,88,0.35,141,5.0
80,T81,T81,Scott Brown,100,0.34,174,6.0
81,T81,T81,Stewart Cink,91,0.34,174,6.0
82,T81,T81,Jason Day,54,0.34,58,2.0
83,T81,T81,Lucas Glover,68,0.34,87,3.0
84,T81,T81,Luke Guthrie,85,0.34,146,5.0
85,T81,T81,Justin Hicks,103,0.34,235,8.0
86,T81,T81,Ryo Ishikawa,75,0.34,119,4.0
87,T81,T81,D.H. Lee,54,0.34,87,3.0
88,T81,T81,Sean O'Hair,77,0.34,149,5.0
89,T81,T81,David Toms,64,0.34,117,4.0
90,T81,T81,Nick Watney,80,0.34,118,4.0
91,T92,T92,Jonathan Byrd,76,0.33,150,5.0
92,T92,T92,James Hahn,82,0.33,152,5.0
93,T92,T92,Morgan Hoffmann,103,0.33,182,6.0
94,T92,T92,Hunter Mahan,88,0.33,183,6.0
95,T92,T92,Kevin Stadler,90,0.33,151,5.0
96,T92,T92,Lee Westwood,57,0.33,90,3.0
97,T92,T92,Willy Wilcox,51,0.33,90,3.0
98,T99,T99,Graham DeLaet,80,0.32,124,4.0
99,T99,T99,Patrick Reed,92,0.32,156,5.0
100,T99,T99,Kevin Tway,64,0.32,124,4.0
101,T102,T102,Briny Baird,50,0.31,96,3.0
102,T102,T102,Russell Henley,92,0.31,160,5.0
103,T102,T102,Justin Leonard,75,0.31,131,4.0
104,T105,T105,Bronson La'Cassie,51,0.3,66,2.0
105,T105,T105,Charlie Wi,72,0.3,134,4.0
106,T107,T107,Woody Austin,63,0.29,102,3.0
107,T107,T107,Wes Roach,67,0.29,102,3.0
108,T107,T107,Andres Romero,81,0.29,171,5.0
109,T107,T107,Robert Streb,75,0.29,137,4.0
110,T111,T111,Steven Bowditch,93,0.28,143,4.0
111,T111,T111,Jim Herman,62,0.28,108,3.0
112,T111,T111,John Rollins,84,0.28,144,4.0
113,T111,T111,Mark Wilson,69,0.28,108,3.0
114,T115,T115,Brian Davis,93,0.27,150,4.0
115,T115,T115,Ernie Els,85,0.27,110,3.0
116,T115,T115,Brice Garnett,92,0.27,188,5.0
117,T115,T115,Kevin Kisner,85,0.27,149,4.0
118,T115,T115,Davis Love III,74,0.27,149,4.0
119,T115,T115,Vijay Singh,83,0.27,149,4.0
120,T121,T121,Charley Hoffman,93,0.26,152,4.0
121,T121,T121,Jeff Maggert,54,0.26,78,2.0
122,T121,T121,Kevin Na,94,0.26,156,4.0
123,T121,T121,Louis Oosthuizen,50,0.26,78,2.0
124,T121,T121,Charl Schwartzel,64,0.26,114,3.0
125,T121,T121,Y.E. Yang,79,0.26,117,3.0
126,T127,T127,Aaron Baddeley,74,0.25,122,3.0
127,T127,T127,Chad Collins,78,0.25,121,3.0
128,T127,T127,Brendon de Jonge,109,0.25,198,5.0
129,T127,T127,Jason Kokrak,65,0.25,118,3.0
130,T127,T127,Scott Langley,95,0.25,160,4.0
131,T132,T132,Robert Allenby,83,0.24,164,4.0
132,T132,T132,Martin Flores,85,0.24,164,4.0
133,T132,T132,Hudson Swafford,75,0.24,166,4.0
134,T132,T132,Nicholas Thompson,85,0.24,166,4.0
135,T136,T136,K.J. Choi,80,0.23,130,3.0
136,T136,T136,Billy Horschel,92,0.23,172,4.0
137,T136,T136,Phil Mickelson,71,0.23,88,2.0
138,T136,T136,Bryce Molder,77,0.23,130,3.0
139,T136,T136,Ryan Palmer,85,0.23,131,3.0
140,T136,T136,Josh Teater,90,0.23,173,4.0
141,T142,T142,Luke Donald,57,0.22,92,2.0
142,T142,T142,Martin Laird,66,0.22,135,3.0
143,T142,T142,Ben Martin,80,0.22,134,3.0
144,T142,T142,Jhonattan Vegas,77,0.22,183,4.0
145,T146,T146,Sangmoon Bae,76,0.21,146,3.0
146,T146,T146,Mike Weir,69,0.21,94,2.0
147,148,148,Geoff Ogilvy,84,0.2,150,3.0
148,T149,T149,Russell Knox,92,0.19,162,3.0
149,T149,T149,Andrew Loupe,65,0.19,106,2.0
150,T149,T149,Pat Perez,84,0.19,159,3.0
151,T152,T152,David Hearn,97,0.18,166,3.0
152,T152,T152,Troy Matteson,62,0.18,111,2.0
153,T152,T152,Kevin Streelman,79,0.18,109,2.0
154,T155,T155,Bill Haas,107,0.16,190,3.0
155,T155,T155,Richard Lee,80,0.16,126,2.0
156,T155,T155,David Lingmerth,80,0.16,124,2.0
157,T155,T155,Scott Stallings,77,0.16,129,2.0
158,T155,T155,Tyrone Van Aswegen,79,0.16,128,2.0
159,160,160,James Driscoll,71,0.15,136,2.0
160,T161,T161,Ken Duke,80,0.14,138,2.0
161,T161,T161,Gonzalo Fernandez-Castaño,83,0.14,141,2.0
162,T161,T161,Robert Garrigus,80,0.14,139,2.0
163,T161,T161,Chesson Hadley,84,0.14,140,2.0
164,165,165,Jimmy Walker,98,0.13,155,2.0
165,166,166,Derek Ernst,80,0.12,169,2.0
166,T167,T167,Billy Hurley III,86,0.11,183,2.0
167,T167,T167,William McGirt,96,0.11,175,2.0
168,169,169,Chad Campbell,57,0.1,98,1.0
169,T170,T170,Jamie Lovemark,64,0.09,109,1.0
170,T170,T170,Michael Putnam,106,0.09,223,2.0
171,T172,T172,Rickie Fowler,91,0.08,128,1.0
172,T172,T172,Tommy Gainey,73,0.08,125,1.0
173,174,174,Kyle Stanley,87,0.07,143,1.0
174,175,175,Webb Simpson,87,0.06,170,1.0
175,T176,T176,John Peterson,62,0.0,94,
176,T176,T176,Cameron Tringale,111,0.0,216,
