,Total_3_Putts_-_20-25_RANK THIS WEEK,Total_3_Putts_-_20-25_RANK LAST WEEK,Total_3_Putts_-_20-25_PLAYER NAME,Total_3_Putts_-_20-25_ROUNDS,Total_3_Putts_-_20-25_TOTAL 3 PUTTS 20'-25',Total_3_Putts_-_20-25_TOTAL 3 PUTTS
0,1,1,Jason Kokrak,65,8,26
1,2,2,Ken Duke,80,7,46
2,T3,T3,Scott Brown,100,6,38
3,T3,T3,Gonzalo Fernandez-Castaño,83,6,42
4,T3,T3,Chesson Hadley,84,6,40
5,T3,T3,Charley Hoffman,93,6,33
6,T3,T3,Carl Pettersson,91,6,46
7,T3,T3,Kyle Stanley,87,6,74
8,T9,T9,Sangmoon Bae,76,5,37
9,T9,T9,K.J. Choi,80,5,25
10,T9,T9,James Hahn,82,5,38
11,T9,T9,Justin Hicks,103,5,55
12,T9,T9,Russell Knox,92,5,40
13,T9,T9,John Merrick,87,5,41
14,T9,T9,Seung-Yul Noh,92,5,44
15,T9,T9,Daniel Summerhays,98,5,37
16,T9,T9,Mark Wilson,69,5,33
17,T9,T9,Y.E. Yang,79,5,28
18,T19,T19,Charlie Beljan,76,4,36
19,T19,T19,Jonathan Byrd,76,4,29
20,T19,T19,Kevin Chappell,100,4,42
21,T19,T19,Stewart Cink,91,4,46
22,T19,T19,Tim Clark,75,4,29
23,T19,T19,Brad Fritsch,50,4,20
24,T19,T19,Tommy Gainey,73,4,34
25,T19,T19,Luke Guthrie,85,4,43
26,T19,T19,J.B. Holmes,86,4,35
27,T19,T19,Ryo Ishikawa,75,4,25
28,T19,T19,Chris Kirk,105,4,39
29,T19,T19,Brooks Koepka,56,4,23
30,T19,T19,Spencer Levin,59,4,22
31,T19,T19,David Lingmerth,80,4,36
32,T19,T19,Davis Love III,74,4,41
33,T19,T19,Hunter Mahan,88,4,34
34,T19,T19,Rory McIlroy,66,4,18
35,T19,T19,Louis Oosthuizen,50,4,28
36,T19,T19,"Ted Potter, Jr.",68,4,31
37,T19,T19,Wes Roach,67,4,41
38,T19,T19,Henrik Stenson,56,4,16
39,T19,T19,Chris Stroud,88,4,28
40,T41,T41,Woody Austin,63,3,31
41,T41,T41,Briny Baird,50,3,31
42,T41,T41,Jason Bohn,81,3,22
43,T41,T41,Greg Chalmers,85,3,24
44,T41,T41,Ben Crane,81,3,30
45,T41,T41,Brian Davis,93,3,38
46,T41,T41,Jason Dufner,57,3,27
47,T41,T41,Harris English,95,3,38
48,T41,T41,Derek Ernst,80,3,50
49,T41,T41,Sergio Garcia,61,3,16
50,T41,T41,Retief Goosen,94,3,33
51,T41,T41,Bill Haas,107,3,38
52,T41,T41,Russell Henley,92,3,30
53,T41,T41,Freddie Jacobson,91,3,24
54,T41,T41,Dustin Johnson,58,3,16
55,T41,T41,Matt Jones,83,3,22
56,T41,T41,Jerry Kelly,80,3,27
57,T41,T41,Matt Kuchar,91,3,28
58,T41,T41,Hideki Matsuyama,82,3,47
59,T41,T41,George McNeill,79,3,39
60,T41,T41,Geoff Ogilvy,84,3,49
61,T41,T41,Patrick Reed,92,3,35
62,T41,T41,Andres Romero,81,3,46
63,T41,T41,Adam Scott,68,3,23
64,T41,T41,Brandt Snedeker,89,3,29
65,T41,T41,Brendan Steele,89,3,41
66,T41,T41,Bo Van Pelt,83,3,38
67,T41,T41,Jhonattan Vegas,77,3,45
68,T41,T41,Camilo Villegas,95,3,46
69,T41,T41,Johnson Wagner,69,3,25
70,T41,T41,Boo Weekley,73,3,38
71,T72,T72,Ricky Barnes,92,2,39
72,T72,T72,Steven Bowditch,93,2,59
73,T72,T72,Ángel Cabrera,69,2,38
74,T72,T72,Paul Casey,56,2,19
75,T72,T72,Roberto Castro,76,2,24
76,T72,T72,Erik Compton,88,2,31
77,T72,T72,Ben Curtis,77,2,29
78,T72,T72,Graham DeLaet,80,2,41
79,T72,T72,James Driscoll,71,2,29
80,T72,T72,Robert Garrigus,80,2,45
81,T72,T72,Brian Gay,81,2,33
82,T72,T72,Lucas Glover,68,2,41
83,T72,T72,J.J. Henry,91,2,44
84,T72,T72,Jim Herman,62,2,32
85,T72,T72,Morgan Hoffmann,103,2,44
86,T72,T72,Billy Horschel,92,2,39
87,T72,T72,Charles Howell III,106,2,47
88,T72,T72,Billy Hurley III,86,2,33
89,T72,T72,Martin Kaymer,65,2,23
90,T72,T72,Martin Laird,66,2,29
91,T72,T72,Danny Lee,84,2,39
92,T72,T72,Richard Lee,80,2,28
93,T72,T72,Justin Leonard,75,2,20
94,T72,T72,Will MacKenzie,82,2,37
95,T72,T72,Jeff Maggert,54,2,29
96,T72,T72,Troy Merritt,62,2,24
97,T72,T72,Phil Mickelson,71,2,28
98,T72,T72,Kevin Na,94,2,34
99,T72,T72,Sean O'Hair,77,2,30
100,T72,T72,Jeff Overton,80,2,41
101,T72,T72,Ryan Palmer,85,2,34
102,T72,T72,D.A. Points,75,2,32
103,T72,T72,Jim Renner,61,2,40
104,T72,T72,Justin Rose,70,2,20
105,T72,T72,Rory Sabbatini,82,2,54
106,T72,T72,John Senden,99,2,23
107,T72,T72,Scott Stallings,77,2,39
108,T72,T72,Robert Streb,75,2,35
109,T72,T72,Kevin Streelman,79,2,40
110,T72,T72,Brian Stuard,91,2,30
111,T72,T72,Hudson Swafford,75,2,40
112,T72,T72,Josh Teater,90,2,35
113,T72,T72,Nicholas Thompson,85,2,55
114,T72,T72,Michael Thompson,74,2,35
115,T72,T72,Brendon Todd,108,2,32
116,T72,T72,Kevin Tway,64,2,32
117,T72,T72,Mike Weir,69,2,25
118,T72,T72,Lee Westwood,57,2,23
119,T120,T120,Robert Allenby,83,1,57
120,T120,T120,Jonas Blixt,64,1,15
121,T120,T120,Chad Campbell,57,1,27
122,T120,T120,Bud Cauley,56,1,24
123,T120,T120,Chad Collins,78,1,21
124,T120,T120,Luke Donald,57,1,19
125,T120,T120,Ernie Els,85,1,32
126,T120,T120,Martin Flores,85,1,42
127,T120,T120,Brice Garnett,92,1,38
128,T120,T120,Brian Harman,111,1,36
129,T120,T120,David Hearn,97,1,30
130,T120,T120,Kevin Kisner,85,1,22
131,T120,T120,Bronson La'Cassie,51,1,17
132,T120,T120,Scott Langley,95,1,30
133,T120,T120,Andrew Loupe,65,1,34
134,T120,T120,Jamie Lovemark,64,1,29
135,T120,T120,Ben Martin,80,1,28
136,T120,T120,Troy Matteson,62,1,30
137,T120,T120,Ryan Moore,86,1,30
138,T120,T120,Pat Perez,84,1,36
139,T120,T120,Ian Poulter,57,1,27
140,T120,T120,Michael Putnam,106,1,58
141,T120,T120,John Rollins,84,1,31
142,T120,T120,Charl Schwartzel,64,1,25
