,3-Putt_Avoidance_-_Round_3_RANK THIS WEEK,3-Putt_Avoidance_-_Round_3_RANK LAST WEEK,3-Putt_Avoidance_-_Round_3_PLAYER NAME,3-Putt_Avoidance_-_Round_3_%,3-Putt_Avoidance_-_Round_3_TOTAL 3 PUTTS,3-Putt_Avoidance_-_Round_3_TOTAL HOLES
0,1,1,Aaron Baddeley,0.4,1,252
1,2,2,Charlie Beljan,0.46,1,216
2,T3,T3,Ángel Cabrera,0.93,2,216
3,T3,T3,Rickie Fowler,0.93,3,324
4,T5,T5,Graeme McDowell,1.11,3,270
5,T5,T5,Kevin Na,1.11,4,360
6,7,7,Brendon de Jonge,1.16,5,432
7,8,8,Chesson Hadley,1.19,3,252
8,9,9,Zach Johnson,1.21,5,414
9,T10,T10,David Hearn,1.32,5,378
10,T10,T10,Matt Kuchar,1.32,5,378
11,T12,T12,Jonas Blixt,1.39,3,216
12,T12,T12,Brian Gay,1.39,4,288
13,T12,T12,Freddie Jacobson,1.39,5,360
14,15,15,Morgan Hoffmann,1.46,5,342
15,T16,T16,Ben Martin,1.48,4,270
16,T16,T16,Phil Mickelson,1.48,4,270
17,T18,T18,"Ted Potter, Jr.",1.52,3,198
18,T18,T18,Daniel Summerhays,1.52,6,396
19,20,20,Luke Guthrie,1.54,5,324
20,21,21,Trevor Immelman,1.59,4,252
21,22,22,Charles Howell III,1.62,7,432
22,T23,T23,Matt Jones,1.63,5,306
23,T23,T23,Kevin Kisner,1.63,5,306
24,T23,T23,Marc Leishman,1.63,5,306
25,T26,T26,Bill Haas,1.71,8,468
26,T26,T26,David Toms,1.71,4,234
27,T26,T26,Y.E. Yang,1.71,4,234
28,29,29,Jason Bohn,1.74,5,288
29,30,30,Scott Langley,1.75,6,342
30,31,31,Gary Woodland,1.77,7,396
31,T32,T32,Brooks Koepka,1.85,4,216
32,T32,T32,Martin Laird,1.85,4,216
33,T34,T34,Danny Lee,1.98,5,252
34,T34,T34,Richard Lee,1.98,5,252
35,T34,T34,Sean O'Hair,1.98,5,252
36,T37,T37,Jason Day,2.02,4,198
37,T37,T37,Lee Westwood,2.02,4,198
38,T37,T37,Willy Wilcox,2.02,4,198
39,40,40,Brice Garnett,2.05,7,342
40,T41,T41,Ben Crane,2.08,6,288
41,T41,T41,Brad Fritsch,2.08,3,144
42,T41,T41,Troy Matteson,2.08,3,144
43,T41,T41,Rory McIlroy,2.08,6,288
44,T41,T41,John Peterson,2.08,3,144
45,T46,T46,Dustin Johnson,2.14,5,234
46,T46,T46,Jamie Lovemark,2.14,5,234
