,Putts_Made_Per_Event_Over_10_RANK THIS WEEK,Putts_Made_Per_Event_Over_10_RANK LAST WEEK,Putts_Made_Per_Event_Over_10_PLAYER NAME,Putts_Made_Per_Event_Over_10_ROUNDS,Putts_Made_Per_Event_Over_10_PUTTS MADE
136,T130,T130,Kevin Stadler,90,4.2
137,T130,T130,Josh Teater,90,4.2
138,T139,T139,Steven Bowditch,93,4.1
139,T139,T139,Bud Cauley,56,4.1
140,T139,T139,J.J. Henry,91,4.1
141,T139,T139,Martin Laird,66,4.1
142,T139,T139,Scott Stallings,77,4.1
143,T144,T144,James Driscoll,71,4.0
144,T144,T144,Tommy Gainey,73,4.0
145,T144,T144,D.A. Points,75,4.0
146,T144,T144,Johnson Wagner,69,4.0
147,T148,T148,Woody Austin,63,3.9
148,T148,T148,Chesson Hadley,84,3.9
149,T148,T148,Bryce Molder,77,3.9
150,T148,T148,Jhonattan Vegas,77,3.9
151,T148,T148,Y.E. Yang,79,3.9
152,T153,T153,Briny Baird,50,3.8
153,T153,T153,Trevor Immelman,84,3.8
154,T153,T153,Richard Lee,80,3.8
155,T153,T153,Jeff Maggert,54,3.8
156,T153,T153,Sean O'Hair,77,3.8
157,T153,T153,Kyle Stanley,87,3.8
158,T153,T153,Boo Weekley,73,3.8
159,T153,T153,Mike Weir,69,3.8
160,T153,T153,Charlie Wi,72,3.8
161,T162,T162,Roberto Castro,76,3.7
162,T162,T162,Spencer Levin,59,3.7
163,T162,T162,Nicholas Thompson,85,3.7
164,T162,T162,Willy Wilcox,51,3.7
165,T166,T166,Brad Fritsch,50,3.6
166,T166,T166,Hudson Swafford,75,3.6
167,T166,T166,Kevin Tway,64,3.6
168,T166,T166,Mark Wilson,69,3.6
169,T170,T170,Derek Ernst,80,3.4
170,T170,T170,Lucas Glover,68,3.4
171,T170,T170,Jim Herman,62,3.4
172,T170,T170,Jamie Lovemark,64,3.4
173,T174,T174,Bronson La'Cassie,51,2.9
174,T174,T174,Jim Renner,61,2.9
175,176,176,John Peterson,62,2.7
176,177,177,Troy Matteson,62,2.6
