,3-Putt_Avoidance_-_Round_2_RANK THIS WEEK,3-Putt_Avoidance_-_Round_2_RANK LAST WEEK,3-Putt_Avoidance_-_Round_2_PLAYER NAME,3-Putt_Avoidance_-_Round_2_%,3-Putt_Avoidance_-_Round_2_TOTAL 3 PUTTS,3-Putt_Avoidance_-_Round_2_TOTAL HOLES
125,T126,T126,Graeme McDowell,3.47,10,288
126,T126,T126,D.A. Points,3.47,15,432
127,T126,T126,"Ted Potter, Jr.",3.47,15,432
128,T126,T126,Webb Simpson,3.47,15,432
129,T126,T126,Mark Wilson,3.47,15,432
130,131,131,Heath Slocum,3.54,14,396
131,T132,T132,Vijay Singh,3.56,16,450
132,T132,T132,Bo Van Pelt,3.56,16,450
133,134,134,Jim Furyk,3.61,13,360
134,135,135,Ernie Els,3.62,15,414
135,136,136,Martin Flores,3.63,17,468
136,137,137,Chesson Hadley,3.64,19,522
137,T138,T138,Sangmoon Bae,3.7,16,432
138,T138,T138,Jason Dufner,3.7,10,270
139,T138,T138,Harris English,3.7,18,486
140,T138,T138,Brian Gay,3.7,16,432
141,T138,T138,Hideki Matsuyama,3.7,14,378
142,T138,T138,Phil Mickelson,3.7,14,378
143,T138,T138,Scott Stallings,3.7,18,486
144,T145,T145,Geoff Ogilvy,3.78,17,450
145,T145,T145,Brendan Steele,3.78,17,450
146,T147,T147,Charles Howell III,3.83,20,522
147,T147,T147,Michael Putnam,3.83,20,522
148,149,149,Tommy Gainey,3.86,16,414
149,150,150,Brice Garnett,3.91,19,486
150,T151,T151,Gonzalo Fernandez-Castaño,3.94,17,432
151,T151,T151,Robert Garrigus,3.94,17,432
152,153,153,Davis Love III,3.97,15,378
153,154,154,Kevin Tway,4.04,16,396
154,155,155,Sergio Garcia,4.07,11,270
155,156,156,Trevor Immelman,4.12,20,486
156,T157,T157,Brooks Koepka,4.17,12,288
157,T157,T157,Rory Sabbatini,4.17,18,432
158,T157,T157,Andrew Svoboda,4.17,18,432
159,160,160,Hudson Swafford,4.22,19,450
160,161,161,Lee Westwood,4.25,13,306
161,162,162,Jhonattan Vegas,4.29,17,396
162,163,163,Derek Ernst,4.32,21,486
163,164,164,Charlie Beljan,4.4,19,432
164,165,165,Willy Wilcox,4.44,12,270
165,166,166,Danny Lee,4.53,22,486
166,167,167,Jim Renner,4.59,19,414
167,168,168,Jeff Maggert,4.68,16,342
168,169,169,Kyle Stanley,4.73,23,486
169,170,170,Andrew Loupe,4.76,18,378
170,171,171,Nicholas Thompson,4.79,25,522
171,172,172,Ángel Cabrera,4.8,19,396
172,173,173,Martin Laird,4.97,17,342
173,174,174,Chad Campbell,5.23,16,306
174,175,175,Troy Matteson,5.3,21,396
175,176,176,Steven Bowditch,5.36,28,522
176,177,177,Louis Oosthuizen,5.56,14,252
