,Total_3_Putts_-_10-15_RANK THIS WEEK,Total_3_Putts_-_10-15_RANK LAST WEEK,Total_3_Putts_-_10-15_PLAYER NAME,Total_3_Putts_-_10-15_ROUNDS,Total_3_Putts_-_10-15_TOTAL 3 PUTTS 10'-15',Total_3_Putts_-_10-15_TOTAL 3 PUTTS
0,1,1,David Toms,64,5,24
1,T2,T2,Ricky Barnes,92,4,39
2,T2,T2,Seung-Yul Noh,92,4,44
3,T2,T2,Wes Roach,67,4,41
4,T2,T2,Webb Simpson,87,4,38
5,T2,T2,Heath Slocum,71,4,43
6,T2,T2,Jordan Spieth,102,4,36
7,T8,T8,Tim Clark,75,3,29
8,T8,T8,Ben Crane,81,3,30
9,T8,T8,Ken Duke,80,3,46
10,T8,T8,Derek Ernst,80,3,50
11,T8,T8,Matt Every,85,3,31
12,T8,T8,Gonzalo Fernandez-Castaño,83,3,42
13,T8,T8,Tommy Gainey,73,3,34
14,T8,T8,James Hahn,82,3,38
15,T8,T8,Justin Hicks,103,3,55
16,T8,T8,Martin Kaymer,65,3,23
17,T8,T8,Chris Kirk,105,3,39
18,T8,T8,Russell Knox,92,3,40
19,T8,T8,Bronson La'Cassie,51,3,17
20,T8,T8,Andrew Loupe,65,3,34
21,T8,T8,Davis Love III,74,3,41
22,T8,T8,Hideki Matsuyama,82,3,47
23,T8,T8,William McGirt,96,3,27
24,T8,T8,Geoff Ogilvy,84,3,49
25,T8,T8,Ian Poulter,57,3,27
26,T8,T8,Andres Romero,81,3,46
27,T8,T8,Justin Rose,70,3,20
28,T8,T8,Brandt Snedeker,89,3,29
29,T8,T8,Jhonattan Vegas,77,3,45
30,T8,T8,Nick Watney,80,3,35
31,T32,T32,Robert Allenby,83,2,57
32,T32,T32,Stuart Appleby,92,2,38
33,T32,T32,Briny Baird,50,2,31
34,T32,T32,Charlie Beljan,76,2,36
35,T32,T32,Scott Brown,100,2,38
36,T32,T32,Ángel Cabrera,69,2,38
37,T32,T32,Paul Casey,56,2,19
38,T32,T32,Kevin Chappell,100,2,42
39,T32,T32,Stewart Cink,91,2,46
40,T32,T32,Graham DeLaet,80,2,41
41,T32,T32,James Driscoll,71,2,29
42,T32,T32,Harris English,95,2,38
43,T32,T32,Robert Garrigus,80,2,45
44,T32,T32,Lucas Glover,68,2,41
45,T32,T32,Luke Guthrie,85,2,43
46,T32,T32,Jim Herman,62,2,32
47,T32,T32,Charley Hoffman,93,2,33
48,T32,T32,Billy Hurley III,86,2,33
49,T32,T32,Dustin Johnson,58,2,16
50,T32,T32,Matt Jones,83,2,22
51,T32,T32,D.H. Lee,54,2,24
52,T32,T32,Danny Lee,84,2,39
53,T32,T32,Will MacKenzie,82,2,37
54,T32,T32,Jeff Maggert,54,2,29
55,T32,T32,Troy Matteson,62,2,30
56,T32,T32,Phil Mickelson,71,2,28
57,T32,T32,Louis Oosthuizen,50,2,28
58,T32,T32,Jeff Overton,80,2,41
59,T32,T32,Ryan Palmer,85,2,34
60,T32,T32,"Ted Potter, Jr.",68,2,31
61,T32,T32,John Rollins,84,2,31
62,T32,T32,John Senden,99,2,23
63,T32,T32,Vijay Singh,83,2,48
64,T32,T32,Kyle Stanley,87,2,74
65,T32,T32,Shawn Stefani,60,2,31
66,T32,T32,Robert Streb,75,2,35
67,T32,T32,Kevin Streelman,79,2,40
68,T32,T32,Nicholas Thompson,85,2,55
69,T32,T32,Cameron Tringale,111,2,45
70,T32,T32,Camilo Villegas,95,2,46
71,T32,T32,Jimmy Walker,98,2,26
72,T32,T32,Bubba Watson,76,2,18
73,T32,T32,Gary Woodland,93,2,37
74,T75,T75,Woody Austin,63,1,31
75,T75,T75,Sangmoon Bae,76,1,37
76,T75,T75,Jason Bohn,81,1,22
77,T75,T75,Steven Bowditch,93,1,59
78,T75,T75,Keegan Bradley,89,1,26
79,T75,T75,Roberto Castro,76,1,24
80,T75,T75,Greg Chalmers,85,1,24
81,T75,T75,K.J. Choi,80,1,25
82,T75,T75,Brian Davis,93,1,38
83,T75,T75,Brendon de Jonge,109,1,33
