,3-Putts_per_Round_RANK THIS WEEK,3-Putts_per_Round_RANK LAST WEEK,3-Putts_per_Round_PLAYER NAME,3-Putts_per_Round_ROUNDS,3-Putts_per_Round_AVG,3-Putts_per_Round_TOTAL 3 PUTTS,3-Putts_per_Round_TOTAL ROUNDS
124,T120,T120,Gary Woodland,93,0.46,42,92
125,T126,T126,Paul Casey,56,0.45,25,56
126,T126,T126,Luke Donald,57,0.45,25,56
127,T126,T126,Sergio Garcia,61,0.45,26,58
128,T126,T126,Brandt Snedeker,89,0.45,39,87
129,T126,T126,Willy Wilcox,51,0.45,22,49
130,T131,T131,Ben Curtis,77,0.44,32,73
131,T131,T131,Hunter Mahan,88,0.44,37,85
132,T131,T131,Troy Merritt,62,0.44,27,62
133,T131,T131,David Toms,64,0.44,27,62
134,T131,T131,Cameron Tringale,111,0.44,49,111
135,T136,T136,Matt Jones,83,0.43,36,83
136,T136,T136,Russell Knox,92,0.43,40,92
137,T136,T136,Kevin Na,94,0.43,40,94
138,T139,T139,Jason Kokrak,65,0.42,27,65
139,T139,T139,Johnson Wagner,69,0.42,27,65
140,T141,T141,Rickie Fowler,91,0.41,35,85
141,T141,T141,Marc Leishman,81,0.41,33,80
142,T141,T141,Ben Martin,80,0.41,33,80
143,T144,T144,Keegan Bradley,89,0.4,35,88
144,T144,T144,K.J. Choi,80,0.4,32,80
145,T144,T144,Erik Compton,88,0.4,35,88
146,T144,T144,Ryo Ishikawa,75,0.4,30,75
147,T144,T144,Brian Stuard,91,0.4,35,87
148,T144,T144,Daniel Summerhays,98,0.4,39,98
149,T150,T150,Chad Collins,78,0.39,29,74
150,T150,T150,Scott Langley,95,0.39,36,93
151,T150,T150,Tim Wilkinson,86,0.39,32,82
152,T153,T153,Aaron Baddeley,74,0.38,27,72
153,T153,T153,Brendon de Jonge,109,0.38,41,109
154,T153,T153,Chris Stroud,88,0.38,33,88
155,T153,T153,Brendon Todd,108,0.38,41,108
156,T153,T153,Jimmy Walker,98,0.38,36,96
157,T158,T158,Greg Chalmers,85,0.37,30,81
158,T158,T158,Ben Crane,81,0.37,30,81
159,T158,T158,David Hearn,97,0.37,36,97
160,T158,T158,Dustin Johnson,58,0.37,21,57
161,T162,T162,John Senden,99,0.36,36,99
162,T162,T162,Bubba Watson,76,0.36,26,73
163,T164,T164,Zach Johnson,97,0.35,34,96
164,T164,T164,William McGirt,96,0.35,34,96
165,T166,T166,Jerry Kelly,80,0.34,27,80
166,T166,T166,Matt Kuchar,91,0.34,30,88
167,T166,T166,Graeme McDowell,66,0.34,21,62
168,T166,T166,Bryce Molder,77,0.34,25,73
169,T170,T170,Jason Bohn,81,0.33,27,81
170,T170,T170,Brian Harman,111,0.33,37,111
171,T170,T170,Rory McIlroy,66,0.33,21,64
172,T173,T173,Jonas Blixt,64,0.32,20,62
173,T173,T173,Kevin Kisner,85,0.32,27,85
174,T173,T173,Justin Leonard,75,0.32,24,75
175,176,176,Freddie Jacobson,91,0.3,27,91
176,177,177,Jason Day,54,0.29,14,48
