,Total_3_Putts_-_15-20_RANK THIS WEEK,Total_3_Putts_-_15-20_RANK LAST WEEK,Total_3_Putts_-_15-20_PLAYER NAME,Total_3_Putts_-_15-20_ROUNDS,Total_3_Putts_-_15-20_TOTAL 3 PUTTS 15'-20',Total_3_Putts_-_15-20_TOTAL 3 PUTTS
0,1,1,Rory Sabbatini,82,8,54
1,2,2,Justin Hicks,103,7,55
2,3,3,Steven Bowditch,93,6,59
3,T4,T4,Hideki Matsuyama,82,5,47
4,T4,T4,"Ted Potter, Jr.",68,5,31
5,T4,T4,Wes Roach,67,5,41
6,T4,T4,Charlie Wi,72,5,32
7,T8,T8,Sangmoon Bae,76,4,37
8,T8,T8,Graham DeLaet,80,4,41
9,T8,T8,Derek Ernst,80,4,50
10,T8,T8,Tommy Gainey,73,4,34
11,T8,T8,Robert Garrigus,80,4,45
12,T8,T8,Lucas Glover,68,4,41
13,T8,T8,John Huh,87,4,36
14,T8,T8,Ryo Ishikawa,75,4,25
15,T8,T8,Zach Johnson,97,4,29
16,T8,T8,Graeme McDowell,66,4,13
17,T8,T8,Phil Mickelson,71,4,28
18,T8,T8,Jim Renner,61,4,40
19,T8,T8,Andres Romero,81,4,46
20,T8,T8,Kyle Stanley,87,4,74
21,T8,T8,Nicholas Thompson,85,4,55
22,T8,T8,Brendon Todd,108,4,32
23,T8,T8,Bo Van Pelt,83,4,38
24,T25,T25,Stuart Appleby,92,3,38
25,T25,T25,Charlie Beljan,76,3,36
26,T25,T25,Ben Crane,81,3,30
27,T25,T25,Brian Davis,93,3,38
28,T25,T25,Ken Duke,80,3,46
29,T25,T25,Brice Garnett,92,3,38
30,T25,T25,Brian Harman,111,3,36
31,T25,T25,Russell Henley,92,3,30
32,T25,T25,Jim Herman,62,3,32
33,T25,T25,Morgan Hoffmann,103,3,44
34,T25,T25,J.B. Holmes,86,3,35
35,T25,T25,Billy Horschel,92,3,39
36,T25,T25,Trevor Immelman,84,3,37
37,T25,T25,Marc Leishman,81,3,30
38,T25,T25,Jamie Lovemark,64,3,29
39,T25,T25,John Merrick,87,3,41
40,T25,T25,Sean O'Hair,77,3,30
41,T25,T25,Ryan Palmer,85,3,34
42,T25,T25,Charl Schwartzel,64,3,25
43,T25,T25,Adam Scott,68,3,23
44,T25,T25,Vijay Singh,83,3,48
45,T25,T25,Jordan Spieth,102,3,36
46,T25,T25,Kevin Stadler,90,3,28
47,T25,T25,Shawn Stefani,60,3,31
48,T25,T25,Chris Stroud,88,3,28
49,T25,T25,Josh Teater,90,3,35
50,T25,T25,Camilo Villegas,95,3,46
51,T25,T25,Nick Watney,80,3,35
52,T53,T53,Woody Austin,63,2,31
53,T53,T53,Aaron Baddeley,74,2,24
54,T53,T53,Jason Bohn,81,2,22
55,T53,T53,Jonathan Byrd,76,2,29
56,T53,T53,Chad Campbell,57,2,27
57,T53,T53,Stewart Cink,91,2,46
58,T53,T53,Matt Every,85,2,31
59,T53,T53,Martin Flores,85,2,42
60,T53,T53,Rickie Fowler,91,2,26
61,T53,T53,Luke Guthrie,85,2,43
62,T53,T53,Chesson Hadley,84,2,40
63,T53,T53,Charles Howell III,106,2,47
64,T53,T53,Freddie Jacobson,91,2,24
65,T53,T53,Dustin Johnson,58,2,16
66,T53,T53,Will MacKenzie,82,2,37
67,T53,T53,Jeff Maggert,54,2,29
68,T53,T53,Rory McIlroy,66,2,18
