,Putting_from_7_RANK THIS WEEK,Putting_from_7_RANK LAST WEEK,Putting_from_7_PLAYER NAME,Putting_from_7_ROUNDS,Putting_from_7_% MADE,Putting_from_7_ATTEMPTS,Putting_from_7_PUTTS MADE
0,1,1,Phil Mickelson,71,78.57,42,33
1,2,2,Tim Clark,75,78.43,51,40
2,3,3,Andrew Loupe,65,76.92,39,30
3,4,4,Freddie Jacobson,91,76.27,59,45
4,5,5,Justin Hicks,103,76.25,80,61
5,6,6,Shawn Stefani,60,76.09,46,35
6,7,7,Greg Chalmers,85,75.41,61,46
7,8,8,Kevin Streelman,79,74.42,43,32
8,9,9,Luke Donald,57,73.68,38,28
9,10,10,Russell Henley,92,73.13,67,49
10,11,11,Cameron Tringale,111,72.92,96,70
11,12,12,Jerry Kelly,80,72.73,55,40
12,13,13,Michael Thompson,74,72.58,62,45
13,14,14,Billy Horschel,92,72.31,65,47
14,15,15,Brooks Koepka,56,72.22,36,26
15,16,16,Chris Stroud,88,71.7,53,38
16,17,17,Keegan Bradley,89,71.21,66,47
17,18,18,Rickie Fowler,91,70.69,58,41
18,19,19,Spencer Levin,59,69.57,46,32
19,20,20,Webb Simpson,87,69.12,68,47
20,21,21,Brian Davis,93,69.05,84,58
21,22,22,Willy Wilcox,51,68.89,45,31
22,23,23,David Hearn,97,68.75,80,55
23,24,24,Retief Goosen,94,68.66,67,46
24,25,25,Martin Kaymer,65,68.57,35,24
25,26,26,Adam Scott,68,68.52,54,37
26,27,27,D.A. Points,75,68.09,47,32
27,28,28,Jason Dufner,57,67.74,31,21
28,29,29,Scott Stallings,77,67.39,46,31
29,30,30,Ryo Ishikawa,75,67.16,67,45
30,T31,T31,John Huh,87,66.67,81,54
31,T31,T31,Matt Kuchar,91,66.67,54,36
32,T31,T31,Hudson Swafford,75,66.67,51,34
33,34,34,David Toms,64,65.79,38,25
34,35,35,Patrick Reed,92,65.57,61,40
35,T36,T36,Chesson Hadley,84,65.52,58,38
36,T36,T36,J.J. Henry,91,65.52,58,38
37,T36,T36,Ben Martin,80,65.52,58,38
38,39,39,Stuart Appleby,92,65.43,81,53
39,40,40,James Driscoll,71,65.12,43,28
40,41,41,Scott Langley,95,65.0,60,39
41,42,42,Jeff Overton,80,64.94,77,50
42,43,43,Ryan Palmer,85,64.86,74,48
43,44,44,Robert Streb,75,64.81,54,35
44,45,45,Zach Johnson,97,64.79,71,46
45,46,46,Matt Every,85,64.71,68,44
46,47,47,John Senden,99,64.52,62,40
47,48,48,Brendon Todd,108,64.47,76,49
48,49,49,"Ted Potter, Jr.",68,64.41,59,38
49,50,50,Jimmy Walker,98,64.29,70,45
50,51,51,Brice Garnett,92,64.2,81,52
51,52,52,Gonzalo Fernandez-Castaño,83,64.18,67,43
52,T53,T53,Ben Curtis,77,63.93,61,39
53,T53,T53,Jordan Spieth,102,63.93,61,39
54,55,55,Ken Duke,80,63.77,69,44
55,T56,T56,George McNeill,79,63.64,66,42
56,T56,T56,John Peterson,62,63.64,55,35
57,T56,T56,John Rollins,84,63.64,55,35
58,59,59,Kevin Na,94,63.49,63,40
59,60,60,Erik Compton,88,63.29,79,50
60,61,61,Ben Crane,81,63.1,84,53
61,62,62,Rory Sabbatini,82,63.08,65,41
62,63,63,Johnson Wagner,69,63.04,46,29
