,Total_3_Putts_-_5-10_RANK THIS WEEK,Total_3_Putts_-_5-10_RANK LAST WEEK,Total_3_Putts_-_5-10_PLAYER NAME,Total_3_Putts_-_5-10_ROUNDS,Total_3_Putts_-_5-10_TOTAL 3 PUTTS 5'-10',Total_3_Putts_-_5-10_TOTAL 3 PUTTS
0,1,1,Kyle Stanley,87,8,74
1,2,2,Seung-Yul Noh,92,6,44
2,3,3,Rory Sabbatini,82,5,54
3,T4,T4,Kevin Chappell,100,4,42
4,T4,T4,Lucas Glover,68,4,41
5,T4,T4,Will MacKenzie,82,4,37
6,T4,T4,Brian Stuard,91,4,30
7,T8,T8,Woody Austin,63,3,31
8,T8,T8,Gonzalo Fernandez-Castaño,83,3,42
9,T8,T8,Brian Gay,81,3,33
10,T8,T8,Hideki Matsuyama,82,3,47
11,T8,T8,Phil Mickelson,71,3,28
12,T8,T8,Geoff Ogilvy,84,3,49
13,T8,T8,Pat Perez,84,3,36
14,T8,T8,Carl Pettersson,91,3,46
15,T8,T8,"Ted Potter, Jr.",68,3,31
16,T8,T8,Hudson Swafford,75,3,40
17,T8,T8,Nicholas Thompson,85,3,55
18,T8,T8,Michael Thompson,74,3,35
19,T8,T8,Bo Van Pelt,83,3,38
20,T21,T21,Stuart Appleby,92,2,38
21,T21,T21,Sangmoon Bae,76,2,37
22,T21,T21,Steven Bowditch,93,2,59
23,T21,T21,Scott Brown,100,2,38
24,T21,T21,Paul Casey,56,2,19
25,T21,T21,K.J. Choi,80,2,25
26,T21,T21,Erik Compton,88,2,31
27,T21,T21,Graham DeLaet,80,2,41
28,T21,T21,James Driscoll,71,2,29
29,T21,T21,Matt Every,85,2,31
30,T21,T21,Martin Flores,85,2,42
31,T21,T21,Rickie Fowler,91,2,26
32,T21,T21,Brice Garnett,92,2,38
33,T21,T21,Luke Guthrie,85,2,43
34,T21,T21,Charley Hoffman,93,2,33
35,T21,T21,Billy Hurley III,86,2,33
36,T21,T21,Trevor Immelman,84,2,37
37,T21,T21,Davis Love III,74,2,41
38,T21,T21,Jamie Lovemark,64,2,29
39,T21,T21,George McNeill,79,2,39
40,T21,T21,Troy Merritt,62,2,24
41,T21,T21,Ryan Moore,86,2,30
42,T21,T21,Kevin Na,94,2,34
43,T21,T21,Andres Romero,81,2,46
44,T21,T21,Jordan Spieth,102,2,36
45,T21,T21,Kevin Stadler,90,2,28
46,T21,T21,Brendan Steele,89,2,41
47,T21,T21,Andrew Svoboda,77,2,32
48,T21,T21,Jhonattan Vegas,77,2,45
49,T21,T21,Camilo Villegas,95,2,46
50,T21,T21,Charlie Wi,72,2,32
51,T52,T52,Robert Allenby,83,1,57
52,T52,T52,Aaron Baddeley,74,1,24
53,T52,T52,Ricky Barnes,92,1,39
54,T52,T52,Charlie Beljan,76,1,36
55,T52,T52,Jonas Blixt,64,1,15
56,T52,T52,Roberto Castro,76,1,24
57,T52,T52,Stewart Cink,91,1,46
58,T52,T52,Tim Clark,75,1,29
59,T52,T52,Ben Crane,81,1,30
60,T52,T52,Brian Davis,93,1,38
61,T52,T52,Brendon de Jonge,109,1,33
62,T52,T52,Luke Donald,57,1,19
63,T52,T52,Jason Dufner,57,1,27
64,T52,T52,Ken Duke,80,1,46
65,T52,T52,Ernie Els,85,1,32
66,T52,T52,Harris English,95,1,38
67,T52,T52,Brian Harman,111,1,36
68,T52,T52,David Hearn,97,1,30
69,T52,T52,Russell Henley,92,1,30
70,T52,T52,Justin Hicks,103,1,55
71,T52,T52,Morgan Hoffmann,103,1,44
72,T52,T52,Billy Horschel,92,1,39
73,T52,T52,Charles Howell III,106,1,47
74,T52,T52,John Huh,87,1,36
75,T52,T52,Freddie Jacobson,91,1,24
76,T52,T52,Matt Jones,83,1,22
77,T52,T52,Jerry Kelly,80,1,27
78,T52,T52,Russell Knox,92,1,40
79,T52,T52,Brooks Koepka,56,1,23
80,T52,T52,Scott Langley,95,1,30
81,T52,T52,D.H. Lee,54,1,24
82,T52,T52,Marc Leishman,81,1,30
83,T52,T52,Jeff Maggert,54,1,29
84,T52,T52,William McGirt,96,1,27
85,T52,T52,Bryce Molder,77,1,20
86,T52,T52,Sean O'Hair,77,1,30
87,T52,T52,Jeff Overton,80,1,41
88,T52,T52,Ryan Palmer,85,1,34
89,T52,T52,John Peterson,62,1,33
90,T52,T52,Ian Poulter,57,1,27
91,T52,T52,John Rollins,84,1,31
92,T52,T52,Justin Rose,70,1,20
93,T52,T52,Vijay Singh,83,1,48
94,T52,T52,Heath Slocum,71,1,43
95,T52,T52,Brandt Snedeker,89,1,29
96,T52,T52,Scott Stallings,77,1,39
97,T52,T52,Robert Streb,75,1,35
98,T52,T52,Kevin Streelman,79,1,40
99,T52,T52,Josh Teater,90,1,35
100,T52,T52,Brendon Todd,108,1,32
101,T52,T52,Cameron Tringale,111,1,45
102,T52,T52,Tyrone Van Aswegen,79,1,31
103,T52,T52,Jimmy Walker,98,1,26
104,T52,T52,Nick Watney,80,1,35
105,T52,T52,Lee Westwood,57,1,23
106,T52,T52,Tim Wilkinson,86,1,28
107,T52,T52,Mark Wilson,69,1,33
