,GIR_Putting_Avg_-_30-35_RANK THIS WEEK,GIR_Putting_Avg_-_30-35_RANK LAST WEEK,GIR_Putting_Avg_-_30-35_PLAYER NAME,GIR_Putting_Avg_-_30-35_ROUNDS,GIR_Putting_Avg_-_30-35_% MADE,GIR_Putting_Avg_-_30-35_ATTEMPTS,GIR_Putting_Avg_-_30-35_PUTTS MADE
62,T63,T63,Roberto Castro,76,0.7,43,3.0
63,T63,T63,Tim Clark,75,0.7,43,3.0
64,T63,T63,Rickie Fowler,91,0.7,43,3.0
65,T63,T63,David Hearn,97,0.7,57,4.0
66,T67,T67,Stuart Appleby,92,0.69,72,5.0
67,T67,T67,Ben Crane,81,0.69,58,4.0
68,T67,T67,Chris Stroud,88,0.69,58,4.0
69,T70,T70,Chad Collins,78,0.68,44,3.0
70,T70,T70,David Lingmerth,80,0.68,44,3.0
71,T70,T70,Jeff Overton,80,0.68,59,4.0
72,T70,T70,Kevin Streelman,79,0.68,44,3.0
73,T70,T70,David Toms,64,0.68,44,3.0
74,75,75,Justin Rose,70,0.67,45,3.0
75,T76,T76,Jason Bohn,81,0.66,61,4.0
76,T76,T76,Brian Harman,111,0.66,76,5.0
77,78,78,Willy Wilcox,51,0.65,31,2.0
78,T79,T79,Aaron Baddeley,74,0.63,32,2.0
79,T79,T79,Briny Baird,50,0.63,48,3.0
80,T79,T79,Ricky Barnes,92,0.63,64,4.0
81,T79,T79,Zach Johnson,97,0.63,63,4.0
82,T79,T79,Bryce Molder,77,0.63,48,3.0
83,84,84,Bo Van Pelt,83,0.62,65,4.0
84,85,85,Matt Kuchar,91,0.61,66,4.0
85,86,86,Harris English,95,0.6,67,4.0
86,T87,T87,Kevin Kisner,85,0.59,51,3.0
87,T87,T87,Hunter Mahan,88,0.59,51,3.0
88,T87,T87,Vijay Singh,83,0.59,68,4.0
89,T90,T90,Geoff Ogilvy,84,0.58,69,4.0
90,T90,T90,Nick Watney,80,0.58,52,3.0
91,T92,T92,Heath Slocum,71,0.57,53,3.0
92,T92,T92,Boo Weekley,73,0.57,53,3.0
93,T94,T94,Spencer Levin,59,0.56,36,2.0
94,T94,T94,Jordan Spieth,102,0.56,36,2.0
95,T96,T96,Stewart Cink,91,0.54,74,4.0
96,T96,T96,Jim Herman,62,0.54,37,2.0
97,T96,T96,Graeme McDowell,66,0.54,37,2.0
98,T96,T96,Michael Thompson,74,0.54,56,3.0
99,100,100,Sangmoon Bae,76,0.53,57,3.0
100,T101,T101,Russell Knox,92,0.52,77,4.0
101,T101,T101,Kevin Stadler,90,0.52,58,3.0
102,T101,T101,Tim Wilkinson,86,0.52,58,3.0
103,T104,T104,Troy Merritt,62,0.51,39,2.0
104,T104,T104,Wes Roach,67,0.51,39,2.0
105,T106,T106,Woody Austin,63,0.5,40,2.0
106,T106,T106,Brooks Koepka,56,0.5,40,2.0
107,108,108,Brendon de Jonge,109,0.49,81,4.0
108,109,109,John Senden,99,0.48,84,4.0
109,T110,T110,Andrew Loupe,65,0.47,43,2.0
110,T110,T110,William McGirt,96,0.47,64,3.0
111,T110,T110,Ryan Moore,86,0.47,43,2.0
112,T113,T113,Will MacKenzie,82,0.46,65,3.0
113,T113,T113,John Rollins,84,0.46,65,3.0
114,T115,T115,Jonathan Byrd,76,0.45,66,3.0
115,T115,T115,Carl Pettersson,91,0.45,88,4.0
116,T115,T115,Ian Poulter,57,0.45,44,2.0
117,T118,T118,Robert Allenby,83,0.44,68,3.0
118,T118,T118,Ángel Cabrera,69,0.44,45,2.0
119,T118,T118,Jamie Lovemark,64,0.44,45,2.0
120,T121,T121,Charles Howell III,106,0.43,92,4.0
121,T121,T121,John Peterson,62,0.43,46,2.0
122,T123,T123,Scott Brown,100,0.42,72,3.0
123,T123,T123,Bronson La'Cassie,51,0.42,24,1.0
124,T123,T123,Jim Renner,61,0.42,48,2.0
125,T123,T123,Shawn Stefani,60,0.42,48,2.0
126,T123,T123,Camilo Villegas,95,0.42,71,3.0
127,T128,T128,Matt Jones,83,0.39,51,2.0
128,T128,T128,Richard Lee,80,0.39,51,2.0
129,T130,T130,Gonzalo Fernandez-Castaño,83,0.38,52,2.0
130,T130,T130,Jim Furyk,84,0.38,53,2.0
131,132,132,Keegan Bradley,89,0.37,54,2.0
132,133,133,George McNeill,79,0.36,55,2.0
133,134,134,Sean O'Hair,77,0.35,57,2.0
134,T135,T135,Bud Cauley,56,0.34,29,1.0
135,T135,T135,Kyle Stanley,87,0.34,59,2.0
136,T135,T135,Jhonattan Vegas,77,0.34,58,2.0
137,138,138,Pat Perez,84,0.33,61,2.0
138,T139,T139,Charley Hoffman,93,0.32,63,2.0
139,T139,T139,Freddie Jacobson,91,0.32,63,2.0
140,T139,T139,Michael Putnam,106,0.32,95,3.0
141,T139,T139,Brendon Todd,108,0.32,62,2.0
142,T139,T139,Johnson Wagner,69,0.32,63,2.0
143,T144,T144,Brian Davis,93,0.31,65,2.0
144,T144,T144,Brice Garnett,92,0.31,65,2.0
145,T144,T144,Brian Stuard,91,0.31,65,2.0
146,147,147,Trevor Immelman,84,0.29,69,2.0
147,148,148,J.J. Henry,91,0.26,77,2.0
148,149,149,Lucas Glover,68,0.25,40,1.0
149,T150,T150,Ryo Ishikawa,75,0.24,42,1.0
150,T150,T150,Bubba Watson,76,0.24,41,1.0
151,152,152,Charl Schwartzel,64,0.23,43,1.0
152,T153,T153,Greg Chalmers,85,0.2,51,1.0
153,T153,T153,Justin Leonard,75,0.2,51,1.0
154,T153,T153,"Ted Potter, Jr.",68,0.2,49,1.0
155,T153,T153,Brendan Steele,89,0.2,51,1.0
156,157,157,Martin Laird,66,0.19,52,1.0
157,158,158,Robert Garrigus,80,0.18,56,1.0
158,T159,T159,Ken Duke,80,0.17,58,1.0
159,T159,T159,Marc Leishman,81,0.17,58,1.0
160,T159,T159,Scott Stallings,77,0.17,59,1.0
161,T162,T162,Charlie Beljan,76,0.16,61,1.0
162,T162,T162,John Huh,87,0.16,61,1.0
163,T162,T162,John Merrick,87,0.16,61,1.0
164,T162,T162,Andres Romero,81,0.16,63,1.0
165,T162,T162,Gary Woodland,93,0.16,64,1.0
166,167,167,Andrew Svoboda,77,0.15,67,1.0
167,168,168,Billy Horschel,92,0.13,77,1.0
168,T169,T169,Jonas Blixt,64,0.0,29,
169,T169,T169,Jason Day,54,0.0,25,
170,T169,T169,Jason Dufner,57,0.0,39,
171,T169,T169,Tommy Gainey,73,0.0,48,
172,T169,T169,Dustin Johnson,58,0.0,35,
173,T169,T169,Ben Martin,80,0.0,54,
174,T169,T169,D.A. Points,75,0.0,44,
175,T169,T169,Patrick Reed,92,0.0,60,
176,T169,T169,Mike Weir,69,0.0,36,
