,Proximity_to_Hole_from_10-20_yards_RANK THIS WEEK,Proximity_to_Hole_from_10-20_yards_RANK LAST WEEK,Proximity_to_Hole_from_10-20_yards_PLAYER NAME,Proximity_to_Hole_from_10-20_yards_ROUNDS,Proximity_to_Hole_from_10-20_yards_AVG DTP,Proximity_to_Hole_from_10-20_yards_TOTAL DISTANCE (FEET),Proximity_to_Hole_from_10-20_yards_# OF SHOTS,Proximity_to_Hole_from_10-20_yards_SCRAMBLING RANK
46,T45,T45,Steve Stricker,73,"3' 1""",27.666999999999998,9,17
47,48,48,Tom Lehman,82,"3' 2""",53.333,17,99
48,T49,T49,José Coceres,60,"3' 3""",19.333,6,46
49,T49,T49,Ernie Els,70,"3' 3""",29.083000000000002,9,76
50,T49,T49,Justin Leonard,106,"3' 3""",29.0,9,74
51,T49,T49,Jay Williamson,92,"3' 3""",13.083,4,109
52,T53,T53,Fred Couples,68,"3' 4""",3.333,1,187
53,T53,T53,Steve Jones,75,"3' 4""",13.417,4,180
54,T53,T53,Jesper Parnevik,91,"3' 4""",33.583,10,11
55,T56,T56,John Cook,91,"3' 5""",20.333,6,91
56,T56,T56,Esteban Toledo,116,"3' 5""",30.916999999999998,9,36
57,T58,T58,Brent Geiberger,84,"3' 6""",31.166999999999998,9,69
58,T58,T58,Matt Gogel,83,"3' 6""",17.583,5,113
59,T58,T58,John Huston,64,"3' 6""",10.5,3,116
60,T58,T58,Grant Waite,78,"3' 6""",27.666999999999998,8,112
61,T62,T62,Stewart Cink,102,"3' 7""",42.583,12,68
62,T62,T62,Davis Love III,75,"3' 7""",35.417,10,3
63,T62,T62,Scott McCarron,98,"3' 7""",60.25,17,33
64,T62,T62,Garrett Willis,88,"3' 7""",28.75,8,171
65,T66,T66,Glen Day,89,"3' 8""",33.25,9,9
66,T66,T66,Jerry Smith,95,"3' 8""",14.667,4,101
67,T68,T68,Hunter Haas,78,"3' 9""",3.75,1,191
68,T68,T68,Gabriel Hjertstedt,76,"3' 9""",7.5,2,167
69,T68,T68,Bradley Hughes,96,"3' 9""",41.333,11,172
70,T68,T68,Nick Price,74,"3' 9""",18.667,5,2
71,T72,T72,Brad Faxon,95,"3' 10""",38.583,10,19
72,T72,T72,Brian Wilson,88,"3' 10""",19.0,5,123
73,74,74,Jeff Sluman,106,"3' 11""",51.25,13,54
74,75,75,Edward Fryatt,93,"4' 0""",8.0,2,88
75,T76,T76,Olin Browne,99,"4' 1""",24.666999999999998,6,131
76,T76,T76,Glen Hnatiuk,104,"4' 1""",24.5,6,138
77,T76,T76,Jeff Maggert,84,"4' 1""",12.25,3,117
78,T76,T76,Jim McGovern,66,"4' 1""",4.083,1,134
79,T76,T76,Kaname Yokoo,81,"4' 1""",16.167,4,177
80,T81,T81,Brandt Jobe,96,"4' 2""",16.5,4,176
81,T81,T81,Per-Ulrik Johansson,82,"4' 2""",16.583,4,115
82,T81,T81,Duffy Waldorf,77,"4' 2""",8.25,2,192
83,T84,T84,Billy Andrade,82,"4' 3""",25.25,6,70
84,T84,T84,Lee Janzen,96,"4' 3""",38.0,9,50
85,T84,T84,Ian Leggatt,84,"4' 3""",8.417,2,84
86,T84,T84,David Morland IV,88,"4' 3""",21.083000000000002,5,153
87,T88,T88,Mark O'Meara,69,"4' 4""",12.917,3,42
88,T88,T88,Joe Ogilvie,110,"4' 4""",21.666999999999998,5,91
89,T88,T88,Craig Perks,78,"4' 4""",26.166999999999998,6,103
90,T88,T88,Scott Simpson,73,"4' 4""",21.666999999999998,5,49
91,T92,T92,Russ Cochran,76,"4' 5""",26.416999999999998,6,129
92,T92,T92,Bob Estes,91,"4' 5""",57.083,13,6
93,T92,T92,Andrew McLardy,75,"4' 5""",21.916999999999998,5,175
94,T92,T92,Spike McRoy,95,"4' 5""",31.0,7,93
95,T92,T92,Larry Mize,76,"4' 5""",26.583000000000002,6,24
96,T92,T92,Paul Stankowski,91,"4' 5""",13.333,3,142
97,98,98,K.J. Choi,95,"4' 7""",18.25,4,60
98,T99,T99,Paul Azinger,79,"4' 8""",32.917,7,31
99,T99,T99,Steve Elkington,64,"4' 8""",4.667,1,107
100,T99,T99,Steve Lowery,100,"4' 8""",51.583,11,120
101,T99,T99,David Peoples,96,"4' 8""",65.333,14,121
102,T99,T99,Tiger Woods,76,"4' 8""",41.917,9,1
103,104,104,Fulton Allem,56,"4' 9""",18.917,4,41
104,105,105,Kevin Sutherland,101,"4' 10""",29.0,6,80
105,106,106,Frank Lickliter II,102,"4' 11""",98.333,20,141
106,T107,T107,Tom Byrum,85,"5' 0""",14.917,3,129
107,T107,T107,Craig Kanada,80,"5' 0""",15.0,3,105
108,T109,T109,Robin Freeman,105,"5' 1""",10.083,2,165
109,T109,T109,Hal Sutton,96,"5' 1""",45.5,9,54
110,111,111,J.L. Lewis,108,"5' 2""",15.583,3,58
111,112,112,John Riegger,86,"5' 3""",36.917,7,75
112,113,113,Fred Funk,118,"5' 4""",47.75,9,13
113,114,114,Jim Furyk,88,"5' 5""",54.167,10,12
114,115,115,Mike Weir,86,"5' 6""",32.75,6,14
115,116,116,Tripp Isenhour,92,"5' 8""",11.25,2,138
116,T117,T117,Brandel Chamblee,77,"6' 0""",6.0,1,66
117,T117,T117,Keith Clearwater,62,"6' 0""",11.917,2,173
118,T117,T117,Joe Durant,80,"6' 0""",54.333,9,124
119,T120,T120,Kenny Perry,94,"6' 3""",43.833,7,20
120,T120,T120,Scott Verplank,99,"6' 3""",68.583,11,7
121,T122,T122,Doug Barron,62,"6' 5""",19.333,3,160
122,T122,T122,Carlos Franco,87,"6' 5""",6.417000000000001,1,190
123,T122,T122,Tom Scherrer,69,"6' 5""",19.25,3,185
124,125,125,Shaun Micheel,103,"6' 6""",84.583,13,66
125,126,126,Doug Dunakey,83,"6' 8""",20.083,3,150
126,127,127,Billy Mayfair,102,"6' 9""",81.0,12,59
127,128,128,David Toms,100,"6' 10""",34.0,5,108
128,T129,T129,Michael Muehr,94,"7' 3""",64.917,9,128
129,T129,T129,Bob Tway,109,"7' 3""",65.5,9,146
130,131,131,Jerry Kelly,104,"7' 8""",15.25,2,103
131,132,132,Tom Pernice Jr.,106,"7' 9""",62.083,8,96
132,133,133,Cliff Kresge,84,"7' 10""",23.583000000000002,3,158
133,T134,T134,Briny Baird,106,"7' 11""",79.0,10,122
134,T134,T134,Tommy Tolles,89,"7' 11""",7.917000000000001,1,189
135,136,136,Andrew Magee,97,"8' 3""",99.417,12,133
136,137,137,Bernhard Langer,62,"8' 4""",66.583,8,10
137,138,138,Scott Hoch,84,"8' 6""",84.583,10,4
138,139,139,Woody Austin,99,"8' 8""",52.0,6,126
139,140,140,Vijay Singh,98,"8' 9""",149.25,17,44
140,141,141,Mike Sposa,96,"8' 10""",61.583,7,61
141,T142,T142,Bob Burns,92,"9' 0""",81.0,9,137
142,T142,T142,Steve Flesch,112,"9' 0""",62.75,7,73
143,144,144,Jeff Hart,87,"9' 8""",57.833,6,114
144,145,145,Chris DiMarco,108,"9' 9""",97.167,10,63
145,146,146,Rocky Walcher,59,"9' 11""",39.667,4,193
146,147,147,Paul Goydos,86,"10' 2""",60.75,6,99
147,148,148,Stuart Appleby,105,"10' 4""",82.417,8,53
148,149,149,Jim Carter,103,"10' 5""",83.333,8,101
149,150,150,Rory Sabbatini,73,"10' 6""",62.75,6,151
150,151,151,Frank Nobilo,91,"12' 1""",72.333,6,27
151,152,152,Skip Kendall,111,"12' 6""",49.833,4,89
152,153,153,Charles Howell III,89,"13' 11""",251.0,18,15
153,154,154,Chris Smith,101,"14' 6""",43.417,3,160
154,155,155,Chris Riley,104,"15' 3""",76.417,5,54
155,156,156,Carl Paulson,93,"15' 5""",46.25,3,148
156,157,157,Greg Kraft,105,"16' 3""",179.167,11,77
157,158,158,Pete Jordan,105,"19' 8""",59.083,3,42
158,T159,T159,Greg Chalmers,92,"20' 3""",40.417,2,21
159,T159,T159,Len Mattiace,98,"20' 3""",121.667,6,16
160,161,161,Blaine McCallister,80,"21' 10""",196.167,9,118
161,162,162,Michael Clark II,87,"25' 3""",176.5,7,82
162,163,163,Jay Don Blake,100,"29' 5""",235.417,8,96
