,Consecutive_Par_3_Birdies_RANK THIS WEEK,Consecutive_Par_3_Birdies_RANK LAST WEEK,Consecutive_Par_3_Birdies_PLAYER NAME,Consecutive_Par_3_Birdies_EVENTS,Consecutive_Par_3_Birdies_NUMBER OF HOLES
0,T1,T1,Frank Lickliter II,27,5
1,T1,T1,Davis Love III,24,5
2,T3,T3,Doug Barron,1,4
3,T3,T3,Jonathan Byrd,27,4
4,T3,T3,Mark Calcavecchia,24,4
5,T3,T3,Chad Campbell,28,4
6,T3,T3,Alex Cejka,24,4
7,T3,T3,Ben Crane,27,4
8,T3,T3,Steve Elkington,20,4
9,T3,T3,Ernie Els,16,4
10,T3,T3,Todd Fischer,33,4
11,T3,T3,Fred Funk,29,4
12,T3,T3,Brent Geiberger,31,4
13,T3,T3,Neal Lancaster,33,4
14,T3,T3,Tom Lehman,19,4
15,T3,T3,Steve Pate,24,4
16,T3,T3,Carl Paulson,13,4
17,T3,T3,Carl Pettersson,28,4
18,T3,T3,Brett Quigley,31,4
19,T3,T3,Hidemichi Tanaka,27,4
20,T3,T3,Tommy Tolles,25,4
21,T3,T3,Bo Van Pelt,30,4
22,T3,T3,Grant Waite,29,4
23,T3,T3,Brian Watts,9,4
24,T25,T25,Michael Allen,28,3
25,T25,T25,Robert Allenby,26,3
26,T25,T25,Stephen Ames,27,3
27,T25,T25,Billy Andrade,31,3
28,T25,T25,Stuart Appleby,25,3
29,T25,T25,Aaron Baddeley,27,3
30,T25,T25,Briny Baird,30,3
31,T25,T25,Todd Barranger,1,3
32,T25,T25,Cameron Beckman,30,3
33,T25,T25,David Branshaw,30,3
34,T25,T25,Jeff Brehaut,34,3
35,T25,T25,Bart Bryant,23,3
36,T25,T25,Tom Byrum,25,3
37,T25,T25,Ángel Cabrera,8,3
38,T25,T25,Jim Carter,18,3
39,T25,T25,Tom Carter,35,3
40,T25,T25,Greg Chalmers,22,3
41,T25,T25,K.J. Choi,24,3
42,T25,T25,Daniel Chopra,33,3
43,T25,T25,Darren Clarke,16,3
44,T25,T25,José Coceres,20,3
45,T25,T25,Trevor Dodds,20,3
46,T25,T25,Jason Dufner,28,3
47,T25,T25,Ken Duke,30,3
48,T25,T25,Joe Durant,26,3
49,T25,T25,David Edwards,13,3
50,T25,T25,Danny Ellis,26,3
51,T25,T25,Niclas Fasth,22,3
52,T25,T25,Steve Flesch,31,3
53,T25,T25,Carlos Franco,27,3
