,YTD_Rounds_in_60s_Streak_RANK THIS WEEK,YTD_Rounds_in_60s_Streak_RANK LAST WEEK,YTD_Rounds_in_60s_Streak_PLAYER NAME,YTD_Rounds_in_60s_Streak_BEST STREAK
135,T123,T123,Bob Burns,3
136,T123,T123,Tom Byrum,3
137,T123,T123,Chad Campbell,3
138,T123,T123,Alex Cejka,3
139,T123,T123,Daniel Chopra,3
140,T123,T123,Stewart Cink,3
141,T123,T123,Darren Clarke,3
142,T123,T123,Russ Cochran,3
143,T123,T123,John Cook,3
144,T123,T123,Kris Cox,3
145,T123,T123,John Daly,3
146,T123,T123,Marco Dawson,3
147,T123,T123,Glen Day,3
148,T123,T123,Jay Delsing,3
149,T123,T123,David Duval,3
150,T123,T123,Joel Edwards,3
151,T123,T123,Steve Elkington,3
152,T123,T123,Danny Ellis,3
153,T123,T123,Bob Estes,3
154,T123,T123,Brad Faxon,3
155,T123,T123,Dan Forsman,3
156,T123,T123,"Jim Gallagher, Jr.",3
157,T123,T123,Robert Gamez,3
158,T123,T123,Sergio Garcia,3
159,T123,T123,Bill Haas,3
160,T123,T123,Todd Hamilton,3
161,T123,T123,Donnie Hammond,3
162,T123,T123,Dudley Hart,3
163,T123,T123,Jason Hartwick,3
164,T123,T123,J.P. Hayes,3
165,T123,T123,David Howell,3
166,T123,T123,Peter Jacobsen,3
167,T123,T123,Miguel Angel Jiménez,3
168,T123,T123,Brandt Jobe,3
169,T123,T123,Zach Johnson,3
170,T123,T123,Brian Kortan,3
171,T123,T123,Brad Lardon,3
172,T123,T123,Wayne Levi,3
173,T123,T123,Davis Love III,3
174,T123,T123,John Maginnes,3
175,T123,T123,Billy Mayfair,3
176,T123,T123,Blaine McCallister,3
177,T123,T123,Jim McGovern,3
178,T123,T123,Shaun Micheel,3
179,T123,T123,Hirofumi Miyase,3
180,T123,T123,Kevin Na,3
181,T123,T123,Arron Oberholser,3
182,T123,T123,José María Olazábal,3
183,T123,T123,Deane Pappas,3
184,T123,T123,Craig Parry,3
185,T123,T123,Steve Pate,3
186,T123,T123,Dennis Paulson,3
187,T123,T123,Carl Paulson,3
188,T123,T123,Corey Pavin,3
189,T123,T123,Steve Stricker,3
190,T123,T123,Kevin Sutherland,3
191,T123,T123,Roland Thatcher,3
192,T123,T123,Tommy Tolles,3
193,T123,T123,Bob Tway,3
194,T123,T123,Omar Uresti,3
195,T123,T123,Camilo Villegas,3
196,T123,T123,Brian Watts,3
197,T123,T123,Mark Wiebe,3
198,T123,T123,Garrett Willis,3
199,T123,T123,Mark Wilson,3
200,T123,T123,Willie Wood,3
201,T202,T202,Fulton Allem,2
202,T202,T202,Doug Barron,2
203,T202,T202,Rich Beem,2
204,T202,T202,Jim Benepe,2
205,T202,T202,Jay Don Blake,2
206,T202,T202,Guy Boros,2
207,T202,T202,Michael Bradley,2
208,T202,T202,Jeff Brehaut,2
209,T202,T202,D.J. Brigman,2
210,T202,T202,Michael Campbell,2
211,T202,T202,Jim Carter,2
212,T202,T202,Paul Casey,2
213,T202,T202,Brandel Chamblee,2
214,T202,T202,Michael Clark II,2
215,T202,T202,Chris Couch,2
216,T202,T202,Ben Curtis,2
217,T202,T202,Luke Donald,2
218,T202,T202,Ken Duke,2
219,T202,T202,David Edwards,2
220,T202,T202,Nick Flanagan,2
221,T202,T202,David Frost,2
222,T202,T202,Jim Furyk,2
223,T202,T202,Brian Gay,2
224,T202,T202,Kelly Gibson,2
225,T202,T202,Bill Glasson,2
226,T202,T202,Paul Goydos,2
227,T202,T202,Mike Grob,2
228,T202,T202,Mathias Grönberg,2
229,T202,T202,Scott Hend,2
230,T202,T202,Gabriel Hjertstedt,2
231,T202,T202,Glen Hnatiuk,2
232,T202,T202,Barry Lane,2
233,T202,T202,Ian Leggatt,2
234,T202,T202,Peter Lonard,2
235,T202,T202,Steve Lowery,2
236,T202,T202,Adam Meyer,2
237,T202,T202,Larry Mize,2
238,T202,T202,Bryce Molder,2
239,T202,T202,Colin Montgomerie,2
240,T202,T202,Patrick Moore,2
241,T202,T202,Ryan Moore,2
242,T202,T202,David Morland IV,2
243,T202,T202,Kevin Muncrief,2
244,T202,T202,David Peoples,2
245,T202,T202,Craig Perks,2
246,T202,T202,Nick Price,2
247,T202,T202,Brett Quigley,2
248,T202,T202,Chez Reavie,2
249,T202,T202,Tag Ridings,2
250,T202,T202,David Roesch,2
251,T202,T202,Brett Rumford,2
252,T202,T202,"Wes Short, Jr.",2
253,T202,T202,Craig Stadler,2
254,T202,T202,David Sutherland,2
255,T202,T202,Hal Sutton,2
256,T202,T202,Roger Tambellini,2
257,T202,T202,Hideto Tanihara,2
258,T202,T202,Tim Thelen,2
259,T202,T202,Esteban Toledo,2
260,T202,T202,Stan Utley,2
261,T202,T202,Casey Wittenberg,2
262,T202,T202,Don Yrene,2
