,Consecutive_Par_4_Birdies_RANK THIS WEEK,Consecutive_Par_4_Birdies_RANK LAST WEEK,Consecutive_Par_4_Birdies_PLAYER NAME,Consecutive_Par_4_Birdies_EVENTS,Consecutive_Par_4_Birdies_NUMBER OF HOLES
0,1,1,Vijay Singh,29,7
1,T2,T2,Stephen Ames,27,6
2,T2,T2,Briny Baird,30,6
3,T2,T2,Jay Haas,23,6
4,T2,T2,Mark Hensby,29,6
5,T2,T2,Adam Scott,16,6
6,T2,T2,Tommy Tolles,25,6
7,T2,T2,Omar Uresti,28,6
8,T9,T9,Billy Andrade,31,5
9,T9,T9,Stuart Appleby,25,5
10,T9,T9,Woody Austin,29,5
11,T9,T9,Rich Barcelo,26,5
12,T9,T9,Alex Cejka,24,5
13,T9,T9,Michael Clark II,14,5
14,T9,T9,Bob Estes,23,5
15,T9,T9,Steve Flesch,31,5
16,T9,T9,Robert Gamez,31,5
17,T9,T9,David Morland IV,27,5
18,T9,T9,Corey Pavin,23,5
19,T9,T9,David Peoples,26,5
20,T9,T9,Hideto Tanihara,3,5
21,T9,T9,Roland Thatcher,23,5
22,T9,T9,David Toms,24,5
23,T24,T24,Craig Barlow,25,4
24,T24,T24,Brian Bateman,24,4
25,T24,T24,Notah Begay III,23,4
26,T24,T24,Jason Bohn,29,4
27,T24,T24,Guy Boros,24,4
28,T24,T24,D.J. Brigman,27,4
29,T24,T24,Olin Browne,30,4
30,T24,T24,Brad Bryant,4,4
31,T24,T24,Tom Byrum,25,4
32,T24,T24,Chad Campbell,28,4
33,T24,T24,Paul Casey,11,4
34,T24,T24,K.J. Choi,24,4
35,T24,T24,Tim Clark,26,4
36,T24,T24,Darren Clarke,16,4
37,T24,T24,Chris Couch,24,4
38,T24,T24,Ben Crane,27,4
39,T24,T24,Ben Curtis,20,4
40,T24,T24,Robert Damron,28,4
41,T24,T24,Glen Day,33,4
42,T24,T24,Jason Dufner,28,4
43,T24,T24,Todd Fischer,33,4
44,T24,T24,Robin Freeman,13,4
45,T24,T24,Lucas Glover,30,4
46,T24,T24,Donnie Hammond,13,4
47,T24,T24,Mike Heinen,17,4
48,T24,T24,J.J. Henry,30,4
49,T24,T24,Charles Howell III,30,4
50,T24,T24,John Huston,20,4
51,T24,T24,Freddie Jacobson,24,4
52,T24,T24,Brandt Jobe,9,4
53,T24,T24,Per-Ulrik Johansson,12,4
54,T24,T24,Zach Johnson,30,4
55,T24,T24,Jonathan Kaye,25,4
56,T24,T24,Jerry Kelly,29,4
57,T24,T24,Cliff Kresge,33,4
58,T24,T24,Neal Lancaster,33,4
59,T24,T24,Bernhard Langer,15,4
60,T24,T24,Tom Lehman,19,4
61,T24,T24,Justin Leonard,25,4
62,T24,T24,J.L. Lewis,32,4
63,T24,T24,Hunter Mahan,30,4
64,T24,T24,Jim McGovern,11,4
65,T24,T24,Phil Mickelson,22,4
66,T24,T24,John Morgan,16,4
67,T24,T24,Kevin Na,32,4
68,T24,T24,Mark O'Meara,17,4
69,T24,T24,Arron Oberholser,23,4
70,T24,T24,Ryan Palmer,33,4
71,T24,T24,Dennis Paulson,21,4
72,T24,T24,Carl Paulson,13,4
73,T24,T24,Tom Pernice Jr.,31,4
74,T24,T24,Tag Ridings,18,4
75,T24,T24,Justin Rose,22,4
76,T24,T24,Rory Sabbatini,26,4
77,T24,T24,Gene Sauers,30,4
78,T24,T24,Patrick Sheehan,33,4
79,T24,T24,"Wes Short, Jr.",12,4
80,T24,T24,Heath Slocum,31,4
81,T24,T24,Jeff Sluman,28,4
82,T24,T24,Steve Stricker,27,4
83,T24,T24,Kevin Sutherland,27,4
84,T24,T24,Roger Tambellini,28,4
85,T24,T24,Phil Tataurangi,8,4
86,T24,T24,Kirk Triplett,24,4
87,T24,T24,Bo Van Pelt,30,4
88,T24,T24,Camilo Villegas,10,4
89,T24,T24,Grant Waite,29,4
90,T24,T24,Duffy Waldorf,26,4
91,T24,T24,Mark Wiebe,6,4
92,T24,T24,Dean Wilson,33,4
93,T24,T24,Tiger Woods,19,4
94,T95,T95,Steve Allan,33,3
95,T95,T95,Michael Allen,28,3
96,T95,T95,Robert Allenby,26,3
97,T95,T95,Tommy Armour III,28,3
98,T95,T95,Arjun Atwal,30,3
99,T95,T95,Paul Azinger,23,3
100,T95,T95,Aaron Baddeley,27,3
101,T95,T95,Aaron Barber,17,3
102,T95,T95,Ricky Barnes,7,3
103,T95,T95,Doug Barron,1,3
104,T95,T95,Pat Bates,32,3
105,T95,T95,Rich Beem,28,3
106,T95,T95,Thomas Bjørn,12,3
107,T95,T95,Jay Don Blake,14,3
108,T95,T95,Craig Bowden,30,3
109,T95,T95,Paul Bradshaw,1,3
110,T95,T95,Jeff Brehaut,34,3
111,T95,T95,Danny Briggs,28,3
112,T95,T95,Mark Brooks,31,3
113,T95,T95,Bart Bryant,23,3
