,Consecutive_Fairways_Hit_RANK THIS WEEK,Consecutive_Fairways_Hit_RANK LAST WEEK,Consecutive_Fairways_Hit_PLAYER NAME,Consecutive_Fairways_Hit_EVENTS,Consecutive_Fairways_Hit_BEST STREAK,Consecutive_Fairways_Hit_CURRENT STREAK
173,T166,T166,Jason Dufner,28,14,
174,T166,T166,Danny Ellis,26,14,
175,T166,T166,Brad Faxon,28,14,1.0
176,T166,T166,Brian Gay,32,14,1.0
177,T166,T166,Brent Geiberger,31,14,1.0
178,T166,T166,Lucas Glover,30,14,
179,T166,T166,David Gossett,25,14,
180,T166,T166,Jay Haas,23,14,1.0
181,T166,T166,Brian Harman,2,14,
182,T166,T166,Padraig Harrington,12,14,
183,T166,T166,Tim Herron,26,14,4.0
184,T166,T166,Thongchai Jaidee,5,14,
185,T166,T166,Brandt Jobe,9,14,
186,T166,T166,Ian Leggatt,5,14,5.0
187,T166,T166,Davis Love III,24,14,1.0
188,T166,T166,Adam Meyer,1,14,
189,T166,T166,Craig Parry,16,14,
190,T166,T166,Kenny Perry,23,14,2.0
191,T166,T166,Carl Pettersson,28,14,
192,T166,T166,Tag Ridings,18,14,2.0
193,T166,T166,John Riegger,17,14,1.0
194,T166,T166,Dave Rummells,1,14,14.0
195,T166,T166,Joey Sindelar,31,14,
196,T166,T166,Vijay Singh,29,14,3.0
197,T166,T166,Craig Stadler,6,14,1.0
198,T166,T166,Paul Stankowski,14,14,1.0
199,T166,T166,Roland Thatcher,23,14,2.0
200,T166,T166,Bob Tway,26,14,
201,T166,T166,Tom Watson,2,14,
202,T203,T203,Stephen Ames,27,13,1.0
203,T203,T203,Briny Baird,30,13,2.0
204,T203,T203,Bob Burns,30,13,2.0
205,T203,T203,Tom Carter,35,13,
206,T203,T203,K.J. Choi,24,13,
207,T203,T203,Stewart Cink,28,13,
208,T203,T203,Darren Clarke,16,13,3.0
209,T203,T203,Kris Cox,26,13,
210,T203,T203,Nick Faldo,6,13,2.0
211,T203,T203,Paul Goydos,2,13,
212,T203,T203,Mike Grob,13,13,3.0
213,T203,T203,S.K. Ho,4,13,
214,T203,T203,Cliff Kresge,33,13,
215,T203,T203,Steve Lowery,28,13,5.0
216,T203,T203,Ryan Palmer,33,13,1.0
217,T203,T203,Ian Poulter,9,13,6.0
218,T203,T203,Nick Price,15,13,
219,T203,T203,John Rollins,29,13,3.0
220,T203,T203,Rory Sabbatini,26,13,
221,T203,T203,Boyd Summerhays,8,13,
222,T203,T203,Vaughn Taylor,27,13,
223,T203,T203,Tommy Tolles,25,13,5.0
224,T203,T203,D.J. Trahan,1,13,2.0
225,T203,T203,Kirk Triplett,24,13,1.0
226,T203,T203,Grant Waite,29,13,
227,T203,T203,Willie Wood,9,13,
228,T203,T203,Tiger Woods,19,13,
229,T203,T203,Don Yrene,2,13,1.0
230,T203,T203,Lian-Wei Zhang,4,13,11.0
231,T232,T232,Billy Andrade,31,12,1.0
232,T232,T232,Thomas Bjørn,12,12,3.0
233,T232,T232,Michael Bradley,9,12,1.0
234,T232,T232,D.J. Brigman,27,12,3.0
235,T232,T232,Russ Cochran,25,12,
236,T232,T232,Jay Delsing,26,12,2.0
237,T232,T232,Todd Hamilton,27,12,2.0
238,T232,T232,Mark Hayes,1,12,12.0
239,T232,T232,Mike Heinen,17,12,2.0
240,T232,T232,David Howell,3,12,5.0
241,T232,T232,John Huston,20,12,1.0
242,T232,T232,Freddie Jacobson,24,12,2.0
243,T232,T232,Joel Kribel,13,12,2.0
244,T232,T232,Justin Leonard,25,12,7.0
245,T232,T232,David Lundstrom,2,12,
246,T232,T232,Jim McGovern,11,12,
247,T232,T232,Kris Moe,1,12,4.0
248,T232,T232,Colin Montgomerie,6,12,2.0
249,T232,T232,Kevin Muncrief,21,12,
250,T232,T232,Jack Nicklaus,2,12,2.0
251,T232,T232,Rod Pampling,26,12,1.0
252,T232,T232,Brenden Pappas,34,12,
253,T232,T232,Steve Pate,24,12,3.0
254,T232,T232,Carl Paulson,13,12,7.0
255,T232,T232,Brett Quigley,31,12,4.0
256,T232,T232,Steve Stricker,27,12,
257,T232,T232,Hideto Tanihara,3,12,2.0
258,T232,T232,Tim Thelen,5,12,2.0
259,T232,T232,Ted Tryba,9,12,
260,T232,T232,Mark Wiebe,6,12,
261,T232,T232,Gary Wolstenholme,1,12,
262,T263,T263,Fulton Allem,13,11,1.0
263,T263,T263,Aaron Baddeley,27,11,4.0
264,T263,T263,Michael Clark II,14,11,
265,T263,T263,Chris Couch,24,11,1.0
266,T263,T263,Niclas Fasth,22,11,
267,T263,T263,Darren Fichardt,3,11,2.0
268,T263,T263,Robin Freeman,13,11,6.0
269,T263,T263,Charley Hoffman,1,11,4.0
270,T263,T263,Per-Ulrik Johansson,12,11,1.0
271,T263,T263,Daisuke Maruyama,1,11,
272,T263,T263,John Morgan,16,11,2.0
273,T263,T263,Nick O'Hern,2,11,11.0
274,T263,T263,Dan Olsen,31,11,
275,T263,T263,Jesper Parnevik,24,11,
276,T263,T263,Sam Randolph,1,11,1.0
277,T263,T263,Chez Reavie,2,11,
278,T263,T263,Jeff Roth,2,11,
279,T263,T263,Adam Scott,16,11,1.0
280,T263,T263,Geoffrey Sisk,2,11,11.0
281,T263,T263,Craig Stevens,1,11,11.0
282,T263,T263,Andre Stolz,20,11,2.0
283,T263,T263,Phil Tataurangi,8,11,
284,T263,T263,Tjaart van der Walt,12,11,
285,T263,T263,Camilo Villegas,10,11,5.0
286,T263,T263,Matt Weibring,1,11,4.0
287,T288,T288,Joe Affrunti,3,10,1.0
288,T288,T288,Keith Clearwater,5,10,
289,T288,T288,Fred Couples,16,10,3.0
290,T288,T288,Brad Fabel,1,10,
291,T288,T288,Keith Fergus,1,10,2.0
292,T288,T288,Ed Fiori,1,10,8.0
293,T288,T288,Hiroyuki Fujita,2,10,2.0
294,T288,T288,Scott Hend,29,10,1.0
295,T288,T288,Gabriel Hjertstedt,5,10,5.0
296,T288,T288,Miguel Angel Jiménez,7,10,2.0
297,T288,T288,Bernhard Langer,15,10,
298,T288,T288,Rick Leibovich,2,10,7.0
299,T288,T288,Ryan Moore,1,10,1.0
300,T288,T288,José María Olazábal,17,10,
301,T288,T288,Jin Park,2,10,
302,T288,T288,Craig Perks,27,10,
303,T288,T288,Dean Prowse,2,10,1.0
304,T288,T288,Eduardo Romero,6,10,3.0
305,T288,T288,Brandt Snedeker,9,10,6.0
306,T288,T288,Mike Springer,10,10,1.0
307,T288,T288,Kevin Stadler,5,10,1.0
308,T288,T288,Y.E. Yang,1,10,3.0
309,T310,T310,Rich Barcelo,26,9,
310,T310,T310,Brad Bryant,4,9,
311,T310,T310,Ángel Cabrera,8,9,2.0
312,T310,T310,Trevor Dodds,20,9,1.0
313,T310,T310,David Duval,9,9,
314,T310,T310,Ernie Els,16,9,
315,T310,T310,Tim Fleming,1,9,1.0
316,T310,T310,"Jim Gallagher, Jr.",9,9,
317,T310,T310,Joakim Haeggman,5,9,
318,T310,T310,Brandon Knaub,1,9,1.0
319,T310,T310,Franklin Langham,1,9,9.0
320,T310,T310,Thomas Levet,5,9,
321,T310,T310,Paul McGinley,5,9,3.0
322,T310,T310,Andrew McLardy,3,9,
323,T310,T310,Chris Nallen,3,9,
324,T310,T310,Jyoti Randhawa,3,9,2.0
325,T310,T310,Richard Scott,1,9,9.0
326,T310,T310,Peter Senior,2,9,6.0
327,T310,T310,Mike Small,2,9,1.0
328,T310,T310,Mike Sullivan,1,9,4.0
329,T310,T310,Ian Woosnam,2,9,2.0
330,T331,T331,John Adams,1,8,1.0
331,T331,T331,Ricky Barnes,7,8,3.0
332,T331,T331,"David Berganio, Jr.",2,8,8.0
333,T331,T331,Steve Burns,1,8,
334,T331,T331,Rett Crowder,1,8,
335,T331,T331,Rod Curl,1,8,
336,T331,T331,Marco Dawson,6,8,2.0
337,T331,T331,Geoffrey Dean,3,8,
338,T331,T331,Rick Fehr,3,8,
339,T331,T331,Bob Ford,1,8,
340,T331,T331,Jason Gore,1,8,3.0
341,T331,T331,Anders Hansen,1,8,
342,T331,T331,Mike Harmon,1,8,
343,T331,T331,Mike Hulbert,8,8,2.0
344,T331,T331,Raphael Jacquelin,2,8,
345,T331,T331,Shawn Kelly,1,8,4.0
346,T331,T331,Kenny Knox,1,8,
347,T331,T331,Hank Kuehne,30,8,1.0
348,T331,T331,Casey Martin,2,8,
349,T331,T331,Jeff Martin,1,8,
350,T331,T331,Graeme McDowell,3,8,4.0
351,T331,T331,James McLean,1,8,
352,T331,T331,Kelly Mitchum,2,8,1.0
353,T331,T331,David Noll,1,8,
354,T331,T331,Mac O'Grady,1,8,4.0
355,T331,T331,Brett Paquet,1,8,1.0
356,T331,T331,Dan Pohl,3,8,2.0
357,T331,T331,D.A. Points,2,8,2.0
358,T331,T331,Don Pooley,1,8,1.0
359,T331,T331,Patrick Prince,1,8,
360,T331,T331,Miguel Rivera,1,8,
361,T331,T331,Mike Ruiz,1,8,2.0
362,T331,T331,Jerry Smith,1,8,4.0
363,T331,T331,Mike Standly,9,8,3.0
364,T331,T331,Brian Watts,9,8,
365,T366,T366,Eric Axley,1,7,
366,T366,T366,Jim Benepe,2,7,
367,T366,T366,Roy Biancalana,2,7,1.0
368,T366,T366,Desvonde Botes,1,7,
369,T366,T366,David Church,2,7,1.0
370,T366,T366,Erik Compton,2,7,2.0
371,T366,T366,John Connelly,1,7,
372,T366,T366,Ben Crenshaw,1,7,1.0
373,T366,T366,Brian Davis,7,7,1.0
374,T366,T366,Kevin Durkin,2,7,5.0
375,T366,T366,Gary Evans,1,7,
376,T366,T366,Kenneth Ferrie,1,7,
377,T366,T366,Pierre Fulke,1,7,1.0
378,T366,T366,Nick Gilliam,1,7,1.0
379,T366,T366,Jimmy Green,2,7,
380,T366,T366,Robert Hamilton,1,7,
381,T366,T366,David Hearn,1,7,
382,T366,T366,Nolan Henke,1,7,7.0
383,T366,T366,Bradley Hughes,1,7,
384,T366,T366,Pete Jordan,2,7,4.0
385,T366,T366,Greg Kraft,4,7,3.0
386,T366,T366,Jeffrey Lankford,4,7,1.0
387,T366,T366,Roger Maltbie,1,7,2.0
388,T366,T366,Rob McMillan,1,7,7.0
389,T366,T366,Bryce Molder,3,7,1.0
390,T366,T366,Alan Morin,1,7,
391,T366,T366,Sean Murphy,2,7,
392,T366,T366,Greg Norman,7,7,
393,T366,T366,Arnold Palmer,2,7,7.0
394,T366,T366,Tony Rohlik,2,7,
395,T366,T366,Matt Seppanen,1,7,2.0
396,T366,T366,Chris Stroud,1,7,
397,T366,T366,Brett Upper,2,7,4.0
398,T366,T366,Tim Weinhart,1,7,
399,T366,T366,Stuart Wilson,1,7,1.0
400,T401,T401,Tommy Aaron,1,6,1.0
401,T401,T401,John Aber,1,6,2.0
402,T401,T401,JC Anderson,1,6,3.0
403,T401,T401,Scott Barr,1,6,1.0
404,T401,T401,Doug Barron,1,6,3.0
405,T401,T401,John Bermel,1,6,
406,T401,T401,George Bryan,1,6,5.0
407,T401,T401,George Burns,1,6,6.0
408,T401,T401,Michael Campbell,6,6,
409,T401,T401,Dinesh Chand,1,6,2.0
410,T401,T401,Tim Conley,1,6,
411,T401,T401,Jeff Coston,1,6,3.0
412,T401,T401,Charleton Dechert,1,6,1.0
413,T401,T401,Scott Dunlap,1,6,2.0
414,T401,T401,John Ellis,1,6,
415,T401,T401,David Faught,2,6,
416,T401,T401,Raymond Floyd,2,6,3.0
417,T401,T401,Mark Foster,1,6,1.0
418,T401,T401,Scott Harrington,1,6,6.0
419,T401,T401,Jason Hartwick,2,6,1.0
420,T401,T401,Brad Hauer,2,6,6.0
421,T401,T401,Tetsuji Hiratsuka,4,6,
422,T401,T401,David Howser,1,6,2.0
423,T401,T401,Paul Lawrie,5,6,
424,T401,T401,William Link IV,1,6,1.0
425,T401,T401,Parker McLachlin,1,6,
426,T401,T401,Brett Melton,1,6,
427,T401,T401,Bob Mucha,1,6,6.0
428,T401,T401,Grant Muller,1,6,2.0
429,T401,T401,Jamie Neher,1,6,
430,T401,T401,Mike Northern,1,6,
431,T401,T401,David Ogrin,2,6,
432,T401,T401,"Ron Philo, Jr.",2,6,
433,T401,T401,Jamie Rogers,1,6,
434,T401,T401,Jim Rutledge,1,6,3.0
435,T401,T401,Derek Sanders,1,6,4.0
436,T401,T401,Mike Schuchart,1,6,3.0
437,T401,T401,Paul Sheehan,1,6,1.0
438,T401,T401,Marcel Siem,1,6,
439,T401,T401,Bruce Smith,1,6,2.0
440,T401,T401,Kevin Streelman,1,6,1.0
441,T401,T401,Daniel Sugrue,1,6,
442,T401,T401,Steven Tate,1,6,2.0
443,T401,T401,Ricky Touma,1,6,
444,T401,T401,Darren Wallace,1,6,2.0
445,T401,T401,Paul Wesselingh,1,6,2.0
446,T401,T401,Tim Wilkinson,1,6,1.0
447,T401,T401,Fuzzy Zoeller,1,6,1.0
448,T449,T449,Carl Alexander,1,5,5.0
449,T449,T449,Oscar Álvarez,1,5,
450,T449,T449,Ty Armstrong,1,5,1.0
451,T449,T449,Mike Baker,2,5,
452,T449,T449,Ramon Bescansa,1,5,1.0
453,T449,T449,Phil Blackmar,1,5,
454,T449,T449,Paul Broadhurst,1,5,2.0
455,T449,T449,Christian Cévaër,1,5,
456,T449,T449,Robert Deruntz,1,5,1.0
457,T449,T449,John Douma,2,5,2.0
458,T449,T449,Brad Elder,1,5,
459,T449,T449,Gary Emerson,1,5,
460,T449,T449,Kim Felton,1,5,1.0
461,T449,T449,Alastair Forsyth,1,5,2.0
462,T449,T449,Nathan Fritz,1,5,1.0
463,T449,T449,Kevin Giancola,1,5,
464,T449,T449,Todd Gleaton,2,5,
465,T449,T449,Tom Gleeton,1,5,1.0
466,T449,T449,Jeff Gove,1,5,
467,T449,T449,Quinn Griffing,1,5,5.0
468,T449,T449,Uly Grisette,1,5,1.0
469,T449,T449,Bradley Heaven,3,5,
470,T449,T449,Chris Heintz,1,5,
471,T449,T449,David Ishii,1,5,2.0
472,T449,T449,Toshi Izawa,3,5,1.0
473,T449,T449,Clint Jensen,1,5,
474,T449,T449,Bobby Kalinowski,1,5,
475,T449,T449,Takashi Kamiyama,1,5,2.0
476,T449,T449,Tom Kite,1,5,
477,T449,T449,Derek Lamely,1,5,
478,T449,T449,Spencer Levin,1,5,4.0
479,T449,T449,Sandy Lyle,2,5,2.0
480,T449,T449,Bryant MacKellar,1,5,
481,T449,T449,Joey Maxon,1,5,
482,T449,T449,Jon Mills,1,5,
483,T449,T449,Yusaku Miyazato,1,5,
484,T449,T449,Danny Mulhearn,1,5,5.0
485,T449,T449,Tatsuaki Nakamura,1,5,
486,T449,T449,Andy Oldcorn,1,5,
487,T449,T449,Jay Overton,1,5,
488,T449,T449,Loren Personett,1,5,1.0
489,T449,T449,Del Ponchock,1,5,
490,T449,T449,Larry Rinker,2,5,
491,T449,T449,David Roesch,2,5,
492,T449,T449,Brent Schwarzrock,1,5,
493,T449,T449,John Shawver,1,5,
494,T449,T449,Nathan Smith,2,5,
495,T449,T449,Steve Sokol,1,5,
496,T449,T449,"Dave Stockton, Jr.",1,5,3.0
497,T449,T449,Curtis Strange,4,5,
498,T449,T449,Chip Sullivan,1,5,5.0
499,T449,T449,Mario Tiziani,1,5,1.0
500,T449,T449,Vance Veazey,1,5,
501,T449,T449,Jimmy Walker,1,5,
502,T449,T449,JJ Wall,1,5,
503,T449,T449,Heath Wassem,1,5,1.0
504,T449,T449,Bubba Watson,1,5,
505,T449,T449,Ryan Welborn,1,5,5.0
506,T449,T449,Brian Wilson,1,5,2.0
507,T449,T449,Dean Wilson,1,5,2.0
508,T449,T449,Eli Zackheim,1,5,1.0
509,T510,T510,Lonny Alexander,1,4,
510,T510,T510,Todd Barranger,1,4,
511,T510,T510,Michael Beard,1,4,
512,T510,T510,Benoit Beisser,1,4,4.0
513,T510,T510,Chris Botsford,1,4,
514,T510,T510,George Bradford,1,4,4.0
515,T510,T510,Bill Britton,2,4,1.0
516,T510,T510,GW Cable,1,4,
517,T510,T510,Jason Caron,1,4,
518,T510,T510,Nick Cassini,1,4,
519,T510,T510,Jonathan Cheetham,1,4,
520,T510,T510,Andy Crain,1,4,3.0
521,T510,T510,Patrick Damron,1,4,1.0
522,T510,T510,Brian Dixon,1,4,
523,T510,T510,Simon Dyson,1,4,
524,T510,T510,Dave Eichelberger,1,4,2.0
525,T510,T510,Martin Erlandsson,1,4,1.0
526,T510,T510,Steve Friesen,1,4,
527,T510,T510,Edward Fryatt,1,4,1.0
528,T510,T510,Marc Girouard,1,4,2.0
529,T510,T510,Ricardo Gonzalez,3,4,1.0
530,T510,T510,Steve Gotsche,1,4,
531,T510,T510,Scott Gutschewski,1,4,2.0
532,T510,T510,Kevin Haefner,1,4,
533,T510,T510,Gary Hallberg,2,4,
534,T510,T510,Peter Hedblom,1,4,2.0
535,T510,T510,Hale Irwin,1,4,2.0
536,T510,T510,Brendan Jones,3,4,2.0
537,T510,T510,James Kingston,1,4,2.0
538,T510,T510,Kenichi Kuboya,1,4,
539,T510,T510,Maarten Lafeber,1,4,3.0
540,T510,T510,Jason Laing,1,4,
541,T510,T510,Adam Le Vesconte,1,4,
542,T510,T510,David Lebeck,1,4,
543,T510,T510,Gary March,1,4,4.0
544,T510,T510,Peter O'Malley,1,4,1.0
545,T510,T510,Mårten Olander,1,4,2.0
546,T510,T510,Leif Olson,1,4,2.0
547,T510,T510,Sean Pacetti,1,4,
548,T510,T510,Zeb Patten,1,4,2.0
549,T510,T510,Michael Pearson,1,4,1.0
550,T510,T510,Brett Rumford,1,4,
551,T510,T510,Akio Sadakata,1,4,2.0
552,T510,T510,Alan Schulte,1,4,2.0
553,T510,T510,Jim Schuman,1,4,4.0
554,T510,T510,Ian Spencer,1,4,
555,T510,T510,Sven Struver,2,4,1.0
556,T510,T510,Brad Sutterfield,1,4,
557,T510,T510,Robert Thompson,1,4,1.0
558,T510,T510,Tim Tims,1,4,
559,T510,T510,Andrew Tschudin,1,4,4.0
560,T510,T510,Steve Vecellio,1,4,
561,T510,T510,Johnson Wagner,1,4,1.0
562,T510,T510,Simon Wakefield,1,4,2.0
563,T510,T510,Charles Warren,1,4,1.0
564,T510,T510,Nick Watney,1,4,2.0
565,T510,T510,Scott Weatherly,1,4,1.0
566,T510,T510,Sean Whiffin,1,4,1.0
567,T510,T510,Michelle Wie,1,4,2.0
568,T510,T510,Chris Winkel,1,4,
569,T510,T510,Richard Zokol,1,4,2.0
570,T571,T571,Bob Ackerman,1,3,3.0
571,T571,T571,Lewis Atkinson,1,3,1.0
572,T571,T571,Mike Austin,1,3,
573,T571,T571,Dirk Ayers,1,3,
574,T571,T571,Frank Bensel,1,3,
575,T571,T571,David Branham,1,3,
576,T571,T571,Charlie Brown,1,3,
577,T571,T571,Andrew Buckle,1,3,1.0
578,T571,T571,Bob Byman,1,3,
579,T571,T571,Bobby Cochran,1,3,1.0
580,T571,T571,Dennis Colligan,1,3,3.0
581,T571,T571,Charles Coody,1,3,1.0
582,T571,T571,Cameron Doan,1,3,
583,T571,T571,Craig Doell,1,3,2.0
584,T571,T571,Mike Donald,1,3,
585,T571,T571,John Elliott,1,3,
586,T571,T571,Jamie Elliott,1,3,1.0
587,T571,T571,Sean English,1,3,2.0
588,T571,T571,Neil Evans,1,3,
589,T571,T571,Mark Evenson,1,3,1.0
590,T571,T571,Robert Garrigus,1,3,
591,T571,T571,Derek Gillespie,1,3,3.0
592,T571,T571,Mathew Goggin,1,3,
593,T571,T571,Frank Graziosa,1,3,
