,YTD_Par_or_Better_Streak_RANK THIS WEEK,YTD_Par_or_Better_Streak_RANK LAST WEEK,YTD_Par_or_Better_Streak_PLAYER NAME,YTD_Par_or_Better_Streak_NUMBER OF ROUNDS
110,T91,T91,Vaughn Taylor,9
111,T91,T91,Roland Thatcher,9
112,T91,T91,Omar Uresti,9
113,T91,T91,Mike Weir,9
114,T115,T115,Stuart Appleby,8
115,T115,T115,Tommy Armour III,8
116,T115,T115,Woody Austin,8
117,T115,T115,Rich Beem,8
118,T115,T115,Notah Begay III,8
119,T115,T115,Ángel Cabrera,8
120,T115,T115,K.J. Choi,8
121,T115,T115,Tim Clark,8
122,T115,T115,Darren Clarke,8
123,T115,T115,Jay Delsing,8
124,T115,T115,Chris DiMarco,8
125,T115,T115,Joe Durant,8
126,T115,T115,Brad Faxon,8
127,T115,T115,Fred Funk,8
128,T115,T115,Paul Goydos,8
129,T115,T115,Tim Herron,8
130,T115,T115,Brandt Jobe,8
131,T115,T115,Bernhard Langer,8
132,T115,T115,Hunter Mahan,8
133,T115,T115,Billy Mayfair,8
134,T115,T115,Blaine McCallister,8
135,T115,T115,Shaun Micheel,8
136,T115,T115,Mark O'Meara,8
137,T115,T115,Dan Olsen,8
138,T115,T115,Phillip Price,8
139,T115,T115,Jeff Sluman,8
140,T115,T115,Kevin Sutherland,8
141,T115,T115,Stan Utley,8
142,T115,T115,Bo Van Pelt,8
143,T115,T115,Grant Waite,8
144,T115,T115,Lee Westwood,8
145,T146,T146,Aaron Baddeley,7
146,T146,T146,Michael Bradley,7
147,T146,T146,David Branshaw,7
148,T146,T146,Brad Bryant,7
149,T146,T146,Bob Burns,7
150,T146,T146,Paul Casey,7
151,T146,T146,José Coceres,7
152,T146,T146,Robert Damron,7
153,T146,T146,Marco Dawson,7
154,T146,T146,Steve Elkington,7
155,T146,T146,Dan Forsman,7
156,T146,T146,David Frost,7
157,T146,T146,Bill Glasson,7
158,T146,T146,J.P. Hayes,7
159,T146,T146,Brian Henninger,7
160,T146,T146,Glen Hnatiuk,7
161,T146,T146,J.L. Lewis,7
162,T146,T146,Steve Lowery,7
163,T146,T146,Jeff Maggert,7
164,T146,T146,Larry Mize,7
165,T146,T146,David Peoples,7
166,T146,T146,Tom Pernice Jr.,7
167,T146,T146,Brett Quigley,7
168,T146,T146,Tag Ridings,7
169,T146,T146,John Senden,7
170,T146,T146,Esteban Toledo,7
171,T146,T146,Tommy Tolles,7
172,T146,T146,Bob Tway,7
173,T146,T146,Jay Williamson,7
174,T146,T146,Dean Wilson,7
175,T176,T176,Robert Allenby,6
176,T176,T176,Arjun Atwal,6
177,T176,T176,Aaron Barber,6
178,T176,T176,Pat Bates,6
179,T176,T176,Thomas Bjørn,6
180,T176,T176,Jeff Brehaut,6
181,T176,T176,D.J. Brigman,6
182,T176,T176,Jim Carter,6
183,T176,T176,Luke Donald,6
184,T176,T176,Ken Duke,6
185,T176,T176,David Duval,6
186,T176,T176,David Edwards,6
187,T176,T176,Danny Ellis,6
188,T176,T176,Niclas Fasth,6
189,T176,T176,Donnie Hammond,6
190,T176,T176,Dudley Hart,6
191,T176,T176,Scott Hend,6
192,T176,T176,Tripp Isenhour,6
193,T176,T176,Wayne Levi,6
194,T176,T176,Spike McRoy,6
195,T176,T176,Kevin Na,6
196,T176,T176,Deane Pappas,6
197,T176,T176,Jean-Francois Remesy,6
198,T176,T176,Tom Scherrer,6
199,T176,T176,Mike Springer,6
200,T176,T176,Garrett Willis,6
201,T202,T202,Rich Barcelo,5
202,T202,T202,Jay Don Blake,5
203,T202,T202,Guy Boros,5
204,T202,T202,Mark Brooks,5
205,T202,T202,Alex Cejka,5
206,T202,T202,Michael Clark II,5
207,T202,T202,John Cook,5
208,T202,T202,Kris Cox,5
209,T202,T202,Keith Fergus,5
210,T202,T202,Robin Freeman,5
211,T202,T202,Mike Grob,5
212,T202,T202,Bill Haas,5
213,T202,T202,Padraig Harrington,5
214,T202,T202,Matt Hendrix,5
215,T202,T202,Cliff Kresge,5
216,T202,T202,Matt Kuchar,5
217,T202,T202,Len Mattiace,5
218,T202,T202,Andrew McLardy,5
219,T202,T202,Rocco Mediate,5
220,T202,T202,Kevin Muncrief,5
221,T202,T202,Steve Pate,5
222,T202,T202,Gene Sauers,5
223,T202,T202,Scott Simpson,5
224,T202,T202,Craig Stadler,5
225,T202,T202,Hal Sutton,5
226,T202,T202,Tjaart van der Walt,5
227,T202,T202,Brian Watts,5
228,T202,T202,Mark Wiebe,5
229,T202,T202,Mark Wilson,5
230,T202,T202,Don Yrene,5
231,T232,T232,Tim Conley,4
232,T232,T232,Chris Couch,4
233,T232,T232,Ben Curtis,4
234,T232,T232,Joel Edwards,4
235,T232,T232,Hiroyuki Fujita,4
236,T232,T232,"Jim Gallagher, Jr.",4
237,T232,T232,Richard Green,4
238,T232,T232,Jason Hartwick,4
239,T232,T232,Mike Heinen,4
240,T232,T232,Gabriel Hjertstedt,4
241,T232,T232,David Howell,4
242,T232,T232,Trevor Immelman,4
243,T232,T232,Per-Ulrik Johansson,4
244,T232,T232,Joel Kribel,4
245,T232,T232,Barry Lane,4
246,T232,T232,Brock Mackenzie,4
247,T232,T232,John Maginnes,4
248,T232,T232,Jim McGovern,4
249,T232,T232,James McLean,4
250,T232,T232,Kelly Mitchum,4
251,T232,T232,Hirofumi Miyase,4
252,T232,T232,Patrick Moore,4
253,T232,T232,John Morse,4
254,T232,T232,David Ogrin,4
255,T232,T232,Craig Parry,4
256,T232,T232,Carl Paulson,4
257,T232,T232,Nick Price,4
258,T232,T232,Akio Sadakata,4
259,T232,T232,Mike Small,4
260,T232,T232,Kevin Stadler,4
261,T232,T232,Andre Stolz,4
262,T232,T232,Mike Sullivan,4
263,T232,T232,David Sutherland,4
264,T232,T232,Roger Tambellini,4
265,T232,T232,Hideto Tanihara,4
266,T232,T232,Tim Thelen,4
267,T232,T232,Ted Tryba,4
268,T232,T232,Camilo Villegas,4
269,T232,T232,Casey Wittenberg,4
270,T232,T232,Willie Wood,4
271,T272,T272,Fulton Allem,3
272,T272,T272,Ricky Barnes,3
273,T272,T272,Jim Benepe,3
274,T272,T272,Michael Campbell,3
275,T272,T272,Erik Compton,3
276,T272,T272,Brian Davis,3
277,T272,T272,Trevor Dodds,3
278,T272,T272,Keiichiro Fukabori,3
279,T272,T272,Kelly Gibson,3
280,T272,T272,David Gossett,3
281,T272,T272,Ken Green,3
282,T272,T272,Charley Hoffman,3
283,T272,T272,Miguel Angel Jiménez,3
284,T272,T272,Brian Kortan,3
285,T272,T272,Kenichi Kuboya,3
286,T272,T272,Brad Lardon,3
287,T272,T272,Ian Leggatt,3
288,T272,T272,Thomas Levet,3
289,T272,T272,Casey Martin,3
290,T272,T272,Adam Meyer,3
291,T272,T272,Chris Nallen,3
292,T272,T272,Sean Pacetti,3
293,T272,T272,Dave Rummells,3
294,T272,T272,Peter Senior,3
295,T272,T272,Mike Standly,3
296,T272,T272,Boyd Summerhays,3
297,T298,T298,Doug Barron,2
298,T298,T298,Michael Beard,2
299,T298,T298,"David Berganio, Jr.",2
300,T298,T298,Desvonde Botes,2
301,T298,T298,Bill Britton,2
302,T298,T298,Brandel Chamblee,2
303,T298,T298,John Douma,2
304,T298,T298,Scott Drummond,2
305,T298,T298,Kevin Durkin,2
306,T298,T298,Gary Emerson,2
307,T298,T298,Nick Faldo,2
308,T298,T298,Rick Fehr,2
309,T298,T298,Darren Fichardt,2
310,T298,T298,Nick Flanagan,2
311,T298,T298,Steve Friesen,2
312,T298,T298,Nick Gilliam,2
313,T298,T298,Ricardo Gonzalez,2
314,T298,T298,Joakim Haeggman,2
315,T298,T298,S.K. Ho,2
316,T298,T298,Mike Hulbert,2
317,T298,T298,David Ishii,2
318,T298,T298,Thongchai Jaidee,2
319,T298,T298,Bobby Kalinowski,2
320,T298,T298,Franklin Langham,2
321,T298,T298,Edward Loar,2
322,T298,T298,Paul McGinley,2
323,T298,T298,Bryce Molder,2
324,T298,T298,Colin Montgomerie,2
325,T298,T298,Ryan Moore,2
326,T298,T298,Greg Norman,2
327,T298,T298,Nick O'Hern,2
328,T298,T298,Andy Oldcorn,2
329,T298,T298,Don Pooley,2
330,T298,T298,Ian Poulter,2
331,T298,T298,Patrick Prince,2
332,T298,T298,Chez Reavie,2
333,T298,T298,David Roesch,2
334,T298,T298,Jeff Roth,2
335,T298,T298,Mike Ruiz,2
336,T298,T298,Brett Rumford,2
337,T298,T298,Matt Seppanen,2
338,T298,T298,Brandt Snedeker,2
339,T298,T298,Chris Stroud,2
340,T298,T298,Chip Sullivan,2
341,T298,T298,Phil Tataurangi,2
342,T298,T298,Vance Veazey,2
343,T298,T298,Stuart Wilson,2
344,T298,T298,Lian-Wei Zhang,2
