,Proximity_to_Hole_from_10-20_yards_RANK THIS WEEK,Proximity_to_Hole_from_10-20_yards_RANK LAST WEEK,Proximity_to_Hole_from_10-20_yards_PLAYER NAME,Proximity_to_Hole_from_10-20_yards_ROUNDS,Proximity_to_Hole_from_10-20_yards_AVG DTP,Proximity_to_Hole_from_10-20_yards_TOTAL DISTANCE (FEET),Proximity_to_Hole_from_10-20_yards_# OF SHOTS,Proximity_to_Hole_from_10-20_yards_SCRAMBLING RANK
42,T37,T37,Matt Jones,53,"6' 6""",920.8330000000001,142,61
43,T37,T37,J.J. Killeen,101,"6' 6""",1991.6670000000001,308,28
44,T37,T37,Matt Kuchar,86,"6' 6""",1474.6670000000001,228,7
45,T37,T37,Ian Poulter,57,"6' 6""",934.0,143,2
46,T37,T37,Rory Sabbatini,84,"6' 6""",1450.4170000000001,222,55
47,T37,T37,Camilo Villegas,79,"6' 6""",1238.25,190,151
48,T37,T37,Charlie Wi,86,"6' 6""",1581.4170000000001,244,45
49,T50,T50,Ernie Els,80,"6' 7""",1365.0829999999999,208,24
50,T50,T50,David Hearn,95,"6' 7""",1747.5,264,23
51,T50,T50,Spencer Levin,81,"6' 7""",1555.6670000000001,237,82
52,T50,T50,Phil Mickelson,79,"6' 7""",1240.917,189,16
53,T50,T50,Carl Pettersson,92,"6' 7""",1672.1670000000001,253,30
54,T50,T50,Cameron Tringale,88,"6' 7""",1396.3329999999999,212,52
55,T56,T56,Gavin Coles,72,"6' 8""",1113.25,168,38
56,T56,T56,Chris DiMarco,83,"6' 8""",1592.0,239,103
57,T56,T56,Trevor Immelman,76,"6' 8""",1262.25,190,109
58,T56,T56,Pat Perez,81,"6' 8""",1353.6670000000001,204,14
59,T56,T56,Charl Schwartzel,56,"6' 8""",863.1669999999999,130,50
60,T56,T56,Kyle Stanley,86,"6' 8""",1562.75,234,173
61,T56,T56,Y.E. Yang,64,"6' 8""",1179.25,176,87
62,T63,T63,Jonathan Byrd,69,"6' 9""",1030.5,152,56
63,T63,T63,J.B. Holmes,90,"6' 9""",1773.6670000000001,262,125
64,T63,T63,Justin Leonard,79,"6' 9""",1352.9170000000001,201,44
65,T63,T63,Bryce Molder,83,"6' 9""",1234.833,184,20
66,T63,T63,Vaughn Taylor,81,"6' 9""",1232.083,183,116
67,T63,T63,Josh Teater,97,"6' 9""",1783.8329999999999,265,119
68,T69,T69,Stephen Ames,54,"6' 10""",828.0830000000001,121,112
69,T69,T69,Stuart Appleby,75,"6' 10""",1385.75,204,29
70,T69,T69,Michael Bradley,63,"6' 10""",1020.5,149,156
71,T69,T69,James Driscoll,83,"6' 10""",1488.3329999999999,217,153
72,T69,T69,Rickie Fowler,84,"6' 10""",1439.25,211,106
73,T69,T69,Billy Horschel,63,"6' 10""",915.0,134,36
74,T69,T69,John Huh,99,"6' 10""",1744.4170000000001,256,134
75,T69,T69,Troy Kelly,68,"6' 10""",1147.167,167,46
76,T69,T69,Rory McIlroy,60,"6' 10""",896.5,132,33
77,T69,T69,Scott Piercy,95,"6' 10""",1811.8329999999999,266,35
78,T69,T69,John Rollins,81,"6' 10""",1499.5,220,80
79,T69,T69,Kevin Streelman,89,"6' 10""",1440.75,211,77
80,T69,T69,Boo Weekley,74,"6' 10""",1247.083,182,168
81,T82,T82,Aaron Baddeley,73,"6' 11""",1426.75,206,37
82,T82,T82,Ángel Cabrera,54,"6' 11""",806.5830000000001,116,188
83,T82,T82,Miguel Angel Carballo,73,"6' 11""",1215.583,175,178
84,T82,T82,Bud Cauley,99,"6' 11""",1828.75,266,8
85,T82,T82,Daniel Chopra,55,"6' 11""",1009.1669999999999,146,165
86,T82,T82,Ryuji Imada,78,"6' 11""",1514.0,220,74
87,T82,T82,Adam Scott,59,"6' 11""",835.4169999999999,121,128
88,T82,T82,Henrik Stenson,51,"6' 11""",790.5830000000001,114,47
89,T90,T90,Tommy Biershenk,74,"7' 0""",1339.3329999999999,192,184
90,T90,T90,Jason Bohn,81,"7' 0""",1665.6670000000001,239,119
91,T90,T90,Keegan Bradley,90,"7' 0""",1457.5,209,91
92,T90,T90,Kevin Chappell,91,"7' 0""",1646.0,236,83
93,T90,T90,Ken Duke,104,"7' 0""",2097.167,300,26
94,T90,T90,Harrison Frazar,56,"7' 0""",1127.083,161,155
95,T90,T90,Chris Kirk,93,"7' 0""",1766.25,253,71
96,T90,T90,Martin Laird,77,"7' 0""",1366.5829999999999,196,125
97,T90,T90,David Mathis,83,"7' 0""",1624.1670000000001,232,85
98,T90,T90,Billy Mayfair,90,"7' 0""",1639.0,233,15
99,T90,T90,William McGirt,96,"7' 0""",1654.3329999999999,236,59
100,T90,T90,Sean O'Hair,84,"7' 0""",1590.8329999999999,228,121
101,T90,T90,Nick Watney,97,"7' 0""",1572.9170000000001,224,141
102,T103,T103,Ricky Barnes,92,"7' 1""",1670.5829999999999,236,148
103,T103,T103,Hunter Haas,69,"7' 1""",1418.0,200,142
104,T103,T103,Hunter Mahan,88,"7' 1""",1250.583,176,157
105,T103,T103,Geoff Ogilvy,73,"7' 1""",1405.5,199,6
106,T103,T103,Rod Pampling,88,"7' 1""",1432.8329999999999,203,98
107,T108,T108,Tim Clark,60,"7' 2""",966.5830000000001,135,79
108,T108,T108,Matt Every,80,"7' 2""",1232.333,171,67
109,T108,T108,Tom Gillis,75,"7' 2""",1673.0,234,68
110,T108,T108,Mathew Goggin,65,"7' 2""",1331.5829999999999,186,105
111,T108,T108,Brandt Jobe,57,"7' 2""",1091.917,152,157
112,T108,T108,Dustin Johnson,70,"7' 2""",1217.75,169,32
113,T108,T108,Colt Knost,79,"7' 2""",1353.8329999999999,189,140
114,T108,T108,George McNeill,85,"7' 2""",1680.5829999999999,235,96
115,T108,T108,Kevin Na,80,"7' 2""",1454.25,204,21
116,T108,T108,Ryan Palmer,81,"7' 2""",1793.25,249,73
117,T108,T108,D.A. Points,88,"7' 2""",1776.8329999999999,249,112
118,T108,T108,Andres Romero,68,"7' 2""",1443.1670000000001,201,124
119,T108,T108,Steve Stricker,73,"7' 2""",912.1669999999999,128,34
120,T108,T108,Mark Wilson,84,"7' 2""",1442.0,201,84
121,T122,T122,Cameron Beckman,81,"7' 3""",1606.1670000000001,221,170
122,T122,T122,Martin Flores,95,"7' 3""",1828.6670000000001,251,47
123,T122,T122,Stephen Gangluff,57,"7' 3""",1103.083,153,166
124,T122,T122,Nathan Green,73,"7' 3""",1267.0,175,88
125,T122,T122,J.J. Henry,93,"7' 3""",1353.5829999999999,187,89
126,T122,T122,Louis Oosthuizen,65,"7' 3""",1088.833,150,137
127,T122,T122,Chez Reavie,83,"7' 3""",1591.1670000000001,219,111
128,T122,T122,John Senden,81,"7' 3""",1146.167,158,94
129,T130,T130,Erik Compton,81,"7' 4""",1529.0829999999999,209,161
130,T130,T130,Brendon de Jonge,115,"7' 4""",2287.083,312,59
131,T130,T130,Harris English,98,"7' 4""",1930.9170000000001,264,159
132,T130,T130,Charles Howell III,98,"7' 4""",1543.9170000000001,211,118
133,T130,T130,Davis Love III,64,"7' 4""",1038.167,142,147
134,T130,T130,Heath Slocum,93,"7' 4""",1557.8329999999999,213,70
135,T130,T130,Jimmy Walker,101,"7' 4""",2005.1670000000001,274,78
136,T137,T137,Sung Kang,75,"7' 5""",1615.25,218,144
137,T137,T137,Jason Kokrak,79,"7' 5""",1359.6670000000001,184,115
138,T137,T137,Derek Lamely,64,"7' 5""",1140.667,154,95
139,T137,T137,Garth Mulroy,59,"7' 5""",1005.6669999999999,135,180
140,T137,T137,Greg Owen,90,"7' 5""",1649.3329999999999,222,154
141,T137,T137,"Ted Potter, Jr.",77,"7' 5""",1527.9170000000001,205,132
142,T137,T137,Vijay Singh,99,"7' 5""",1927.6670000000001,261,43
143,T137,T137,Scott Stallings,78,"7' 5""",1588.1670000000001,213,175
144,T145,T145,Stewart Cink,71,"7' 6""",1173.833,156,169
145,T145,T145,John Merrick,83,"7' 6""",1664.1670000000001,222,146
146,T145,T145,Patrick Sheehan,58,"7' 6""",1141.667,152,131
147,T145,T145,Brendan Steele,77,"7' 6""",1405.4170000000001,187,135
148,T145,T145,Bo Van Pelt,84,"7' 6""",1545.6670000000001,206,130
149,T150,T150,Arjun Atwal,79,"7' 7""",1639.1670000000001,217,137
150,T150,T150,Matt Bettencourt,80,"7' 7""",1658.6670000000001,219,179
151,T150,T150,Chad Campbell,84,"7' 7""",1813.1670000000001,238,145
152,T150,T150,Will Claxton,99,"7' 7""",2103.333,276,102
153,T150,T150,Chris Couch,61,"7' 7""",1335.5,177,72
154,T150,T150,Tommy Gainey,98,"7' 7""",2311.917,305,162
155,T150,T150,Richard Lee,71,"7' 7""",1218.75,160,143
156,T150,T150,Dicky Pride,62,"7' 7""",1243.833,164,93
157,T150,T150,Kevin Stadler,85,"7' 7""",1674.8329999999999,221,58
158,T150,T150,Bubba Watson,68,"7' 7""",1215.417,160,110
159,T160,T160,Blake Adams,107,"7' 8""",1940.5829999999999,254,123
160,T160,T160,Sangmoon Bae,81,"7' 8""",1544.4170000000001,201,182
161,T160,T160,Kyle Reifers,86,"7' 8""",1609.25,210,100
162,T160,T160,Daniel Summerhays,81,"7' 8""",1556.5829999999999,202,122
163,T160,T160,D.J. Trahan,73,"7' 8""",1450.8329999999999,189,164
164,T160,T160,Jhonattan Vegas,77,"7' 8""",1446.5829999999999,188,187
165,T166,T166,Scott Dunlap,57,"7' 9""",1008.5,130,65
166,T166,T166,Billy Hurley III,70,"7' 9""",1338.5829999999999,173,90
167,T166,T166,Graeme McDowell,55,"7' 9""",798.1669999999999,103,177
168,T169,T169,Ryo Ishikawa,54,"7' 10""",947.75,121,152
169,T169,T169,Troy Matteson,100,"7' 10""",2110.417,269,114
170,171,171,Ben Curtis,62,"7' 11""",1095.333,139,66
171,T172,T172,Graham DeLaet,79,"8' 0""",1775.1670000000001,221,86
172,T172,T172,Charley Hoffman,88,"8' 0""",1879.0,234,181
173,T172,T172,Edward Loar,59,"8' 0""",1188.417,148,190
174,T172,T172,Ryan Moore,89,"8' 0""",1974.0,248,107
175,T172,T172,Lee Westwood,60,"8' 0""",963.1669999999999,121,191
176,T172,T172,Steve Wheatcroft,56,"8' 0""",838.6669999999999,105,101
177,T178,T178,Bobby Gates,87,"8' 1""",1979.4170000000001,246,127
178,T178,T178,Jeff Maggert,83,"8' 1""",1995.8329999999999,247,64
179,T178,T178,Alexandre Rocha,62,"8' 1""",1153.667,143,160
180,T178,T178,Brendon Todd,78,"8' 1""",1550.9170000000001,191,129
181,T182,T182,Robert Allenby,76,"8' 2""",1751.3329999999999,214,183
182,T182,T182,Kris Blanks,65,"8' 2""",1653.8329999999999,203,149
183,T182,T182,Roland Thatcher,55,"8' 2""",1036.333,127,186
184,T182,T182,Gary Woodland,70,"8' 2""",1425.1670000000001,175,171
185,186,186,Charlie Beljan,61,"8' 4""",1071.667,128,167
186,187,187,Robert Garrigus,89,"8' 5""",1953.3329999999999,231,133
187,188,188,Michael Thompson,80,"8' 7""",1578.1670000000001,183,136
188,189,189,Johnson Wagner,88,"8' 8""",1859.8329999999999,215,104
189,190,190,John Daly,50,"8' 9""",1158.167,132,174
190,191,191,Kyle Thompson,51,"9' 2""",992.0,108,189
