,Proximity_to_Hole_from_20-30_yards_RANK THIS WEEK,Proximity_to_Hole_from_20-30_yards_RANK LAST WEEK,Proximity_to_Hole_from_20-30_yards_PLAYER NAME,Proximity_to_Hole_from_20-30_yards_ROUNDS,Proximity_to_Hole_from_20-30_yards_AVG DTP,Proximity_to_Hole_from_20-30_yards_TOTAL DISTANCE (FEET),Proximity_to_Hole_from_20-30_yards_# OF SHOTS,Proximity_to_Hole_from_20-30_yards_SCRAMBLING RANK
40,T40,T40,John Daly,50,"8' 8""",530.75,61,174
41,T40,T40,George McNeill,85,"8' 8""",1037.75,120,96
42,T43,T43,Matt Bettencourt,80,"8' 9""",976.6669999999999,112,179
43,T43,T43,Mark Wilson,84,"8' 9""",897.3330000000001,103,84
44,T45,T45,Bill Haas,79,"8' 10""",920.5,104,27
45,T45,T45,John Huh,99,"8' 10""",1145.083,130,134
46,T45,T45,Jerry Kelly,84,"8' 10""",1026.667,116,41
47,T45,T45,Danny Lee,74,"8' 10""",839.6669999999999,95,108
48,T45,T45,D.J. Trahan,73,"8' 10""",893.6669999999999,101,164
49,T50,T50,Jason Day,57,"8' 11""",711.25,80,19
50,T50,T50,"Ted Potter, Jr.",77,"8' 11""",719.5,81,132
51,T50,T50,Justin Rose,69,"8' 11""",732.0830000000001,82,12
52,T50,T50,Rory Sabbatini,84,"8' 11""",967.4169999999999,108,55
53,T50,T50,Vaughn Taylor,81,"8' 11""",786.6669999999999,88,116
54,T55,T55,Robert Allenby,76,"9' 0""",795.4169999999999,88,183
55,T55,T55,Roberto Castro,92,"9' 0""",1068.417,119,62
56,T55,T55,Tom Gillis,75,"9' 0""",1065.25,118,68
57,T55,T55,John Rollins,81,"9' 0""",1107.667,123,80
58,T59,T59,Greg Chalmers,88,"9' 1""",1212.833,134,11
59,T59,T59,J.J. Henry,93,"9' 1""",878.1669999999999,97,89
60,T59,T59,Billy Horschel,63,"9' 1""",679.25,75,36
61,T59,T59,Billy Hurley III,70,"9' 1""",1027.75,113,90
62,T59,T59,Brandt Jobe,57,"9' 1""",509.75,56,157
63,T59,T59,Tom Pernice Jr.,62,"9' 1""",663.4169999999999,73,117
64,T59,T59,Jimmy Walker,101,"9' 1""",1552.8329999999999,171,78
65,T59,T59,Y.E. Yang,64,"9' 1""",781.0830000000001,86,87
66,T67,T67,Stephen Ames,54,"9' 2""",522.0,57,112
67,T67,T67,Ernie Els,80,"9' 2""",929.25,101,24
68,T67,T67,Bob Estes,78,"9' 2""",937.9169999999999,102,25
69,T67,T67,David Hearn,95,"9' 2""",1301.0,142,23
70,T67,T67,Zach Johnson,95,"9' 2""",1098.083,120,30
71,T67,T67,Russell Knox,72,"9' 2""",596.0,65,76
72,T73,T73,Chad Campbell,84,"9' 3""",961.6669999999999,104,145
73,T73,T73,Tim Clark,60,"9' 3""",746.3330000000001,81,79
74,T73,T73,Erik Compton,81,"9' 3""",1021.9169999999999,110,161
75,T73,T73,Ben Curtis,62,"9' 3""",516.1669999999999,56,66
76,T73,T73,Sergio Garcia,57,"9' 3""",720.0,78,69
77,T73,T73,Matt Jones,53,"9' 3""",637.5830000000001,69,61
78,T73,T73,Chris Kirk,93,"9' 3""",1029.417,111,71
79,T80,T80,Ricky Barnes,92,"9' 4""",1093.917,117,148
80,T80,T80,Michael Bradley,63,"9' 4""",830.25,89,156
81,T80,T80,Miguel Angel Carballo,73,"9' 4""",867.9169999999999,93,178
82,T80,T80,Brian Davis,91,"9' 4""",1126.083,121,51
83,T80,T80,Luke Donald,63,"9' 4""",728.1669999999999,78,5
84,T80,T80,Harris English,98,"9' 4""",1314.4170000000001,141,159
85,T80,T80,Nathan Green,73,"9' 4""",926.3330000000001,99,88
86,T80,T80,Troy Matteson,100,"9' 4""",1183.5,127,114
87,T80,T80,Billy Mayfair,90,"9' 4""",1189.917,128,15
88,T80,T80,Garth Mulroy,59,"9' 4""",699.1669999999999,75,180
89,T80,T80,Dicky Pride,62,"9' 4""",654.6669999999999,70,93
90,T80,T80,Adam Scott,59,"9' 4""",624.9169999999999,67,128
91,T80,T80,Kyle Thompson,51,"9' 4""",524.9169999999999,56,189
92,T80,T80,Cameron Tringale,88,"9' 4""",1223.75,131,52
93,T80,T80,Bo Van Pelt,84,"9' 4""",754.0830000000001,81,130
94,T80,T80,Jhonattan Vegas,77,"9' 4""",1149.75,123,187
95,T96,T96,Rickie Fowler,84,"9' 5""",865.75,92,106
96,T96,T96,Colt Knost,79,"9' 5""",1095.0,116,140
97,T96,T96,William McGirt,96,"9' 5""",1139.167,121,59
98,T96,T96,Michael Thompson,80,"9' 5""",954.0,101,136
99,T96,T96,Brendon Todd,78,"9' 5""",1148.083,122,129
100,T96,T96,Bubba Watson,68,"9' 5""",696.9169999999999,74,110
101,T102,T102,Kevin Chappell,91,"9' 6""",968.0,102,83
102,T102,T102,K.J. Choi,71,"9' 6""",949.3330000000001,100,150
103,T102,T102,Marco Dawson,60,"9' 6""",561.9169999999999,59,176
104,T102,T102,Brendon de Jonge,115,"9' 6""",1365.75,144,59
105,T102,T102,James Driscoll,83,"9' 6""",1302.583,137,153
106,T102,T102,Harrison Frazar,56,"9' 6""",616.5,65,155
107,T102,T102,Mathew Goggin,65,"9' 6""",903.4169999999999,95,105
108,T102,T102,Matt Kuchar,86,"9' 6""",825.8330000000001,87,7
109,T102,T102,Richard Lee,71,"9' 6""",898.9169999999999,95,143
110,T102,T102,Charlie Wi,86,"9' 6""",1214.083,128,45
111,T112,T112,Mark Anderson,75,"9' 7""",1057.25,110,163
112,T112,T112,Martin Flores,95,"9' 7""",1306.25,136,47
113,T112,T112,Marc Leishman,84,"9' 7""",1171.5,122,74
114,T115,T115,Cameron Beckman,81,"9' 8""",920.0830000000001,95,170
115,T115,T115,Tommy Gainey,98,"9' 8""",1347.3329999999999,139,162
116,T115,T115,Jason Kokrak,79,"9' 8""",1057.583,109,115
117,T115,T115,Henrik Stenson,51,"9' 8""",771.5830000000001,80,47
118,T115,T115,Kevin Streelman,89,"9' 8""",1197.5,124,77
119,T115,T115,Steve Stricker,73,"9' 8""",591.4169999999999,61,34
120,T121,T121,Stuart Appleby,75,"9' 9""",941.8330000000001,97,29
121,T121,T121,Ken Duke,104,"9' 9""",1262.667,130,26
122,T121,T121,David Mathis,83,"9' 9""",1084.5,111,85
123,T121,T121,Sean O'Hair,84,"9' 9""",1300.333,133,121
124,T121,T121,Greg Owen,90,"9' 9""",933.5830000000001,96,154
125,T121,T121,Ian Poulter,57,"9' 9""",553.4169999999999,57,2
126,T121,T121,Kyle Reifers,86,"9' 9""",899.5,92,100
127,T121,T121,Patrick Sheehan,58,"9' 9""",680.5,70,131
128,T121,T121,Scott Stallings,78,"9' 9""",975.0830000000001,100,175
129,T121,T121,Daniel Summerhays,81,"9' 9""",994.6669999999999,102,122
130,T131,T131,Tommy Biershenk,74,"9' 10""",975.9169999999999,99,184
131,T131,T131,Stephen Gangluff,57,"9' 10""",706.4169999999999,72,166
132,T131,T131,Ryo Ishikawa,54,"9' 10""",522.25,53,152
133,T131,T131,Jeff Overton,101,"9' 10""",1464.3329999999999,149,42
134,T131,T131,Andres Romero,68,"9' 10""",794.5830000000001,81,124
135,T131,T131,John Senden,81,"9' 10""",1140.167,116,94
136,T137,T137,Sangmoon Bae,81,"9' 11""",1005.25,101,182
137,T137,T137,Ben Crane,73,"9' 11""",836.0,84,97
138,T137,T137,Bryce Molder,83,"9' 11""",1129.583,114,20
139,T137,T137,D.A. Points,88,"9' 11""",1099.583,111,112
140,T141,T141,Jason Bohn,81,"10' 0""",869.1669999999999,87,119
141,T141,T141,Ángel Cabrera,54,"10' 0""",568.1669999999999,57,188
142,T141,T141,Bobby Gates,87,"10' 0""",1216.417,122,127
143,T141,T141,Brian Gay,91,"10' 0""",1190.667,119,1
144,T141,T141,Seung-Yul Noh,105,"10' 0""",1286.833,129,80
145,T146,T146,Chris DiMarco,83,"10' 1""",1252.417,124,103
146,T146,T146,Robert Garrigus,89,"10' 1""",1047.583,104,133
147,T146,T146,Gary Woodland,70,"10' 1""",928.9169999999999,92,171
148,T149,T149,Will Claxton,99,"10' 2""",1116.333,110,102
149,T149,T149,Chris Couch,61,"10' 2""",948.4169999999999,93,72
150,T149,T149,Edward Loar,59,"10' 2""",812.75,80,190
151,T149,T149,Steve Wheatcroft,56,"10' 2""",699.9169999999999,69,101
152,T153,T153,Brian Harman,101,"10' 3""",1476.9170000000001,144,49
153,T153,T153,Charley Hoffman,88,"10' 3""",1197.833,117,181
154,T153,T153,Kevin Kisner,69,"10' 3""",841.75,82,40
155,T153,T153,Jeff Maggert,83,"10' 3""",936.25,91,64
156,T153,T153,Louis Oosthuizen,65,"10' 3""",646.3330000000001,63,137
157,T153,T153,Carl Pettersson,92,"10' 3""",1177.583,115,30
158,T159,T159,Rod Pampling,88,"10' 4""",1102.083,107,98
159,T159,T159,Chez Reavie,83,"10' 4""",889.25,86,111
160,T159,T159,Nick Watney,97,"10' 4""",1096.583,106,141
161,T162,T162,Gary Christian,91,"10' 5""",1001.5,96,139
162,T162,T162,Martin Laird,77,"10' 5""",928.3330000000001,89,125
163,T162,T162,John Merrick,83,"10' 5""",992.25,95,146
164,T162,T162,Johnson Wagner,88,"10' 5""",1205.667,116,104
165,T166,T166,Keegan Bradley,90,"10' 6""",1154.083,110,91
166,T166,T166,Ryan Palmer,81,"10' 6""",1119.667,107,73
167,T166,T166,Camilo Villegas,79,"10' 6""",1019.9169999999999,97,151
168,T169,T169,Robert Karlsson,54,"10' 7""",676.9169999999999,64,172
169,T169,T169,Ryan Moore,89,"10' 7""",1155.5,109,107
170,T169,T169,Geoff Ogilvy,73,"10' 7""",753.4169999999999,71,6
171,T169,T169,Kyle Stanley,86,"10' 7""",833.8330000000001,79,173
172,T173,T173,Gavin Coles,72,"10' 8""",788.25,74,38
173,T173,T173,Scott Piercy,95,"10' 8""",1293.25,121,35
174,T173,T173,Brendan Steele,77,"10' 8""",1073.167,101,135
175,T176,T176,Blake Adams,107,"10' 9""",1577.5829999999999,147,123
176,T176,T176,Scott Dunlap,57,"10' 9""",675.9169999999999,63,65
177,T176,T176,Troy Kelly,68,"10' 9""",836.8330000000001,78,46
178,T179,T179,Hunter Mahan,88,"10' 10""",1031.75,95,157
179,T179,T179,Heath Slocum,93,"10' 10""",1196.0,110,70
180,T181,T181,Charlie Beljan,61,"11' 0""",529.9169999999999,48,167
181,T181,T181,Scott Brown,65,"11' 0""",669.0830000000001,61,185
182,183,183,Alexandre Rocha,62,"11' 1""",700.8330000000001,63,160
183,184,184,Derek Lamely,64,"11' 2""",1151.667,103,95
184,T185,T185,Daniel Chopra,55,"11' 3""",819.1669999999999,73,165
185,T185,T185,Roland Thatcher,55,"11' 3""",718.75,64,186
186,187,187,John Mallinger,74,"11' 4""",1028.083,91,53
187,188,188,Tiger Woods,69,"11' 5""",626.75,55,4
188,189,189,Stewart Cink,71,"11' 7""",869.5830000000001,75,169
189,190,190,Boo Weekley,74,"11' 9""",741.3330000000001,63,168
190,191,191,Kevin Stadler,85,"12' 0""",1033.083,86,58
