,Proximity_to_Hole_from_30_yards_RANK THIS WEEK,Proximity_to_Hole_from_30_yards_RANK LAST WEEK,Proximity_to_Hole_from_30_yards_PLAYER NAME,Proximity_to_Hole_from_30_yards_ROUNDS,Proximity_to_Hole_from_30_yards_AVG DTP,Proximity_to_Hole_from_30_yards_TOTAL DISTANCE (FEET),Proximity_to_Hole_from_30_yards_# OF SHOTS,Proximity_to_Hole_from_30_yards_SCRAMBLING RANK
25,T25,T25,Chris DiMarco,83,"11' 1""",618.8330000000001,56,103
26,T25,T25,Jimmy Walker,101,"11' 1""",865.4169999999999,78,78
27,T28,T28,Ryan Moore,89,"11' 2""",659.5,59,107
28,T28,T28,Pat Perez,81,"11' 2""",680.0,61,14
29,T28,T28,Michael Thompson,80,"11' 2""",458.5,41,136
30,31,31,Justin Leonard,79,"11' 3""",801.5830000000001,71,44
31,T32,T32,Matt Bettencourt,80,"11' 4""",610.0830000000001,54,179
32,T32,T32,Tim Herron,88,"11' 4""",612.1669999999999,54,99
33,T32,T32,Justin Rose,69,"11' 4""",419.5,37,12
34,T35,T35,Ben Crane,73,"11' 5""",833.9169999999999,73,97
35,T35,T35,David Hearn,95,"11' 5""",744.5830000000001,65,23
36,T35,T35,Charl Schwartzel,56,"11' 5""",240.333,21,50
37,T38,T38,Jonas Blixt,72,"11' 6""",459.417,40,16
38,T38,T38,Nick O'Hern,78,"11' 6""",610.9169999999999,53,62
39,T40,T40,Kevin Chappell,91,"11' 7""",857.25,74,83
40,T40,T40,Bobby Gates,87,"11' 7""",681.75,59,127
41,T42,T42,Bob Estes,78,"11' 8""",702.1669999999999,60,25
42,T42,T42,Carl Pettersson,92,"11' 8""",701.5830000000001,60,30
43,T44,T44,Marc Leishman,84,"11' 9""",765.5,65,74
44,T44,T44,Bryce Molder,83,"11' 9""",659.1669999999999,56,20
45,T44,T44,Cameron Tringale,88,"11' 9""",831.9169999999999,71,52
46,T47,T47,Ricky Barnes,92,"11' 10""",769.75,65,148
47,T47,T47,Alexandre Rocha,62,"11' 10""",507.833,43,160
48,T49,T49,Stephen Gangluff,57,"11' 11""",511.167,43,166
49,T49,T49,Danny Lee,74,"11' 11""",594.0830000000001,50,108
50,T49,T49,David Toms,60,"11' 11""",463.583,39,13
51,T52,T52,Cameron Beckman,81,"12' 0""",503.083,42,170
52,T52,T52,David Mathis,83,"12' 0""",657.8330000000001,55,85
53,T52,T52,Rory Sabbatini,84,"12' 0""",934.5,78,55
54,T55,T55,Robert Karlsson,54,"12' 1""",458.0,38,172
55,T55,T55,Davis Love III,64,"12' 1""",532.3330000000001,44,147
56,T55,T55,Daniel Summerhays,81,"12' 1""",662.6669999999999,55,122
57,T58,T58,Rickie Fowler,84,"12' 2""",630.75,52,106
58,T58,T58,Charley Hoffman,88,"12' 2""",827.6669999999999,68,181
59,T58,T58,Ryo Ishikawa,54,"12' 2""",389.667,32,152
60,T58,T58,Phil Mickelson,79,"12' 2""",659.0830000000001,54,16
61,T58,T58,John Rollins,81,"12' 2""",768.25,63,80
62,T58,T58,Adam Scott,59,"12' 2""",327.5,27,128
63,T64,T64,Arjun Atwal,79,"12' 3""",663.3330000000001,54,137
64,T64,T64,Ángel Cabrera,54,"12' 3""",380.333,31,188
65,T64,T64,Tim Clark,60,"12' 3""",428.5,35,79
66,T64,T64,Ernie Els,80,"12' 3""",671.5830000000001,55,24
67,T64,T64,Matt Every,80,"12' 3""",711.8330000000001,58,67
68,T64,T64,Mathew Goggin,65,"12' 3""",549.6669999999999,45,105
69,T64,T64,Hunter Haas,69,"12' 3""",489.5,40,142
70,T64,T64,Sung Kang,75,"12' 3""",673.5830000000001,55,144
71,T64,T64,Mark Wilson,84,"12' 3""",697.0,57,84
72,T73,T73,Jason Bohn,81,"12' 4""",532.0830000000001,43,119
73,T73,T73,Sergio Garcia,57,"12' 4""",419.833,34,69
74,T73,T73,Kyle Stanley,86,"12' 4""",738.4169999999999,60,173
75,T73,T73,Nick Watney,97,"12' 4""",742.3330000000001,60,141
76,T77,T77,K.J. Choi,71,"12' 5""",557.0830000000001,45,150
77,T77,T77,John Daly,50,"12' 5""",361.25,29,174
78,T77,T77,J.B. Holmes,90,"12' 5""",929.0830000000001,75,125
79,T77,T77,Jason Kokrak,79,"12' 5""",930.4169999999999,75,115
80,T81,T81,Aaron Baddeley,73,"12' 6""",548.8330000000001,44,37
81,T81,T81,Tom Gillis,75,"12' 6""",647.8330000000001,52,68
82,T81,T81,Andres Romero,68,"12' 6""",651.6669999999999,52,124
83,T81,T81,Henrik Stenson,51,"12' 6""",599.5,48,47
84,T81,T81,Camilo Villegas,79,"12' 6""",776.3330000000001,62,151
85,T86,T86,Robert Allenby,76,"12' 7""",640.5830000000001,51,183
86,T86,T86,Daniel Chopra,55,"12' 7""",553.3330000000001,44,165
87,T86,T86,Brian Harman,101,"12' 7""",554.3330000000001,44,49
88,T86,T86,Ryuji Imada,78,"12' 7""",953.6669999999999,76,74
89,T86,T86,Rory McIlroy,60,"12' 7""",391.083,31,33
90,T86,T86,Seung-Yul Noh,105,"12' 7""",954.5,76,80
91,T92,T92,Gary Christian,91,"12' 8""",848.9169999999999,67,139
92,T92,T92,Gavin Coles,72,"12' 8""",455.417,36,38
93,T92,T92,Brendon de Jonge,115,"12' 8""",859.9169999999999,68,59
94,T92,T92,Bill Lunde,83,"12' 8""",620.8330000000001,49,54
95,T92,T92,Bubba Watson,68,"12' 8""",580.9169999999999,46,110
96,T97,T97,Graham DeLaet,79,"12' 9""",521.3330000000001,41,86
97,T97,T97,Bill Haas,79,"12' 9""",775.8330000000001,61,27
98,T97,T97,Billy Horschel,63,"12' 9""",408.25,32,36
99,T97,T97,Kevin Na,80,"12' 9""",560.0830000000001,44,21
100,T97,T97,Rod Pampling,88,"12' 9""",765.25,60,98
101,T97,T97,Brandt Snedeker,81,"12' 9""",612.8330000000001,48,10
102,T103,T103,J.J. Henry,93,"12' 10""",744.4169999999999,58,89
103,T103,T103,Edward Loar,59,"12' 10""",436.333,34,190
104,T103,T103,D.A. Points,88,"12' 10""",937.0830000000001,73,112
105,T103,T103,Bo Van Pelt,84,"12' 10""",553.0830000000001,43,130
106,T107,T107,Dustin Johnson,70,"12' 11""",413.417,32,32
107,T107,T107,Chris Stroud,86,"12' 11""",697.25,54,18
108,T109,T109,John Huh,99,"13' 0""",1012.5830000000001,78,134
109,T109,T109,Scott Stallings,78,"13' 0""",660.9169999999999,51,175
110,T109,T109,Kevin Streelman,89,"13' 0""",832.4169999999999,64,77
111,T109,T109,Johnson Wagner,88,"13' 0""",831.8330000000001,64,104
112,T113,T113,Chris Kirk,93,"13' 1""",993.9169999999999,76,71
113,T113,T113,Martin Laird,77,"13' 1""",826.5,63,125
114,T115,T115,Miguel Angel Carballo,73,"13' 2""",723.3330000000001,55,178
115,T115,T115,Jason Day,57,"13' 2""",461.0,35,19
116,T115,T115,Robert Garrigus,89,"13' 2""",710.3330000000001,54,133
117,T115,T115,Trevor Immelman,76,"13' 2""",551.3330000000001,42,109
118,T115,T115,John Senden,81,"13' 2""",853.75,65,94
119,T120,T120,Brian Gay,91,"13' 3""",770.25,58,1
120,T120,T120,Tom Pernice Jr.,62,"13' 3""",702.9169999999999,53,117
121,T120,T120,"Ted Potter, Jr.",77,"13' 3""",595.1669999999999,45,132
122,123,123,Tommy Biershenk,74,"13' 4""",547.75,41,184
123,T124,T124,Garth Mulroy,59,"13' 5""",535.25,40,180
124,T124,T124,Louis Oosthuizen,65,"13' 5""",550.9169999999999,41,137
125,T124,T124,Ryan Palmer,81,"13' 5""",658.4169999999999,49,73
126,T127,T127,Luke Donald,63,"13' 6""",310.33299999999997,23,5
127,T127,T127,Richard Lee,71,"13' 6""",634.3330000000001,47,143
128,T127,T127,Geoff Ogilvy,73,"13' 6""",459.917,34,6
129,T127,T127,Dicky Pride,62,"13' 6""",566.6669999999999,42,93
130,T131,T131,James Driscoll,83,"13' 7""",1087.917,80,153
131,T131,T131,Troy Kelly,68,"13' 7""",555.8330000000001,41,46
132,T131,T131,John Mallinger,74,"13' 7""",489.0,36,53
133,T131,T131,Jeff Overton,101,"13' 7""",1100.083,81,42
134,T135,T135,William McGirt,96,"13' 8""",737.6669999999999,54,59
135,T135,T135,George McNeill,85,"13' 8""",885.6669999999999,65,96
136,T135,T135,Greg Owen,90,"13' 8""",901.5830000000001,66,154
137,T135,T135,Heath Slocum,93,"13' 8""",585.9169999999999,43,70
138,T135,T135,Jhonattan Vegas,77,"13' 8""",1063.167,78,187
139,T135,T135,Tiger Woods,69,"13' 8""",492.333,36,4
140,T141,T141,Freddie Jacobson,61,"13' 9""",453.25,33,92
141,T141,T141,D.J. Trahan,73,"13' 9""",645.3330000000001,47,164
142,T143,T143,Mark Anderson,75,"13' 10""",817.5,59,163
143,T143,T143,Stewart Cink,71,"13' 10""",649.0830000000001,47,169
144,T143,T143,Kevin Kisner,69,"13' 10""",567.4169999999999,41,40
145,T143,T143,Sean O'Hair,84,"13' 10""",869.0,63,121
146,T143,T143,Gary Woodland,70,"13' 10""",595.5,43,171
147,T148,T148,Ken Duke,104,"13' 11""",1004.9169999999999,72,26
148,T148,T148,Brandt Jobe,57,"13' 11""",472.25,34,157
149,T148,T148,Graeme McDowell,55,"13' 11""",347.583,25,177
150,T151,T151,Jerry Kelly,84,"14' 0""",867.4169999999999,62,41
151,T151,T151,Derek Lamely,64,"14' 0""",981.75,70,95
152,T151,T151,John Merrick,83,"14' 0""",851.5830000000001,61,146
153,T151,T151,Kevin Stadler,85,"14' 0""",756.75,54,58
154,T155,T155,Scott Brown,65,"14' 1""",732.1669999999999,52,185
155,T155,T155,Harrison Frazar,56,"14' 1""",592.1669999999999,42,155
156,T155,T155,Vijay Singh,99,"14' 1""",887.5,63,43
157,T155,T155,Josh Teater,97,"14' 1""",747.75,53,119
158,T159,T159,Chad Campbell,84,"14' 3""",684.1669999999999,48,145
159,T159,T159,Tommy Gainey,98,"14' 3""",1027.333,72,162
160,T159,T159,Chez Reavie,83,"14' 3""",456.25,32,111
161,T162,T162,Will Claxton,99,"14' 4""",1075.333,75,102
162,T162,T162,Nathan Green,73,"14' 4""",819.25,57,88
163,164,164,Martin Flores,95,"14' 5""",910.8330000000001,63,47
164,T165,T165,Chris Couch,61,"14' 6""",464.5,32,72
165,T165,T165,Harris English,98,"14' 6""",916.0,63,159
166,T165,T165,Matt Jones,53,"14' 6""",712.4169999999999,49,61
167,168,168,Michael Bradley,63,"14' 7""",701.0,48,156
168,T169,T169,Jonathan Byrd,69,"14' 8""",702.5830000000001,48,56
169,T169,T169,Zach Johnson,95,"14' 8""",808.6669999999999,55,30
170,T169,T169,Jeff Maggert,83,"14' 8""",1038.417,71,64
171,T172,T172,Billy Mayfair,90,"14' 9""",1150.833,78,15
172,T172,T172,Brendan Steele,77,"14' 9""",721.5,49,135
173,174,174,Steve Wheatcroft,56,"14' 10""",564.4169999999999,38,101
174,T175,T175,Erik Compton,81,"14' 11""",953.5,64,161
175,T175,T175,Rocco Mediate,70,"14' 11""",820.75,55,22
176,T175,T175,Vaughn Taylor,81,"14' 11""",640.8330000000001,43,116
177,178,178,Lee Westwood,60,"15' 1""",527.8330000000001,35,191
178,179,179,Sangmoon Bae,81,"15' 3""",776.5830000000001,51,182
179,180,180,Blake Adams,107,"15' 4""",1151.583,75,123
180,181,181,Keegan Bradley,90,"15' 5""",677.3330000000001,44,91
181,182,182,Y.E. Yang,64,"15' 6""",729.25,47,87
182,183,183,Marco Dawson,60,"15' 10""",600.4169999999999,38,176
183,184,184,Kyle Reifers,86,"15' 11""",858.6669999999999,54,100
184,185,185,Spencer Levin,81,"16' 0""",1154.5,72,82
185,186,186,Scott Dunlap,57,"16' 2""",599.0,37,65
186,187,187,Patrick Sheehan,58,"16' 4""",555.1669999999999,34,131
187,188,188,Hunter Mahan,88,"16' 5""",918.25,56,157
188,189,189,Ian Poulter,57,"16' 6""",479.083,29,2
189,190,190,Roland Thatcher,55,"17' 10""",410.083,23,186
190,191,191,Charlie Beljan,61,"18' 0""",503.667,28,167
