,Scrambling_10-20_yds_RTP_Score_RANK THIS WEEK,Scrambling_10-20_yds_RTP_Score_RANK LAST WEEK,Scrambling_10-20_yds_RTP_Score_PLAYER NAME,Scrambling_10-20_yds_RTP_Score_ROUNDS,Scrambling_10-20_yds_RTP_Score_AVG RTP,Scrambling_10-20_yds_RTP_Score_TOTAL HOLES,Scrambling_10-20_yds_RTP_Score_TOTAL RTP
68,T69,T69,Keegan Bradley,90,0.34700000000000003,167,58.0
69,T69,T69,Brandt Jobe,57,0.34700000000000003,121,42.0
70,71,71,Y.E. Yang,64,0.348,158,55.0
71,72,72,Brendan Steele,77,0.35,163,57.0
72,73,73,Patrick Sheehan,58,0.35100000000000003,131,46.0
73,74,74,Billy Mayfair,90,0.35200000000000004,199,70.0
74,T75,T75,Russell Knox,72,0.353,133,47.0
75,T75,T75,Justin Leonard,79,0.353,184,65.0
76,T75,T75,Dicky Pride,62,0.353,136,48.0
77,78,78,Chez Reavie,83,0.35600000000000004,191,68.0
78,T79,T79,Matt Every,80,0.35700000000000004,143,51.0
79,T79,T79,Scott Piercy,95,0.35700000000000004,227,81.0
80,T79,T79,Charl Schwartzel,56,0.35700000000000004,115,41.0
81,T82,T82,K.J. Choi,71,0.358,165,59.0
82,T82,T82,Dustin Johnson,70,0.358,137,49.0
83,T84,T84,Matt Bettencourt,80,0.359,195,70.0
84,T84,T84,Ernie Els,80,0.359,181,65.0
85,T84,T84,Rickie Fowler,84,0.359,184,66.0
86,T84,T84,Zach Johnson,95,0.359,206,74.0
87,T84,T84,David Mathis,83,0.359,209,75.0
88,T84,T84,Ryan Moore,89,0.359,209,75.0
89,90,90,Brendon de Jonge,115,0.363,248,90.0
90,T91,T91,Ben Crane,73,0.365,170,62.0
91,T91,T91,Jimmy Walker,101,0.365,233,85.0
92,93,93,Tommy Biershenk,74,0.366,161,59.0
93,T94,T94,Blake Adams,107,0.37,216,80.0
94,T94,T94,Ben Curtis,62,0.37,119,44.0
95,T94,T94,Josh Teater,97,0.37,219,81.0
96,T97,T97,Colt Knost,79,0.371,170,63.0
97,T97,T97,Bryce Molder,83,0.371,170,63.0
98,T99,T99,George McNeill,85,0.37200000000000005,199,74.0
99,T99,T99,Louis Oosthuizen,65,0.37200000000000005,121,45.0
100,T101,T101,Andres Romero,68,0.373,166,62.0
101,T101,T101,Steve Stricker,73,0.373,102,38.0
102,T103,T103,Ryuji Imada,78,0.377,191,72.0
103,T103,T103,Rory Sabbatini,84,0.377,191,72.0
104,T103,T103,Mark Wilson,84,0.377,183,69.0
105,106,106,Steve Wheatcroft,56,0.37799999999999995,98,37.0
106,107,107,Bo Van Pelt,84,0.379,174,66.0
107,T108,T108,Ken Duke,104,0.38,263,100.0
108,T108,T108,Padraig Harrington,67,0.38,137,52.0
109,T108,T108,Sean O'Hair,84,0.38,179,68.0
110,111,111,Michael Bradley,63,0.381,126,48.0
111,112,112,Marc Leishman,84,0.382,225,86.0
112,113,113,Nathan Green,73,0.38299999999999995,149,57.0
113,T114,T114,Graham DeLaet,79,0.384,185,71.0
114,T114,T114,Charles Howell III,98,0.384,190,73.0
115,T114,T114,John Huh,99,0.384,237,91.0
116,T117,T117,Billy Horschel,63,0.386,114,44.0
117,T117,T117,Rod Pampling,88,0.386,176,68.0
118,119,119,Jason Bohn,81,0.387,204,79.0
119,T120,T120,Stephen Gangluff,57,0.38799999999999996,129,50.0
120,T120,T120,Mathew Goggin,65,0.38799999999999996,152,59.0
121,T120,T120,Bubba Watson,68,0.38799999999999996,129,50.0
122,T123,T123,Mark Anderson,75,0.389,157,61.0
123,T123,T123,Tim Clark,60,0.389,126,49.0
124,T123,T123,Jason Kokrak,79,0.389,162,63.0
125,T126,T126,John Mallinger,74,0.39,182,71.0
126,T126,T126,John Senden,81,0.39,141,55.0
127,T128,T128,Hunter Haas,69,0.391,161,63.0
128,T128,T128,Chris Kirk,93,0.391,220,86.0
129,130,130,Hunter Mahan,88,0.392,153,60.0
130,131,131,D.A. Points,88,0.39299999999999996,214,84.0
131,132,132,Gary Christian,91,0.39399999999999996,198,78.0
132,133,133,Martin Flores,95,0.397,214,85.0
133,T134,T134,Tom Gillis,75,0.39799999999999996,191,76.0
134,T134,T134,Tim Herron,88,0.39799999999999996,186,74.0
135,T134,T134,Kevin Stadler,85,0.39799999999999996,186,74.0
136,T137,T137,Harris English,98,0.401,207,83.0
137,T137,T137,"Ted Potter, Jr.",77,0.401,177,71.0
138,139,139,Troy Matteson,100,0.40399999999999997,228,92.0
139,T140,T140,James Driscoll,83,0.408,184,75.0
140,T140,T140,Nick Watney,97,0.408,184,75.0
141,142,142,Sung Kang,75,0.41,188,77.0
142,143,143,Vijay Singh,99,0.41200000000000003,226,93.0
143,T144,T144,Chris DiMarco,83,0.413,218,90.0
144,T144,T144,Davis Love III,64,0.413,126,52.0
145,146,146,Brendon Todd,78,0.414,174,72.0
146,T147,T147,Ricky Barnes,92,0.415,200,83.0
147,T147,T147,Will Claxton,99,0.415,236,98.0
148,T149,T149,Stewart Cink,71,0.41700000000000004,132,55.0
149,T149,T149,Daniel Summerhays,81,0.41700000000000004,168,70.0
150,T149,T149,Camilo Villegas,79,0.41700000000000004,151,63.0
151,152,152,Chris Couch,61,0.42100000000000004,145,61.0
152,153,153,Gary Woodland,70,0.424,139,59.0
153,154,154,Garth Mulroy,59,0.425,120,51.0
154,T155,T155,Cameron Beckman,81,0.426,188,80.0
155,T155,T155,Erik Compton,81,0.426,190,81.0
156,T155,T155,Jhonattan Vegas,77,0.426,155,66.0
157,T158,T158,Bobby Gates,87,0.431,204,88.0
158,T158,T158,Greg Owen,90,0.431,197,85.0
159,160,160,Tommy Gainey,98,0.433,254,110.0
160,161,161,Arjun Atwal,79,0.436,188,82.0
161,T162,T162,Chad Campbell,84,0.43700000000000006,206,90.0
162,T162,T162,Billy Hurley III,70,0.43700000000000006,158,69.0
163,164,164,Graeme McDowell,55,0.439,82,36.0
164,165,165,Edward Loar,59,0.442,120,53.0
165,T166,T166,Troy Kelly,68,0.44299999999999995,140,62.0
166,T166,T166,John Merrick,83,0.44299999999999995,185,82.0
167,T168,T168,Heath Slocum,93,0.444,198,88.0
168,T168,T168,Kyle Stanley,86,0.444,189,84.0
169,170,170,Jeff Maggert,83,0.451,215,97.0
170,171,171,Ángel Cabrera,54,0.452,93,42.0
171,172,172,Miguel Angel Carballo,73,0.456,149,68.0
172,T173,T173,Charlie Beljan,61,0.45799999999999996,118,54.0
173,T173,T173,Charley Hoffman,88,0.45799999999999996,190,87.0
174,T173,T173,Adam Scott,59,0.45799999999999996,96,44.0
175,T176,T176,Scott Brown,65,0.46,137,63.0
176,T176,T176,Johnson Wagner,88,0.46,187,86.0
177,178,178,John Daly,50,0.462,104,48.0
178,179,179,Kyle Thompson,51,0.465,86,40.0
179,180,180,Michael Thompson,80,0.467,165,77.0
180,181,181,Robert Allenby,76,0.47,185,87.0
181,182,182,Scott Stallings,78,0.47200000000000003,176,83.0
182,183,183,Alexandre Rocha,62,0.473,129,61.0
183,184,184,D.J. Trahan,73,0.478,161,77.0
184,185,185,Sangmoon Bae,81,0.48,171,82.0
185,T186,T186,Scott Dunlap,57,0.48700000000000004,115,56.0
186,T186,T186,Boo Weekley,74,0.48700000000000004,158,77.0
187,188,188,Robert Garrigus,89,0.489,186,91.0
188,189,189,Kris Blanks,65,0.494,170,84.0
189,190,190,Lee Westwood,60,0.495,91,45.0
190,191,191,Roland Thatcher,55,0.539,102,55.0
