,Front_9_Round_2_Scoring_Average_RANK THIS WEEK,Front_9_Round_2_Scoring_Average_RANK LAST WEEK,Front_9_Round_2_Scoring_Average_PLAYER NAME,Front_9_Round_2_Scoring_Average_AVG,Front_9_Round_2_Scoring_Average_TOTAL STROKES,Front_9_Round_2_Scoring_Average_TOTAL ROUNDS
50,T51,T51,Heath Slocum,35.04,946,27
51,T51,T51,Daniel Summerhays,35.04,911,26
52,T51,T51,Cameron Tringale,35.04,911,26
53,54,54,Richard Lee,35.05,771,22
54,T55,T55,Sergio Garcia,35.07,526,15
55,T55,T55,Brian Gay,35.07,947,27
56,T55,T55,Brian Harman,35.07,1052,30
57,T55,T55,Scott Piercy,35.07,982,28
58,T59,T59,Tommy Biershenk,35.08,912,26
59,T59,T59,D.J. Trahan,35.08,842,24
60,T59,T59,Jhonattan Vegas,35.08,877,25
61,T59,T59,Charlie Wi,35.08,877,25
62,63,63,Tommy Gainey,35.1,1053,30
63,64,64,Garth Mulroy,35.11,632,18
64,65,65,Jerry Kelly,35.12,913,26
65,T66,T66,Jim Furyk,35.13,808,23
66,T66,T66,J.B. Holmes,35.13,843,24
67,T66,T66,John Mallinger,35.13,808,23
68,T69,T69,Gavin Coles,35.14,773,22
69,T69,T69,Hunter Haas,35.14,773,22
70,T69,T69,Lee Westwood,35.14,492,14
71,T72,T72,Ricky Barnes,35.15,949,27
72,T72,T72,Billy Mayfair,35.15,949,27
73,74,74,Rod Pampling,35.16,879,25
74,75,75,Greg Chalmers,35.17,844,24
75,T76,T76,Sangmoon Bae,35.18,774,22
76,T76,T76,Josh Teater,35.18,985,28
77,78,78,Jason Bohn,35.19,915,26
78,79,79,Jeff Overton,35.21,986,28
79,T80,T80,Scott Dunlap,35.22,634,18
80,T80,T80,Louis Oosthuizen,35.22,634,18
81,82,82,Boo Weekley,35.23,775,22
82,T83,T83,Freddie Jacobson,35.25,564,16
83,T83,T83,George McNeill,35.25,846,24
84,T85,T85,Arjun Atwal,35.27,917,26
85,T85,T85,Jason Day,35.27,529,15
86,T85,T85,Kevin Streelman,35.27,917,26
87,88,88,Pat Perez,35.29,741,21
88,T89,T89,James Driscoll,35.3,953,27
89,T89,T89,Tim Herron,35.3,953,27
90,T89,T89,Chris Stroud,35.3,953,27
91,92,92,D.A. Points,35.31,1024,29
92,T93,T93,Michael Thompson,35.32,883,25
93,T93,T93,Nick Watney,35.32,883,25
94,T95,T95,Nathan Green,35.33,742,21
95,T95,T95,John Huh,35.33,954,27
96,T95,T95,Trevor Immelman,35.33,848,24
97,T95,T95,Ryan Palmer,35.33,848,24
98,99,99,Daniel Chopra,35.35,707,20
99,T100,T100,Cameron Beckman,35.36,884,25
100,T100,T100,Justin Leonard,35.36,884,25
101,T100,T100,David Mathis,35.36,990,28
102,T100,T100,Vaughn Taylor,35.36,884,25
103,T104,T104,Ken Duke,35.37,1061,30
104,T104,T104,Jeff Maggert,35.37,955,27
105,T106,T106,Andres Romero,35.38,743,21
106,T106,T106,Webb Simpson,35.38,743,21
107,108,108,Marc Leishman,35.39,814,23
108,109,109,Rory McIlroy,35.4,531,15
109,T110,T110,Danny Lee,35.41,779,22
110,T110,T110,Kyle Reifers,35.41,956,27
111,T112,T112,Jason Kokrak,35.42,921,26
112,T112,T112,Kevin Stadler,35.42,850,24
113,T114,T114,Charley Hoffman,35.44,957,27
114,T114,T114,Greg Owen,35.44,957,27
115,T114,T114,"Ted Potter, Jr.",35.44,886,25
116,T114,T114,Justin Rose,35.44,638,18
117,T114,T114,Bubba Watson,35.44,638,18
118,119,119,Jonathan Byrd,35.45,709,20
119,120,120,David Hearn,35.46,993,28
120,T121,T121,Tim Clark,35.47,674,19
121,T121,T121,Padraig Harrington,35.47,603,17
122,T121,T121,Ryo Ishikawa,35.47,603,17
123,T121,T121,J.J. Killeen,35.47,1135,32
124,125,125,Nick O'Hern,35.48,887,25
125,T126,T126,Stephen Ames,35.5,710,20
126,T126,T126,Chris DiMarco,35.5,994,28
127,T126,T126,Bill Haas,35.5,781,22
128,T126,T126,John Merrick,35.5,852,24
129,T126,T126,Steve Stricker,35.5,639,18
130,131,131,Derek Lamely,35.52,888,25
131,T132,T132,Dustin Johnson,35.53,604,17
132,T132,T132,Charl Schwartzel,35.53,533,15
133,134,134,Mark Wilson,35.54,853,24
134,135,135,Kyle Thompson,35.55,711,20
135,T136,T136,Ryuji Imada,35.56,960,27
136,T136,T136,John Rollins,35.56,889,25
137,T138,T138,Miguel Angel Carballo,35.57,818,23
138,T138,T138,Bryce Molder,35.57,818,23
139,T140,T140,Keegan Bradley,35.58,854,24
140,T140,T140,Y.E. Yang,35.58,676,19
141,142,142,Stephen Gangluff,35.59,783,22
142,143,143,Stewart Cink,35.6,712,20
143,144,144,Sean O'Hair,35.61,819,23
144,145,145,Edward Loar,35.64,784,22
145,146,146,Kyle Stanley,35.65,927,26
146,147,147,Matt Every,35.67,856,24
147,148,148,Chez Reavie,35.69,928,26
148,T149,T149,Graham DeLaet,35.7,821,23
149,T149,T149,Martin Flores,35.7,1071,30
150,151,151,Bill Lunde,35.71,857,24
151,T152,T152,Stuart Appleby,35.74,822,23
152,T152,T152,Ben Curtis,35.74,679,19
153,T152,T152,Brendan Steele,35.74,822,23
154,155,155,Patrick Sheehan,35.75,715,20
155,T156,T156,Mathew Goggin,35.76,751,21
156,T156,T156,Gary Woodland,35.76,751,21
157,T158,T158,Rickie Fowler,35.77,787,22
158,T158,T158,Hunter Mahan,35.77,787,22
159,T160,T160,J.J. Henry,35.78,966,27
160,T160,T160,Seung-Yul Noh,35.78,966,27
161,162,162,Rory Sabbatini,35.79,1038,29
162,163,163,Brendon Todd,35.82,1003,28
163,T164,T164,Troy Matteson,35.84,1111,31
164,T164,T164,Geoff Ogilvy,35.84,681,19
165,166,166,Robert Allenby,35.85,968,27
166,167,167,Erik Compton,35.88,861,24
167,168,168,Troy Kelly,35.91,790,22
168,169,169,Johnson Wagner,35.93,970,27
169,170,170,Dicky Pride,35.94,647,18
170,T171,T171,Scott Brown,36.0,828,23
171,T171,T171,Brandt Jobe,36.0,648,18
172,173,173,William McGirt,36.03,1081,30
173,T174,T174,Roland Thatcher,36.05,685,19
174,T174,T174,Steve Wheatcroft,36.05,685,19
175,T176,T176,Aaron Baddeley,36.1,758,21
176,T176,T176,Davis Love III,36.1,722,20
177,178,178,Tom Pernice Jr.,36.14,795,22
178,T179,T179,Matt Bettencourt,36.15,976,27
179,T179,T179,Alexandre Rocha,36.15,723,20
180,181,181,Robert Karlsson,36.19,579,16
181,182,182,Kevin Na,36.23,797,22
182,183,183,K.J. Choi,36.25,725,20
183,184,184,Scott Stallings,36.27,943,26
184,185,185,Marco Dawson,36.3,726,20
185,186,186,Mark Anderson,36.33,872,24
186,187,187,Billy Hurley III,36.38,946,26
187,188,188,Colt Knost,36.48,985,27
188,189,189,Sung Kang,36.55,1060,29
189,190,190,Harrison Frazar,36.58,695,19
190,191,191,Ángel Cabrera,36.61,659,18
