,First_Tee_Early_Par_3_Scoring_Average_RANK THIS WEEK,First_Tee_Early_Par_3_Scoring_Average_RANK LAST WEEK,First_Tee_Early_Par_3_Scoring_Average_PLAYER NAME,First_Tee_Early_Par_3_Scoring_Average_ROUNDS,First_Tee_Early_Par_3_Scoring_Average_AVG,First_Tee_Early_Par_3_Scoring_Average_TOTAL STROKES,First_Tee_Early_Par_3_Scoring_Average_TOTAL HOLES
31,T31,T31,Sergio Garcia,57,3.0,168,56
32,T31,T31,Ryuji Imada,78,3.0,306,102
33,T31,T31,Dustin Johnson,70,3.0,183,61
34,T31,T31,Jerry Kelly,84,3.0,414,138
35,T31,T31,Matt Kuchar,86,3.0,237,79
36,T31,T31,Geoff Ogilvy,73,3.0,381,127
37,T31,T31,Steve Stricker,73,3.0,156,52
38,T31,T31,Chris Stroud,86,3.0,303,101
39,T31,T31,Kyle Thompson,51,3.0,159,53
40,T31,T31,Bubba Watson,68,3.0,126,42
41,T42,T42,Jonas Blixt,72,3.01,292,97
42,T42,T42,Michael Bradley,63,3.01,301,100
43,T42,T42,Chad Campbell,84,3.01,319,106
44,T42,T42,Danny Lee,74,3.01,220,73
45,T42,T42,Cameron Tringale,88,3.01,394,131
46,T47,T47,Jim Furyk,85,3.02,245,81
47,T47,T47,Charles Howell III,98,3.02,414,137
48,T47,T47,Kevin Na,80,3.02,317,105
49,T47,T47,Louis Oosthuizen,65,3.02,299,99
50,T47,T47,Jeff Overton,101,3.02,474,157
51,T47,T47,Tom Pernice Jr.,62,3.02,148,49
52,T47,T47,Carl Pettersson,92,3.02,366,121
53,T47,T47,Vaughn Taylor,81,3.02,257,85
54,T47,T47,Josh Teater,97,3.02,429,142
55,T47,T47,Johnson Wagner,88,3.02,369,122
56,T47,T47,Jimmy Walker,101,3.02,344,114
57,T47,T47,Gary Woodland,70,3.02,160,53
58,T59,T59,Tom Gillis,75,3.03,357,118
59,T59,T59,J.B. Holmes,90,3.03,303,100
60,T59,T59,Jeff Maggert,83,3.03,358,118
61,T59,T59,Phil Mickelson,79,3.03,206,68
62,T59,T59,Pat Perez,81,3.03,300,99
63,T64,T64,Daniel Chopra,55,3.04,170,56
64,T64,T64,Jason Dufner,83,3.04,234,77
65,T64,T64,Zach Johnson,95,3.04,337,111
66,T64,T64,Derek Lamely,64,3.04,246,81
67,T64,T64,David Mathis,83,3.04,258,85
68,T64,T64,Troy Matteson,100,3.04,398,131
69,T64,T64,Kyle Reifers,86,3.04,258,85
70,T64,T64,Adam Scott,59,3.04,231,76
71,T64,T64,Patrick Sheehan,58,3.04,219,72
72,T64,T64,Roland Thatcher,55,3.04,219,72
73,T74,T74,Mark Anderson,75,3.05,317,104
74,T74,T74,James Driscoll,83,3.05,351,115
75,T74,T74,Nathan Green,73,3.05,256,84
76,T74,T74,Brandt Jobe,57,3.05,317,104
77,T74,T74,Russell Knox,72,3.05,244,80
78,T74,T74,Bill Lunde,83,3.05,314,103
79,T74,T74,Chez Reavie,83,3.05,369,121
80,T74,T74,Bo Van Pelt,84,3.05,339,111
81,T74,T74,Jhonattan Vegas,77,3.05,335,110
82,T83,T83,Stuart Appleby,75,3.06,147,48
83,T83,T83,Kris Blanks,65,3.06,303,99
84,T83,T83,Gavin Coles,72,3.06,300,98
85,T83,T83,Brian Davis,91,3.06,263,86
86,T83,T83,Padraig Harrington,67,3.06,162,53
87,T83,T83,Hunter Mahan,88,3.06,306,100
88,T83,T83,Rocco Mediate,70,3.06,263,86
89,T83,T83,Garth Mulroy,59,3.06,220,72
90,T83,T83,John Senden,81,3.06,294,96
91,T83,T83,Henrik Stenson,51,3.06,159,52
92,T83,T83,Boo Weekley,74,3.06,306,100
93,T94,T94,Robert Allenby,76,3.07,375,122
94,T94,T94,Erik Compton,81,3.07,261,85
95,T94,T94,Marco Dawson,60,3.07,252,82
96,T94,T94,Luke Donald,63,3.07,209,68
97,T94,T94,Rickie Fowler,84,3.07,356,116
98,T94,T94,Stephen Gangluff,57,3.07,184,60
99,T94,T94,Mathew Goggin,65,3.07,249,81
100,T94,T94,Bill Haas,79,3.07,273,89
101,T94,T94,David Hearn,95,3.07,418,136
102,T94,T94,Graeme McDowell,55,3.07,184,60
103,T94,T94,Ryan Moore,89,3.07,270,88
104,T94,T94,Camilo Villegas,79,3.07,249,81
105,T106,T106,Ricky Barnes,92,3.08,299,97
106,T106,T106,K.J. Choi,71,3.08,286,93
107,T106,T106,Chris Couch,61,3.08,200,65
108,T106,T106,Harris English,98,3.08,400,130
109,T106,T106,Marc Leishman,84,3.08,363,118
110,T106,T106,D.A. Points,88,3.08,388,126
111,T106,T106,Dicky Pride,62,3.08,246,80
112,T113,T113,Blake Adams,107,3.09,436,141
113,T113,T113,Matt Bettencourt,80,3.09,213,69
114,T113,T113,Roberto Castro,92,3.09,411,133
115,T113,T113,Bud Cauley,99,3.09,328,106
116,T113,T113,Stewart Cink,71,3.09,278,90
117,T113,T113,Ben Curtis,62,3.09,198,64
118,T113,T113,Hunter Haas,69,3.09,297,96
119,T113,T113,Brian Harman,101,3.09,371,120
120,T113,T113,George McNeill,85,3.09,436,141
121,T113,T113,Bryce Molder,83,3.09,337,109
122,T113,T113,Kyle Stanley,86,3.09,361,117
123,T113,T113,Nick Watney,97,3.09,398,129
124,T125,T125,Cameron Beckman,81,3.1,248,80
125,T125,T125,Will Claxton,99,3.1,388,125
126,T125,T125,Ben Crane,73,3.1,316,102
127,T125,T125,Martin Flores,95,3.1,397,128
128,T125,T125,Robert Garrigus,89,3.1,375,121
129,T125,T125,Bobby Gates,87,3.1,313,101
130,T125,T125,J.J. Henry,93,3.1,431,139
131,T125,T125,Trevor Immelman,76,3.1,325,105
132,T125,T125,Robert Karlsson,54,3.1,248,80
133,T125,T125,Kevin Kisner,69,3.1,211,68
134,T125,T125,Colt Knost,79,3.1,279,90
135,T125,T125,Jason Kokrak,79,3.1,226,73
136,T125,T125,Seung-Yul Noh,105,3.1,449,145
137,T125,T125,Ian Poulter,57,3.1,186,60
138,T125,T125,Steve Wheatcroft,56,3.1,186,60
139,T140,T140,Stephen Ames,54,3.11,177,57
140,T140,T140,Jonathan Byrd,69,3.11,295,95
141,T140,T140,Harrison Frazar,56,3.11,205,66
142,T140,T140,Charley Hoffman,88,3.11,395,127
143,T140,T140,Matt Jones,53,3.11,177,57
144,T140,T140,Rory McIlroy,60,3.11,87,28
145,T140,T140,D.J. Trahan,73,3.11,174,56
146,T140,T140,Charlie Wi,86,3.11,333,107
147,T148,T148,John Mallinger,74,3.12,240,77
148,T148,T148,John Rollins,81,3.12,237,76
149,T148,T148,Andres Romero,68,3.12,231,74
150,T151,T151,Sangmoon Bae,81,3.13,307,98
151,T151,T151,Scott Brown,65,3.13,238,76
152,T151,T151,John Daly,50,3.13,169,54
153,T151,T151,Scott Dunlap,57,3.13,163,52
154,T151,T151,Billy Hurley III,70,3.13,350,112
155,T151,T151,Sung Kang,75,3.13,310,99
156,T151,T151,Chris Kirk,93,3.13,398,127
157,T151,T151,Martin Laird,77,3.13,332,106
158,T151,T151,Justin Leonard,79,3.13,329,105
159,T151,T151,Rod Pampling,88,3.13,479,153
160,T151,T151,Scott Piercy,95,3.13,382,122
161,T151,T151,Heath Slocum,93,3.13,375,120
162,T151,T151,Scott Stallings,78,3.13,307,98
163,T151,T151,Mark Wilson,84,3.13,479,153
164,T165,T165,Kevin Chappell,91,3.14,374,119
165,T165,T165,Tommy Gainey,98,3.14,251,80
166,T165,T165,John Huh,99,3.14,531,169
167,T165,T165,Ryo Ishikawa,54,3.14,176,56
168,T165,T165,Charl Schwartzel,56,3.14,176,56
169,T170,T170,Aaron Baddeley,73,3.15,397,126
170,T170,T170,Miguel Angel Carballo,73,3.15,321,102
171,T170,T170,Graham DeLaet,79,3.15,321,102
172,T170,T170,Ernie Els,80,3.15,227,72
173,T170,T170,William McGirt,96,3.15,387,123
174,T170,T170,John Merrick,83,3.15,293,93
175,T176,T176,Tommy Biershenk,74,3.16,307,97
176,T176,T176,Nick O'Hern,78,3.16,310,98
177,T176,T176,Webb Simpson,77,3.16,177,56
178,179,179,Y.E. Yang,64,3.17,266,84
179,T180,T180,Charlie Beljan,61,3.18,178,56
180,T180,T180,Rory Sabbatini,84,3.18,410,129
181,T182,T182,Tim Clark,60,3.19,220,69
182,T182,T182,Matt Every,80,3.19,306,96
183,T184,T184,Freddie Jacobson,61,3.2,269,84
184,T184,T184,J.J. Killeen,101,3.2,336,105
185,T184,T184,Alexandre Rocha,62,3.2,294,92
186,187,187,Brendon Todd,78,3.21,234,73
187,T188,T188,Ángel Cabrera,54,3.22,219,68
188,T188,T188,"Ted Potter, Jr.",77,3.22,338,105
189,190,190,Brendan Steele,77,3.25,341,105
190,191,191,Edward Loar,59,3.28,223,68
