,Par_3_Birdie_or_Better_Leaders_RANK THIS WEEK,Par_3_Birdie_or_Better_Leaders_RANK LAST WEEK,Par_3_Birdie_or_Better_Leaders_PLAYER NAME,Par_3_Birdie_or_Better_Leaders_ROUNDS,Par_3_Birdie_or_Better_Leaders_%,Par_3_Birdie_or_Better_Leaders_PAR 3 BIRDIES OR BETTER,Par_3_Birdie_or_Better_Leaders_PAR 3 HOLES
65,T66,T66,Daniel Chopra,55,14.08,30,213
66,T66,T66,Brian Gay,91,14.08,50,355
67,68,68,Brian Davis,91,14.05,52,370
68,69,69,Stephen Gangluff,57,14.03,31,221
69,70,70,Jonathan Byrd,69,13.97,38,272
70,T71,T71,Cameron Beckman,81,13.83,43,311
71,T71,T71,John Daly,50,13.83,26,188
72,73,73,Freddie Jacobson,61,13.75,33,240
73,74,74,Ken Duke,104,13.71,58,423
74,75,75,Greg Owen,90,13.7,50,365
75,76,76,Jason Bohn,81,13.65,43,315
76,77,77,Kyle Thompson,51,13.64,27,198
77,78,78,Gary Christian,91,13.6,48,353
78,79,79,John Mallinger,74,13.59,39,287
79,80,80,Bob Estes,78,13.56,43,317
80,81,81,Brandt Jobe,57,13.54,31,229
81,82,82,Brian Harman,101,13.45,55,409
82,83,83,Hunter Mahan,88,13.37,44,329
83,84,84,Alexandre Rocha,62,13.3,31,233
84,85,85,Seung-Yul Noh,105,13.27,54,407
85,86,86,David Toms,60,13.25,31,234
86,87,87,Ricky Barnes,92,13.24,47,355
87,88,88,Tim Herron,88,13.2,47,356
88,89,89,Billy Hurley III,70,13.19,36,273
89,90,90,John Rollins,81,13.14,41,312
90,91,91,Edward Loar,59,13.1,30,229
91,92,92,Trevor Immelman,76,13.07,40,306
92,93,93,David Hearn,95,13.05,50,383
93,94,94,Steve Stricker,73,13.04,36,276
94,95,95,Jhonattan Vegas,77,13.03,40,307
95,96,96,Ryuji Imada,78,12.99,40,308
96,97,97,Nick O'Hern,78,12.96,39,301
97,98,98,Jason Day,57,12.95,29,224
98,99,99,Jeff Overton,101,12.93,53,410
99,100,100,Michael Thompson,80,12.88,42,326
100,101,101,Chris Couch,61,12.81,31,242
101,102,102,Gavin Coles,72,12.77,36,282
102,103,103,Jeff Maggert,83,12.76,43,337
103,104,104,Pat Perez,81,12.69,41,323
104,105,105,Gary Woodland,70,12.68,35,276
105,106,106,Hunter Haas,69,12.6,33,262
106,107,107,Erik Compton,81,12.58,39,310
107,T108,T108,Kevin Na,80,12.54,40,319
108,T108,T108,Charlie Wi,86,12.54,44,351
109,110,110,Martin Flores,95,12.53,48,383
110,T111,T111,Lee Westwood,60,12.5,27,216
111,T111,T111,Y.E. Yang,64,12.5,31,248
112,113,113,Chris Stroud,86,12.43,43,346
113,114,114,Russell Knox,72,12.41,34,274
114,115,115,George McNeill,85,12.39,43,347
115,116,116,Matt Every,80,12.38,40,323
116,117,117,Boo Weekley,74,12.37,35,283
117,118,118,Harris English,98,12.34,49,397
118,119,119,Nick Watney,97,12.2,46,377
119,T120,T120,Greg Chalmers,88,12.18,43,353
120,T120,T120,D.A. Points,88,12.18,43,353
121,122,122,Kyle Stanley,86,12.17,41,337
122,123,123,Adam Scott,59,12.07,28,232
123,124,124,Graeme McDowell,55,12.04,26,216
124,125,125,Tommy Biershenk,74,12.03,35,291
125,126,126,Rickie Fowler,84,12.01,40,333
126,127,127,Ian Poulter,57,12.0,27,225
127,128,128,Mark Anderson,75,11.95,35,293
128,129,129,Luke Donald,63,11.9,30,252
129,130,130,Bobby Gates,87,11.88,41,345
130,131,131,Tom Pernice Jr.,62,11.86,28,236
131,132,132,Jason Kokrak,79,11.84,36,304
132,133,133,Rory Sabbatini,84,11.8,40,339
133,T134,T134,Arjun Atwal,79,11.76,36,306
134,T134,T134,William McGirt,96,11.76,46,391
135,T134,T134,Rod Pampling,88,11.76,40,340
136,T137,T137,Jim Furyk,85,11.73,40,341
137,T137,T137,Charley Hoffman,88,11.73,42,358
138,T137,T137,J.J. Killeen,101,11.73,46,392
139,140,140,Jonas Blixt,72,11.72,34,290
140,141,141,Bryce Molder,83,11.64,37,318
141,142,142,Matt Jones,53,11.63,25,215
142,143,143,Graham DeLaet,79,11.6,37,319
143,144,144,Dustin Johnson,70,11.48,31,270
144,T145,T145,Will Claxton,99,11.47,46,401
145,T145,T145,Marc Leishman,84,11.47,39,340
146,T145,T145,Vijay Singh,99,11.47,46,401
147,148,148,Sung Kang,75,11.45,34,297
148,149,149,K.J. Choi,71,11.43,32,280
149,T150,T150,Bud Cauley,99,11.41,46,403
150,T150,T150,Kevin Kisner,69,11.41,30,263
151,152,152,Carl Pettersson,92,11.29,42,372
152,153,153,Chez Reavie,83,11.21,38,339
153,154,154,Bill Lunde,83,11.18,36,322
154,155,155,Charles Howell III,98,11.17,44,394
155,156,156,Cameron Tringale,88,11.14,40,359
156,157,157,Patrick Sheehan,58,11.11,25,225
157,158,158,D.J. Trahan,73,11.07,31,280
158,159,159,J.J. Henry,93,11.05,40,362
159,160,160,J.B. Holmes,90,11.01,38,345
160,161,161,Camilo Villegas,79,10.9,34,312
161,T162,T162,Tommy Gainey,98,10.86,43,396
162,T162,T162,Heath Slocum,93,10.86,39,359
163,164,164,Mark Wilson,84,10.83,34,314
164,165,165,Matt Bettencourt,80,10.71,33,308
165,166,166,Stewart Cink,71,10.66,29,272
166,T167,T167,"Ted Potter, Jr.",77,10.61,33,311
167,T167,T167,Scott Stallings,78,10.61,33,311
168,169,169,Ryo Ishikawa,54,10.48,22,210
169,170,170,Billy Mayfair,90,10.37,36,347
170,171,171,Scott Dunlap,57,10.33,22,213
171,T172,T172,Stephen Ames,54,10.0,22,220
172,T172,T172,Bill Haas,79,10.0,31,310
173,T172,T172,Bubba Watson,68,10.0,26,260
174,175,175,Brendan Steele,77,9.97,29,291
175,176,176,Tim Clark,60,9.92,24,242
176,177,177,Mathew Goggin,65,9.84,25,254
177,178,178,Justin Leonard,79,9.8,30,306
178,179,179,David Mathis,83,9.76,32,328
179,180,180,John Merrick,83,9.72,31,319
180,181,181,Miguel Angel Carballo,73,9.68,27,279
181,182,182,Ángel Cabrera,54,9.63,21,218
182,183,183,Kevin Chappell,91,9.58,34,355
183,184,184,Steve Wheatcroft,56,9.57,20,209
184,185,185,Charlie Beljan,61,9.52,22,231
185,186,186,Kyle Reifers,86,9.4,33,351
186,187,187,Stuart Appleby,75,9.38,27,288
187,188,188,Charl Schwartzel,56,9.17,20,218
188,189,189,Aaron Baddeley,73,9.12,26,285
189,190,190,Ernie Els,80,8.86,28,316
190,191,191,Brendon Todd,78,8.64,26,301
