,Back_9_Par_5_Scoring_Average_RANK THIS WEEK,Back_9_Par_5_Scoring_Average_RANK LAST WEEK,Back_9_Par_5_Scoring_Average_PLAYER NAME,Back_9_Par_5_Scoring_Average_ROUNDS,Back_9_Par_5_Scoring_Average_AVG,Back_9_Par_5_Scoring_Average_TOTAL STROKES,Back_9_Par_5_Scoring_Average_TOTAL HOLES
43,T39,T39,Ian Poulter,57,4.65,428,92
44,T39,T39,Andres Romero,68,4.65,493,106
45,T39,T39,Vijay Singh,99,4.65,735,158
46,T39,T39,Kevin Streelman,89,4.65,712,153
47,T39,T39,Steve Stricker,73,4.65,539,116
48,T39,T39,Boo Weekley,74,4.65,502,108
49,T39,T39,Lee Westwood,60,4.65,391,84
50,T51,T51,Will Claxton,99,4.66,708,152
51,T51,T51,Ben Curtis,62,4.66,494,106
52,T51,T51,George McNeill,85,4.66,643,138
53,T51,T51,Dicky Pride,62,4.66,410,88
54,T51,T51,Justin Rose,69,4.66,540,116
55,T51,T51,Daniel Summerhays,81,4.66,596,128
56,T51,T51,Michael Thompson,80,4.66,569,122
57,T58,T58,Blake Adams,107,4.67,822,176
58,T58,T58,Keegan Bradley,90,4.67,663,142
59,T58,T58,David Hearn,95,4.67,714,153
60,T58,T58,John Huh,99,4.67,705,151
61,T58,T58,Scott Piercy,95,4.67,743,159
62,T58,T58,Rory Sabbatini,84,4.67,607,130
63,T58,T58,Henrik Stenson,51,4.67,378,81
64,T58,T58,Josh Teater,97,4.67,710,152
65,T58,T58,Bo Van Pelt,84,4.67,617,132
66,T58,T58,Nick Watney,97,4.67,729,156
67,T68,T68,Aaron Baddeley,73,4.68,562,120
68,T68,T68,Richard Lee,71,4.68,505,108
69,T68,T68,D.A. Points,88,4.68,674,144
70,T68,T68,Gary Woodland,70,4.68,557,119
71,T72,T72,Mark Anderson,75,4.69,553,118
72,T72,T72,Scott Brown,65,4.69,502,107
73,T72,T72,K.J. Choi,71,4.69,563,120
74,T72,T72,Nathan Green,73,4.69,521,111
75,T72,T72,Bill Haas,79,4.69,629,134
76,T72,T72,Padraig Harrington,67,4.69,450,96
77,T72,T72,Ryan Moore,89,4.69,694,148
78,T72,T72,Garth Mulroy,59,4.69,422,90
79,T80,T80,James Driscoll,83,4.7,639,136
80,T80,T80,Harris English,98,4.7,714,152
81,T80,T80,Martin Flores,95,4.7,695,148
82,T80,T80,Tim Herron,88,4.7,644,137
83,T80,T80,Billy Horschel,63,4.7,432,92
84,T80,T80,Colt Knost,79,4.7,574,122
85,T80,T80,Rocco Mediate,70,4.7,526,112
86,T80,T80,Greg Owen,90,4.7,621,132
87,T80,T80,Scott Stallings,78,4.7,592,126
88,T80,T80,Roland Thatcher,55,4.7,418,89
89,T80,T80,Cameron Tringale,88,4.7,714,152
90,T80,T80,Jhonattan Vegas,77,4.7,587,125
91,T80,T80,Mark Wilson,84,4.7,601,128
92,T80,T80,Tiger Woods,69,4.7,498,106
93,T94,T94,Jonathan Byrd,69,4.71,556,118
94,T94,T94,Miguel Angel Carballo,73,4.71,542,115
95,T94,T94,Gary Christian,91,4.71,626,133
96,T94,T94,Stewart Cink,71,4.71,537,114
97,T94,T94,Bobby Gates,87,4.71,673,143
98,T94,T94,Mathew Goggin,65,4.71,518,110
99,T94,T94,Matt Jones,53,4.71,424,90
100,T94,T94,Jerry Kelly,84,4.71,622,132
101,T94,T94,Davis Love III,64,4.71,476,101
102,T94,T94,John Mallinger,74,4.71,528,112
103,T94,T94,William McGirt,96,4.71,706,150
104,T94,T94,John Rollins,81,4.71,579,123
105,T94,T94,Steve Wheatcroft,56,4.71,405,86
106,T107,T107,Tom Gillis,75,4.72,571,121
107,T107,T107,Sung Kang,75,4.72,562,119
108,T107,T107,Troy Matteson,100,4.72,741,157
109,T107,T107,"Ted Potter, Jr.",77,4.72,585,124
110,T107,T107,Johnson Wagner,88,4.72,689,146
111,T112,T112,Kris Blanks,65,4.73,520,110
112,T112,T112,Ernie Els,80,4.73,587,124
113,T112,T112,Matt Every,80,4.73,601,127
114,T112,T112,Jim Furyk,85,4.73,615,130
115,T112,T112,Matt Kuchar,86,4.73,596,126
116,T112,T112,Justin Leonard,79,4.73,577,122
117,T112,T112,Spencer Levin,81,4.73,629,133
118,T112,T112,Kyle Reifers,86,4.73,690,146
119,T112,T112,D.J. Trahan,73,4.73,530,112
120,T121,T121,Stuart Appleby,75,4.74,545,115
121,T121,T121,Jonas Blixt,72,4.74,559,118
122,T121,T121,Ángel Cabrera,54,4.74,446,94
123,T121,T121,Chris DiMarco,83,4.74,630,133
124,T121,T121,Ryo Ishikawa,54,4.74,389,82
125,T121,T121,Billy Mayfair,90,4.74,635,134
126,T121,T121,Tom Pernice Jr.,62,4.74,446,94
127,T121,T121,Chris Stroud,86,4.74,663,140
128,T121,T121,Brendon Todd,78,4.74,574,121
129,T130,T130,Tommy Biershenk,74,4.75,599,126
130,T130,T130,Luke Donald,63,4.75,475,100
131,T130,T130,Brian Gay,91,4.75,651,137
132,T130,T130,Brian Harman,101,4.75,750,158
133,T130,T130,Bryce Molder,83,4.75,622,131
134,T130,T130,Geoff Ogilvy,73,4.75,570,120
135,T130,T130,John Senden,81,4.75,618,130
136,T130,T130,Kevin Stadler,85,4.75,598,126
137,T138,T138,Chad Campbell,84,4.76,590,124
138,T138,T138,Hunter Mahan,88,4.76,619,130
139,T138,T138,Carl Pettersson,92,4.76,686,144
140,T138,T138,David Toms,60,4.76,476,100
141,T138,T138,Charlie Wi,86,4.76,685,144
142,T143,T143,Arjun Atwal,79,4.77,563,118
143,T143,T143,Sangmoon Bae,81,4.77,592,124
144,T143,T143,Jason Day,57,4.77,410,86
145,T143,T143,Bob Estes,78,4.77,572,120
146,T143,T143,Graeme McDowell,55,4.77,420,88
147,T143,T143,Y.E. Yang,64,4.77,448,94
148,T149,T149,Robert Allenby,76,4.78,550,115
149,T149,T149,Greg Chalmers,88,4.78,645,135
150,T149,T149,Tim Clark,60,4.78,421,88
151,T149,T149,Chris Kirk,93,4.78,679,142
152,T149,T149,Kevin Kisner,69,4.78,516,108
153,T149,T149,Derek Lamely,64,4.78,511,107
154,T149,T149,Jeff Maggert,83,4.78,631,132
155,T149,T149,Brendan Steele,77,4.78,612,128
156,T149,T149,Vaughn Taylor,81,4.78,621,130
157,T158,T158,Graham DeLaet,79,4.79,575,120
158,T158,T158,Ryuji Imada,78,4.79,608,127
159,T158,T158,Trevor Immelman,76,4.79,608,127
160,T158,T158,J.J. Killeen,101,4.79,767,160
161,T158,T158,Rod Pampling,88,4.79,685,143
162,T158,T158,Chez Reavie,83,4.79,670,140
163,T164,T164,Cameron Beckman,81,4.8,600,125
164,T164,T164,Daniel Chopra,55,4.8,394,82
165,T164,T164,Gavin Coles,72,4.8,533,111
166,T164,T164,Erik Compton,81,4.8,610,127
167,T164,T164,Marco Dawson,60,4.8,494,103
168,T164,T164,Edward Loar,59,4.8,442,92
169,T170,T170,Matt Bettencourt,80,4.81,616,128
170,T170,T170,Danny Lee,74,4.81,572,119
171,T170,T170,Nick O'Hern,78,4.81,582,121
172,T173,T173,Jason Bohn,81,4.82,607,126
173,T173,T173,Michael Bradley,63,4.82,492,102
174,T173,T173,Tommy Gainey,98,4.82,737,153
175,T173,T173,J.J. Henry,93,4.82,684,142
176,T173,T173,Alexandre Rocha,62,4.82,453,94
177,T173,T173,Charl Schwartzel,56,4.82,395,82
178,T173,T173,Heath Slocum,93,4.82,655,136
179,T173,T173,Kyle Thompson,51,4.82,381,79
180,T181,T181,Stephen Ames,54,4.83,415,86
181,T181,T181,Scott Dunlap,57,4.83,415,86
182,T183,T183,Brandt Jobe,57,4.84,440,91
183,T183,T183,Troy Kelly,68,4.84,503,104
184,T183,T183,David Mathis,83,4.84,648,134
185,T186,T186,Brian Davis,91,4.85,722,149
186,T186,T186,Freddie Jacobson,61,4.85,446,92
187,T188,T188,Hunter Haas,69,4.88,507,104
188,T188,T188,Patrick Sheehan,58,4.88,434,89
189,190,190,Billy Hurley III,70,4.9,514,105
190,191,191,Stephen Gangluff,57,4.96,451,91
