,Par_4_Scoring_Average_RANK THIS WEEK,Par_4_Scoring_Average_RANK LAST WEEK,Par_4_Scoring_Average_PLAYER NAME,Par_4_Scoring_Average_ROUNDS,Par_4_Scoring_Average_AVG,Par_4_Scoring_Average_TOTAL STROKES,Par_4_Scoring_Average_TOTAL HOLES
61,T62,T62,Chad Campbell,84,4.05,3763,928
62,T62,T62,Bob Estes,78,4.05,3470,856
63,T62,T62,Martin Flores,95,4.05,4217,1042
64,T62,T62,Brian Gay,91,4.05,3817,942
65,T62,T62,Tom Gillis,75,4.05,3230,797
66,T62,T62,Hunter Haas,69,4.05,2873,710
67,T62,T62,John Huh,99,4.05,4378,1080
68,T62,T62,Bill Lunde,83,4.05,3446,850
69,T62,T62,David Mathis,83,4.05,3567,880
70,T62,T62,Bryce Molder,83,4.05,3426,845
71,T62,T62,Ryan Palmer,81,4.05,3545,876
72,T62,T62,Dicky Pride,62,4.05,2552,630
73,T62,T62,Kyle Reifers,86,4.05,3717,918
74,T62,T62,Henrik Stenson,51,4.05,2211,546
75,T62,T62,Vaughn Taylor,81,4.05,3462,855
76,T62,T62,Camilo Villegas,79,4.05,3361,829
77,T62,T62,Jimmy Walker,101,4.05,4361,1076
78,T79,T79,Blake Adams,107,4.06,4704,1160
79,T79,T79,Stuart Appleby,75,4.06,3132,772
80,T79,T79,Keegan Bradley,90,4.06,3934,970
81,T79,T79,Miguel Angel Carballo,73,4.06,3023,744
82,T79,T79,Scott Dunlap,57,4.06,2367,583
83,T79,T79,Harris English,98,4.06,4308,1062
84,T79,T79,Tommy Gainey,98,4.06,4344,1069
85,T79,T79,Mathew Goggin,65,4.06,2763,680
86,T79,T79,Brian Harman,101,4.06,4441,1094
87,T79,T79,Padraig Harrington,67,4.06,2793,688
88,T79,T79,J.B. Holmes,90,4.06,3783,931
89,T79,T79,Jerry Kelly,84,4.06,3723,918
90,T79,T79,Richard Lee,71,4.06,2999,738
91,T79,T79,Davis Love III,64,4.06,2901,715
92,T79,T79,Jeff Maggert,83,4.06,3691,910
93,T79,T79,John Mallinger,74,4.06,3077,758
94,T79,T79,Greg Owen,90,4.06,4010,988
95,T79,T79,Adam Scott,59,4.06,2566,632
96,T79,T79,Chris Stroud,86,4.06,3793,935
97,T79,T79,Josh Teater,97,4.06,4058,1000
98,T79,T79,Nick Watney,97,4.06,4105,1012
99,T79,T79,Boo Weekley,74,4.06,3089,760
100,T79,T79,Steve Wheatcroft,56,4.06,2317,570
101,T79,T79,Charlie Wi,86,4.06,3739,922
102,T103,T103,Charlie Beljan,61,4.07,2534,622
103,T103,T103,Greg Chalmers,88,4.07,3813,938
104,T103,T103,Gary Christian,91,4.07,3871,952
105,T103,T103,Gavin Coles,72,4.07,3124,768
106,T103,T103,Erik Compton,81,4.07,3406,836
107,T103,T103,Chris Couch,61,4.07,2582,634
108,T103,T103,Tim Herron,88,4.07,3936,966
109,T103,T103,Charley Hoffman,88,4.07,3836,943
110,T103,T103,Matt Jones,53,4.07,2329,572
111,T103,T103,J.J. Killeen,101,4.07,4283,1052
112,T103,T103,Marc Leishman,84,4.07,3691,906
113,T103,T103,Rocco Mediate,70,4.07,2989,735
114,T103,T103,Sean O'Hair,84,4.07,3745,920
115,T103,T103,Nick O'Hern,78,4.07,3256,800
116,T103,T103,Chez Reavie,83,4.07,3615,888
117,T103,T103,Rory Sabbatini,84,4.07,3730,917
118,T103,T103,Cameron Tringale,88,4.07,3791,932
119,T103,T103,Johnson Wagner,88,4.07,3865,950
120,T121,T121,Aaron Baddeley,73,4.08,3178,778
121,T121,T121,Jason Bohn,81,4.08,3432,841
122,T121,T121,Jonathan Byrd,69,4.08,3002,736
123,T121,T121,K.J. Choi,71,4.08,3087,756
124,T121,T121,Jason Day,57,4.08,2439,598
125,T121,T121,Sergio Garcia,57,4.08,2479,608
126,T121,T121,Bobby Gates,87,4.08,3754,920
127,T121,T121,Charles Howell III,98,4.08,4371,1072
128,T121,T121,Brandt Jobe,57,4.08,2499,612
129,T121,T121,Jason Kokrak,79,4.08,3341,818
130,T121,T121,Spencer Levin,81,4.08,3479,853
131,T121,T121,Billy Mayfair,90,4.08,3859,946
132,T121,T121,George McNeill,85,4.08,3703,908
133,T121,T121,Garth Mulroy,59,4.08,2569,630
134,T121,T121,Rod Pampling,88,4.08,3713,910
135,T121,T121,"Ted Potter, Jr.",77,4.08,3434,842
136,T121,T121,Alexandre Rocha,62,4.08,2598,636
137,T121,T121,Patrick Sheehan,58,4.08,2495,612
138,T121,T121,Scott Stallings,78,4.08,3455,846
139,T121,T121,Kyle Stanley,86,4.08,3769,924
140,T121,T121,Brendan Steele,77,4.08,3183,780
141,T121,T121,Kevin Streelman,89,4.08,3923,962
142,T121,T121,Roland Thatcher,55,4.08,2365,579
143,T121,T121,Brendon Todd,78,4.08,3281,804
144,T145,T145,Mark Anderson,75,4.09,3229,790
145,T145,T145,Ricky Barnes,92,4.09,3916,958
146,T145,T145,Michael Bradley,63,4.09,2779,679
147,T145,T145,Kevin Chappell,91,4.09,3847,940
148,T145,T145,Troy Kelly,68,4.09,2852,698
149,T145,T145,Martin Laird,77,4.09,3165,774
150,T145,T145,Justin Leonard,79,4.09,3313,811
151,T145,T145,Edward Loar,59,4.09,2579,630
152,T145,T145,Geoff Ogilvy,73,4.09,3098,758
153,T145,T145,D.J. Trahan,73,4.09,3082,754
154,T145,T145,Mark Wilson,84,4.09,3438,840
155,T156,T156,Arjun Atwal,79,4.1,3365,821
156,T156,T156,Scott Brown,65,4.1,2802,684
157,T156,T156,Daniel Chopra,55,4.1,2413,588
158,T156,T156,Rickie Fowler,84,4.1,3674,896
159,T156,T156,Ryuji Imada,78,4.1,3367,822
160,T156,T156,Freddie Jacobson,61,4.1,2715,662
161,T156,T156,Troy Matteson,100,4.1,4355,1062
162,T163,T163,Robert Allenby,76,4.11,3413,830
163,T163,T163,Stephen Ames,54,4.11,2433,592
164,T163,T163,Cameron Beckman,81,4.11,3438,836
165,T163,T163,Matt Bettencourt,80,4.11,3374,820
166,T163,T163,Kris Blanks,65,4.11,2864,696
167,T163,T163,Stewart Cink,71,4.11,2939,715
168,T163,T163,Marco Dawson,60,4.11,2530,616
169,T163,T163,Chris DiMarco,83,4.11,3588,872
170,T163,T163,James Driscoll,83,4.11,3659,890
171,T163,T163,Trevor Immelman,76,4.11,3352,816
172,T163,T163,Michael Thompson,80,4.11,3589,874
173,T163,T163,Jhonattan Vegas,77,4.11,3451,840
174,T163,T163,Y.E. Yang,64,4.11,2836,690
175,T176,T176,John Daly,50,4.12,2125,516
176,T176,T176,Ryo Ishikawa,54,4.12,2351,570
177,T176,T176,Derek Lamely,64,4.12,2866,696
178,T176,T176,Tom Pernice Jr.,62,4.12,2581,626
179,T180,T180,Sangmoon Bae,81,4.13,3422,829
180,T180,T180,Ángel Cabrera,54,4.13,2413,584
181,T180,T180,Robert Karlsson,54,4.13,2336,566
182,T180,T180,Colt Knost,79,4.13,3457,838
183,T180,T180,Kyle Thompson,51,4.13,2220,538
184,T185,T185,Harrison Frazar,56,4.14,2461,594
185,T185,T185,Billy Hurley III,70,4.14,3098,748
186,T185,T185,Gary Woodland,70,4.14,3079,744
187,188,188,Tommy Biershenk,74,4.15,3210,774
188,189,189,Sung Kang,75,4.16,3281,788
189,190,190,Andres Romero,68,4.17,2871,688
190,191,191,Stephen Gangluff,57,4.19,2522,602
