,Front_9_Round_1_Scoring_Average_RANK THIS WEEK,Front_9_Round_1_Scoring_Average_RANK LAST WEEK,Front_9_Round_1_Scoring_Average_PLAYER NAME,Front_9_Round_1_Scoring_Average_AVG,Front_9_Round_1_Scoring_Average_TOTAL STROKES,Front_9_Round_1_Scoring_Average_TOTAL ROUNDS
65,66,66,Justin Rose,35.22,634,18
66,67,67,Phil Mickelson,35.23,775,22
67,68,68,Gary Woodland,35.24,740,21
68,69,69,Greg Chalmers,35.25,846,24
69,70,70,J.J. Henry,35.26,952,27
70,T71,T71,Matt Every,35.28,882,25
71,T71,T71,Justin Leonard,35.28,882,25
72,T71,T71,John Merrick,35.28,882,25
73,74,74,John Daly,35.29,494,14
74,T75,T75,James Driscoll,35.3,953,27
75,T75,T75,John Mallinger,35.3,812,23
76,T75,T75,Roland Thatcher,35.3,706,20
77,T78,T78,Gavin Coles,35.32,777,22
78,T78,T78,Troy Matteson,35.32,1095,31
79,T78,T78,Geoff Ogilvy,35.32,671,19
80,T78,T78,Jimmy Walker,35.32,989,28
81,T82,T82,Ricky Barnes,35.33,954,27
82,T82,T82,Billy Mayfair,35.33,954,27
83,T82,T82,Ryan Palmer,35.33,848,24
84,T82,T82,David Toms,35.33,636,18
85,86,86,Jonathan Byrd,35.35,707,20
86,T87,T87,Jonas Blixt,35.38,743,21
87,T87,T87,Jason Kokrak,35.38,920,26
88,T87,T87,Cameron Tringale,35.38,920,26
89,T90,T90,Kevin Kisner,35.39,814,23
90,T90,T90,Brendan Steele,35.39,814,23
91,92,92,Graeme McDowell,35.4,531,15
92,T93,T93,Ben Crane,35.41,779,22
93,T93,T93,Rickie Fowler,35.41,779,22
94,T95,T95,Tim Clark,35.42,673,19
95,T95,T95,Kyle Stanley,35.42,921,26
96,97,97,David Hearn,35.43,992,28
97,T98,T98,Jason Day,35.44,567,16
98,T98,T98,Brandt Jobe,35.44,638,18
99,T98,T98,Vaughn Taylor,35.44,886,25
100,101,101,Troy Kelly,35.45,780,22
101,T102,T102,Mark Anderson,35.46,851,24
102,T102,T102,John Huh,35.46,993,28
103,T102,T102,Kevin Streelman,35.46,922,26
104,T105,T105,Martin Flores,35.47,1064,30
105,T105,T105,Brian Harman,35.47,1064,30
106,107,107,Scott Stallings,35.48,958,27
107,T108,T108,Erik Compton,35.5,852,24
108,T108,T108,Bill Haas,35.5,781,22
109,T108,T108,J.B. Holmes,35.5,852,24
110,T108,T108,Chris Kirk,35.5,923,26
111,T108,T108,Alexandre Rocha,35.5,710,20
112,T113,T113,Bob Estes,35.52,817,23
113,T113,T113,Nathan Green,35.52,746,21
114,T113,T113,Nick O'Hern,35.52,888,25
115,T116,T116,Kevin Chappell,35.54,995,28
116,T116,T116,Heath Slocum,35.54,995,28
117,118,118,D.A. Points,35.55,1031,29
118,T119,T119,Robert Karlsson,35.56,569,16
119,T119,T119,Johnson Wagner,35.56,960,27
120,T121,T121,Roberto Castro,35.58,925,26
121,T121,T121,Kevin Stadler,35.58,854,24
122,T123,T123,Stephen Gangluff,35.59,783,22
123,T123,T123,Ryuji Imada,35.59,961,27
124,125,125,K.J. Choi,35.6,712,20
125,126,126,Andres Romero,35.62,748,21
126,T127,T127,Blake Adams,35.63,1140,32
127,T127,T127,Harrison Frazar,35.63,677,19
128,T127,T127,Brian Gay,35.63,962,27
129,T130,T130,Cameron Beckman,35.64,891,25
130,T130,T130,Edward Loar,35.64,784,22
131,T132,T132,Tom Gillis,35.65,820,23
132,T132,T132,Sean O'Hair,35.65,820,23
133,T132,T132,Chez Reavie,35.65,927,26
134,135,135,Brian Davis,35.66,1034,29
135,T136,T136,Aaron Baddeley,35.67,749,21
136,T136,T136,Marco Dawson,35.67,749,21
137,T136,T136,Garth Mulroy,35.67,642,18
138,T136,T136,Dicky Pride,35.67,642,18
139,T140,T140,Russell Knox,35.68,785,22
140,T140,T140,Michael Thompson,35.68,892,25
141,142,142,Jason Bohn,35.7,964,27
142,143,143,Derek Lamely,35.72,893,25
143,144,144,Richard Lee,35.74,822,23
144,T145,T145,Stephen Ames,35.75,715,20
145,T145,T145,Bobby Gates,35.75,1001,28
146,147,147,Josh Teater,35.76,1037,29
147,148,148,Kevin Na,35.78,823,23
148,149,149,Spencer Levin,35.79,859,24
149,T150,T150,Daniel Chopra,35.8,716,20
150,T150,T150,"Ted Potter, Jr.",35.8,895,25
151,152,152,Tommy Gainey,35.81,1146,32
152,153,153,Y.E. Yang,35.84,681,19
153,T154,T154,Chris DiMarco,35.86,1004,28
154,T154,T154,Sung Kang,35.86,1040,29
155,T154,T154,Martin Laird,35.86,753,21
156,157,157,Mark Wilson,35.88,861,24
157,T158,T158,Scott Dunlap,35.89,682,19
158,T158,T158,Matt Jones,35.89,646,18
159,T158,T158,Brendon Todd,35.89,1005,28
160,T161,T161,Ángel Cabrera,35.9,718,20
161,T161,T161,Rory Sabbatini,35.9,1041,29
162,T161,T161,Patrick Sheehan,35.9,718,20
163,164,164,Chad Campbell,35.93,970,27
164,T165,T165,Michael Bradley,35.96,827,23
165,T165,T165,Miguel Angel Carballo,35.96,863,24
166,T165,T165,Jerry Kelly,35.96,935,26
167,T165,T165,Colt Knost,35.96,1007,28
168,T169,T169,Ryo Ishikawa,36.0,612,17
169,T169,T169,Steve Wheatcroft,36.0,756,21
170,T171,T171,Scott Brown,36.04,829,23
171,T171,T171,George McNeill,36.04,901,25
172,T173,T173,Robert Allenby,36.07,974,27
173,T173,T173,Charley Hoffman,36.07,974,27
174,T173,T173,David Mathis,36.07,1010,28
175,176,176,Boo Weekley,36.08,866,24
176,177,177,Arjun Atwal,36.12,939,26
177,178,178,Tim Herron,36.15,976,27
178,179,179,Matt Bettencourt,36.17,1085,30
179,180,180,Billy Hurley III,36.19,941,26
180,181,181,Kris Blanks,36.22,833,23
181,182,182,Charlie Beljan,36.24,761,21
182,T183,T183,Sangmoon Bae,36.25,870,24
183,T183,T183,Bryce Molder,36.25,870,24
184,185,185,Stewart Cink,36.29,762,21
185,T186,T186,Tom Pernice Jr.,36.32,799,22
186,T186,T186,D.J. Trahan,36.32,908,25
187,188,188,Trevor Immelman,36.38,873,24
188,189,189,Marc Leishman,36.39,837,23
189,190,190,Tommy Biershenk,36.73,955,26
190,191,191,Kyle Thompson,36.76,772,21
