,First_Tee_Early_Round_1_Scoring_Average_RANK THIS WEEK,First_Tee_Early_Round_1_Scoring_Average_RANK LAST WEEK,First_Tee_Early_Round_1_Scoring_Average_PLAYER NAME,First_Tee_Early_Round_1_Scoring_Average_AVG,First_Tee_Early_Round_1_Scoring_Average_TOTAL STROKES,First_Tee_Early_Round_1_Scoring_Average_TOTAL ROUNDS
129,130,130,Ryo Ishikawa,71.67,215,3
130,T131,T131,Robert Allenby,71.75,574,8
131,T131,T131,Kevin Kisner,71.75,574,8
132,T131,T131,Garth Mulroy,71.75,287,4
133,T131,T131,Kevin Na,71.75,574,8
134,T135,T135,Derek Lamely,71.78,646,9
135,T135,T135,Heath Slocum,71.78,646,9
136,T137,T137,Jason Kokrak,71.8,359,5
137,T137,T137,Martin Laird,71.8,359,5
138,T137,T137,Richard Lee,71.8,359,5
139,140,140,Robert Garrigus,71.82,790,11
140,141,141,Rocco Mediate,71.83,431,6
141,142,142,Spencer Levin,71.88,575,8
142,143,143,John Huh,71.93,1079,15
143,T144,T144,Sangmoon Bae,72.0,216,3
144,T144,T144,Kris Blanks,72.0,576,8
145,T144,T144,Keegan Bradley,72.0,144,2
146,T144,T144,Gavin Coles,72.0,504,7
147,T144,T144,Graeme McDowell,72.0,216,3
148,T144,T144,Steve Wheatcroft,72.0,288,4
149,T150,T150,Chad Campbell,72.17,433,6
150,T150,T150,Jason Day,72.17,433,6
151,152,152,Arjun Atwal,72.18,794,11
152,153,153,Brian Davis,72.2,361,5
153,154,154,Stuart Appleby,72.25,289,4
154,155,155,Kevin Chappell,72.29,506,7
155,T156,T156,Trevor Immelman,72.38,579,8
156,T156,T156,Johnson Wagner,72.38,941,13
157,T158,T158,Matt Jones,72.4,362,5
158,T158,T158,Geoff Ogilvy,72.4,362,5
159,160,160,Sung Kang,72.44,652,9
160,T161,T161,Matt Bettencourt,72.5,435,6
161,T161,T161,Tom Gillis,72.5,435,6
162,T161,T161,John Mallinger,72.5,435,6
163,T161,T161,Bryce Molder,72.5,580,8
164,165,165,George McNeill,72.67,654,9
165,T166,T166,Jason Dufner,72.75,291,4
166,T166,T166,Mark Wilson,72.75,582,8
167,T168,T168,Nick O'Hern,72.86,510,7
168,T168,T168,Scott Stallings,72.86,510,7
169,170,170,Tim Clark,72.88,583,8
170,T171,T171,"Ted Potter, Jr.",72.89,656,9
171,T171,T171,Y.E. Yang,72.89,656,9
172,T173,T173,Charlie Beljan,73.0,292,4
173,T173,T173,Michael Bradley,73.0,876,12
174,T173,T173,Luke Donald,73.0,146,2
175,T173,T173,Tommy Gainey,73.0,365,5
176,T173,T173,Robert Karlsson,73.0,365,5
177,T173,T173,J.J. Killeen,73.0,365,5
178,T173,T173,Tom Pernice Jr.,73.0,146,2
179,T173,T173,Andres Romero,73.0,219,3
180,181,181,Roberto Castro,73.2,366,5
181,182,182,Brendan Steele,73.33,440,6
182,T183,T183,Ángel Cabrera,73.5,294,4
183,T183,T183,Stewart Cink,73.5,294,4
184,T183,T183,Scott Dunlap,73.5,294,4
185,T183,T183,Russell Knox,73.5,147,2
186,T183,T183,Edward Loar,73.5,294,4
187,T183,T183,Boo Weekley,73.5,294,4
188,189,189,Stephen Gangluff,73.83,443,6
189,190,190,Phil Mickelson,74.0,74,1
