,Late_Par_3_Scoring_Average_RANK THIS WEEK,Late_Par_3_Scoring_Average_RANK LAST WEEK,Late_Par_3_Scoring_Average_PLAYER NAME,Late_Par_3_Scoring_Average_ROUNDS,Late_Par_3_Scoring_Average_AVG,Late_Par_3_Scoring_Average_TOTAL STROKES,Late_Par_3_Scoring_Average_TOTAL HOLES
93,T88,T88,Brian Harman,101,3.08,527,171
94,T88,T88,J.B. Holmes,90,3.08,517,168
95,T88,T88,Robert Karlsson,54,3.08,234,76
96,T88,T88,J.J. Killeen,101,3.08,576,187
97,T88,T88,Kevin Kisner,69,3.08,400,130
98,T88,T88,Jason Kokrak,79,3.08,449,146
99,T88,T88,Davis Love III,64,3.08,394,128
100,T88,T88,Sean O'Hair,84,3.08,468,152
101,T88,T88,D.A. Points,88,3.08,536,174
102,T88,T88,Vaughn Taylor,81,3.08,484,157
103,T88,T88,Charlie Wi,86,3.08,563,183
104,T88,T88,Tiger Woods,69,3.08,520,169
105,T106,T106,Chad Campbell,84,3.09,559,181
106,T106,T106,Tim Clark,60,3.09,424,137
107,T106,T106,Spencer Levin,81,3.09,420,136
108,T106,T106,William McGirt,96,3.09,617,200
109,T106,T106,Garth Mulroy,59,3.09,349,113
110,T106,T106,David Toms,60,3.09,355,115
111,T106,T106,Cameron Tringale,88,3.09,507,164
112,T106,T106,Nick Watney,97,3.09,543,176
113,T106,T106,Y.E. Yang,64,3.09,346,112
114,T115,T115,Kris Blanks,65,3.1,378,122
115,T115,T115,Scott Brown,65,3.1,403,130
116,T115,T115,Jonathan Byrd,69,3.1,475,153
117,T115,T115,Kevin Chappell,91,3.1,477,154
118,T115,T115,Bob Estes,78,3.1,468,151
119,T115,T115,Bobby Gates,87,3.1,534,172
120,T115,T115,Mathew Goggin,65,3.1,375,121
121,T115,T115,Louis Oosthuizen,65,3.1,400,129
122,T115,T115,Pat Perez,81,3.1,502,162
123,T115,T115,Mark Wilson,84,3.1,400,129
124,T125,T125,Stuart Appleby,75,3.11,438,141
125,T125,T125,Jonas Blixt,72,3.11,451,145
126,T125,T125,Michael Bradley,63,3.11,327,105
127,T125,T125,Ángel Cabrera,54,3.11,314,101
128,T125,T125,Marco Dawson,60,3.11,302,97
129,T125,T125,Scott Dunlap,57,3.11,348,112
130,T125,T125,Martin Flores,95,3.11,516,166
131,T125,T125,Billy Horschel,63,3.11,376,121
132,T125,T125,Bill Lunde,83,3.11,442,142
133,T125,T125,Hunter Mahan,88,3.11,497,160
134,T125,T125,Graeme McDowell,55,3.11,398,128
135,T125,T125,Ian Poulter,57,3.11,389,125
136,T125,T125,Daniel Summerhays,81,3.11,485,156
137,T125,T125,D.J. Trahan,73,3.11,407,131
138,T139,T139,Stephen Ames,54,3.12,356,114
139,T139,T139,Ken Duke,104,3.12,683,219
140,T139,T139,Stephen Gangluff,57,3.12,349,112
141,T139,T139,Justin Leonard,79,3.12,405,130
142,T139,T139,Nick O'Hern,78,3.12,430,138
143,T139,T139,Carl Pettersson,92,3.12,615,197
144,T139,T139,Brendan Steele,77,3.12,352,113
145,T139,T139,Henrik Stenson,51,3.12,362,116
146,T147,T147,Jason Bohn,81,3.13,501,160
147,T147,T147,Erik Compton,81,3.13,450,144
148,T147,T147,Robert Garrigus,89,3.13,604,193
149,T147,T147,Derek Lamely,64,3.13,373,119
150,T147,T147,John Merrick,83,3.13,532,170
151,T147,T147,Kevin Na,80,3.13,525,168
152,T147,T147,Josh Teater,97,3.13,495,158
153,T147,T147,Lee Westwood,60,3.13,376,120
154,T155,T155,Arjun Atwal,79,3.14,477,152
155,T155,T155,Aaron Baddeley,73,3.14,424,135
156,T155,T155,K.J. Choi,71,3.14,396,126
157,T155,T155,Bill Haas,79,3.14,531,169
158,T155,T155,Russell Knox,72,3.14,392,125
159,T155,T155,Edward Loar,59,3.14,330,105
160,T155,T155,Kyle Reifers,86,3.14,518,165
161,T155,T155,Jhonattan Vegas,77,3.14,430,137
162,T155,T155,Boo Weekley,74,3.14,392,125
163,T164,T164,Mark Anderson,75,3.15,441,140
164,T164,T164,Stewart Cink,71,3.15,394,125
165,T164,T164,Tommy Gainey,98,3.15,687,218
166,T164,T164,Chez Reavie,83,3.15,533,169
167,T164,T164,Kyle Thompson,51,3.15,318,101
168,T164,T164,Gary Woodland,70,3.15,473,150
169,T170,T170,Billy Hurley III,70,3.16,382,121
170,T170,T170,Greg Owen,90,3.16,547,173
171,T170,T170,Tom Pernice Jr.,62,3.16,335,106
172,T170,T170,Scott Stallings,78,3.16,480,152
173,T170,T170,Bubba Watson,68,3.16,487,154
174,T175,T175,Matt Bettencourt,80,3.17,450,142
175,T175,T175,Dustin Johnson,70,3.17,473,149
176,T175,T175,Brendon Todd,78,3.17,491,155
177,T178,T178,Ryuji Imada,78,3.18,435,137
178,T178,T178,Ryo Ishikawa,54,3.18,334,105
179,T178,T178,Sung Kang,75,3.18,452,142
180,T178,T178,"Ted Potter, Jr.",77,3.18,490,154
181,T178,T178,Kyle Stanley,86,3.18,535,168
182,T183,T183,Tommy Biershenk,74,3.19,408,128
183,T183,T183,Daniel Chopra,55,3.19,361,113
184,T183,T183,Charley Hoffman,88,3.19,581,182
185,T186,T186,Marc Leishman,84,3.2,503,157
186,T186,T186,Vijay Singh,99,3.2,647,202
187,T188,T188,Miguel Angel Carballo,73,3.21,388,121
188,T188,T188,David Mathis,83,3.21,507,158
189,190,190,Hunter Haas,69,3.28,380,116
190,191,191,Patrick Sheehan,58,3.29,359,109
