,Front_9_Round_4_Scoring_Average_RANK THIS WEEK,Front_9_Round_4_Scoring_Average_RANK LAST WEEK,Front_9_Round_4_Scoring_Average_PLAYER NAME,Front_9_Round_4_Scoring_Average_AVG,Front_9_Round_4_Scoring_Average_TOTAL STROKES,Front_9_Round_4_Scoring_Average_TOTAL ROUNDS
0,1,1,Scott Brown,33.57,235,7
1,2,2,Kyle Thompson,33.67,101,3
2,3,3,Jason Day,33.83,406,12
3,4,4,Scott Piercy,33.84,643,19
4,5,5,Jerry Kelly,34.2,513,15
5,T6,T6,K.J. Choi,34.33,515,15
6,T6,T6,Derek Lamely,34.33,206,6
7,8,8,D.A. Points,34.4,516,15
8,9,9,Kevin Na,34.41,585,17
9,10,10,Dicky Pride,34.45,379,11
10,T11,T11,Mark Anderson,34.5,414,12
11,T11,T11,Richard Lee,34.5,345,10
12,T11,T11,Chris Stroud,34.5,483,14
13,14,14,Russell Knox,34.55,380,11
14,T15,T15,Jim Furyk,34.58,657,19
15,T15,T15,Scott Stallings,34.58,415,12
16,T17,T17,Robert Allenby,34.6,346,10
17,T17,T17,Luke Donald,34.6,519,15
18,19,19,Josh Teater,34.61,623,18
19,T20,T20,Charlie Beljan,34.63,277,8
20,T20,T20,Heath Slocum,34.63,554,16
21,22,22,David Toms,34.64,381,11
22,23,23,Jeff Overton,34.68,763,22
23,24,24,Lee Westwood,34.69,451,13
24,T25,T25,Bud Cauley,34.71,729,21
25,T25,T25,Padraig Harrington,34.71,486,14
26,T25,T25,Ian Poulter,34.71,486,14
27,T28,T28,David Mathis,34.73,382,11
28,T28,T28,Boo Weekley,34.73,382,11
29,T30,T30,Brian Gay,34.75,556,16
30,T30,T30,Dustin Johnson,34.75,556,16
31,T30,T30,Carl Pettersson,34.75,695,20
32,33,33,Bill Haas,34.76,591,17
33,34,34,Matt Bettencourt,34.78,313,9
34,35,35,David Hearn,34.79,661,19
35,36,36,Steve Stricker,34.82,592,17
36,37,37,Rory McIlroy,34.83,418,12
37,T38,T38,Marco Dawson,34.88,279,8
38,T38,T38,Martin Flores,34.88,593,17
39,T40,T40,Kris Blanks,34.89,314,9
40,T40,T40,Ryo Ishikawa,34.89,314,9
41,T40,T40,Troy Kelly,34.89,314,9
42,T40,T40,Bo Van Pelt,34.89,663,19
43,T44,T44,Aaron Baddeley,34.93,524,15
44,T44,T44,John Merrick,34.93,489,14
45,T46,T46,Keegan Bradley,34.95,699,20
46,T46,T46,Hunter Mahan,34.95,664,19
47,T48,T48,Chad Campbell,35.0,490,14
48,T48,T48,Hunter Haas,35.0,315,9
49,T48,T48,J.J. Henry,35.0,560,16
50,T48,T48,Tom Pernice Jr.,35.0,210,6
51,T48,T48,John Rollins,35.0,455,13
52,T48,T48,Jimmy Walker,35.0,770,22
53,T48,T48,Bubba Watson,35.0,525,15
54,T48,T48,Steve Wheatcroft,35.0,175,5
55,56,56,Brandt Snedeker,35.06,631,18
56,T57,T57,Jonas Blixt,35.07,491,14
57,T57,T57,Martin Laird,35.07,526,15
58,T57,T57,Jeff Maggert,35.07,491,14
59,T57,T57,Bryce Molder,35.07,526,15
60,T61,T61,Ben Curtis,35.08,421,12
61,T61,T61,Charl Schwartzel,35.08,421,12
62,63,63,Garth Mulroy,35.1,351,10
