,Round_1_Scoring_Average_RANK THIS WEEK,Round_1_Scoring_Average_RANK LAST WEEK,Round_1_Scoring_Average_PLAYER NAME,Round_1_Scoring_Average_AVG,Round_1_Scoring_Average_TOTAL STROKES,Round_1_Scoring_Average_TOTAL ROUNDS
172,T172,T172,Y.E. Yang,72.11,1370,19
173,174,174,Bobby Gates,72.21,2022,28
174,175,175,Michael Bradley,72.3,1663,23
175,176,176,Stephen Gangluff,72.41,1593,22
176,177,177,Charlie Beljan,72.43,1521,21
177,178,178,Sung Kang,72.45,2101,29
178,179,179,Sangmoon Bae,72.46,1739,24
179,T180,T180,Kris Blanks,72.48,1667,23
180,T180,T180,Scott Brown,72.48,1667,23
181,182,182,Daniel Chopra,72.5,1450,20
182,183,183,Matt Bettencourt,72.53,2176,30
183,184,184,Mark Wilson,72.54,1741,24
184,185,185,Edward Loar,72.55,1596,22
185,186,186,Scott Dunlap,72.58,1379,19
186,187,187,Billy Hurley III,72.65,1889,26
187,188,188,D.J. Trahan,72.84,1821,25
188,189,189,Trevor Immelman,72.88,1749,24
189,190,190,Tommy Biershenk,73.19,1903,26
190,191,191,Kyle Thompson,73.24,1538,21
